,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
14165,dots,A1B2V27QSGPT6W,history,1,hs6bovtz,xhlau2a9,166,115,[164],63.0,0.0,55
14166,dots,A1XASN2FXR9YPC,history,1,hs6bovtz,m5blwbyn,167,116,[166],65.0,0.0,55
14169,dots,A2UVFHZDGVP6WO,history,1,hs6bovtz,yogaihak,170,117,[167],50.0,1.0,55
14171,dots,A2JKVHG74T4DBD,history,1,hs6bovtz,r5xqag1p,172,118,[170],56.0,1.0,55
14172,dots,A2YCROK7IS0NZM,history,1,hs6bovtz,wn6xs6um,173,119,[172],57.0,1.0,55
14173,dots,AB88F6FKYB3PL,history,1,hs6bovtz,ltbdmbay,174,120,[173],55.0,1.0,55
14175,dots,A3NRQD72B04Z6M,history,1,hs6bovtz,2r4v72iz,176,121,[174],115.0,0.0,55
14176,dots,AGP1IXSTAD126,history,1,hs6bovtz,x5a6lp6r,177,122,[176],50.0,0.0,55
14177,dots,AY6KZY8WE8JUX,history,1,hs6bovtz,oj1ys8u5,178,123,[177],57.0,1.0,55
14178,dots,A7BJQT4AKDHAO,history,1,hs6bovtz,gfj8zx2y,179,124,[178],52.0,1.0,55
14179,dots,A11Z6OADOCBZPE,history,1,hs6bovtz,2ty241v7,180,125,[179],64.0,0.0,55
14180,dots,A23WJFDU44MVHY,history,1,hs6bovtz,zo6k4lnv,181,126,[180],110.0,0.0,55
14181,dots,ATCLJ76UM7MUD,history,1,hs6bovtz,0i2a4o8v,182,127,[181],55.0,1.0,55
14182,dots,A1WYU6VJWTRYFK,history,1,hs6bovtz,k2md8lhs,183,128,[182],47.0,0.0,55
14183,dots,A3P5QN02L55OG5,history,1,hs6bovtz,tpe23mtk,184,129,[183],53.0,1.0,55
14184,dots,A1LB9JOMFQ1UMG,history,1,hs6bovtz,4f47rxkt,185,130,[184],58.0,1.0,55
14185,dots,A3DG1J21ISJC9O,history,1,hs6bovtz,iym3326t,186,131,[185],60.0,0.0,55
14186,dots,A2VGEE0ZIZ8CBQ,history,1,hs6bovtz,8de3cilu,187,132,[186],81.0,0.0,55
14187,dots,A2JIRC73O88L0U,history,1,hs6bovtz,2urxjixe,188,133,[187],60.0,1.0,55
14188,dots,A2N304CKHKSW5C,history,1,hs6bovtz,iqta5ufk,189,134,[188],65.0,0.0,55
14189,dots,A3DKPZZ8VWQRQ2,history,1,hs6bovtz,qv03msdy,190,135,[189],60.0,1.0,55
14190,dots,A2JPERYGD2TMBY,history,1,hs6bovtz,bqwrlwyb,191,136,[190],60.0,1.0,55
14191,dots,A3NXLL2ONGPJ2Z,history,1,hs6bovtz,tgt37dfz,192,137,[191],60.0,1.0,55
14192,dots,A3TK7G4XW42HYL,history,1,hs6bovtz,84dideqx,193,138,[192],60.0,1.0,55
14193,dots,ALNKN0K84JI2G,history,1,hs6bovtz,wv6cf3al,194,139,[193],60.0,1.0,55
14194,dots,A1FC0M463D9TO6,history,1,hs6bovtz,b4kzwxjr,195,140,[194],60.0,1.0,55
14195,dots,A2ZXBOPBDNO9QS,history,1,hs6bovtz,mo0vrnrw,196,141,[195],60.0,1.0,55
14196,dots,A23J8114LZD14B,history,1,hs6bovtz,sqkrjbf4,197,142,[196],60.0,1.0,55
14198,dots,A24N0Z2TXBTP4U,history,1,hs6bovtz,t6comkcv,199,143,[197],60.0,1.0,55
14197,dots,A18BUXFOANS5N0,history,1,hs6bovtz,l4u5vlcc,198,144,[199],60.0,1.0,55
14200,dots,A2D4Y8UUMN6O5Y,history,1,hs6bovtz,fo6ho87q,201,145,[198],60.0,1.0,55
14199,dots,A26F2Y7Y0F7L64,history,1,hs6bovtz,l4lc8664,200,146,[198],60.0,1.0,55
14201,dots,A10PY52XVGYDEB,history,1,hs6bovtz,0f8052iu,202,147,[200],60.0,1.0,55
14202,dots,A37IWS4RJLWB67,history,1,hs6bovtz,e17crcj2,203,148,[202],60.0,1.0,55
14204,dots,A2R0Y0WH7OBBQB,history,1,hs6bovtz,bl1vth4z,205,149,[203],60.0,1.0,55
14203,dots,A20VMK4UHNS5S6,history,1,hs6bovtz,0jmo07zn,204,150,[205],60.0,1.0,55
14205,dots,A27P1VDK18S5JJ,history,1,hs6bovtz,naq05rev,206,151,[204],60.0,1.0,55
14206,dots,A18WSAKX5YN2FB,history,1,hs6bovtz,ybkebcdy,207,152,[206],58.0,1.0,55
14207,dots,A11BLQKVW1951L,history,1,hs6bovtz,0yhclhbl,208,153,[207],47.0,0.0,55
14208,dots,AZEHUDYAFJPRG,history,1,hs6bovtz,ykbiys06,209,154,[208],52.0,1.0,55
14209,dots,AAR5VQ8QIO5PC,history,1,hs6bovtz,2f69bu5k,210,155,[209],55.0,1.0,55
14210,dots,AFHQX92TMR40U,history,1,hs6bovtz,g1bqj5yw,211,156,[210],60.0,1.0,55
14211,dots,AX8RDFKYAO9BX,history,1,hs6bovtz,wp5q8ng9,212,157,[211],62.0,0.0,55
14212,dots,A1A92E3VDU3798,history,1,hs6bovtz,iyp4fk3k,213,158,[212],52.0,1.0,55
14213,dots,A15EZCN5OCG62W,history,1,hs6bovtz,b0hc0ke4,214,159,[213],55.0,1.0,55
14214,dots,A39FZIQV5TJ6CG,history,1,hs6bovtz,4fs7ka6b,215,160,[214],56.0,1.0,55
14215,dots,A2MDUI7KGFL2VA,history,1,hs6bovtz,yofw118e,216,161,[215],60.0,1.0,55
14216,dots,A1RQMCQ3LMIGEK,history,1,hs6bovtz,xr0qmtht,217,162,[216],42.0,0.0,55
14217,dots,AOSYDRWRK9TOH,history,1,hs6bovtz,odkvb24e,218,163,[217],55.0,1.0,55
14218,dots,AFKTRR5C9W47,history,1,hs6bovtz,clszcucm,219,164,[218],50.0,1.0,55
14219,dots,A1HYA9IORBCUW6,history,1,hs6bovtz,jlzpooca,220,165,[219],41.0,0.0,55
14220,dots,A32318S1SI98GV,history,1,hs6bovtz,53aoogpz,221,166,[220],40.0,0.0,55
14221,dots,A1E9X7X1G5NBRT,history,1,hs6bovtz,jv6bquoj,222,167,[221],56.0,1.0,55
14222,dots,A13CLN8L5HFT46,history,1,hs6bovtz,wj6j46ty,223,168,[222],63.0,0.0,55
14223,dots,A3HL2LL0LEPZT8,history,1,hs6bovtz,cw5u6qk3,224,169,[223],50.0,1.0,55
14224,dots,A2S79QOZ37NG2B,history,1,hs6bovtz,3t9f0o21,225,170,[224],80.0,0.0,55
14225,dots,A15SUPIZ05ZFCD,history,1,hs6bovtz,471el4v7,226,171,[225],59.0,1.0,55
14226,dots,AMQOY20HZIZCE,history,1,hs6bovtz,ko7bx31k,227,172,[226],56.0,1.0,55
14227,dots,A2XK1V2CEUVC6G,history,1,hs6bovtz,6gkggrap,228,173,[227],50.0,1.0,55
14228,dots,A1JCKICNOC7DAB,history,1,hs6bovtz,wu5ux2fw,229,174,[228],55.0,1.0,55
14229,dots,AKU8343NV2Y98,history,1,hs6bovtz,fpfy535r,230,175,[229],65.0,0.0,55
14230,dots,A30R7NCTXVYTL5,history,1,hs6bovtz,k609u26l,231,176,[230],55.0,1.0,55
14231,dots,A1UF3O4T7JIT11,history,1,hs6bovtz,y75gi590,232,177,[231],55.0,1.0,55
14232,dots,AXPG2T8I1BMW,history,1,hs6bovtz,4nisqe0x,233,178,[232],35.0,0.0,55
14233,dots,AQ7JDL67OULUR,history,1,hs6bovtz,4wv7jhs5,234,179,[233],64.0,0.0,55
14234,dots,A2EAPAPRF8ZH0E,history,1,hs6bovtz,4q2mfjjr,235,180,[234],60.0,1.0,55
14235,dots,A2FFY32C6FBAMJ,history,1,hs6bovtz,vt0pzhnk,236,181,[235],55.0,1.0,55
14236,dots,A35UX2NV9OFDT4,history,1,hs6bovtz,eg5tgsu5,237,182,[236],53.0,1.0,55
14237,dots,A35OWV8U5NMY15,history,1,hs6bovtz,8gzl16d8,238,183,[237],60.0,1.0,55
14238,dots,A3HPPZTSF1K49I,history,1,hs6bovtz,e1sg1e1i,239,184,[238],71.0,0.0,55
14239,dots,AI2UGPDX66N2N,history,1,hs6bovtz,e4fk5wlc,240,185,[239],55.0,1.0,55
14240,dots,A31NREVPH2XDCO,history,1,hs6bovtz,izttp7n3,241,186,[240],68.0,0.0,55
14241,dots,A268WH4CL9GA6T,history,1,hs6bovtz,mkyu56dz,242,187,[241],40.0,0.0,55
14242,dots,A1R907HJF0EC78,history,1,hs6bovtz,98o85jtr,243,188,[242],56.0,1.0,55
14243,dots,A3AEB107VYEBFP,history,1,hs6bovtz,gddfi3l3,244,189,[243],60.0,1.0,55
14244,dots,AXIWY445XT7YT,history,1,hs6bovtz,c9zfme8b,245,190,[244],55.0,1.0,55
14246,dots,AU47OBKJIEX25,history,1,hs6bovtz,qm396ba1,247,191,[245],75.0,0.0,55
14247,dots,A3OPVSDRBGKWQA,history,1,hs6bovtz,4rd63nkl,248,192,[247],75.0,0.0,55
14248,dots,A2EHI9GE4ZM589,history,1,hs6bovtz,sq6gglfp,249,193,[248],55.0,1.0,55
14249,dots,ASP36IWSN06Q8,history,1,hs6bovtz,1bn29y6p,250,194,[249],58.0,1.0,55
14250,dots,A2ENBC567R7E1C,history,1,hs6bovtz,ilczqati,251,195,[250],50.0,1.0,55
14251,dots,A1H4RT5Y19B3I,history,1,hs6bovtz,x1f6tuc8,252,196,[251],69.0,0.0,55
14245,dots,A2NTS2HNDOLRCR,history,1,hs6bovtz,7gc3r7b2,246,197,[252],43.0,0.0,55
14253,dots,A17D4EIP6P68L7,history,1,hs6bovtz,7bhmucpp,254,198,[246],85.0,0.0,55
14254,dots,AU6A7WQOXILVD,history,1,hs6bovtz,pnj03xbe,255,199,[254],87.0,0.0,55
14255,dots,A1WLRHL0U23N38,history,1,hs6bovtz,hcpgyynt,256,200,[255],56.0,1.0,55
14256,dots,A3QEJSGOH50D8L,history,1,hs6bovtz,cned7k97,257,201,[256],56.0,1.0,55
14257,dots,A1DZMZTXWOM9MR,history,1,hs6bovtz,goqvx27l,258,202,[257],55.0,1.0,55
14258,dots,A197FECF831H95,history,1,hs6bovtz,rslxdei3,259,203,[258],60.0,1.0,55
14260,dots,A25AMA8W5ASH00,history,1,hs6bovtz,fhr4bf1l,261,204,[259],53.0,1.0,55
14259,dots,A3GDJ7ZOT2OM7X,history,1,hs6bovtz,6m18y3j8,260,205,[261],60.0,1.0,55
14263,dots,A1HRRKFMOGRRTU,history,1,hs6bovtz,rrjavr0j,264,206,[260],58.0,1.0,55
14264,dots,A27821LKJHUB9P,history,1,hs6bovtz,fyyie9mi,265,207,[264],56.0,1.0,55
14265,dots,A3HZQP1PZBWS1O,history,1,hs6bovtz,2gidf88j,266,208,[265],53.0,1.0,55
14266,dots,A3G8IG349UQ1FU,history,1,hs6bovtz,epbhds29,267,209,[266],40.0,0.0,55
14267,dots,A18M4QRUG75S1Y,history,1,hs6bovtz,7tm1th1c,268,210,[267],59.0,1.0,55
14269,dots,A2L95L7STG9LFP,history,1,hs6bovtz,iicngnpz,270,211,[268],55.0,1.0,55
14270,dots,A2ACFQ1R02LGPV,history,1,hs6bovtz,xgyq9pu9,271,212,[270],52.0,1.0,55
14271,dots,A1T30FB6B4858C,history,1,hs6bovtz,sib7kjyd,272,213,[271],60.0,1.0,55
14272,dots,A2PLVBLCVD6OXI,history,1,hs6bovtz,tz0jhrjs,273,214,[272],60.0,1.0,55
14273,dots,A12S431AEGH2FS,history,1,hs6bovtz,spp685bz,274,215,[273],72.0,0.0,55
14274,dots,A3FNUU6B3Z33EM,history,1,hs6bovtz,nidip93c,275,216,[274],80.0,0.0,55
14275,dots,A1BYRO5XDTXEFE,history,1,hs6bovtz,tr2eiifo,276,217,[275],45.0,0.0,55
14276,dots,A31Y2UA2LPDSWZ,history,1,hs6bovtz,y4lsx546,277,218,[276],52.0,1.0,55
14277,dots,A3E6ZHAKWMK0RW,history,1,hs6bovtz,zdoiklkd,278,219,[277],60.0,1.0,55
14279,dots,A2J65ZHAJQDKAC,history,1,hs6bovtz,r6i9dywv,280,220,[278],61.0,0.0,55
14280,dots,A145FGS01EIF1Z,history,1,hs6bovtz,if2xeem5,281,221,[280],54.0,1.0,55
14281,dots,A1ZPOPMHVMC56I,history,1,hs6bovtz,d23ifpj8,282,222,[281],50.0,1.0,55
14282,dots,ALN41VRT1NYJR,history,1,hs6bovtz,ov37c6eh,283,223,[282],55.0,1.0,55
14283,dots,A3O96HG5GHTPF4,history,1,hs6bovtz,3s413pxv,284,224,[283],49.0,0.0,55
14284,dots,A31D4OCLMV4K5K,history,1,hs6bovtz,fpqwa9hm,285,225,[284],86.0,0.0,55
14285,dots,A1PNLAD3ZM8YF3,history,1,hs6bovtz,3ma806pg,286,226,[285],70.0,0.0,55
14286,dots,A2YMYHBFXY8078,history,1,hs6bovtz,ahvmjfyl,287,227,[286],50.0,1.0,55
14287,dots,A1QIKM3W2KVHFJ,history,1,hs6bovtz,tjc7af4d,288,228,[287],60.0,1.0,55
14288,dots,A13SO6PY3RRKAE,history,1,hs6bovtz,c6jidosf,289,229,[288],50.0,1.0,55
14289,dots,AWW264UV51ABD,history,1,hs6bovtz,2s00hgle,290,230,[289],54.0,1.0,55
14291,dots,A2C8CPT60DE5V8,history,1,hs6bovtz,p8uj7l2m,292,231,[290],61.0,0.0,55
14293,dots,A1M1JHSMNXY015,history,1,hs6bovtz,h6qbmq2m,294,232,[292],50.0,1.0,55
14294,dots,A12DOOZ9TBSEZX,history,1,hs6bovtz,enwo693b,295,233,[294],49.0,0.0,55
14295,dots,A2HG74WSLQHHGV,history,1,hs6bovtz,jwohicf0,296,234,[295],56.0,1.0,55
14296,dots,ARDT9OYNHSAWA,history,1,hs6bovtz,imxb1apc,297,235,[296],54.0,1.0,55
14297,dots,AD18VNIK3CEWQ,history,1,hs6bovtz,6h5p7g5p,298,236,[297],75.0,0.0,55
14298,dots,A1VLMGBUUV66LD,history,1,hs6bovtz,vvv7wwxj,299,237,[298],60.0,1.0,55
14299,dots,A1BMP1AIB8WIAE,history,1,hs6bovtz,otjurkd2,300,238,[299],50.0,1.0,55
14300,dots,AW9SCL2U33XET,history,1,hs6bovtz,qi1rci1j,301,239,[300],65.0,0.0,55
14301,dots,A39R7I4OTJ08V,history,1,hs6bovtz,nnslq6c6,302,240,[301],35.0,0.0,55
14303,dots,A2KOXR5OXIFUIW,history,1,hs6bovtz,frr98vmp,304,241,[302],53.0,1.0,55
14305,dots,A2SCQW2GPLNJ4S,history,1,hs6bovtz,warju0tn,306,242,[304],56.0,1.0,55
14304,dots,A1P8WF9NKBNV5R,history,1,hs6bovtz,19e45k6n,305,243,[306],50.0,1.0,55
14306,dots,A2SV4DT0H0ZHQY,history,1,hs6bovtz,62k5jnu8,307,244,[305],55.0,1.0,55
14307,dots,A10B427PT8DMLL,history,1,hs6bovtz,sskjldxn,308,245,[307],57.0,1.0,55
14309,dots,A34E1ZN6DSIP7R,history,1,hs6bovtz,cadvlokm,310,246,[308],55.0,1.0,55
14310,dots,ASQ460H8M8OOT,history,1,hs6bovtz,hoy423et,311,247,[310],53.0,1.0,55
