,session,method,mturker,code,views,id,hist,guess,time,bonus,pay
37,gaijydul,history,AJQJLIYJDTP4B,48jjxf9h,0,51,[],362.873833757518,10.0,0.0,0.04
38,gaijydul,history,A1VD9KG4GZKIXS,5596qzd1,0,52,[],650.0,3.0,0.0,0.01
39,gaijydul,history,A112V6HAH568DI,3zn81tsj,0,55,[],600.0,162.0,0.0,0.54
40,gaijydul,history,A1EPVKORZQYOZ3,uardohqp,0,57,[],215.456338793526,6.0,0.0,0.02
41,gaijydul,history,ACED8CXVWMAPA,z8dcpoj0,0,59,[],408.23306297720706,10.0,0.0,0.04
42,gaijydul,history,A1CZDE9VFJFMVK,jgl1wcnf,0,60,[],1133.98073049224,5.0,1.0,1.02
43,gaijydul,history,A24H2OJ0QUK0AE,ks70e4jk,0,62,[],268.0,3.0,0.0,0.01
44,gaijydul,history,A1H1754EC3SL2L,teyh9oo3,0,64,[],544.310750636277,6.0,0.0,0.02
45,gaijydul,history,A30NDO2VCD013G,3ooe2pr6,0,65,[],473.550353053561,3.0,0.0,0.01
46,gaijydul,history,A2U5E1O8I74TIO,rekogql4,0,66,[],1133.98073049224,10.0,1.0,1.04
47,gaijydul,history,A1LZXNOD36P7C4,hen5zgx5,0,67,[],303.906835771921,11.0,0.0,0.04
48,gaijydul,history,A3HMLCBND31TW8,fdaf63pr,0,68,[],340.194219147673,11.0,0.0,0.04
49,gaijydul,history,A3332HTQYBESHD,nfipl7ea,0,70,[],317.514604537828,10.0,0.0,0.03
50,gaijydul,history,AURGB5OMHWW1P,9aklucig,0,73,[],294.83498992798303,4.0,0.0,0.01
51,gaijydul,history,A309F2IJDMVSYE,wyuifblt,0,74,[],789.250588422601,5.0,0.0,0.02
52,gaijydul,history,A9SUFZ0OO4YO,868jwmzt,0,76,[],963.8836209184061,10.0,0.0,0.04
53,gaijydul,history,ACF8CYOJ1P4GC,44o0hsur,0,77,[],453.59229219689695,3.0,0.0,0.01
54,gaijydul,history,A3F4NNKM3ST48D,8rjlqp0x,0,78,[],158.757302268914,6.0,0.0,0.02
55,gaijydul,history,AAOEHS9LFB8KA,swltfygo,0,79,[],362.873833757518,12.0,0.0,0.04
56,gaijydul,history,A2OLVF6P86QSQJ,3zu30x2s,0,80,[],543.403566051883,12.0,0.0,0.04
57,gaijydul,history,A2GKDQGHV5A5TT,39i2b9hs,0,81,[],298.91732055775503,7.0,0.0,0.03
58,gaijydul,history,A26X054UJOBN6K,o7ep2b21,0,84,[],816.466125954415,4.0,0.0,0.02
59,gaijydul,history,A2Y3UA3O2X2WHL,60jdniza,0,86,[],453.59229219689695,10.0,0.0,0.04
60,gaijydul,history,AEMKB98WAW7YA,qf13oeo9,0,87,[],1179.33995971193,11.0,1.0,1.04
61,gaijydul,history,A1BZCPIW6IAXA8,3srlyfog,0,88,[],342.915772900854,6.0,0.0,0.02
62,gaijydul,history,A3IGZYNVHK9L0Z,44pybzju,0,89,[],158.757302268914,4.0,0.0,0.01
63,gaijydul,history,A2K9LECJCNHNWK,ia7bw4b1,0,90,[],589.6699798559661,7.0,0.0,0.02
64,gaijydul,history,ANOTTWVZWNJDT,3obdrcj7,0,91,[],544.310750636277,12.0,0.0,0.04
65,gaijydul,history,A1MFVFBH60MBSU,d4whhuji,0,92,[],1133.98073049224,8.0,1.0,1.03
66,gaijydul,history,A2868HFLIU4V0C,z3shfqxd,0,93,[],967.9659515481779,10.0,0.0,0.03
67,gaijydul,history,A1L8CWLFA9NPG4,anmh1qfp,0,94,[],249.475760708293,6.0,0.0,0.02
68,gaijydul,history,A3U0K4A3LQXQO4,lurh64gq,0,95,[],498.951521416587,7.0,0.0,0.03
69,gaijydul,history,A371H3PQPR2Z8J,n7mbm13j,0,96,[],566.990365246121,9.0,0.0,0.03
70,gaijydul,history,A1HX8F3BAM94ZT,ztbi70p3,0,97,[],563.8152192007431,8.0,0.0,0.03
71,gaijydul,history,A3N3LHDJHLHLTQ,h1w4r410,0,98,[],294.83498992798303,7.0,0.0,0.02
72,gaijydul,history,A1ZRPA3C75MOQS,zcpddg05,0,99,[],544.310750636277,11.0,0.0,0.04
73,gaijydul,history,A1FYWSPNO7KN1O,m0oyqda7,0,100,[],544.310750636277,11.0,0.0,0.04
74,gaijydul,history,AEXWOFM1LGS6U,en9iv383,0,101,[],453.59229219689695,3.0,0.0,0.01
75,gaijydul,history,A346XPIBKBQ8Z6,uxqwuurv,0,102,[],542.042789175292,8.0,0.0,0.03
76,gaijydul,history,A16E0XDNK8KX5Y,jskg9qz6,0,103,[],185.972839800728,4.0,0.0,0.02
77,gaijydul,history,A1PU0KEUMV1LGM,bro9zteg,0,104,[],680.388438295346,2.0,0.0,0.01
78,gaijydul,history,A295P5SW3N83P6,mm6bwh3o,0,105,[],206.384492949588,10.0,0.0,0.04
79,gaijydul,history,AIKUYS4XQQOL5,mt296xx3,0,106,[],226.796146098449,5.0,0.0,0.02
80,gaijydul,history,A29U43IHL9B8PR,hre8xi57,0,107,[],500.0,12.0,0.0,0.04
81,gaijydul,history,A3RCX3IQ8L6HHW,4srrl0ud,0,108,[],394.62529421130097,27.0,0.0,0.09
82,gaijydul,history,A27LJQF3NLVRNL,r9fougdk,0,110,[],521.631136026432,6.0,0.0,0.02
83,gaijydul,history,A1U92H09JLX1P9,pmsmmp9q,0,111,[],950.0,11.0,0.0,0.04
84,gaijydul,history,A3L8DW2JY1TJEJ,ik6s6hat,0,112,[],510.29132872150905,2.0,0.0,0.01
85,gaijydul,history,A33H0IB2D9EBI7,7exscrjm,0,113,[],165.56118665186702,12.0,0.0,0.04
86,gaijydul,history,A5N0EKVK64HUN,s65jf2of,0,114,[],2267.96146098449,8.0,0.0,0.03
87,gaijydul,history,A3IZUZE1S8GO5O,jlt68p2w,0,115,[],226.796146098449,9.0,0.0,0.03
88,gaijydul,history,AJ72CVGARY2SZ,pvrwgryn,0,116,[],136.077687659069,6.0,0.0,0.02
89,gaijydul,history,A1EYJAU40QZ4ZB,aeyjd0au,0,117,[],453.59229219689695,3.0,0.0,0.01
90,gaijydul,history,A2P451PXIAJ048,5qzhfmpm,0,118,[],725.7476675150349,4.0,0.0,0.01
91,gaijydul,history,A1HI992QM1KPG3,kywo40vd,0,120,[],861.8253551741051,11.0,0.0,0.04
92,gaijydul,history,A16UBASGJWUD97,dxlsun6s,0,122,[],340.194219147673,9.0,0.0,0.03
93,gaijydul,history,A2F2HQG4V4W9A,9gu2y5p1,0,123,[],285.763144084045,4.0,0.0,0.02
94,gaijydul,history,A2QC1UYC22PO78,ld4jv2yq,0,125,[],498.951521416587,5.0,0.0,0.02
95,gaijydul,history,AZEI1634OQBB3,pjtjhnr1,0,126,[],319.782565998812,4.0,0.0,0.02
96,gaijydul,history,A1JG0SJHUXT1FW,wjozs63s,0,127,[],793.78651134457,7.0,0.0,0.03
97,gaijydul,history,A1VXDD6BFF97OF,z5fa7r9c,0,128,[],120.0,12.0,0.0,0.04
98,gaijydul,history,A11ZBFOX0RPO35,qzgrs3wb,0,130,[],771.1068967347251,10.0,0.0,0.04
99,gaijydul,history,A19XCVWN5DYJ2,2g7ndvdc,0,131,[],635.029209075656,6.0,0.0,0.02
100,gaijydul,history,A2TI8RUY1IDA51,qc75kxp6,0,132,[],1043.26227205286,4.0,0.0,0.01
101,gaijydul,history,AY3F34TW7MCBH,1r7d0ptw,0,133,[],952.5438136134841,7.0,0.0,0.03
102,gaijydul,history,A1MUL7WWYHRIVX,l6jjikg6,0,136,[],570.619103583697,7.0,0.0,0.02
103,gaijydul,history,A3B6LGCAJD7VE4,o3nx4x6c,0,139,[],997.903042833174,7.0,0.0,0.02
104,gaijydul,history,A1RZT7L92M3XY0,17vpdfic,0,140,[],544.310750636277,6.0,0.0,0.02
105,gaijydul,history,A2K2MSP0EFWFTA,d87owe8g,0,141,[],356.069949374564,8.0,0.0,0.03
106,gaijydul,history,AHFN54MA1MJFJ,0kai3wx8,0,142,[],816.466125954415,4.0,0.0,0.01
107,gaijydul,history,A184G5AJPKOK3W,uxlxf9zr,0,143,[],552.475411895821,13.0,0.0,0.05
108,gaijydul,history,AS7D4MNIH56ND,nflm2u5d,0,145,[],136.077687659069,11.0,0.0,0.04
109,gaijydul,history,ARAHVBADGCYY1,vtps600d,0,146,[],471.735983884773,9.0,0.0,0.03
110,gaijydul,history,A2Q8QYHXH8VV3L,zt9smnh4,0,147,[],408.23306297720706,4.0,0.0,0.01
111,gaijydul,history,A396S48B3EZUSB,7e1nh44b,0,148,[],312.0,8.0,0.0,0.03
112,gaijydul,history,A2P3M7VZNMJ1HF,oi2dqxzk,0,149,[],771.1068967347251,12.0,0.0,0.04
113,gaijydul,history,A20UWLWBB6E5YG,988jedc0,0,150,[],963.4300286262089,2.0,0.0,0.01
114,gaijydul,history,A3T8P3B6LPDMHR,4uk6t51r,0,152,[],725.7476675150349,9.0,0.0,0.03
115,gaijydul,history,A2Z9EXVZBRE6XT,25koia9s,0,153,[],580.0,10.0,0.0,0.03
116,gaijydul,history,A3EIQLH56BW34U,9vmb2cnb,0,154,[],335.658296225704,12.0,0.0,0.04
117,gaijydul,history,ARF72OPCUZBQ2,vmdnaqhw,0,155,[],3432.0,7.0,0.0,0.02
118,gaijydul,history,A2VU7KJ5LAEGJ0,7crbs3ac,0,156,[],192.77672418368098,12.0,0.0,0.04
119,gaijydul,history,AMH1Q03ZZHLAP,98lewpmh,0,157,[],700.0,4.0,0.0,0.01
120,gaijydul,history,A34PP2XUWYYQZB,wehvfr5y,0,159,[],1000.0,5.0,0.0,0.02
121,gaijydul,history,A30UC2N2QSPHR1,86htfqm3,0,160,[],709.418344995947,11.0,0.0,0.04
122,gaijydul,history,A2EB184NAN25BJ,dlw11y9z,0,163,[],76.0,12.0,0.0,0.04
123,gaijydul,history,ALAPDHR29KBS6,r8feks5v,0,164,[],680.388438295346,9.0,0.0,0.03
124,gaijydul,history,A2CICSXRPECH9N,mwpocj10,0,166,[],430.0,11.0,0.0,0.04
125,gaijydul,history,AIGV3M4T6TW0B,2mg0jbgp,0,167,[],350.0,12.0,0.0,0.04
126,gaijydul,history,A30T63SDMK4DLZ,mdyigrli,0,168,[],1200.0,12.0,1.0,1.04
127,gaijydul,history,A2L3FHI2G9JPNL,nea2vaz4,0,170,[],231.332069020418,5.0,0.0,0.02
128,gaijydul,history,A12COBPWFFF8UK,igpqu66f,0,171,[],950.0,5.0,0.0,0.02
129,gaijydul,history,AW6DFFL8QE1FH,hpn2c4pl,0,173,[],500.0,9.0,0.0,0.03
130,gaijydul,history,A1RQMCQ3LMIGEK,g24rf7mf,0,174,[],256.279645091247,6.0,0.0,0.02
131,gaijydul,history,A1VPD12Q3TBJNY,5lxh4xzx,0,175,[],247.207799247309,10.0,0.0,0.03
132,gaijydul,history,A3JNABTVQM9MK5,4535205e,0,176,[],635.029209075656,7.0,0.0,0.03
133,gaijydul,history,A3FAPC4QWMZMVR,9cn2a8gm,0,180,[],907.1845843937939,20.0,0.0,0.07
134,gaijydul,history,A4LIE5PSN9RRS,rp8mud5l,0,181,[],215.456338793526,10.0,0.0,0.04
135,gaijydul,history,A191V7PT3DQKDP,46u5x4cj,0,182,[],408.23306297720706,12.0,0.0,0.04
136,gaijydul,history,A1HQ51746VE082,ankt89q5,0,184,[],226.796146098449,12.0,0.0,0.04
137,gaijydul,history,A2YLF04UAKYVF1,g9co40jb,0,187,[],1315.4176473710002,72.0,1.0,1.24
138,gaijydul,history,A32YSQO4F95XQC,aktcrs48,0,189,[],498.951521416587,7.0,0.0,0.03
139,gaijydul,history,A1KL6VGWS7GCFB,p5oaiez4,0,190,[],158.757302268914,5.0,0.0,0.02
140,gaijydul,history,A2FDLQWUS5NGW5,uqkkqa87,0,191,[],600.0,8.0,0.0,0.03
141,gaijydul,history,A666IQVW8PYE5,rh8vlrnr,0,192,[],453.59229219689695,5.0,0.0,0.02
142,gaijydul,history,A1XCA2F28H20FG,ldjw8hiy,0,193,[],907.1845843937939,8.0,0.0,0.03
143,gaijydul,history,A1UZ1M1M0NR3Q8,6rxvqm31,0,194,[],544.310750636277,11.0,0.0,0.04
144,gaijydul,history,A24UI9QFKXGUVP,85g9yomp,0,195,[],489.879675572649,10.0,0.0,0.04
145,gaijydul,history,AV4WX53QECUF8,67zp0jdl,0,196,[],800.0,11.0,0.0,0.04
146,gaijydul,history,A1MCESL59XN0X6,8q9dpwwb,0,197,[],544.310750636277,2.0,0.0,0.01
147,gaijydul,history,AGU0O0F6O1UCB,gwxj6pv5,0,198,[],476.27190680674204,8.0,0.0,0.03
148,gaijydul,history,A2H1QUGX0SOUMH,qqqp2teh,0,199,[],294.83498992798303,4.0,0.0,0.02
149,gaijydul,history,A27MFQYC1WKOM8,npjyc3un,0,200,[],408.23306297720706,8.0,0.0,0.03
150,gaijydul,history,A1MRTGTEP7KB8K,bkbcywmb,0,201,[],542.496381467489,9.0,0.0,0.03
151,gaijydul,history,A1BAREOXVSQRYY,1j86nbhn,0,202,[],154.221379346945,10.0,0.0,0.03
152,gaijydul,history,AZQR9M2W1R94Y,wr6afvon,0,205,[],680.388438295346,5.0,0.0,0.02
153,gaijydul,history,A3JVRAE5V17L0O,cby2n9ua,0,206,[],485.0,9.0,0.0,0.03
154,gaijydul,history,A3BL7DOZ4MI4UT,8lxejpoc,0,207,[],464.47850720962305,21.0,0.0,0.07
155,gaijydul,history,AIYLGERYR260,a9hi6jcd,0,208,[],453.59229219689695,9.0,0.0,0.03
156,gaijydul,history,A32XG3FUFCH6QC,rg382hnp,0,210,[],362.873833757518,5.0,0.0,0.02
157,gaijydul,history,A1DH9XSPAHZHVB,sa37k9vu,0,211,[],257.640421967838,10.0,0.0,0.04
158,gaijydul,history,AJLWAJKFY2GS9,ksvzamhh,0,212,[],552.475411895821,5.0,0.0,0.02
159,gaijydul,history,A23NJOKU9E2EPA,f17bdxmd,0,213,[],239.496730279962,7.0,0.0,0.03
160,gaijydul,history,ANRC6V2PY2YED,1gwkjc24,0,214,[],748.4272821248799,11.0,0.0,0.04
161,gaijydul,history,A3TWUSSUZR6B1X,1fbh4ya3,0,215,[],1106.31160066823,11.0,0.0,0.04
162,gaijydul,history,A1INS1BWU3S0NQ,9iydoxg2,0,218,[],430.912677587052,11.0,0.0,0.04
163,gaijydul,history,A1FN9GMVQX5T3Z,lgso5x4w,0,219,[],544.310750636277,12.0,0.0,0.04
164,gaijydul,history,A3EO9PL1ALC4CQ,ddqmov9p,0,220,[],725.7476675150349,11.0,0.0,0.04
165,gaijydul,history,APULQXMDPALGK,mq47legm,0,221,[],104.326227205286,6.0,0.0,0.02
166,gaijydul,history,A2QEH9ZDJI8674,qsa9rl4h,0,224,[],571.072695875893,9.0,0.0,0.03
167,gaijydul,history,A1TQ87YAUY51U2,jp91n3u6,0,227,[],680.388438295346,10.0,0.0,0.04
168,gaijydul,history,AADQZAMBTY3Y5,s3cvi97a,0,228,[],1133.98073049224,11.0,1.0,1.04
169,gaijydul,history,AWX99CTT8IKKD,f4wpoksp,0,229,[],544.310750636277,7.0,0.0,0.03
170,gaijydul,history,A37AW0WH925X2Q,75y9nvu9,0,230,[],498.951521416587,3.0,0.0,0.01
171,gaijydul,history,A1RBNG9S44D8S1,pwk1b7qd,0,231,[],1251.91472646344,8.0,1.0,1.03
172,gaijydul,history,AIJA5VSS8MHE8,bms0a033,0,232,[],315.70023536904,9.0,0.0,0.03
173,gaijydul,history,A3IGWL3LGGGELG,t1cfqdtc,0,234,[],50.0,2.0,0.0,0.01
174,gaijydul,history,AC9MEA59UQQ7A,2gi0zr1l,0,235,[],160.0,9.0,0.0,0.03
175,gaijydul,history,AZQYSD5Y1ZTSQ,s0u9keg9,0,236,[],453.59229219689695,11.0,0.0,0.04
176,gaijydul,history,A1ESKJFDQUMBL4,2vyy5h1p,0,237,[],789.250588422601,10.0,0.0,0.03
177,gaijydul,history,A1TW9534W29N22,esod4j40,0,238,[],725.7476675150349,4.0,0.0,0.01
178,gaijydul,history,A23782O23HSPLA,4ikfkpry,0,239,[],150.0,10.0,0.0,0.04
179,gaijydul,history,A2U31V169A20GY,o9d0gxr0,0,240,[],340.194219147673,10.0,0.0,0.04
180,gaijydul,history,A1IJ56N5Z4TT46,c0emufkj,0,241,[],782.446704039648,12.0,0.0,0.04
