,task,method,views,session,code,id,order,hist,guess,bonus,dots
6074,dots,history,1,9bbkjlye,zi4lfrj0,75,58,[74],312.0,0.0,403
6075,dots,history,1,9bbkjlye,mj6l31b1,76,59,[75],315.0,0.0,403
6076,dots,history,1,9bbkjlye,b52ogu2m,77,60,[76],295.0,0.0,403
6077,dots,history,1,9bbkjlye,b9myi3ke,78,61,[77],400.0,1.0,403
6078,dots,history,1,9bbkjlye,bd365fqm,79,62,[78],570.0,0.0,403
6079,dots,history,1,9bbkjlye,pcb3we85,80,63,[79],551.0,0.0,403
6081,dots,history,1,9bbkjlye,hq4fwb3y,82,64,[80],1100.0,0.0,403
6082,dots,history,1,9bbkjlye,i3rt8j6k,83,65,[82],700.0,0.0,403
6083,dots,history,1,9bbkjlye,nfz85njv,84,66,[83],300.0,0.0,403
6085,dots,history,1,9bbkjlye,7qy6d752,86,67,[84],325.0,0.0,403
6086,dots,history,1,9bbkjlye,lw86jlwb,87,68,[86],420.0,1.0,403
6087,dots,history,1,9bbkjlye,wxthbp5i,88,69,[87],480.0,0.0,403
6089,dots,history,1,9bbkjlye,40t8ui24,90,70,[88],562.0,0.0,403
6090,dots,history,1,9bbkjlye,fq7nraqu,91,71,[90],450.0,0.0,403
6091,dots,history,1,9bbkjlye,yeorhaqf,92,72,[91],250.0,0.0,403
6093,dots,history,1,9bbkjlye,9dgf63yw,94,73,[92],147.0,0.0,403
6095,dots,history,1,9bbkjlye,ykds2vo8,96,74,[94],278.0,0.0,403
6097,dots,history,1,9bbkjlye,xreboefz,98,75,[96],400.0,1.0,403
6098,dots,history,1,9bbkjlye,wznacdk6,99,76,[98],700.0,0.0,403
6100,dots,history,1,9bbkjlye,2t5ov9vk,101,77,[99],800.0,0.0,403
6101,dots,history,1,9bbkjlye,ongxg605,102,78,[101],350.0,0.0,403
6104,dots,history,1,9bbkjlye,msh62436,105,79,[102],500.0,0.0,403
6105,dots,history,1,9bbkjlye,494vehnk,106,80,[105],311.0,0.0,403
6106,dots,history,1,9bbkjlye,pr17xmhn,107,81,[106],530.0,0.0,403
6107,dots,history,1,9bbkjlye,z7o0nzwr,108,82,[107],600.0,0.0,403
6108,dots,history,1,9bbkjlye,4vaaqb82,109,83,[108],420.0,1.0,403
6109,dots,history,1,9bbkjlye,11p6olif,110,84,[109],225.0,0.0,403
6110,dots,history,1,9bbkjlye,m96r1e98,111,85,[110],500.0,0.0,403
6111,dots,history,1,9bbkjlye,u87my0gw,112,86,[111],479.0,0.0,403
6112,dots,history,1,9bbkjlye,vvas8k7p,113,87,[112],150.0,0.0,403
6113,dots,history,1,9bbkjlye,2gidit1l,114,88,[113],180.0,0.0,403
6114,dots,history,1,9bbkjlye,bu7az0qv,115,89,[114],285.0,0.0,403
6115,dots,history,1,9bbkjlye,b7rg4qbq,116,90,[115],329.0,0.0,403
6117,dots,history,1,9bbkjlye,qpeo05my,118,91,[116],200.0,0.0,403
6118,dots,history,1,9bbkjlye,d12iit1a,119,92,[118],259.0,0.0,403
6119,dots,history,1,9bbkjlye,l3toyugz,120,93,[119],220.0,0.0,403
6120,dots,history,1,9bbkjlye,a52f9qra,121,94,[120],210.0,0.0,403
6121,dots,history,1,9bbkjlye,c0w09ica,122,95,[121],180.0,0.0,403
6122,dots,history,1,9bbkjlye,ovz80m0g,123,96,[122],220.0,0.0,403
6123,dots,history,1,9bbkjlye,cnzm3mij,124,97,[123],250.0,0.0,403
6124,dots,history,1,9bbkjlye,vwhos578,125,98,[124],150.0,0.0,403
6125,dots,history,1,9bbkjlye,jjzr18qg,126,99,[125],200.0,0.0,403
6126,dots,history,1,9bbkjlye,wgkgzsmo,127,100,[126],321.0,0.0,403
6127,dots,history,1,9bbkjlye,qtidtsuf,128,101,[127],460.0,0.0,403
6129,dots,history,1,9bbkjlye,l47nhyby,130,102,[128],560.0,0.0,403
6128,dots,history,1,9bbkjlye,3kkt8ldb,129,103,[130],400.0,1.0,403
6130,dots,history,1,9bbkjlye,5d9tcnkm,131,104,[129],500.0,0.0,403
6131,dots,history,1,9bbkjlye,bu31rfp4,132,105,[131],550.0,0.0,403
6132,dots,history,1,9bbkjlye,bspdual0,133,106,[132],525.0,0.0,403
6134,dots,history,1,9bbkjlye,9q71e0fn,135,107,[133],400.0,1.0,403
6135,dots,history,1,9bbkjlye,1m4bfy0f,136,108,[135],248.0,0.0,403
6136,dots,history,1,9bbkjlye,kmgi2bji,137,109,[136],600.0,0.0,403
6137,dots,history,1,9bbkjlye,hn45w18r,138,110,[137],289.0,0.0,403
6139,dots,history,1,9bbkjlye,11b304yp,140,111,[138],300.0,0.0,403
6140,dots,history,1,9bbkjlye,bzdvkmah,141,112,[140],205.0,0.0,403
6141,dots,history,1,9bbkjlye,7xcw1864,142,113,[141],620.0,0.0,403
6142,dots,history,1,9bbkjlye,b450pekv,143,114,[142],800.0,0.0,403
6143,dots,history,1,9bbkjlye,baausevl,144,115,[143],650.0,0.0,403
6144,dots,history,1,9bbkjlye,vchgll4y,145,116,[144],640.0,0.0,403
6146,dots,history,1,9bbkjlye,gw96qhic,147,117,[145],350.0,0.0,403
6147,dots,history,1,9bbkjlye,0cxrs6au,148,118,[147],365.0,1.0,403
6148,dots,history,1,9bbkjlye,63it9ecb,149,119,[148],325.0,0.0,403
6149,dots,history,1,9bbkjlye,885pll8h,150,120,[149],650.0,0.0,403
6150,dots,history,1,9bbkjlye,o6k98mmr,151,121,[150],800.0,0.0,403
6152,dots,history,1,9bbkjlye,ylxc1ady,153,122,[151],820.0,0.0,403
6153,dots,history,1,9bbkjlye,x1ossf8m,154,123,[153],234.0,0.0,403
6154,dots,history,1,9bbkjlye,lizj2yj9,155,124,[154],250.0,0.0,403
6155,dots,history,1,9bbkjlye,0bken2zy,156,125,[155],60.0,0.0,403
6157,dots,history,1,9bbkjlye,ipsz86v0,158,126,[156],175.0,0.0,403
6158,dots,history,1,9bbkjlye,1fux5p9z,159,127,[158],245.0,0.0,403
6159,dots,history,1,9bbkjlye,ocldoxbs,160,128,[159],450.0,0.0,403
6160,dots,history,1,9bbkjlye,l6wa7w2i,161,129,[160],308.0,0.0,403
6162,dots,history,1,9bbkjlye,t0r83w25,163,130,[161],500.0,0.0,403
6163,dots,history,1,9bbkjlye,os19bvot,164,131,[163],600.0,0.0,403
6164,dots,history,1,9bbkjlye,grjynvvc,165,132,[164],450.0,0.0,403
6165,dots,history,1,9bbkjlye,fkp3xx7t,166,133,[165],315.0,0.0,403
6166,dots,history,1,9bbkjlye,4ndtofi8,167,134,[166],425.0,1.0,403
6167,dots,history,1,9bbkjlye,xfnxm1sp,168,135,[167],330.0,0.0,403
6168,dots,history,1,9bbkjlye,x289jlu9,169,136,[168],500.0,0.0,403
6169,dots,history,1,9bbkjlye,inbjcqj9,170,137,[169],750.0,0.0,403
6170,dots,history,1,9bbkjlye,br0uln6h,171,138,[170],445.0,0.0,403
6171,dots,history,1,9bbkjlye,r63bdilv,172,139,[171],355.0,0.0,403
6172,dots,history,1,9bbkjlye,or75rf0o,173,140,[172],456.0,0.0,403
6173,dots,history,1,9bbkjlye,prwqf6au,174,141,[173],212.0,0.0,403
6174,dots,history,1,9bbkjlye,ktq67rkw,175,142,[174],210.0,0.0,403
6175,dots,history,1,9bbkjlye,8ko8se6r,176,143,[175],287.0,0.0,403
6176,dots,history,1,9bbkjlye,n8pq7kau,177,144,[176],250.0,0.0,403
6177,dots,history,1,9bbkjlye,4imkcqq6,178,145,[177],350.0,0.0,403
6178,dots,history,1,9bbkjlye,w01ckkmf,179,146,[178],400.0,1.0,403
6179,dots,history,1,9bbkjlye,t2fst3x8,180,147,[179],220.0,0.0,403
6180,dots,history,1,9bbkjlye,4u205le9,181,148,[180],273.0,0.0,403
6182,dots,history,1,9bbkjlye,0cjd01vt,183,149,[181],200.0,0.0,403
6184,dots,history,1,9bbkjlye,oyz20yaj,185,150,[183],350.0,0.0,403
6185,dots,history,1,9bbkjlye,hdfrtqc8,186,151,[185],3000.0,0.0,403
6186,dots,history,1,9bbkjlye,sw0zwpvt,187,152,[186],60.0,0.0,403
6188,dots,history,1,9bbkjlye,igsov8x6,189,153,[187],110.0,0.0,403
6189,dots,history,1,9bbkjlye,5tqsuhcd,190,154,[189],80.0,0.0,403
6191,dots,history,1,9bbkjlye,bjuokjvm,192,155,[190],439.0,1.0,403
6192,dots,history,1,9bbkjlye,ox4vhxc0,193,156,[192],375.0,1.0,403
6193,dots,history,1,9bbkjlye,5kboghj0,194,157,[193],180.0,0.0,403
6194,dots,history,1,9bbkjlye,6ie0fyrc,195,158,[194],225.0,0.0,403
6196,dots,history,1,9bbkjlye,vmhp46bj,197,159,[195],230.0,0.0,403
6197,dots,history,1,9bbkjlye,whwess5c,198,160,[197],899.0,0.0,403
6198,dots,history,1,9bbkjlye,ih14qxqr,199,161,[198],195.0,0.0,403
6199,dots,history,1,9bbkjlye,177ooa8y,200,162,[199],57.0,0.0,403
6200,dots,history,1,9bbkjlye,xcnuvcof,201,163,[200],150.0,0.0,403
6203,dots,history,1,9bbkjlye,tpjobr75,204,164,[201],250.0,0.0,403
6204,dots,history,1,9bbkjlye,ihplpz76,205,165,[204],225.0,0.0,403
6207,dots,history,1,9bbkjlye,yzwcygql,208,166,[205],420.0,1.0,403
6208,dots,history,1,9bbkjlye,v9ro4qw3,209,167,[208],275.0,0.0,403
6209,dots,history,1,9bbkjlye,lgwvcyv5,210,168,[209],83.0,0.0,403
6210,dots,history,1,9bbkjlye,3edlf2wl,211,169,[210],118.0,0.0,403
6215,dots,history,1,9bbkjlye,1xro29e7,216,170,[211],100.0,0.0,403
6216,dots,history,1,9bbkjlye,jbu9phpo,217,171,[216],475.0,0.0,403
6217,dots,history,1,9bbkjlye,7rjolopv,218,172,[217],275.0,0.0,403
6218,dots,history,1,9bbkjlye,3f3i3m2y,219,173,[218],992.0,0.0,403
6219,dots,history,1,9bbkjlye,uiqkdvox,220,174,[219],700.0,0.0,403
6220,dots,history,1,9bbkjlye,ffsydl2q,221,175,[220],600.0,0.0,403
6224,dots,history,1,9bbkjlye,5kidw93z,225,177,[224],300.0,0.0,403
6225,dots,history,1,9bbkjlye,yee5q9mm,226,178,[225],320.0,0.0,403
6228,dots,history,1,9bbkjlye,j0ixcn3u,229,179,[226],285.0,0.0,403
6227,dots,history,1,9bbkjlye,3hba5sy5,228,180,[229],345.0,0.0,403
6229,dots,history,1,9bbkjlye,rqbyp18e,230,181,[228],522.0,0.0,403
6230,dots,history,1,9bbkjlye,a54yzu57,231,182,[230],210.0,0.0,403
6231,dots,history,1,9bbkjlye,n428o315,232,183,[231],3003.0,0.0,403
6232,dots,history,1,9bbkjlye,wj0x78z4,233,184,[232],500.0,0.0,403
6233,dots,history,1,9bbkjlye,gr4xqbwq,234,185,[233],600.0,0.0,403
6234,dots,history,1,9bbkjlye,hzwqujsg,235,186,[234],574574.0,0.0,403
6236,dots,history,1,9bbkjlye,xnx00cg7,237,187,[235],1200.0,0.0,403
6238,dots,history,1,9bbkjlye,1ajvh9xy,239,188,[237],95.0,0.0,403
6239,dots,history,1,9bbkjlye,bvpac5pb,240,189,[239],110.0,0.0,403
6241,dots,history,1,9bbkjlye,l6s2wrix,242,190,[240],227.0,0.0,403
6242,dots,history,1,9bbkjlye,4cb9iazp,243,191,[242],645.0,0.0,403
6243,dots,history,1,9bbkjlye,lp1pnt1b,244,192,[243],320.0,0.0,403
6244,dots,history,1,9bbkjlye,oeaz4ulk,245,193,[244],85.0,0.0,403
6245,dots,history,1,9bbkjlye,aabjgkot,246,194,[245],347.0,0.0,403
6247,dots,history,1,9bbkjlye,0kxz1qat,248,196,[247],468.0,0.0,403
6248,dots,history,1,9bbkjlye,yysg5fzb,249,197,[248],450.0,0.0,403
6249,dots,history,1,9bbkjlye,xu2y2km6,250,198,[249],500.0,0.0,403
6251,dots,history,1,9bbkjlye,xlz31txh,252,199,[250],400.0,1.0,403
6252,dots,history,1,9bbkjlye,7ucx5bz6,253,200,[252],347.0,0.0,403
6253,dots,history,1,9bbkjlye,gjcze9rt,254,201,[253],259.0,0.0,403
6255,dots,history,1,9bbkjlye,chcslosu,256,202,[254],270.0,0.0,403
6256,dots,history,1,9bbkjlye,vfstxwge,257,203,[256],288.0,0.0,403
6257,dots,history,1,9bbkjlye,m4g0n17s,258,204,[257],300.0,0.0,403
6258,dots,history,1,9bbkjlye,19j6gn2q,259,205,[258],400.0,1.0,403
6259,dots,history,1,9bbkjlye,8fbbk3q5,260,206,[259],700.0,0.0,403
6263,dots,history,1,9bbkjlye,db5osda8,264,207,[260],38.0,0.0,403
6264,dots,history,1,9bbkjlye,oamw8h43,265,208,[264],300.0,0.0,403
6265,dots,history,1,9bbkjlye,omdz1ayg,266,209,[265],112.0,0.0,403
6266,dots,history,1,9bbkjlye,6sggsuvs,267,210,[266],300.0,0.0,403
6267,dots,history,1,9bbkjlye,7hrzbs5w,268,211,[267],250.0,0.0,403
6268,dots,history,1,9bbkjlye,82rqreoa,269,212,[268],350.0,0.0,403
6269,dots,history,1,9bbkjlye,wez8u7bb,270,213,[269],250.0,0.0,403
6271,dots,history,1,9bbkjlye,ajnrbhl8,272,214,[270],300.0,0.0,403
6273,dots,history,1,9bbkjlye,b0hfq6sz,274,215,[272],387.0,1.0,403
6274,dots,history,1,9bbkjlye,jbikgsku,275,216,[274],325.0,0.0,403
6275,dots,history,1,9bbkjlye,hjxeisl3,276,217,[275],400.0,1.0,403
6276,dots,history,1,9bbkjlye,itsha4ab,277,218,[276],650.0,0.0,403
6277,dots,history,1,9bbkjlye,ifny62dj,278,219,[277],975.0,0.0,403
6278,dots,history,1,9bbkjlye,u7ami0sp,279,220,[278],500.0,0.0,403
6279,dots,history,1,9bbkjlye,0jn944yf,280,221,[279],220.0,0.0,403
6280,dots,history,1,9bbkjlye,tk3mkegx,281,222,[280],250.0,0.0,403
6281,dots,history,1,9bbkjlye,rwdf9gbh,282,223,[281],3200.0,0.0,403
6282,dots,history,1,9bbkjlye,h1mcgnet,283,224,[282],300.0,0.0,403
6283,dots,history,1,9bbkjlye,6x3igfnz,284,225,[283],275.0,0.0,403
6284,dots,history,1,9bbkjlye,634uf0ho,285,226,[284],475.0,0.0,403
6285,dots,history,1,9bbkjlye,knikhc4b,286,227,[285],260.0,0.0,403
6287,dots,history,1,9bbkjlye,uvyfuoyo,288,228,[286],300.0,0.0,403
6288,dots,history,1,9bbkjlye,z4nj7kob,289,229,[288],250.0,0.0,403
6289,dots,history,1,9bbkjlye,4kyms0t4,290,230,[289],306.0,0.0,403
6290,dots,history,1,9bbkjlye,heaubq14,291,231,[290],500.0,0.0,403
6292,dots,history,1,9bbkjlye,ff2ob6mr,293,232,[291],400.0,1.0,403
6293,dots,history,1,9bbkjlye,7kaibjeg,294,233,[293],217.0,0.0,403
6294,dots,history,1,9bbkjlye,3z8s73j2,295,234,[294],120.0,0.0,403
6295,dots,history,1,9bbkjlye,w21wqpjc,296,235,[295],146.0,0.0,403
6296,dots,history,1,9bbkjlye,gthorwf3,297,236,[296],120.0,0.0,403
6299,dots,history,1,9bbkjlye,exbsb9vz,300,237,[297],500.0,0.0,403
6300,dots,history,1,9bbkjlye,ultajq97,301,238,[300],350.0,0.0,403
6301,dots,history,1,9bbkjlye,rcrsiccw,302,239,[301],444.0,0.0,403
6302,dots,history,1,9bbkjlye,n5tmtrey,303,240,[302],689.0,0.0,403
6303,dots,history,1,9bbkjlye,y86o2axo,304,241,[303],250.0,0.0,403
6304,dots,history,1,9bbkjlye,ihnja8ho,305,242,[304],173.0,0.0,403
6305,dots,history,1,9bbkjlye,5v2hirhw,306,243,[305],250.0,0.0,403
6306,dots,history,1,9bbkjlye,j7qwa9sj,307,244,[306],400.0,1.0,403
6307,dots,history,1,9bbkjlye,fitjek8i,308,245,[307],500.0,0.0,403
6308,dots,history,1,9bbkjlye,vz8z6hhe,309,246,[308],290.0,0.0,403
6309,dots,history,1,9bbkjlye,58mcpkzn,310,247,[309],345.0,0.0,403
6310,dots,history,1,9bbkjlye,ctyeuvsj,311,248,[310],300.0,0.0,403
6312,dots,history,1,9bbkjlye,pc7ahf16,313,249,[311],280.0,0.0,403
6315,dots,history,1,9bbkjlye,2hodjiiw,316,250,[313],320.0,0.0,403
6317,dots,history,1,9bbkjlye,w9bthy7o,318,252,[317],200.0,0.0,403
6318,dots,history,1,9bbkjlye,zhs9dcre,319,253,[318],400.0,1.0,403
6319,dots,history,1,9bbkjlye,4paeftur,320,254,[319],620.0,0.0,403
6320,dots,history,1,9bbkjlye,bnpkowin,321,255,[320],1800.0,0.0,403
6321,dots,history,1,9bbkjlye,23e3je65,322,256,[321],500.0,0.0,403
6322,dots,history,1,9bbkjlye,pews26y6,323,257,[322],280.0,0.0,403
6323,dots,history,1,9bbkjlye,866ijas6,324,258,[323],23.0,0.0,403
6324,dots,history,1,9bbkjlye,d5ki41a6,325,259,[324],520.0,0.0,403
6325,dots,history,1,9bbkjlye,yh4zb6dh,326,260,[325],336.0,0.0,403
6328,dots,history,1,9bbkjlye,uil7t79j,329,261,[326],365.0,1.0,403
6329,dots,history,1,9bbkjlye,xop4yz6l,330,262,[329],250.0,0.0,403
6330,dots,history,1,9bbkjlye,9h91fh47,331,263,[330],280.0,0.0,403
6331,dots,history,1,9bbkjlye,cmbt123x,332,264,[331],275.0,0.0,403
6332,dots,history,1,9bbkjlye,kxtpwq1u,333,265,[332],280.0,0.0,403
6333,dots,history,1,9bbkjlye,3ykwcj4l,334,266,[333],5505.0,0.0,403
6334,dots,history,1,9bbkjlye,pbi087jj,335,267,[334],3520.0,0.0,403
6335,dots,history,1,9bbkjlye,7wovzwqb,336,268,[335],270.0,0.0,403
6336,dots,history,1,9bbkjlye,i8j50tjf,337,269,[336],320.0,0.0,403
6337,dots,history,1,9bbkjlye,2plattx8,338,270,[337],515.0,0.0,403
6338,dots,history,1,9bbkjlye,sj3clxzb,339,271,[338],500.0,0.0,403
6340,dots,history,1,9bbkjlye,srsdpeqn,341,272,[339],200.0,0.0,403
6341,dots,history,1,9bbkjlye,g8m6yu58,342,273,[341],300.0,0.0,403
6342,dots,history,1,9bbkjlye,ypt8i4yx,343,274,[342],300.0,0.0,403
6343,dots,history,1,9bbkjlye,u0qnqnfu,344,275,[343],200.0,0.0,403
6344,dots,history,1,9bbkjlye,b0vjypuf,345,276,[344],800.0,0.0,403
6345,dots,history,1,9bbkjlye,ibox4mtl,346,277,[345],220.0,0.0,403
6346,dots,history,1,9bbkjlye,zy0tc9sz,347,278,[346],180.0,0.0,403
6347,dots,history,1,9bbkjlye,byv8kszn,348,279,[347],300.0,0.0,403
6348,dots,history,1,9bbkjlye,4ccsitk6,349,280,[348],150.0,0.0,403
6349,dots,history,1,9bbkjlye,vlmf3ii3,350,281,[349],350.0,0.0,403
6351,dots,history,1,9bbkjlye,eyo0puwl,352,282,[350],200.0,0.0,403
6352,dots,history,1,9bbkjlye,t8duvlap,353,283,[352],324.0,0.0,403
6353,dots,history,1,9bbkjlye,xk2g9qnz,354,284,[353],40.0,0.0,403
6354,dots,history,1,9bbkjlye,ujpm1cti,355,285,[354],340.0,0.0,403
6355,dots,history,1,9bbkjlye,ivzhmt42,356,286,[355],325.0,0.0,403
6356,dots,history,1,9bbkjlye,5i639ffp,357,287,[356],400.0,1.0,403
6358,dots,history,1,9bbkjlye,cxmtpm16,359,288,[357],250.0,0.0,403
6359,dots,history,1,9bbkjlye,3zz7rqnk,360,289,[359],208.0,0.0,403
6360,dots,history,1,9bbkjlye,9dzi5g9e,361,290,[360],183.0,0.0,403
6362,dots,history,1,9bbkjlye,xl075jix,363,292,[362],1000.0,0.0,403
6364,dots,history,1,9bbkjlye,81h0r3gc,365,294,[364],175.0,0.0,403
6365,dots,history,1,9bbkjlye,y6sndhpw,366,295,[365],283.0,0.0,403
6366,dots,history,1,9bbkjlye,861wvxmq,367,296,[366],329.0,0.0,403
6367,dots,history,1,9bbkjlye,iavb6o8v,368,297,[367],158.0,0.0,403
6368,dots,history,1,9bbkjlye,sa8miqy5,369,298,[368],202002.0,0.0,403
6369,dots,history,1,9bbkjlye,gvvpp09i,370,299,[369],175.0,0.0,403
6372,dots,history,1,9bbkjlye,3n31pax8,373,300,[370],249.0,0.0,403
6371,dots,history,1,9bbkjlye,46vi5iqr,372,301,[373],290.0,0.0,403
6375,dots,history,1,9bbkjlye,eubeewv5,376,303,[375],21.0,0.0,403
6376,dots,history,1,9bbkjlye,h29fnzwa,377,304,[376],150.0,0.0,403
6378,dots,history,1,9bbkjlye,rlmcrzuv,379,305,[377],300.0,0.0,403
6380,dots,history,1,9bbkjlye,5h89jkn3,381,306,[379],378.0,1.0,403
6381,dots,history,1,9bbkjlye,hqtsqrv2,382,307,[381],325.0,0.0,403
6382,dots,history,1,9bbkjlye,cm0645xp,383,308,[382],246.0,0.0,403
6384,dots,history,1,9bbkjlye,55vrlib3,385,309,[383],500.0,0.0,403
6385,dots,history,1,9bbkjlye,4zgjsmss,386,310,[385],425.0,1.0,403
6386,dots,history,1,9bbkjlye,l0a5vrzn,387,311,[386],199.0,0.0,403
6388,dots,history,1,9bbkjlye,b829w8zp,389,312,[387],450.0,0.0,403
6387,dots,history,1,9bbkjlye,6r2ufuez,388,313,[389],240.0,0.0,403
6389,dots,history,1,9bbkjlye,iapiznyy,390,314,[388],550.0,0.0,403
6390,dots,history,1,9bbkjlye,m1wb8m02,391,315,[390],500.0,0.0,403
6391,dots,history,1,9bbkjlye,mu8l1rkr,392,316,[391],475.0,0.0,403
6392,dots,history,1,9bbkjlye,7py18je4,393,317,[392],525.0,0.0,403
6393,dots,history,1,9bbkjlye,z50i6eh7,394,318,[393],400.0,1.0,403
6394,dots,history,1,9bbkjlye,sujems0x,395,319,[394],130.0,0.0,403
6395,dots,history,1,9bbkjlye,7p77xbsf,396,320,[395],500.0,0.0,403
6396,dots,history,1,9bbkjlye,nhqrcaxc,397,321,[396],100.0,0.0,403
6397,dots,history,1,9bbkjlye,4xpeewa7,398,322,[397],140.0,0.0,403
6398,dots,history,1,9bbkjlye,q16ryvwm,399,323,[398],333.0,0.0,403
6400,dots,history,1,9bbkjlye,fmew6wkf,401,324,[399],801.0,0.0,403
6402,dots,history,1,9bbkjlye,8ojogwtf,403,325,[401],250.0,0.0,403
6403,dots,history,1,9bbkjlye,isojkj98,404,326,[403],550.0,0.0,403
6404,dots,history,1,9bbkjlye,tyrhr2gl,405,327,[404],500.0,0.0,403
6405,dots,history,1,9bbkjlye,io8gwp6t,406,328,[405],750.0,0.0,403
6407,dots,history,1,9bbkjlye,87wuamsa,408,329,[406],675.0,0.0,403
6408,dots,history,1,9bbkjlye,i0x50y31,409,330,[408],395.0,1.0,403
6409,dots,history,1,9bbkjlye,rqa5ml3i,410,331,[409],400.0,1.0,403
6410,dots,history,1,9bbkjlye,rfhd9ae3,411,332,[410],175.0,0.0,403
