,session,method,start,mturker,dots,views,id,confirm,hist,guess,time,bonus,pay
16,hal5jdl0,history,2018-08-17 07:56:39.888132+00:00,AR50UBGSH10FJ,1097,0,48,1,[],2492.0,195.0,0.0,0.65
17,hal5jdl0,history,2018-08-17 07:54:29.793338+00:00,A3LIOY7C4ZDQ50,1097,0,42,1,[],650.0,232.0,0.0,0.78
18,hal5jdl0,history,2018-08-17 07:53:36.598348+00:00,A1RI3EGX82OAB0,1097,0,35,1,[],680.0,196.0,0.0,0.65
19,hal5jdl0,history,2018-08-17 08:00:45.763131+00:00,A1J6V6680FZ1L,1097,0,54,1,[],160.0,209.0,0.0,0.7
20,hal5jdl0,history,2018-08-17 08:02:20.204979+00:00,A1ZTSCPETU3UJW,1097,0,59,1,[],700.0,206.0,0.0,0.69
21,hal5jdl0,history,2018-08-17 08:02:30.869292+00:00,A1QXCUL98HP53,1097,0,60,1,[],700.0,185.0,0.0,0.62
22,hal5jdl0,history,2018-08-17 08:03:14.269211+00:00,AVD6HMIO1HLFI,1097,0,61,1,[],620.0,245.0,0.0,0.82
23,hal5jdl0,history,2018-08-17 08:05:43.810210+00:00,A39EH9228GV09X,1097,0,70,1,[],108.0,138.0,0.0,0.46
24,hal5jdl0,history,2018-08-17 08:07:45.325855+00:00,AECQ7QG4CQP69,1097,0,72,1,[],5000.0,50.0,0.0,0.17
25,hal5jdl0,history,2018-08-17 08:08:30.591740+00:00,A3RE387GXHAL1C,1097,0,74,1,[],2000.0,63.0,0.0,0.21
26,hal5jdl0,history,2018-08-17 08:09:46.099098+00:00,AZAPOAN6T6QFW,1097,0,76,1,[],2800.0,78.0,0.0,0.26
27,hal5jdl0,history,2018-08-17 08:11:22.452205+00:00,A2H91DERNK3CAL,1097,0,80,1,[],499.0,93.0,0.0,0.31
28,hal5jdl0,history,2018-08-17 08:12:27.784505+00:00,A1DW8POB98SVM3,1097,0,83,0,[],450.0,53.0,0.0,0.0
29,hal5jdl0,history,2018-08-17 08:14:37.650691+00:00,A1CFPKUOCGJIM6,1097,0,86,1,[],2500.0,4.0,0.0,0.02
30,hal5jdl0,history,2018-08-17 08:16:35.998648+00:00,A2X3QCJK0H18T8,1097,0,87,0,[],500.0,34.0,0.0,0.0
31,hal5jdl0,history,2018-08-17 08:17:38.611158+00:00,A13XLDUDAKVQSZ,1097,0,89,1,[],2800.0,9.0,0.0,0.03
32,hal5jdl0,history,2018-08-17 08:18:40.523390+00:00,A2JV84ABG8U9L9,1097,0,90,1,[],500.0,13.0,0.0,0.05
33,hal5jdl0,history,2018-08-17 08:19:23.187512+00:00,A2GTY8GLAYN9BU,1097,0,94,1,[],600.0,48.0,0.0,0.16
34,hal5jdl0,history,2018-08-17 08:20:09.198570+00:00,A2LVWKZEY0TOAV,1097,0,96,1,[],4000.0,91.0,0.0,0.3
35,hal5jdl0,history,2018-08-17 08:20:04.531170+00:00,A1C7XI68SED8JE,1097,0,95,1,[],150.0,118.0,0.0,0.39
36,hal5jdl0,history,2018-08-17 08:22:12.989515+00:00,AGYU1N4MKSK04,1097,0,100,1,[],500.0,9.0,0.0,0.03
37,hal5jdl0,history,2018-08-17 08:23:16.016983+00:00,A32F5JI04GX6T6,1097,0,102,1,[],700.0,5.0,0.0,0.02
38,hal5jdl0,history,2018-08-17 08:22:18.555060+00:00,A2DW47AFPJWXAM,1097,0,101,1,[],900.0,5.0,0.0,0.02
39,hal5jdl0,history,2018-08-17 08:23:33.924829+00:00,AODEMLZW7K1A8,1097,0,104,1,[],900.0,52.0,0.0,0.18
40,hal5jdl0,history,2018-08-17 08:26:00.873282+00:00,A1Z3GFH6MNSU46,1097,0,108,1,[],900.0,11.0,0.0,0.04
41,hal5jdl0,history,2018-08-17 07:50:35.759661+00:00,A31FD3QCYZ28Q2,1097,0,22,1,[],150.0,5.0,0.0,0.02
42,hal5jdl0,history,2018-08-17 08:26:04.154933+00:00,A20SMUCY0FQA7Z,1097,0,109,1,[],1000.0,22.0,1.0,1.08
43,hal5jdl0,history,2018-08-17 08:26:52.930803+00:00,A3UN1F1EOHKKE6,1097,0,110,1,[],400.0,46.0,0.0,0.15
44,hal5jdl0,history,2018-08-17 08:30:14.205357+00:00,AK3DF1BXS8DSM,1097,0,112,0,[],1500.0,11.0,0.0,0.0
45,hal5jdl0,history,2018-08-17 08:30:49.957833+00:00,AY9TXXA0DTKUS,1097,0,113,1,[],150.0,29.0,0.0,0.1
46,hal5jdl0,history,2018-08-17 08:31:25.405891+00:00,A6VQ4WKKZDLO5,1097,0,115,0,[],2500.0,30.0,0.0,0.0
47,hal5jdl0,history,2018-08-17 08:35:06.350512+00:00,AOZUMS41I24QI,1097,0,117,1,[],500.0,4.0,0.0,0.02
48,hal5jdl0,history,2018-08-17 08:39:00.078653+00:00,A3QUWIT972BYUH,1097,0,119,1,[],2150.0,6.0,0.0,0.02
49,hal5jdl0,history,2018-08-17 08:39:57.893866+00:00,A3NCQYORH4UURB,1097,0,120,1,[],420.0,15.0,0.0,0.05
50,hal5jdl0,history,2018-08-17 08:41:41.431467+00:00,A3O8UD1HHLPBGH,1097,0,122,1,[],1000.0,6.0,1.0,1.02
51,hal5jdl0,history,2018-08-17 08:42:05.949850+00:00,A1IN92CQSAJE9Z,1097,0,124,1,[],1100.0,31.0,1.0,1.11
52,hal5jdl0,history,2018-08-17 08:42:56.530508+00:00,A27ZW1CY6TMKT8,1097,0,125,1,[],750.0,61.0,0.0,0.21
53,hal5jdl0,history,2018-08-17 08:44:43.831810+00:00,A3GFC0TORB3TDI,1097,0,128,1,[],500.0,9.0,0.0,0.03
54,hal5jdl0,history,2018-08-17 08:47:16.446132+00:00,A120TOLQ1KGPLQ,1097,0,130,1,[],3000.0,7.0,0.0,0.02
55,hal5jdl0,history,2018-08-17 08:48:01.262933+00:00,A1ZTR3Z88CYP06,1097,0,131,1,[],200.0,8.0,0.0,0.03
56,hal5jdl0,history,2018-08-17 08:49:48.277311+00:00,AKU8W6XB2OWVZ,1097,0,133,1,[],730.0,4.0,0.0,0.02
57,hal5jdl0,history,2018-08-17 08:52:59.900457+00:00,A3C2PSZEKN8OWD,1097,0,134,1,[],1000.0,5.0,1.0,1.02
58,hal5jdl0,history,2018-08-17 07:52:00.512161+00:00,A2HNP1YL1IBFMU,1097,0,30,1,[],750.0,11.0,0.0,0.04
59,hal5jdl0,history,2018-08-17 08:55:17.583019+00:00,AXCPRXO08DFAH,1097,0,137,1,[],750.0,5.0,0.0,0.02
60,hal5jdl0,history,2018-08-17 08:55:04.060580+00:00,A1NY3RAROHFMRQ,1097,0,136,1,[],450.0,41.0,0.0,0.14
61,hal5jdl0,history,2018-08-17 08:54:55.625379+00:00,A1IXQS0AB02CPA,1097,0,135,1,[],450.0,72.0,0.0,0.24
62,hal5jdl0,history,2018-08-17 08:55:42.284096+00:00,A39X6XZ7O4NVS8,1097,0,138,1,[],900.0,112.0,0.0,0.38
63,hal5jdl0,history,2018-08-17 08:56:01.759116+00:00,A3K6BSW10S4YKJ,1097,0,139,1,[],200.0,171.0,0.0,0.57
64,hal5jdl0,history,2018-08-17 08:57:57.382493+00:00,A2DE0F99FKKTGN,1097,0,141,1,[],670.0,69.0,0.0,0.23
65,hal5jdl0,history,2018-08-17 08:59:03.021560+00:00,A317RA15E0SZ4P,1097,0,143,1,[],2800.0,85.0,0.0,0.28
66,hal5jdl0,history,2018-08-17 08:59:37.905147+00:00,A14Y553IJ73HX9,1097,0,144,1,[],500.0,87.0,0.0,0.29
67,hal5jdl0,history,2018-08-17 09:08:33.357909+00:00,AUE279FEB9M2C,1097,0,145,1,[],1600.0,5.0,0.0,0.02
68,hal5jdl0,history,2018-08-17 09:11:03.267030+00:00,AW6DFFL8QE1FH,1097,0,147,1,[],550.0,6.0,0.0,0.02
69,hal5jdl0,history,2018-08-17 09:15:52.592423+00:00,A3ADP5EDYSB9HD,1097,0,150,1,[],1000.0,6.0,1.0,1.02
70,hal5jdl0,history,2018-08-17 09:18:15.324996+00:00,A9UBPUEWAMA06,1097,0,152,1,[],584.0,110.0,0.0,0.37
71,hal5jdl0,history,2018-08-17 09:20:09.589009+00:00,A1I3QYJJU5ACFR,1097,0,154,1,[],500.0,68.0,0.0,0.23
72,hal5jdl0,history,2018-08-17 09:20:28.587386+00:00,A3LE6B5ITOGOZB,1097,0,155,1,[],900.0,89.0,0.0,0.3
73,hal5jdl0,history,2018-08-17 09:21:37.719750+00:00,A1MTQP7TA5RCOB,1097,0,156,1,[],300.0,60.0,0.0,0.2
74,hal5jdl0,history,2018-08-17 09:22:41.589369+00:00,A3I121EM0MQINQ,1097,0,158,1,[],25.0,12.0,0.0,0.04
75,hal5jdl0,history,2018-08-17 09:23:17.112237+00:00,A12RIEEJN4N5WF,1097,0,159,1,[],567.0,5.0,0.0,0.02
76,hal5jdl0,history,2018-08-17 09:26:49.620467+00:00,A29GDN22D6KVDY,1097,0,161,1,[],550.0,10.0,0.0,0.03
77,hal5jdl0,history,2018-08-17 09:32:19.312973+00:00,AZI9VZ55E3TP2,1097,0,165,0,[],600.0,9.0,0.0,0.0
78,hal5jdl0,history,2018-08-17 09:38:04.591314+00:00,A3FFFZ7OF8C032,1097,0,166,1,[],180.0,11.0,0.0,0.04
79,hal5jdl0,history,2018-08-17 09:42:14.688201+00:00,A34SLWTNACPBMO,1097,0,167,1,[],1250.0,11.0,0.0,0.04
80,hal5jdl0,history,2018-08-17 09:45:20.847071+00:00,A283TNXQFVGZZF,1097,0,169,1,[],700.0,6.0,0.0,0.02
81,hal5jdl0,history,2018-08-17 09:45:34.398856+00:00,A1V9CCGVDKU65F,1097,0,170,1,[],275.0,9.0,0.0,0.03
82,hal5jdl0,history,2018-08-17 09:45:51.149539+00:00,A3K9RMEW1A9R8E,1097,0,171,1,[],1200.0,10.0,1.0,1.03
83,hal5jdl0,history,2018-08-17 09:47:38.087432+00:00,A3LOAK3P1D1VOO,1097,0,172,1,[],500.0,8.0,0.0,0.03
84,hal5jdl0,history,2018-08-17 09:49:13.184576+00:00,A372HAPHG8TWPK,1097,0,175,1,[],1000.0,5.0,1.0,1.02
85,hal5jdl0,history,2018-08-17 09:51:51.710797+00:00,AXKM85DGEKNO5,1097,0,176,1,[],1000.0,5.0,1.0,1.02
86,hal5jdl0,history,2018-08-17 09:59:40.855246+00:00,A3PAAB5MNVPSUJ,1097,0,177,1,[],5000.0,6.0,0.0,0.02
87,hal5jdl0,history,2018-08-17 10:03:59.692549+00:00,A13STUE0VL42FA,1097,0,179,1,[],2000.0,5.0,0.0,0.02
88,hal5jdl0,history,2018-08-17 10:06:00.877861+00:00,AGWHBRX2T3665,1097,0,180,1,[],750.0,5.0,0.0,0.02
89,hal5jdl0,history,2018-08-17 10:07:49.626131+00:00,A3CIWKPD7Y6NFG,1097,0,181,1,[],1100.0,4.0,1.0,1.02
90,hal5jdl0,history,2018-08-17 10:09:40.627896+00:00,A2IQ0QCTQ3KWLT,1097,0,182,1,[],400.0,4.0,0.0,0.02
91,hal5jdl0,history,2018-08-17 10:09:46.494569+00:00,A2YMZ8ED392G71,1097,0,183,1,[],786.0,16.0,0.0,0.06
92,hal5jdl0,history,2018-08-17 10:10:51.316705+00:00,A282DEANU698X2,1097,0,184,1,[],263.0,5.0,0.0,0.02
93,hal5jdl0,history,2018-08-17 10:10:59.621620+00:00,A3JTAQ2N5WWH6I,1097,0,185,1,[],117.0,5.0,0.0,0.02
94,hal5jdl0,history,2018-08-17 10:11:18.356036+00:00,AJCHFC8I9HS9Y,1097,0,186,1,[],458.0,37.0,0.0,0.12
95,hal5jdl0,history,2018-08-17 10:12:35.440991+00:00,A29CPTGC7FNLTB,1097,0,187,1,[],4500.0,13.0,0.0,0.04
96,hal5jdl0,history,2018-08-17 10:13:40.636187+00:00,A2CP6716BCS8UI,1097,0,188,1,[],1350.0,5.0,0.0,0.02
97,hal5jdl0,history,2018-08-17 10:19:21.541214+00:00,A10BH0KB2XIJC0,1097,0,191,1,[],950.0,6.0,0.0,0.02
98,hal5jdl0,history,2018-08-17 10:20:36.731017+00:00,A3QC57KUVJP5EW,1097,0,193,1,[],550.0,4.0,0.0,0.02
99,hal5jdl0,history,2018-08-17 10:20:46.892792+00:00,AISNLDPD2DFEG,1097,0,194,1,[],975.0,25.0,0.0,0.08
100,hal5jdl0,history,2018-08-17 10:23:54.934634+00:00,A3VDHARDXLA36Q,1097,0,195,1,[],1459.0,6.0,0.0,0.02
101,hal5jdl0,history,2018-08-17 10:24:22.271933+00:00,A2MTOSH583K270,1097,0,196,1,[],150.0,21.0,0.0,0.07
102,hal5jdl0,history,2018-08-17 10:24:46.361447+00:00,ACG43C0G5SWER,1097,0,197,1,[],1025.0,6.0,1.0,1.02
103,hal5jdl0,history,2018-08-17 10:30:07.981053+00:00,A19D2W1PR68NO,1097,0,200,1,[],480.0,5.0,0.0,0.02
104,hal5jdl0,history,2018-08-17 10:31:55.447038+00:00,A10LLZZHZVGWRW,1097,0,202,1,[],300.0,5.0,0.0,0.02
105,hal5jdl0,history,2018-08-17 10:33:04.107249+00:00,A3GAQNTZ1V1VO,1097,0,205,1,[],392.0,14.0,0.0,0.05
106,hal5jdl0,history,2018-08-17 10:32:29.743338+00:00,A2VR9O234UCT9T,1097,0,203,1,[],1160.0,5.0,1.0,1.02
107,hal5jdl0,history,2018-08-17 10:34:00.835532+00:00,AUBB8KU9XV2R8,1097,0,206,1,[],400.0,65.0,0.0,0.22
108,hal5jdl0,history,2018-08-17 10:34:54.373899+00:00,A2HI8UBLE44QQX,1097,0,207,1,[],1000.0,27.0,1.0,1.09
109,hal5jdl0,history,2018-08-17 10:36:52.012892+00:00,A1IU5OP7BBZHZ7,1097,0,210,1,[],1322.0,11.0,0.0,0.04
110,hal5jdl0,history,2018-08-17 10:38:07.649284+00:00,A2IPO6UJZDIQ91,1097,0,214,1,[],385.0,29.0,0.0,0.1
111,hal5jdl0,history,2018-08-17 10:37:34.046986+00:00,A2B4TZCTJGD1D4,1097,0,213,1,[],200.0,64.0,0.0,0.21
112,hal5jdl0,history,2018-08-17 10:42:13.073186+00:00,A11RF5IYJQL5B,1097,0,217,1,[],250.0,5.0,0.0,0.02
113,hal5jdl0,history,2018-08-17 10:45:48.880898+00:00,A5VE0HAWDZXBP,1097,0,220,1,[],150.0,25.0,0.0,0.08
114,hal5jdl0,history,2018-08-17 10:48:22.600649+00:00,A6E9MF642WUOE,1097,0,222,1,[],385.0,5.0,0.0,0.02
115,hal5jdl0,history,2018-08-17 10:50:01.298999+00:00,ABOS7T84U3WNI,1097,0,223,1,[],186.0,5.0,0.0,0.02
116,hal5jdl0,history,2018-08-17 10:51:18.851958+00:00,AX6JQ37WUHFSH,1097,0,224,1,[],1482.0,5.0,0.0,0.02
117,hal5jdl0,history,2018-08-17 10:52:17.526840+00:00,AS2WTWYVRW9BV,1097,0,225,1,[],666.0,4.0,0.0,0.01
118,hal5jdl0,history,2018-08-17 10:52:26.196978+00:00,A1ZV49J2607A0U,1097,0,226,1,[],250.0,21.0,0.0,0.07
119,hal5jdl0,history,2018-08-17 10:58:23.554216+00:00,A1WKF2VH7TV0H2,1097,0,227,1,[],280.0,5.0,0.0,0.02
120,hal5jdl0,history,2018-08-17 11:00:42.785354+00:00,A217M5CHYXKABY,1097,0,230,1,[],2250.0,5.0,0.0,0.02
121,hal5jdl0,history,2018-08-17 11:00:39.178949+00:00,A1QL2WQXXJNFB2,1097,0,229,1,[],1000.0,32.0,1.0,1.11
122,hal5jdl0,history,2018-08-17 11:03:31.095902+00:00,AZERR1TITVNHI,1097,0,231,1,[],900.0,5.0,0.0,0.02
123,hal5jdl0,history,2018-08-17 11:05:47.686033+00:00,AK11BPNWE727G,1097,0,233,1,[],200.0,4.0,0.0,0.02
124,hal5jdl0,history,2018-08-17 11:04:51.274615+00:00,A9EVF0SO2IUJ0,1097,0,232,1,[],1250.0,74.0,0.0,0.25
125,hal5jdl0,history,2018-08-17 11:07:20.523428+00:00,AT9C1PB6JVCG6,1097,0,234,1,[],251.0,65.0,0.0,0.22
126,hal5jdl0,history,2018-08-17 11:12:36.358854+00:00,AA411Z3BZP5Y1,1097,0,236,1,[],730.0,9.0,0.0,0.03
127,hal5jdl0,history,2018-08-17 11:15:03.311401+00:00,A2MOUY1UWKJGVG,1097,0,237,1,[],500.0,5.0,0.0,0.02
128,hal5jdl0,history,2018-08-17 11:19:30.252342+00:00,A2XEBX5A92H1AC,1097,0,240,1,[],200.0,5.0,0.0,0.02
129,hal5jdl0,history,2018-08-17 11:20:08.689625+00:00,AT7THGIGM9XN5,1097,0,241,1,[],920.0,5.0,0.0,0.02
130,hal5jdl0,history,2018-08-17 11:20:02.393181+00:00,A3JVG39ZC5U3AE,1097,0,228,1,[],723.0,4.0,0.0,0.02
131,hal5jdl0,history,2018-08-17 11:22:12.135753+00:00,A1I72NHC21347A,1097,0,242,1,[],450.0,4.0,0.0,0.02
132,hal5jdl0,history,2018-08-17 11:22:42.428859+00:00,A36UZHVNGAP6R6,1097,0,243,1,[],750.0,13.0,0.0,0.05
133,hal5jdl0,history,2018-08-17 11:22:45.707012+00:00,AFC9Q2YBBESIP,1097,0,244,1,[],660.0,42.0,0.0,0.14
134,hal5jdl0,history,2018-08-17 11:22:48.140166+00:00,ADIAEAPYRI8CK,1097,0,245,1,[],550.0,54.0,0.0,0.18
135,hal5jdl0,history,2018-08-17 11:23:51.146682+00:00,A109CH3492UU42,1097,0,246,1,[],700.0,37.0,0.0,0.13
136,hal5jdl0,history,2018-08-17 11:25:40.607018+00:00,AP9WIQ4P78XLH,1097,0,247,1,[],385.0,5.0,0.0,0.02
137,hal5jdl0,history,2018-08-17 11:27:39.447670+00:00,A3CF8ULBSE8MTL,1097,0,248,1,[],300.0,5.0,0.0,0.02
138,hal5jdl0,history,2018-08-17 11:28:56.156212+00:00,ATSZCAVI441RM,1097,0,249,1,[],352.0,6.0,0.0,0.02
139,hal5jdl0,history,2018-08-17 11:29:53.291075+00:00,A2MCI9K0K5VX50,1097,0,251,1,[],600.0,21.0,0.0,0.07
140,hal5jdl0,history,2018-08-17 11:30:36.793010+00:00,ANTH5IGN5CHN6,1097,0,255,1,[],475.0,74.0,0.0,0.25
141,hal5jdl0,history,2018-08-17 11:30:35.724343+00:00,A215VSM181SC0F,1097,0,254,1,[],950.0,100.0,0.0,0.34
142,hal5jdl0,history,2018-08-17 11:31:37.937755+00:00,A3N27VW2VHEZNF,1097,0,256,1,[],150.0,93.0,0.0,0.31
143,hal5jdl0,history,2018-08-17 11:32:19.043043+00:00,A3L2UB07EZJAMD,1097,0,258,1,[],1100.0,142.0,1.0,1.48
144,hal5jdl0,history,2018-08-17 11:33:13.644924+00:00,A11EF6L798V32H,1097,0,260,1,[],1200.0,128.0,1.0,1.43
145,hal5jdl0,history,2018-08-17 11:33:03.026484+00:00,A32D8TKZV2RQ4Y,1097,0,259,1,[],1500.0,171.0,0.0,0.57
146,hal5jdl0,history,2018-08-17 11:33:54.098201+00:00,A2QUH7ZN2VHOZX,1097,0,261,1,[],1000.0,201.0,1.0,1.67
147,hal5jdl0,history,2018-08-17 11:34:18.042505+00:00,A30EI064NHQEQO,1097,0,262,1,[],1350.0,224.0,0.0,0.75
148,hal5jdl0,history,2018-08-17 11:36:28.210949+00:00,A2JWHS06PQMJ1,1097,0,264,1,[],2000.0,132.0,0.0,0.44
149,hal5jdl0,history,2018-08-17 11:52:19.593623+00:00,A301GGK0MOB5QD,1097,0,283,1,[],800.0,228.0,0.0,0.76
150,hal5jdl0,history,2018-08-17 11:54:34.807849+00:00,A115UFR6VA6OM1,1097,0,285,1,[],950.0,122.0,0.0,0.41
151,hal5jdl0,history,2018-08-17 11:54:54.260506+00:00,A1L1SQ488YCCFJ,1097,0,286,1,[],80.0,130.0,0.0,0.43
152,hal5jdl0,history,2018-08-17 11:40:08.266537+00:00,A2FBP73AQACKZ2,1097,0,270,1,[],1350.0,72.0,0.0,0.24
153,hal5jdl0,history,2018-08-17 11:56:53.594248+00:00,ABF3ITT2M64ZM,1097,0,287,1,[],500.0,114.0,0.0,0.38
154,hal5jdl0,history,2018-08-17 11:58:12.333606+00:00,A36PZE2ZFSO70P,1097,0,289,1,[],1000.0,118.0,1.0,1.4
155,hal5jdl0,history,2018-08-17 11:58:54.221941+00:00,AGK30V341UN88,1097,0,290,1,[],1500.0,71.0,0.0,0.24
156,hal5jdl0,history,2018-08-17 12:00:29.084534+00:00,A1PKCBFB4QY19G,1097,0,291,1,[],568.0,90.0,0.0,0.3
157,hal5jdl0,history,2018-08-17 12:01:44.313774+00:00,A1OZPLHNIU1519,1097,0,292,1,[],750.0,9.0,0.0,0.03
158,hal5jdl0,history,2018-08-17 12:03:21.227455+00:00,A2AOUFP2EEWIP1,1097,0,293,1,[],500.0,4.0,0.0,0.01
159,hal5jdl0,history,2018-08-17 12:03:40.346586+00:00,A31XT6RPLN6359,1097,0,294,1,[],693.0,10.0,0.0,0.03
160,hal5jdl0,history,2018-08-17 12:04:19.608254+00:00,A1G69P73SBVUR4,1097,0,296,1,[],900.0,9.0,0.0,0.03
161,hal5jdl0,history,2018-08-17 12:07:08.004490+00:00,A3E9N7HDRLT8KV,1097,0,299,1,[],168.0,6.0,0.0,0.02
162,hal5jdl0,history,2018-08-17 12:07:04.283210+00:00,A2IU5TX5S0FA1C,1097,0,297,1,[],1020.0,14.0,1.0,1.05
163,hal5jdl0,history,2018-08-17 12:08:18.594030+00:00,A3PV3QBXXQ7ASS,1097,0,300,1,[],800.0,5.0,0.0,0.02
164,hal5jdl0,history,2018-08-17 12:09:22.207471+00:00,A23OS0HQ12VVOR,1097,0,301,1,[],355.0,5.0,0.0,0.02
165,hal5jdl0,history,2018-08-17 12:11:09.578977+00:00,A1EPMMBGWO9XEM,1097,0,302,1,[],1110.0,10.0,1.0,1.03
166,hal5jdl0,history,2018-08-17 12:12:02.704873+00:00,A3EYWJCIO1MG9W,1097,0,303,1,[],888.0,8.0,0.0,0.03
167,hal5jdl0,history,2018-08-17 12:12:41.012841+00:00,A1QR6I7UPY8XQJ,1097,0,305,1,[],215.0,5.0,0.0,0.02
168,hal5jdl0,history,2018-08-17 12:12:30.449254+00:00,AF56P9JE4N741,1097,0,304,1,[],3000.0,11.0,0.0,0.04
169,hal5jdl0,history,2018-08-17 12:13:14.559116+00:00,A2OLSZ6DD9I239,1097,0,306,1,[],1863.0,25.0,0.0,0.09
170,hal5jdl0,history,2018-08-17 12:14:59.736800+00:00,ASVP3M0AQ1HG4,1097,0,309,1,[],366.0,10.0,0.0,0.04
171,hal5jdl0,history,2018-08-17 12:14:43.582388+00:00,A35TWG9VW1MB5S,1097,0,308,1,[],480.0,57.0,0.0,0.19
172,hal5jdl0,history,2018-08-17 12:14:21.749817+00:00,A207IHY6GERCFO,1097,0,307,1,[],500.0,106.0,0.0,0.36
173,hal5jdl0,history,2018-08-17 12:17:27.412806+00:00,A11UOM2LJ69AE7,1097,0,311,1,[],328.0,4.0,0.0,0.02
174,hal5jdl0,history,2018-08-17 12:18:33.044937+00:00,A31XNLA9REVGXL,1097,0,313,1,[],798.0,8.0,0.0,0.03
175,hal5jdl0,history,2018-08-17 12:21:55.299032+00:00,A21OF1RLY7KCL8,1097,0,314,1,[],575.0,6.0,0.0,0.02
176,hal5jdl0,history,2018-08-17 12:26:01.731231+00:00,A3SXNRM8UV25U8,1097,0,315,1,[],350.0,4.0,0.0,0.02
177,hal5jdl0,history,2018-08-17 12:31:15.763159+00:00,A10DEO061A6L3O,1097,0,317,1,[],180.0,4.0,0.0,0.02
178,hal5jdl0,history,2018-08-17 12:32:21.835446+00:00,AS8SQNNHLCSN7,1097,0,318,1,[],350.0,5.0,0.0,0.02
179,hal5jdl0,history,2018-08-17 12:33:48.556516+00:00,A22WWSTT8TU7G1,1097,0,319,1,[],500.0,5.0,0.0,0.02
180,hal5jdl0,history,2018-08-17 12:37:15.492801+00:00,A3LUETNYKSGBFY,1097,0,320,1,[],900.0,10.0,0.0,0.03
181,hal5jdl0,history,2018-08-17 12:37:41.699566+00:00,A199PKW9OWJOQV,1097,0,321,1,[],500.0,19.0,0.0,0.07
182,hal5jdl0,history,2018-08-17 12:38:30.209099+00:00,A1L8MS88CH35ZP,1097,0,322,1,[],625.0,23.0,0.0,0.08
183,hal5jdl0,history,2018-08-17 12:38:43.042927+00:00,A1PUHCEBSOWETV,1097,0,323,1,[],320.0,76.0,0.0,0.25
184,hal5jdl0,history,2018-08-17 12:45:30.854071+00:00,APNTEGPF7QZQI,1097,0,324,1,[],245.0,5.0,0.0,0.02
185,hal5jdl0,history,2018-08-17 12:46:32.199434+00:00,A1VPE05UDNFKGV,1097,0,326,1,[],312.0,5.0,0.0,0.02
186,hal5jdl0,history,2018-08-17 12:46:18.932378+00:00,A2W5Q0IVJUS7Y6,1097,0,325,1,[],750.0,4.0,0.0,0.02
187,hal5jdl0,history,2018-08-17 12:46:38.569199+00:00,AI4AO0O0WIJF7,1097,0,327,1,[],325.0,29.0,0.0,0.1
188,hal5jdl0,history,2018-08-17 12:49:45.820552+00:00,A1V6MPL7396OE4,1097,0,330,1,[],400.0,36.0,0.0,0.12
189,hal5jdl0,history,2018-08-17 12:53:05.302963+00:00,AV66INDRXME18,1097,0,332,1,[],5000.0,5.0,0.0,0.02
