,task,method,views,session,code,id,order,hist,guess,bonus,dots
14050,dots,history,1,hs6bovtz,dimq93vs,51,27,[50],60.0,1.0,55
14051,dots,history,1,hs6bovtz,dk57tthn,52,28,[51],85.0,0.0,55
14052,dots,history,1,hs6bovtz,8fdsbnh2,53,29,[52],55.0,1.0,55
14053,dots,history,1,hs6bovtz,82sjssgs,54,30,[53],55.0,1.0,55
14055,dots,history,1,hs6bovtz,k3fioxkp,56,31,[54],70.0,0.0,55
14057,dots,history,1,hs6bovtz,on3t23ye,58,32,[56],45.0,0.0,55
14056,dots,history,1,hs6bovtz,yewar2w8,57,33,[58],52.0,1.0,55
14059,dots,history,1,hs6bovtz,475da8sw,60,34,[57],62.0,0.0,55
14060,dots,history,1,hs6bovtz,pfc5jio2,61,35,[60],55.0,1.0,55
14061,dots,history,1,hs6bovtz,c5kmw9ar,62,36,[61],62.0,0.0,55
14062,dots,history,1,hs6bovtz,esu09pm7,63,37,[62],61.0,0.0,55
14063,dots,history,1,hs6bovtz,pfzp8jzk,64,38,[63],54.0,1.0,55
14065,dots,history,1,hs6bovtz,7at10mm3,66,39,[64],50.0,1.0,55
14066,dots,history,1,hs6bovtz,1vif1udn,67,40,[66],50.0,1.0,55
14067,dots,history,1,hs6bovtz,rn992rxt,68,41,[67],63.0,0.0,55
14068,dots,history,1,hs6bovtz,sk5hr49l,69,42,[68],55.0,1.0,55
14069,dots,history,1,hs6bovtz,s0kb236l,70,43,[69],66.0,0.0,55
14070,dots,history,1,hs6bovtz,gb41mtc9,71,44,[70],60.0,1.0,55
14071,dots,history,1,hs6bovtz,01pugg3g,72,45,[71],55.0,1.0,55
14072,dots,history,1,hs6bovtz,d8bbsw2q,73,46,[72],74.0,0.0,55
14074,dots,history,1,hs6bovtz,itvklxlo,75,47,[73],55.0,1.0,55
14076,dots,history,1,hs6bovtz,qesdz9fb,77,48,[75],55.0,1.0,55
14077,dots,history,1,hs6bovtz,f0vjhbfm,78,49,[77],70.0,0.0,55
14078,dots,history,1,hs6bovtz,rc2rvvyg,79,50,[78],61.0,0.0,55
14079,dots,history,1,hs6bovtz,d226z32w,80,51,[79],55.0,1.0,55
14081,dots,history,1,hs6bovtz,g13iwq2v,82,52,[80],29.0,0.0,55
14082,dots,history,1,hs6bovtz,52g0n60o,83,53,[82],51.0,0.0,55
14084,dots,history,1,hs6bovtz,ed0dh886,85,54,[83],5055.0,0.0,55
14085,dots,history,1,hs6bovtz,x3jff5as,86,55,[85],100.0,0.0,55
14087,dots,history,1,hs6bovtz,qkfvn5na,88,56,[86],50.0,1.0,55
14089,dots,history,1,hs6bovtz,xosg6cf5,90,57,[88],55.0,1.0,55
14088,dots,history,1,hs6bovtz,b7qd1a71,89,58,[90],55.0,1.0,55
14092,dots,history,1,hs6bovtz,urdne2xs,93,59,[89],55.0,1.0,55
14094,dots,history,1,hs6bovtz,prp16txe,95,60,[93],55.0,1.0,55
14095,dots,history,1,hs6bovtz,93w98vb2,96,61,[95],45.0,0.0,55
14096,dots,history,1,hs6bovtz,m881t8y8,97,62,[96],56.0,1.0,55
14097,dots,history,1,hs6bovtz,506zijfc,98,63,[97],55.0,1.0,55
14099,dots,history,1,hs6bovtz,ya0236sx,100,64,[98],60.0,1.0,55
14101,dots,history,1,hs6bovtz,9bbo8am1,102,65,[100],65.0,0.0,55
14102,dots,history,1,hs6bovtz,nqogbov9,103,66,[102],50.0,1.0,55
14105,dots,history,1,hs6bovtz,cidl0vgv,106,67,[103],60.0,1.0,55
14107,dots,history,1,hs6bovtz,upqwtq4q,108,68,[106],70.0,0.0,55
14106,dots,history,1,hs6bovtz,fzi8acgt,107,69,[108],83.0,0.0,55
14108,dots,history,1,hs6bovtz,azlrd7rj,109,70,[107],65.0,0.0,55
14109,dots,history,1,hs6bovtz,sagow69d,110,71,[109],59.0,1.0,55
14111,dots,history,1,hs6bovtz,ndqikx47,112,72,[110],55.0,1.0,55
14112,dots,history,1,hs6bovtz,q8hvexn2,113,73,[112],100.0,0.0,55
14113,dots,history,1,hs6bovtz,z1opms8k,114,74,[113],55.0,1.0,55
14114,dots,history,1,hs6bovtz,i4ktc58z,115,75,[114],65.0,0.0,55
14115,dots,history,1,hs6bovtz,ut53bgzp,116,76,[115],40.0,0.0,55
14116,dots,history,1,hs6bovtz,uirmkcpo,117,77,[116],48.0,0.0,55
14117,dots,history,1,hs6bovtz,fwqlz123,118,78,[117],55.0,1.0,55
14120,dots,history,1,hs6bovtz,29qol3ob,121,79,[118],65.0,0.0,55
14121,dots,history,1,hs6bovtz,z8u8231d,122,80,[121],55.0,1.0,55
14123,dots,history,1,hs6bovtz,644ricrs,124,81,[122],55.0,1.0,55
14124,dots,history,1,hs6bovtz,4d81kw7p,125,82,[124],64.0,0.0,55
14125,dots,history,1,hs6bovtz,svz33jma,126,83,[125],60.0,1.0,55
14127,dots,history,1,hs6bovtz,3irasn3q,128,84,[126],53.0,1.0,55
14128,dots,history,1,hs6bovtz,bk36qm7f,129,85,[128],54.0,1.0,55
14129,dots,history,1,hs6bovtz,ymlfji5w,130,86,[129],55.0,1.0,55
14130,dots,history,1,hs6bovtz,0h4lvo9z,131,87,[130],55.0,1.0,55
14131,dots,history,1,hs6bovtz,utznnl5c,132,88,[131],55.0,1.0,55
14132,dots,history,1,hs6bovtz,09fxms30,133,89,[132],70.0,0.0,55
14134,dots,history,1,hs6bovtz,7jm19xh0,135,90,[133],65.0,0.0,55
14136,dots,history,1,hs6bovtz,uql9pqnc,137,91,[135],78.0,0.0,55
14137,dots,history,1,hs6bovtz,dv1c1vqn,138,92,[137],54.0,1.0,55
14138,dots,history,1,hs6bovtz,1dzo083s,139,93,[138],23.0,0.0,55
14139,dots,history,1,hs6bovtz,upelniol,140,94,[139],50.0,1.0,55
14140,dots,history,1,hs6bovtz,rniug7wu,141,95,[140],54.0,1.0,55
14142,dots,history,1,hs6bovtz,rn89vmfh,143,96,[141],53.0,1.0,55
14141,dots,history,1,hs6bovtz,eq7l2mkc,142,97,[143],55.0,1.0,55
14143,dots,history,1,hs6bovtz,5x7cak7z,144,98,[142],62.0,0.0,55
14145,dots,history,1,hs6bovtz,yfqq9bzf,146,99,[144],65.0,0.0,55
14146,dots,history,1,hs6bovtz,d87u5jo6,147,100,[146],55.0,1.0,55
14147,dots,history,1,hs6bovtz,5p81y6si,148,101,[147],58.0,0.0,55
14149,dots,history,1,hs6bovtz,mswiw2l8,150,102,[148],100.0,0.0,55
14150,dots,history,1,hs6bovtz,v7us51bt,151,103,[150],36.0,0.0,55
14151,dots,history,1,hs6bovtz,omfgpbxd,152,104,[151],55.0,1.0,55
14153,dots,history,1,hs6bovtz,nnkws0xt,154,105,[152],55.0,1.0,55
14154,dots,history,1,hs6bovtz,nsxx3c3q,155,106,[154],65.0,0.0,55
14155,dots,history,1,hs6bovtz,qi8evrg0,156,107,[155],60.0,1.0,55
14156,dots,history,1,hs6bovtz,pwbri7dw,157,108,[156],45.0,0.0,55
14157,dots,history,1,hs6bovtz,2yc4wiuu,158,109,[157],69.0,0.0,55
14158,dots,history,1,hs6bovtz,n9mfcgu6,159,110,[158],56.0,1.0,55
14159,dots,history,1,hs6bovtz,gpfmzerx,160,111,[159],60.0,0.0,55
14161,dots,history,1,hs6bovtz,kmk4ul6g,162,112,[160],40.0,0.0,55
14162,dots,history,1,hs6bovtz,sue3c3ks,163,113,[162],45.0,0.0,55
14163,dots,history,1,hs6bovtz,zdizulyi,164,114,[163],76.0,0.0,55
14165,dots,history,1,hs6bovtz,xhlau2a9,166,115,[164],63.0,0.0,55
14166,dots,history,1,hs6bovtz,m5blwbyn,167,116,[166],65.0,0.0,55
14169,dots,history,1,hs6bovtz,yogaihak,170,117,[167],50.0,1.0,55
14171,dots,history,1,hs6bovtz,r5xqag1p,172,118,[170],56.0,1.0,55
14172,dots,history,1,hs6bovtz,wn6xs6um,173,119,[172],57.0,1.0,55
14173,dots,history,1,hs6bovtz,ltbdmbay,174,120,[173],55.0,1.0,55
14175,dots,history,1,hs6bovtz,2r4v72iz,176,121,[174],115.0,0.0,55
14176,dots,history,1,hs6bovtz,x5a6lp6r,177,122,[176],50.0,0.0,55
14177,dots,history,1,hs6bovtz,oj1ys8u5,178,123,[177],57.0,1.0,55
14178,dots,history,1,hs6bovtz,gfj8zx2y,179,124,[178],52.0,1.0,55
14179,dots,history,1,hs6bovtz,2ty241v7,180,125,[179],64.0,0.0,55
14180,dots,history,1,hs6bovtz,zo6k4lnv,181,126,[180],110.0,0.0,55
14181,dots,history,1,hs6bovtz,0i2a4o8v,182,127,[181],55.0,1.0,55
14182,dots,history,1,hs6bovtz,k2md8lhs,183,128,[182],47.0,0.0,55
14183,dots,history,1,hs6bovtz,tpe23mtk,184,129,[183],53.0,1.0,55
14184,dots,history,1,hs6bovtz,4f47rxkt,185,130,[184],58.0,1.0,55
14185,dots,history,1,hs6bovtz,iym3326t,186,131,[185],60.0,0.0,55
14186,dots,history,1,hs6bovtz,8de3cilu,187,132,[186],81.0,0.0,55
14187,dots,history,1,hs6bovtz,2urxjixe,188,133,[187],60.0,1.0,55
14188,dots,history,1,hs6bovtz,iqta5ufk,189,134,[188],65.0,0.0,55
14189,dots,history,1,hs6bovtz,qv03msdy,190,135,[189],60.0,1.0,55
14190,dots,history,1,hs6bovtz,bqwrlwyb,191,136,[190],60.0,1.0,55
14191,dots,history,1,hs6bovtz,tgt37dfz,192,137,[191],60.0,1.0,55
14192,dots,history,1,hs6bovtz,84dideqx,193,138,[192],60.0,1.0,55
14193,dots,history,1,hs6bovtz,wv6cf3al,194,139,[193],60.0,1.0,55
14194,dots,history,1,hs6bovtz,b4kzwxjr,195,140,[194],60.0,1.0,55
14195,dots,history,1,hs6bovtz,mo0vrnrw,196,141,[195],60.0,1.0,55
14196,dots,history,1,hs6bovtz,sqkrjbf4,197,142,[196],60.0,1.0,55
14198,dots,history,1,hs6bovtz,t6comkcv,199,143,[197],60.0,1.0,55
14197,dots,history,1,hs6bovtz,l4u5vlcc,198,144,[199],60.0,1.0,55
14200,dots,history,1,hs6bovtz,fo6ho87q,201,145,[198],60.0,1.0,55
14199,dots,history,1,hs6bovtz,l4lc8664,200,146,[198],60.0,1.0,55
14201,dots,history,1,hs6bovtz,0f8052iu,202,147,[200],60.0,1.0,55
14202,dots,history,1,hs6bovtz,e17crcj2,203,148,[202],60.0,1.0,55
14204,dots,history,1,hs6bovtz,bl1vth4z,205,149,[203],60.0,1.0,55
14203,dots,history,1,hs6bovtz,0jmo07zn,204,150,[205],60.0,1.0,55
14205,dots,history,1,hs6bovtz,naq05rev,206,151,[204],60.0,1.0,55
14206,dots,history,1,hs6bovtz,ybkebcdy,207,152,[206],58.0,1.0,55
14207,dots,history,1,hs6bovtz,0yhclhbl,208,153,[207],47.0,0.0,55
14208,dots,history,1,hs6bovtz,ykbiys06,209,154,[208],52.0,1.0,55
14209,dots,history,1,hs6bovtz,2f69bu5k,210,155,[209],55.0,1.0,55
14210,dots,history,1,hs6bovtz,g1bqj5yw,211,156,[210],60.0,1.0,55
14211,dots,history,1,hs6bovtz,wp5q8ng9,212,157,[211],62.0,0.0,55
14212,dots,history,1,hs6bovtz,iyp4fk3k,213,158,[212],52.0,1.0,55
14213,dots,history,1,hs6bovtz,b0hc0ke4,214,159,[213],55.0,1.0,55
14214,dots,history,1,hs6bovtz,4fs7ka6b,215,160,[214],56.0,1.0,55
14215,dots,history,1,hs6bovtz,yofw118e,216,161,[215],60.0,1.0,55
14216,dots,history,1,hs6bovtz,xr0qmtht,217,162,[216],42.0,0.0,55
14217,dots,history,1,hs6bovtz,odkvb24e,218,163,[217],55.0,1.0,55
14218,dots,history,1,hs6bovtz,clszcucm,219,164,[218],50.0,1.0,55
14219,dots,history,1,hs6bovtz,jlzpooca,220,165,[219],41.0,0.0,55
14220,dots,history,1,hs6bovtz,53aoogpz,221,166,[220],40.0,0.0,55
14221,dots,history,1,hs6bovtz,jv6bquoj,222,167,[221],56.0,1.0,55
14222,dots,history,1,hs6bovtz,wj6j46ty,223,168,[222],63.0,0.0,55
14223,dots,history,1,hs6bovtz,cw5u6qk3,224,169,[223],50.0,1.0,55
14224,dots,history,1,hs6bovtz,3t9f0o21,225,170,[224],80.0,0.0,55
14225,dots,history,1,hs6bovtz,471el4v7,226,171,[225],59.0,1.0,55
14226,dots,history,1,hs6bovtz,ko7bx31k,227,172,[226],56.0,1.0,55
14227,dots,history,1,hs6bovtz,6gkggrap,228,173,[227],50.0,1.0,55
14228,dots,history,1,hs6bovtz,wu5ux2fw,229,174,[228],55.0,1.0,55
14229,dots,history,1,hs6bovtz,fpfy535r,230,175,[229],65.0,0.0,55
14230,dots,history,1,hs6bovtz,k609u26l,231,176,[230],55.0,1.0,55
14231,dots,history,1,hs6bovtz,y75gi590,232,177,[231],55.0,1.0,55
14232,dots,history,1,hs6bovtz,4nisqe0x,233,178,[232],35.0,0.0,55
14233,dots,history,1,hs6bovtz,4wv7jhs5,234,179,[233],64.0,0.0,55
14234,dots,history,1,hs6bovtz,4q2mfjjr,235,180,[234],60.0,1.0,55
14235,dots,history,1,hs6bovtz,vt0pzhnk,236,181,[235],55.0,1.0,55
14236,dots,history,1,hs6bovtz,eg5tgsu5,237,182,[236],53.0,1.0,55
14237,dots,history,1,hs6bovtz,8gzl16d8,238,183,[237],60.0,1.0,55
14238,dots,history,1,hs6bovtz,e1sg1e1i,239,184,[238],71.0,0.0,55
14239,dots,history,1,hs6bovtz,e4fk5wlc,240,185,[239],55.0,1.0,55
14240,dots,history,1,hs6bovtz,izttp7n3,241,186,[240],68.0,0.0,55
14241,dots,history,1,hs6bovtz,mkyu56dz,242,187,[241],40.0,0.0,55
14242,dots,history,1,hs6bovtz,98o85jtr,243,188,[242],56.0,1.0,55
14243,dots,history,1,hs6bovtz,gddfi3l3,244,189,[243],60.0,1.0,55
14244,dots,history,1,hs6bovtz,c9zfme8b,245,190,[244],55.0,1.0,55
14246,dots,history,1,hs6bovtz,qm396ba1,247,191,[245],75.0,0.0,55
14247,dots,history,1,hs6bovtz,4rd63nkl,248,192,[247],75.0,0.0,55
14248,dots,history,1,hs6bovtz,sq6gglfp,249,193,[248],55.0,1.0,55
14249,dots,history,1,hs6bovtz,1bn29y6p,250,194,[249],58.0,1.0,55
14250,dots,history,1,hs6bovtz,ilczqati,251,195,[250],50.0,1.0,55
14251,dots,history,1,hs6bovtz,x1f6tuc8,252,196,[251],69.0,0.0,55
14245,dots,history,1,hs6bovtz,7gc3r7b2,246,197,[252],43.0,0.0,55
14253,dots,history,1,hs6bovtz,7bhmucpp,254,198,[246],85.0,0.0,55
14254,dots,history,1,hs6bovtz,pnj03xbe,255,199,[254],87.0,0.0,55
14255,dots,history,1,hs6bovtz,hcpgyynt,256,200,[255],56.0,1.0,55
14256,dots,history,1,hs6bovtz,cned7k97,257,201,[256],56.0,1.0,55
14257,dots,history,1,hs6bovtz,goqvx27l,258,202,[257],55.0,1.0,55
14258,dots,history,1,hs6bovtz,rslxdei3,259,203,[258],60.0,1.0,55
14260,dots,history,1,hs6bovtz,fhr4bf1l,261,204,[259],53.0,1.0,55
14259,dots,history,1,hs6bovtz,6m18y3j8,260,205,[261],60.0,1.0,55
14263,dots,history,1,hs6bovtz,rrjavr0j,264,206,[260],58.0,1.0,55
14264,dots,history,1,hs6bovtz,fyyie9mi,265,207,[264],56.0,1.0,55
14265,dots,history,1,hs6bovtz,2gidf88j,266,208,[265],53.0,1.0,55
14266,dots,history,1,hs6bovtz,epbhds29,267,209,[266],40.0,0.0,55
14267,dots,history,1,hs6bovtz,7tm1th1c,268,210,[267],59.0,1.0,55
14269,dots,history,1,hs6bovtz,iicngnpz,270,211,[268],55.0,1.0,55
14270,dots,history,1,hs6bovtz,xgyq9pu9,271,212,[270],52.0,1.0,55
14271,dots,history,1,hs6bovtz,sib7kjyd,272,213,[271],60.0,1.0,55
14272,dots,history,1,hs6bovtz,tz0jhrjs,273,214,[272],60.0,1.0,55
14273,dots,history,1,hs6bovtz,spp685bz,274,215,[273],72.0,0.0,55
14274,dots,history,1,hs6bovtz,nidip93c,275,216,[274],80.0,0.0,55
14275,dots,history,1,hs6bovtz,tr2eiifo,276,217,[275],45.0,0.0,55
14276,dots,history,1,hs6bovtz,y4lsx546,277,218,[276],52.0,1.0,55
14277,dots,history,1,hs6bovtz,zdoiklkd,278,219,[277],60.0,1.0,55
14279,dots,history,1,hs6bovtz,r6i9dywv,280,220,[278],61.0,0.0,55
14280,dots,history,1,hs6bovtz,if2xeem5,281,221,[280],54.0,1.0,55
14281,dots,history,1,hs6bovtz,d23ifpj8,282,222,[281],50.0,1.0,55
14282,dots,history,1,hs6bovtz,ov37c6eh,283,223,[282],55.0,1.0,55
14283,dots,history,1,hs6bovtz,3s413pxv,284,224,[283],49.0,0.0,55
14284,dots,history,1,hs6bovtz,fpqwa9hm,285,225,[284],86.0,0.0,55
14285,dots,history,1,hs6bovtz,3ma806pg,286,226,[285],70.0,0.0,55
14286,dots,history,1,hs6bovtz,ahvmjfyl,287,227,[286],50.0,1.0,55
14287,dots,history,1,hs6bovtz,tjc7af4d,288,228,[287],60.0,1.0,55
14288,dots,history,1,hs6bovtz,c6jidosf,289,229,[288],50.0,1.0,55
14289,dots,history,1,hs6bovtz,2s00hgle,290,230,[289],54.0,1.0,55
14291,dots,history,1,hs6bovtz,p8uj7l2m,292,231,[290],61.0,0.0,55
14293,dots,history,1,hs6bovtz,h6qbmq2m,294,232,[292],50.0,1.0,55
14294,dots,history,1,hs6bovtz,enwo693b,295,233,[294],49.0,0.0,55
14295,dots,history,1,hs6bovtz,jwohicf0,296,234,[295],56.0,1.0,55
14296,dots,history,1,hs6bovtz,imxb1apc,297,235,[296],54.0,1.0,55
14297,dots,history,1,hs6bovtz,6h5p7g5p,298,236,[297],75.0,0.0,55
14298,dots,history,1,hs6bovtz,vvv7wwxj,299,237,[298],60.0,1.0,55
14299,dots,history,1,hs6bovtz,otjurkd2,300,238,[299],50.0,1.0,55
14300,dots,history,1,hs6bovtz,qi1rci1j,301,239,[300],65.0,0.0,55
14301,dots,history,1,hs6bovtz,nnslq6c6,302,240,[301],35.0,0.0,55
14303,dots,history,1,hs6bovtz,frr98vmp,304,241,[302],53.0,1.0,55
14305,dots,history,1,hs6bovtz,warju0tn,306,242,[304],56.0,1.0,55
14304,dots,history,1,hs6bovtz,19e45k6n,305,243,[306],50.0,1.0,55
14306,dots,history,1,hs6bovtz,62k5jnu8,307,244,[305],55.0,1.0,55
14307,dots,history,1,hs6bovtz,sskjldxn,308,245,[307],57.0,1.0,55
14309,dots,history,1,hs6bovtz,cadvlokm,310,246,[308],55.0,1.0,55
14310,dots,history,1,hs6bovtz,hoy423et,311,247,[310],53.0,1.0,55
14313,dots,history,1,hs6bovtz,acyeqsrl,314,248,[311],53.0,1.0,55
14314,dots,history,1,hs6bovtz,estm4r0w,315,249,[314],57.0,1.0,55
14315,dots,history,1,hs6bovtz,515suw37,316,250,[315],66.0,0.0,55
14316,dots,history,1,hs6bovtz,e853vxqc,317,251,[316],53.0,1.0,55
14318,dots,history,1,hs6bovtz,9ttyhl0r,319,252,[317],57.0,1.0,55
14319,dots,history,1,hs6bovtz,e8j95r4q,320,253,[319],55.0,1.0,55
14320,dots,history,1,hs6bovtz,hc2xqu4d,321,254,[320],45.0,0.0,55
14321,dots,history,1,hs6bovtz,g45bygub,322,255,[321],55.0,1.0,55
14322,dots,history,1,hs6bovtz,psglzlnl,323,256,[322],45.0,0.0,55
14323,dots,history,1,hs6bovtz,cd9srt84,324,257,[323],32.0,0.0,55
14324,dots,history,1,hs6bovtz,h7ga4kwk,325,258,[324],55.0,1.0,55
14326,dots,history,1,hs6bovtz,boiabgy7,327,259,[325],30.0,0.0,55
14327,dots,history,1,hs6bovtz,8gkd4eo8,328,260,[327],45.0,0.0,55
14328,dots,history,1,hs6bovtz,3iohfxir,329,261,[328],50.0,1.0,55
14329,dots,history,1,hs6bovtz,k5liy7hh,330,262,[329],55.0,1.0,55
14330,dots,history,1,hs6bovtz,1muuzrgt,331,263,[330],65.0,0.0,55
14331,dots,history,1,hs6bovtz,rj832q9b,332,264,[331],50.0,1.0,55
14333,dots,history,1,hs6bovtz,92ane3am,334,265,[332],66.0,0.0,55
14334,dots,history,1,hs6bovtz,j6402coj,335,266,[334],60.0,1.0,55
14335,dots,history,1,hs6bovtz,5mm6bgnk,336,267,[335],55.0,1.0,55
14337,dots,history,1,hs6bovtz,vbtuf9gu,338,268,[336],52.0,1.0,55
14338,dots,history,1,hs6bovtz,b599o0yu,339,269,[338],56.0,1.0,55
14339,dots,history,1,hs6bovtz,98e7a8mt,340,270,[339],60.0,1.0,55
14340,dots,history,1,hs6bovtz,lxgqv8t7,341,271,[340],27.0,0.0,55
14341,dots,history,1,hs6bovtz,u185aox1,342,272,[341],57.0,1.0,55
14342,dots,history,1,hs6bovtz,ae8xvw8u,343,273,[342],61.0,0.0,55
14343,dots,history,1,hs6bovtz,f1c3ahms,344,274,[343],80.0,0.0,55
14345,dots,history,1,hs6bovtz,ezvrok3e,346,275,[344],60.0,1.0,55
14346,dots,history,1,hs6bovtz,jpyfpac9,347,276,[346],62.0,0.0,55
14347,dots,history,1,hs6bovtz,6znex73p,348,277,[347],100.0,0.0,55
14348,dots,history,1,hs6bovtz,f14lm2x4,349,278,[348],32.0,0.0,55
14349,dots,history,1,hs6bovtz,gxv0wzue,350,279,[349],56.0,1.0,55
14350,dots,history,1,hs6bovtz,y2lg88v8,351,280,[350],65.0,0.0,55
14351,dots,history,1,hs6bovtz,vvmp6jii,352,281,[351],55.0,1.0,55
14352,dots,history,1,hs6bovtz,20j2q5ae,353,282,[352],45.0,0.0,55
14353,dots,history,1,hs6bovtz,soxubkwu,354,283,[353],62.0,0.0,55
14354,dots,history,1,hs6bovtz,uk1ucqoo,355,284,[354],53.0,1.0,55
14355,dots,history,1,hs6bovtz,ucmfigfm,356,285,[355],75.0,0.0,55
14356,dots,history,1,hs6bovtz,0twblgsg,357,286,[356],57.0,1.0,55
14357,dots,history,1,hs6bovtz,491qgele,358,287,[357],60.0,1.0,55
14358,dots,history,1,hs6bovtz,89bijcvd,359,288,[358],65.0,0.0,55
14360,dots,history,1,hs6bovtz,5gpj6rvs,361,289,[359],32.0,0.0,55
14361,dots,history,1,hs6bovtz,2bxwtmor,362,290,[361],51.0,1.0,55
14363,dots,history,1,hs6bovtz,ha3kqvnq,364,291,[362],60.0,1.0,55
14362,dots,history,1,hs6bovtz,h2mbeecx,363,292,[364],70.0,0.0,55
14365,dots,history,1,hs6bovtz,jvrihniz,366,293,[363],65.0,0.0,55
14366,dots,history,1,hs6bovtz,h7toz4v3,367,294,[366],50.0,1.0,55
14368,dots,history,1,hs6bovtz,ygicgs81,369,295,[367],45.0,0.0,55
14369,dots,history,1,hs6bovtz,cwionrpt,370,296,[369],5555.0,0.0,55
14370,dots,history,1,hs6bovtz,uvi5gbnz,371,297,[370],130.0,0.0,55
14371,dots,history,1,hs6bovtz,2lhwt654,372,298,[371],60.0,1.0,55
14372,dots,history,1,hs6bovtz,55a3fhfg,373,299,[372],58.0,1.0,55
14374,dots,history,1,hs6bovtz,d217grz3,375,300,[373],64.0,0.0,55
14375,dots,history,1,hs6bovtz,d89zx3if,376,301,[375],55.0,1.0,55
14376,dots,history,1,hs6bovtz,nhy9u4v4,377,302,[376],100.0,0.0,55
14377,dots,history,1,hs6bovtz,uf2rxsuf,378,303,[377],50.0,1.0,55
14378,dots,history,1,hs6bovtz,fcsorao2,379,304,[378],35.0,0.0,55
14379,dots,history,1,hs6bovtz,mn9628hm,380,305,[379],60.0,1.0,55
14380,dots,history,1,hs6bovtz,pkfqjihi,381,306,[380],40.0,0.0,55
14381,dots,history,1,hs6bovtz,r7om5yvt,382,307,[381],34.0,0.0,55
14383,dots,history,1,hs6bovtz,gua6gw6q,384,308,[382],52.0,1.0,55
14384,dots,history,1,hs6bovtz,uumm4f4b,385,309,[384],73.0,0.0,55
14385,dots,history,1,hs6bovtz,w22a9k73,386,310,[385],55.0,1.0,55
14386,dots,history,1,hs6bovtz,92ox488i,387,311,[386],60.0,1.0,55
14388,dots,history,1,hs6bovtz,dlw8andv,389,312,[387],42.0,0.0,55
14389,dots,history,1,hs6bovtz,r8ybn6qt,390,313,[389],38.0,0.0,55
14390,dots,history,1,hs6bovtz,3yu9ymjr,391,314,[390],75.0,0.0,55
14391,dots,history,1,hs6bovtz,2m7asvkf,392,315,[391],53.0,1.0,55
14392,dots,history,1,hs6bovtz,6yxrs3br,393,316,[392],65.0,0.0,55
14393,dots,history,1,hs6bovtz,k1nmw2np,394,317,[393],70.0,0.0,55
14394,dots,history,1,hs6bovtz,p3zdz7ob,395,318,[394],80.0,0.0,55
14395,dots,history,1,hs6bovtz,ad80fvv4,396,319,[395],45.0,0.0,55
14396,dots,history,1,hs6bovtz,g7djwjrx,397,320,[396],60.0,1.0,55
14397,dots,history,1,hs6bovtz,2royprb1,398,321,[397],60.0,1.0,55
14398,dots,history,1,hs6bovtz,gysmlxki,399,322,[398],75.0,0.0,55
14399,dots,history,1,hs6bovtz,jqg2lnrl,400,323,[399],54.0,1.0,55
14400,dots,history,1,hs6bovtz,1q5fy51q,401,324,[400],56.0,1.0,55
14401,dots,history,1,hs6bovtz,ibijyr23,402,325,[401],56.0,1.0,55
14402,dots,history,1,hs6bovtz,00kwfh4z,403,326,[402],26.0,0.0,55
