,task,method,views,session,code,id,order,hist,guess,bonus,dots
1137,dots,history,0,hal5jdl0,78anrt4e,138,64,[],900.0,0.0,1097
1138,dots,history,0,hal5jdl0,x945rwtd,139,65,[],200.0,0.0,1097
1140,dots,history,0,hal5jdl0,mr3bdryi,141,66,[],670.0,0.0,1097
1142,dots,history,0,hal5jdl0,xpfmycut,143,67,[],2800.0,0.0,1097
1143,dots,history,0,hal5jdl0,wfwshrd3,144,68,[],500.0,0.0,1097
1144,dots,history,0,hal5jdl0,nwxrnmuq,145,69,[],1600.0,0.0,1097
1146,dots,history,0,hal5jdl0,qyi1fljs,147,71,[],550.0,0.0,1097
1149,dots,history,0,hal5jdl0,nv6jxiza,150,72,[],1000.0,1.0,1097
1150,dots,history,0,hal5jdl0,6dbvzx07,151,73,[],10000.0,0.0,1097
1151,dots,history,0,hal5jdl0,m0q35mrm,152,74,[],584.0,0.0,1097
1153,dots,history,0,hal5jdl0,531rje6n,154,75,[],500.0,0.0,1097
1154,dots,history,0,hal5jdl0,pgc2tpk5,155,76,[],900.0,0.0,1097
1155,dots,history,0,hal5jdl0,dqbdcyaz,156,77,[],300.0,0.0,1097
1158,dots,history,0,hal5jdl0,hzve6g5t,159,79,[],567.0,0.0,1097
1160,dots,history,0,hal5jdl0,rwjzxw85,161,80,[],550.0,0.0,1097
1164,dots,history,0,hal5jdl0,5127i214,165,81,[],600.0,0.0,1097
1165,dots,history,0,hal5jdl0,zhn1ptd5,166,82,[],180.0,0.0,1097
1166,dots,history,0,hal5jdl0,wtsbfoer,167,83,[],1250.0,0.0,1097
1168,dots,history,0,hal5jdl0,boovgpoi,169,84,[],700.0,0.0,1097
1169,dots,history,0,hal5jdl0,wv9yugos,170,85,[],275.0,0.0,1097
1170,dots,history,0,hal5jdl0,9vsk7qek,171,86,[],1200.0,1.0,1097
1171,dots,history,0,hal5jdl0,qqoapomg,172,87,[],500.0,0.0,1097
1174,dots,history,0,hal5jdl0,wgzei5qb,175,88,[],1000.0,1.0,1097
1175,dots,history,0,hal5jdl0,5ej7ymtl,176,89,[],1000.0,1.0,1097
1176,dots,history,0,hal5jdl0,6pmg1j0v,177,90,[],5000.0,0.0,1097
1178,dots,history,0,hal5jdl0,p0y9z425,179,91,[],2000.0,0.0,1097
1179,dots,history,0,hal5jdl0,018b6mde,180,92,[],750.0,0.0,1097
1180,dots,history,0,hal5jdl0,8rli3ol8,181,93,[],1100.0,1.0,1097
1181,dots,history,0,hal5jdl0,zh56lcgr,182,94,[],400.0,0.0,1097
1182,dots,history,0,hal5jdl0,omys7iea,183,95,[],786.0,0.0,1097
1183,dots,history,0,hal5jdl0,63dkcawj,184,96,[],263.0,0.0,1097
1184,dots,history,0,hal5jdl0,nberj72r,185,97,[],117.0,0.0,1097
1185,dots,history,0,hal5jdl0,wxjqr4qy,186,98,[],458.0,0.0,1097
1186,dots,history,0,hal5jdl0,c4rpenz7,187,99,[],4500.0,0.0,1097
1187,dots,history,0,hal5jdl0,gc3nbm7m,188,100,[],1350.0,0.0,1097
1190,dots,history,0,hal5jdl0,os0vtjw5,191,101,[],950.0,0.0,1097
1192,dots,history,0,hal5jdl0,gx3spsnd,193,102,[],550.0,0.0,1097
1193,dots,history,0,hal5jdl0,zbcesv4l,194,103,[],975.0,0.0,1097
1194,dots,history,0,hal5jdl0,uqtplod3,195,104,[],1459.0,0.0,1097
1195,dots,history,0,hal5jdl0,nherxs7f,196,105,[],150.0,0.0,1097
1196,dots,history,0,hal5jdl0,ww1pc4n4,197,106,[],1025.0,1.0,1097
1199,dots,history,0,hal5jdl0,4nf75fbc,200,107,[],480.0,0.0,1097
1201,dots,history,0,hal5jdl0,5lbb0b5z,202,108,[],300.0,0.0,1097
1204,dots,history,0,hal5jdl0,3cle24x2,205,110,[],392.0,0.0,1097
1202,dots,history,0,hal5jdl0,fp3h9zvn,203,111,[],1160.0,1.0,1097
1205,dots,history,0,hal5jdl0,zk8uwfhi,206,112,[],400.0,0.0,1097
1206,dots,history,0,hal5jdl0,tuul7q6b,207,113,[],1000.0,1.0,1097
1209,dots,history,0,hal5jdl0,yu3drckn,210,114,[],1322.0,0.0,1097
1213,dots,history,0,hal5jdl0,9q25ci0n,214,116,[],385.0,0.0,1097
1212,dots,history,0,hal5jdl0,blz7aa21,213,117,[],200.0,0.0,1097
1216,dots,history,0,hal5jdl0,4vc7svpo,217,118,[],250.0,0.0,1097
1219,dots,history,0,hal5jdl0,j7s6me1p,220,119,[],150.0,0.0,1097
1221,dots,history,0,hal5jdl0,dvvdo2dw,222,120,[],385.0,0.0,1097
1222,dots,history,0,hal5jdl0,nnttj7pk,223,121,[],186.0,0.0,1097
1223,dots,history,0,hal5jdl0,kj6arvkb,224,122,[],1482.0,0.0,1097
1224,dots,history,0,hal5jdl0,gxmnogq9,225,123,[],666.0,0.0,1097
1225,dots,history,0,hal5jdl0,aensaq54,226,124,[],250.0,0.0,1097
1226,dots,history,0,hal5jdl0,u2yiqaaz,227,125,[],280.0,0.0,1097
1229,dots,history,0,hal5jdl0,aznaizfz,230,126,[],2250.0,0.0,1097
1228,dots,history,0,hal5jdl0,l5xbn8yb,229,127,[],1000.0,1.0,1097
1230,dots,history,0,hal5jdl0,hx5mta2t,231,128,[],900.0,0.0,1097
1232,dots,history,0,hal5jdl0,mmfj4u8d,233,129,[],200.0,0.0,1097
1231,dots,history,0,hal5jdl0,p7gn1jz5,232,130,[],1250.0,0.0,1097
1233,dots,history,0,hal5jdl0,idvtv6ns,234,131,[],251.0,0.0,1097
1235,dots,history,0,hal5jdl0,uoxybf1a,236,132,[],730.0,0.0,1097
1236,dots,history,0,hal5jdl0,k9wv6oeu,237,133,[],500.0,0.0,1097
1239,dots,history,0,hal5jdl0,h7kmabmq,240,134,[],200.0,0.0,1097
1240,dots,history,0,hal5jdl0,vw5rpt2y,241,135,[],920.0,0.0,1097
1227,dots,history,0,hal5jdl0,0evl9kh8,228,136,[],723.0,0.0,1097
1241,dots,history,0,hal5jdl0,3ew72eq3,242,137,[],450.0,0.0,1097
1242,dots,history,0,hal5jdl0,hyj1paj0,243,138,[],750.0,0.0,1097
1243,dots,history,0,hal5jdl0,37rxdq4z,244,139,[],660.0,0.0,1097
1244,dots,history,0,hal5jdl0,v88s3n5r,245,140,[],550.0,0.0,1097
1245,dots,history,0,hal5jdl0,gxknwlm3,246,141,[],700.0,0.0,1097
1246,dots,history,0,hal5jdl0,h20xn0sv,247,142,[],385.0,0.0,1097
1247,dots,history,0,hal5jdl0,sk1pkxbu,248,143,[],300.0,0.0,1097
1248,dots,history,0,hal5jdl0,1q4cwolb,249,144,[],352.0,0.0,1097
1250,dots,history,0,hal5jdl0,90l90gw0,251,145,[],600.0,0.0,1097
1252,dots,history,0,hal5jdl0,mh3s2x6w,253,146,[],7200.0,0.0,1097
1254,dots,history,0,hal5jdl0,7vid8fjp,255,147,[],475.0,0.0,1097
1253,dots,history,0,hal5jdl0,u7aqjhx1,254,148,[],950.0,0.0,1097
1255,dots,history,0,hal5jdl0,l33powv2,256,149,[],150.0,0.0,1097
1257,dots,history,0,hal5jdl0,hyg00mxt,258,150,[],1100.0,1.0,1097
1259,dots,history,0,hal5jdl0,h7xgcvn6,260,151,[],1200.0,1.0,1097
1258,dots,history,0,hal5jdl0,9w7p6r7f,259,152,[],1500.0,0.0,1097
1260,dots,history,0,hal5jdl0,pulihlpc,261,153,[],1000.0,1.0,1097
1261,dots,history,0,hal5jdl0,46n092ja,262,154,[],1350.0,0.0,1097
1263,dots,history,0,hal5jdl0,endbkk7r,264,155,[],2000.0,0.0,1097
1282,dots,history,0,hal5jdl0,813ojd4h,283,156,[],800.0,0.0,1097
1284,dots,history,0,hal5jdl0,3gu0gtge,285,157,[],950.0,0.0,1097
1269,dots,history,0,hal5jdl0,3on2m7di,270,159,[],1350.0,0.0,1097
1286,dots,history,0,hal5jdl0,kif80dk3,287,160,[],500.0,0.0,1097
1288,dots,history,0,hal5jdl0,39xth7f1,289,161,[],1000.0,1.0,1097
1289,dots,history,0,hal5jdl0,c3njlo8u,290,162,[],1500.0,0.0,1097
1290,dots,history,0,hal5jdl0,a94q91ui,291,163,[],568.0,0.0,1097
1291,dots,history,0,hal5jdl0,tg7906o4,292,164,[],750.0,0.0,1097
1292,dots,history,0,hal5jdl0,voil3rzu,293,165,[],500.0,0.0,1097
1293,dots,history,0,hal5jdl0,6omc3jrp,294,166,[],693.0,0.0,1097
1295,dots,history,0,hal5jdl0,ewtea62m,296,167,[],900.0,0.0,1097
1298,dots,history,0,hal5jdl0,mt681eu3,299,168,[],168.0,0.0,1097
1296,dots,history,0,hal5jdl0,aj6ho5q4,297,169,[],1020.0,1.0,1097
1299,dots,history,0,hal5jdl0,87mi3frz,300,170,[],800.0,0.0,1097
1300,dots,history,0,hal5jdl0,ypqp28nl,301,171,[],355.0,0.0,1097
1301,dots,history,0,hal5jdl0,kur74d4q,302,172,[],1110.0,1.0,1097
1302,dots,history,0,hal5jdl0,zbecwv5z,303,173,[],888.0,0.0,1097
1304,dots,history,0,hal5jdl0,nj841xmq,305,174,[],215.0,0.0,1097
1303,dots,history,0,hal5jdl0,bw6ovv2d,304,175,[],3000.0,0.0,1097
1305,dots,history,0,hal5jdl0,87sp00qv,306,176,[],1863.0,0.0,1097
1308,dots,history,0,hal5jdl0,2bkzmo9r,309,177,[],366.0,0.0,1097
1307,dots,history,0,hal5jdl0,tny05i5g,308,178,[],480.0,0.0,1097
1306,dots,history,0,hal5jdl0,2g3bcnkt,307,179,[],500.0,0.0,1097
1310,dots,history,0,hal5jdl0,te9eu5fp,311,180,[],328.0,0.0,1097
1311,dots,history,0,hal5jdl0,9y719mdc,312,181,[],7500.0,0.0,1097
1312,dots,history,0,hal5jdl0,zei544mh,313,182,[],798.0,0.0,1097
1313,dots,history,0,hal5jdl0,mepepghn,314,183,[],575.0,0.0,1097
1314,dots,history,0,hal5jdl0,2cwfiypl,315,184,[],350.0,0.0,1097
1316,dots,history,0,hal5jdl0,nurh1k37,317,185,[],180.0,0.0,1097
1317,dots,history,0,hal5jdl0,vyh45bxi,318,186,[],350.0,0.0,1097
1318,dots,history,0,hal5jdl0,15vnrztq,319,187,[],500.0,0.0,1097
1319,dots,history,0,hal5jdl0,5wm5rcyu,320,188,[],900.0,0.0,1097
1320,dots,history,0,hal5jdl0,lo3zcprc,321,189,[],500.0,0.0,1097
1321,dots,history,0,hal5jdl0,uweilt20,322,190,[],625.0,0.0,1097
1322,dots,history,0,hal5jdl0,ajmt2uvo,323,191,[],320.0,0.0,1097
1323,dots,history,0,hal5jdl0,jm2r24gd,324,192,[],245.0,0.0,1097
1325,dots,history,0,hal5jdl0,pro384z2,326,193,[],312.0,0.0,1097
1324,dots,history,0,hal5jdl0,ljkngfav,325,194,[],750.0,0.0,1097
1326,dots,history,0,hal5jdl0,h6vzsuod,327,195,[],325.0,0.0,1097
1329,dots,history,0,hal5jdl0,z2oj817u,330,196,[],400.0,0.0,1097
1331,dots,history,0,hal5jdl0,650el6ec,332,197,[],5000.0,0.0,1097
1333,dots,history,0,hal5jdl0,7xi7qdrw,334,198,[],1500.0,0.0,1097
1334,dots,history,0,hal5jdl0,glshywtm,335,199,[],369.0,0.0,1097
1335,dots,history,0,hal5jdl0,pusoss2x,336,200,[],500.0,0.0,1097
1337,dots,history,0,hal5jdl0,5o633zhn,338,201,[],2600.0,0.0,1097
1338,dots,history,0,hal5jdl0,lt44ju22,339,202,[],1200.0,1.0,1097
1339,dots,history,0,hal5jdl0,njqq89g5,340,203,[],1000.0,1.0,1097
1340,dots,history,0,hal5jdl0,c5esael2,341,204,[],1500.0,0.0,1097
1342,dots,history,0,hal5jdl0,anm2uxnn,343,205,[],2000.0,0.0,1097
1343,dots,history,0,hal5jdl0,v3jcw009,344,206,[],420.0,0.0,1097
1344,dots,history,0,hal5jdl0,r0iivl4l,345,207,[],600.0,0.0,1097
1345,dots,history,0,hal5jdl0,ylgbvze9,346,208,[],523.0,0.0,1097
1347,dots,history,0,hal5jdl0,l2szo6rz,348,209,[],455.0,0.0,1097
1346,dots,history,0,hal5jdl0,2opfbwh4,347,210,[],2038.0,0.0,1097
1348,dots,history,0,hal5jdl0,sz80r4yu,349,211,[],1283.0,0.0,1097
1349,dots,history,0,hal5jdl0,8xttplbv,350,212,[],5555.0,0.0,1097
1350,dots,history,0,hal5jdl0,6gybtggj,351,213,[],665.0,0.0,1097
1351,dots,history,0,hal5jdl0,o9bc0rql,352,214,[],800.0,0.0,1097
1352,dots,history,0,hal5jdl0,0zd833dl,353,215,[],400.0,0.0,1097
1354,dots,history,0,hal5jdl0,7wuagh4b,355,216,[],775.0,0.0,1097
1355,dots,history,0,hal5jdl0,1a5w7b0r,356,217,[],1100.0,1.0,1097
1356,dots,history,0,hal5jdl0,0evznqyb,357,218,[],1100.0,1.0,1097
1357,dots,history,0,hal5jdl0,12dy2cgz,358,219,[],676.0,0.0,1097
1358,dots,history,0,hal5jdl0,eyrjm5h6,359,220,[],450.0,0.0,1097
1363,dots,history,0,hal5jdl0,c7z74yxn,364,222,[],325.0,0.0,1097
1364,dots,history,0,hal5jdl0,3y8ctgdu,365,223,[],270.0,0.0,1097
1365,dots,history,0,hal5jdl0,gwzchm2n,366,224,[],1000.0,1.0,1097
1366,dots,history,0,hal5jdl0,3jzhx8th,367,225,[],500.0,0.0,1097
1367,dots,history,0,hal5jdl0,o9a6pcpm,368,226,[],800.0,0.0,1097
1369,dots,history,0,hal5jdl0,rgt1pn5h,370,227,[],200.0,0.0,1097
1368,dots,history,0,hal5jdl0,rlfspwld,369,228,[],343.0,0.0,1097
1370,dots,history,0,hal5jdl0,su9g5b8k,371,229,[],673.0,0.0,1097
1371,dots,history,0,hal5jdl0,lxzm61ng,372,230,[],1600.0,0.0,1097
1373,dots,history,0,hal5jdl0,9prm3d4s,374,231,[],410.0,0.0,1097
1374,dots,history,0,hal5jdl0,6tflv4rt,375,232,[],1095.0,1.0,1097
1375,dots,history,0,hal5jdl0,88eh2kcs,376,233,[],120.0,0.0,1097
1378,dots,history,0,hal5jdl0,tm0sh0rq,379,235,[],752.0,0.0,1097
1379,dots,history,0,hal5jdl0,xbvzmk96,380,236,[],280.0,0.0,1097
1380,dots,history,0,hal5jdl0,xdhz1cf3,381,237,[],1250.0,0.0,1097
1382,dots,history,0,hal5jdl0,vmkfl8fg,383,238,[],444.0,0.0,1097
1383,dots,history,0,hal5jdl0,2yk3203i,384,239,[],750.0,0.0,1097
1385,dots,history,0,hal5jdl0,1xauyuu3,386,240,[],465.0,0.0,1097
1386,dots,history,0,hal5jdl0,xdvz5itr,387,241,[],140.0,0.0,1097
1387,dots,history,0,hal5jdl0,y0wwvg3s,388,242,[],1600.0,0.0,1097
1388,dots,history,0,hal5jdl0,r7y6xkb6,389,243,[],350.0,0.0,1097
1392,dots,history,0,hal5jdl0,h7jbphg0,393,244,[],320.0,0.0,1097
1390,dots,history,0,hal5jdl0,aksabjk6,391,245,[],535.0,0.0,1097
1391,dots,history,0,hal5jdl0,eosv4v5k,392,246,[],720.0,0.0,1097
1393,dots,history,0,hal5jdl0,szx9gral,394,247,[],600.0,0.0,1097
1396,dots,history,0,hal5jdl0,brws6ioi,397,248,[],300.0,0.0,1097
1397,dots,history,0,hal5jdl0,ofdu98fq,398,249,[],225.0,0.0,1097
1398,dots,history,0,hal5jdl0,tx7tk5o3,399,250,[],367.0,0.0,1097
1400,dots,history,0,hal5jdl0,ne1mr3q1,401,251,[],345.0,0.0,1097
1399,dots,history,0,hal5jdl0,4yz74be8,400,252,[],700.0,0.0,1097
1402,dots,history,0,hal5jdl0,1ruts31c,403,253,[],900.0,0.0,1097
1406,dots,history,0,hal5jdl0,9bkayaab,407,255,[],200.0,0.0,1097
1407,dots,history,0,hal5jdl0,s4hgul2t,408,256,[],560.0,0.0,1097
1408,dots,history,0,hal5jdl0,a4l3vuqj,409,257,[],789.0,0.0,1097
1410,dots,history,0,hal5jdl0,kzuz4lg9,411,258,[],300.0,0.0,1097
1411,dots,history,0,hal5jdl0,27hf4ca4,412,259,[],890.0,0.0,1097
1412,dots,history,0,hal5jdl0,xll7ofm4,413,260,[],821.0,0.0,1097
1413,dots,history,0,hal5jdl0,sd418olq,414,261,[],358.0,0.0,1097
1414,dots,history,0,hal5jdl0,a2liquri,415,262,[],1000.0,1.0,1097
1415,dots,history,0,hal5jdl0,sl1c79ry,416,263,[],625.0,0.0,1097
1418,dots,history,0,hal5jdl0,a5aht288,419,264,[],730.0,0.0,1097
1419,dots,history,0,hal5jdl0,m8r7k19m,420,265,[],2200.0,0.0,1097
1420,dots,history,0,hal5jdl0,tkr7nbw0,421,266,[],943.0,0.0,1097
1421,dots,history,0,hal5jdl0,8otn2rp0,422,267,[],489.0,0.0,1097
1422,dots,history,0,hal5jdl0,rkquqxl0,423,268,[],1400.0,0.0,1097
1423,dots,history,0,hal5jdl0,kqr46746,424,269,[],410.0,0.0,1097
1424,dots,history,0,hal5jdl0,rcrka65d,425,270,[],890.0,0.0,1097
1425,dots,history,0,hal5jdl0,4hh8i4yc,426,271,[],676.0,0.0,1097
1426,dots,history,0,hal5jdl0,wfyzrz64,427,272,[],250.0,0.0,1097
1427,dots,history,0,hal5jdl0,rl20wqym,428,273,[],380.0,0.0,1097
1428,dots,history,0,hal5jdl0,wuk5nehk,429,274,[],525.0,0.0,1097
1429,dots,history,0,hal5jdl0,3xbt2tex,430,275,[],738.0,0.0,1097
1430,dots,history,0,hal5jdl0,pkk5pchr,431,276,[],750.0,0.0,1097
1432,dots,history,0,hal5jdl0,9wp1nne2,433,277,[],546.0,0.0,1097
1433,dots,history,0,hal5jdl0,ighpp72a,434,278,[],1235.0,0.0,1097
1435,dots,history,0,hal5jdl0,geg28354,436,279,[],1000.0,1.0,1097
1436,dots,history,0,hal5jdl0,cdv1usbo,437,280,[],287.0,0.0,1097
1439,dots,history,0,hal5jdl0,wvlqufjc,440,281,[],330.0,0.0,1097
1441,dots,history,0,hal5jdl0,uuj67xr6,442,282,[],1000.0,1.0,1097
1442,dots,history,0,hal5jdl0,aa3hg19c,443,283,[],980.0,0.0,1097
1443,dots,history,0,hal5jdl0,3f1jekhr,444,284,[],1250.0,0.0,1097
1446,dots,history,0,hal5jdl0,figne2ne,447,285,[],300.0,0.0,1097
1444,dots,history,0,hal5jdl0,gsouy3cw,445,286,[],1000.0,1.0,1097
1445,dots,history,0,hal5jdl0,8py230d0,446,287,[],5009.0,0.0,1097
1447,dots,history,0,hal5jdl0,tecwyvvl,448,288,[],1000.0,1.0,1097
1448,dots,history,0,hal5jdl0,ur171860,449,289,[],876.0,0.0,1097
1449,dots,history,0,hal5jdl0,htgcvmq0,450,290,[],400.0,0.0,1097
1450,dots,history,0,hal5jdl0,jkrlwhzw,451,291,[],350.0,0.0,1097
1451,dots,history,0,hal5jdl0,6e5w6wug,452,292,[],352.0,0.0,1097
1453,dots,history,0,hal5jdl0,sna0534y,454,293,[],700.0,0.0,1097
1456,dots,history,0,hal5jdl0,0dscmknz,457,294,[],600.0,0.0,1097
1455,dots,history,0,hal5jdl0,wgqrnbql,456,295,[],646.0,0.0,1097
1457,dots,history,0,hal5jdl0,3i08lavm,458,296,[],625.0,0.0,1097
1458,dots,history,0,hal5jdl0,5y18d8ab,459,297,[],500.0,0.0,1097
1459,dots,history,0,hal5jdl0,rhlk6o0a,460,298,[],500.0,0.0,1097
1461,dots,history,0,hal5jdl0,nxbz6lrw,462,299,[],2185.0,0.0,1097
1460,dots,history,0,hal5jdl0,8tcoamkg,461,300,[],737.0,0.0,1097
1463,dots,history,0,hal5jdl0,kux5a7hi,464,302,[],570.0,0.0,1097
1465,dots,history,0,hal5jdl0,2xeivujj,466,303,[],360.0,0.0,1097
1466,dots,history,0,hal5jdl0,47hxv113,467,304,[],640.0,0.0,1097
1467,dots,history,0,hal5jdl0,ld2lhyi3,468,305,[],478.0,0.0,1097
1470,dots,history,0,hal5jdl0,dbozimmh,471,306,[],325.0,0.0,1097
1471,dots,history,0,hal5jdl0,m2p6hunm,472,307,[],5000.0,0.0,1097
1472,dots,history,0,hal5jdl0,n3na4cu8,473,308,[],360.0,0.0,1097
1473,dots,history,0,hal5jdl0,e9768ycb,474,309,[],800.0,0.0,1097
1474,dots,history,0,hal5jdl0,ccjt1um3,475,310,[],2000.0,0.0,1097
1475,dots,history,0,hal5jdl0,i06gqe7d,476,311,[],200.0,0.0,1097
1476,dots,history,0,hal5jdl0,88jed3xr,477,312,[],930.0,0.0,1097
1478,dots,history,0,hal5jdl0,o61x8hz1,479,313,[],156.0,0.0,1097
1479,dots,history,0,hal5jdl0,69wy4b0f,480,314,[],300.0,0.0,1097
1480,dots,history,0,hal5jdl0,9d60qsvo,481,315,[],1169.0,1.0,1097
1481,dots,history,0,hal5jdl0,m8qccdvf,482,316,[],1030.0,1.0,1097
1482,dots,history,0,hal5jdl0,9gwh7uia,483,317,[],1200.0,1.0,1097
1483,dots,history,0,hal5jdl0,zihvsib3,484,318,[],800.0,0.0,1097
1332,dots,history,0,hal5jdl0,71tmhm3v,333,319,[],350.0,0.0,1097
1485,dots,history,0,hal5jdl0,59z4ijg3,486,320,[],9000.0,0.0,1097
1486,dots,history,0,hal5jdl0,7vr0e6te,487,321,[],725.0,0.0,1097
1487,dots,history,0,hal5jdl0,mikjpnbk,488,322,[],350.0,0.0,1097
1488,dots,history,0,hal5jdl0,84qid9he,489,323,[],9993.0,0.0,1097
1490,dots,history,0,hal5jdl0,07arqand,491,324,[],10001.0,0.0,1097
1492,dots,history,0,hal5jdl0,qcg0wy04,493,325,[],675.0,0.0,1097
1494,dots,history,0,hal5jdl0,4u9d2rkx,495,326,[],657.0,0.0,1097
1496,dots,history,0,hal5jdl0,k50ygt0c,497,327,[],3100.0,0.0,1097
1497,dots,history,0,hal5jdl0,fxlpou84,498,328,[],3758.0,0.0,1097
1498,dots,history,0,hal5jdl0,nvg2d5b5,499,329,[],550.0,0.0,1097
1499,dots,history,0,hal5jdl0,23ljnrwd,500,330,[],300.0,0.0,1097
1501,dots,history,0,hal5jdl0,a2ipf3j4,502,331,[],2345.0,0.0,1097
1502,dots,history,0,hal5jdl0,ggyv70em,503,332,[],1100.0,1.0,1097
1503,dots,history,0,hal5jdl0,i48cmmwx,504,333,[],688.0,0.0,1097
1504,dots,history,0,hal5jdl0,mfuc02el,505,334,[],1000.0,1.0,1097
