,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
11069,dots,A3QOYQRBHTWSR7,history,0,hqx0v7t5,ouiyiq9k,70,54,[],350.0,0.0,403
11070,dots,A2G3G60TB7HCJE,history,0,hqx0v7t5,hf92avaq,71,55,[],130.0,0.0,403
11071,dots,A2ELH7YDLFNJUZ,history,0,hqx0v7t5,egdm0h2f,72,56,[],300.0,0.0,403
11072,dots,A2KBY5BL7F0NBJ,history,0,hqx0v7t5,yegcpoif,73,57,[],450.0,0.0,403
11074,dots,A2AUFOM6LMGGG9,history,0,hqx0v7t5,jb0fdf43,75,58,[],250.0,0.0,403
11075,dots,A3302168IZJTMX,history,0,hqx0v7t5,6j8wx9im,76,59,[],200.0,0.0,403
11076,dots,A1LVFOMRHF576H,history,0,hqx0v7t5,11ckjkxs,77,60,[],1015.0,0.0,403
11077,dots,AJE2GXXF7UMBN,history,0,hqx0v7t5,k9nr5xbb,78,61,[],265.0,0.0,403
11078,dots,AV7D52XY4M23K,history,0,hqx0v7t5,mtf45abx,79,62,[],75.0,0.0,403
11079,dots,A1FAUQOT1JCXQ0,history,0,hqx0v7t5,mkce3fni,80,63,[],150.0,0.0,403
11080,dots,A11LF1JN8ZKLTZ,history,0,hqx0v7t5,awj9939q,81,64,[],220.0,0.0,403
11083,dots,A3VQ5NMIX4YLZI,history,0,hqx0v7t5,1khlmpw8,84,65,[],550.0,0.0,403
11085,dots,A3GRFK26H58W5O,history,0,hqx0v7t5,3ni52kzf,86,66,[],850.0,0.0,403
11086,dots,AWFPCTNGGUCL2,history,0,hqx0v7t5,ehlsao5c,87,67,[],265.0,0.0,403
11087,dots,ANFE3MX7DI3J6,history,0,hqx0v7t5,c7trqzoy,88,68,[],265.0,0.0,403
11088,dots,A2W5BVSBD1G08A,history,0,hqx0v7t5,wp4zurxg,89,69,[],500.0,0.0,403
11089,dots,A15RDD1EQIZSX3,history,0,hqx0v7t5,401tawhe,90,70,[],375.0,1.0,403
11090,dots,A28W2SBM6RT0SH,history,0,hqx0v7t5,il2tm3vu,91,71,[],83.0,0.0,403
11091,dots,AV8EJRIB8QWZX,history,0,hqx0v7t5,y5h597s8,92,72,[],1235.0,0.0,403
11092,dots,A1FTGHYEU1T71Y,history,0,hqx0v7t5,4uq8128r,93,73,[],304.0,0.0,403
11093,dots,ACTCV1J7817FG,history,0,hqx0v7t5,oppg8gf3,94,74,[],200.0,0.0,403
11094,dots,A1L0T8IFHPA77E,history,0,hqx0v7t5,a8z3hkqc,95,75,[],82.0,0.0,403
11095,dots,AZ7GSYRVDR23N,history,0,hqx0v7t5,tfxxtl90,96,76,[],150.0,0.0,403
11096,dots,A38H6I9S9X8VXG,history,0,hqx0v7t5,zqdctppa,97,77,[],300.0,0.0,403
11097,dots,A3AA1L892OJ81M,history,0,hqx0v7t5,g8nu2gly,98,78,[],408.0,1.0,403
11098,dots,A2AKL4DSCYLK3H,history,0,hqx0v7t5,eenr7992,99,79,[],475.0,0.0,403
11099,dots,A2287HLNN9EZ56,history,0,hqx0v7t5,o0ppy2ym,100,80,[],675.0,0.0,403
11101,dots,A3RHOMS0PNU3NQ,history,0,hqx0v7t5,63pilfh8,102,81,[],95.0,0.0,403
11103,dots,A2FHMXMO51P600,history,0,hqx0v7t5,1u1v1nej,104,82,[],225.0,0.0,403
11104,dots,A3U7DM5YKXU0AE,history,0,hqx0v7t5,iq00rhxa,105,83,[],178.0,0.0,403
11105,dots,AQGNAN3CKLKT5,history,0,hqx0v7t5,z32fapyv,106,84,[],500.0,0.0,403
11107,dots,AU3EIPG4ZRRMZ,history,0,hqx0v7t5,1jlz9pyn,108,85,[],75.0,0.0,403
11108,dots,ALWBY9MDZO4Y6,history,0,hqx0v7t5,bx8f4ioq,109,86,[],175.0,0.0,403
11110,dots,AC3A5T3ILXJRQ,history,0,hqx0v7t5,pjv672hu,111,87,[],256.0,0.0,403
11111,dots,AWZL0OS5WK2SI,history,0,hqx0v7t5,91ufca1x,112,88,[],195.0,0.0,403
11112,dots,A2N7QKYP1EVF3K,history,0,hqx0v7t5,ev7h6qla,113,89,[],150.0,0.0,403
11114,dots,A2VFH95BVFIU5K,history,0,hqx0v7t5,94rjsubi,115,90,[],104.0,0.0,403
11115,dots,A2JNCB317KX86V,history,0,hqx0v7t5,jrz4h2sv,116,91,[],1000.0,0.0,403
11116,dots,A7HXEKFBB55OW,history,0,hqx0v7t5,e7rx6ynp,117,92,[],500.0,0.0,403
11117,dots,A1W7S7ALCLVTLB,history,0,hqx0v7t5,9jt2ugsd,118,93,[],300.0,0.0,403
11118,dots,A3TDR6MXS6UO5Z,history,0,hqx0v7t5,xhjadok2,119,94,[],350.0,0.0,403
11119,dots,A1S3GKL6QIS58S,history,0,hqx0v7t5,pjn2rrg2,120,95,[],175.0,0.0,403
11120,dots,AN26GE0GN8DP0,history,0,hqx0v7t5,zbvgwf17,121,96,[],175.0,0.0,403
11122,dots,AAP7W30OSR9CG,history,0,hqx0v7t5,ceewgg9f,123,97,[],175.0,0.0,403
11123,dots,A21V0SPZ59EEA0,history,0,hqx0v7t5,ak42rbfv,124,98,[],175.0,0.0,403
11124,dots,A2YN6Z2DAW88XZ,history,0,hqx0v7t5,er6h3j4n,125,99,[],163.0,0.0,403
11125,dots,A2ZXWL91CNW04Z,history,0,hqx0v7t5,fgkw5de5,126,100,[],175.0,0.0,403
11126,dots,A23KB5AO13NF7W,history,0,hqx0v7t5,3jkmyx9q,127,101,[],175.0,0.0,403
11127,dots,A11W9XU1ESKSAY,history,0,hqx0v7t5,3vzqlrey,128,102,[],175.0,0.0,403
11129,dots,AHFEDGGIOG8DK,history,0,hqx0v7t5,hulphuy0,130,103,[],450.0,0.0,403
11131,dots,A2CS7QE668JPAB,history,0,hqx0v7t5,iftajrwa,132,104,[],490.0,0.0,403
11132,dots,A1L8MS88CH35ZP,history,0,hqx0v7t5,s1u97c0i,133,105,[],315.0,0.0,403
11134,dots,AFSI52FWXKPNJ,history,0,hqx0v7t5,6jkgrrsk,135,106,[],450.0,0.0,403
11135,dots,A1P65IE1CNVE2Q,history,0,hqx0v7t5,jlugtnsl,136,107,[],180.0,0.0,403
11136,dots,AIHBYWZF1370P,history,0,hqx0v7t5,ov5rs105,137,108,[],534.0,0.0,403
11138,dots,A32YYM8WVR8B7S,history,0,hqx0v7t5,kic4t0zn,139,109,[],330.0,0.0,403
11139,dots,A24UH2N4C1UXDJ,history,0,hqx0v7t5,tu2wugzv,140,110,[],500.0,0.0,403
11140,dots,A15MH4T0YDLZFR,history,0,hqx0v7t5,0umzxqyr,141,111,[],363.0,1.0,403
11141,dots,A2APD7XI09OCIQ,history,0,hqx0v7t5,8sdk9j38,142,112,[],265.0,0.0,403
11142,dots,A2QCC8KQK41IEL,history,0,hqx0v7t5,lvp1g4l4,143,113,[],325.0,0.0,403
11143,dots,AJ8KDLHTKYUOZ,history,0,hqx0v7t5,v2fl6gmb,144,114,[],300.0,0.0,403
11144,dots,A31681CCEVDIH3,history,0,hqx0v7t5,ym3ktz2h,145,115,[],160.0,0.0,403
11145,dots,A38QR6HP33J0JE,history,0,hqx0v7t5,bfg3dhzd,146,116,[],480.0,0.0,403
11146,dots,A1L0D68W1KY0H7,history,0,hqx0v7t5,fj5sghcb,147,117,[],300.0,0.0,403
11147,dots,A1S2MN0E9BHPVA,history,0,hqx0v7t5,6ijvjkfp,148,118,[],153.0,0.0,403
11148,dots,A3PIQY6PK42RIS,history,0,hqx0v7t5,8fikdeiq,149,119,[],247.0,0.0,403
11149,dots,A1ZYJ67OVTOHQR,history,0,hqx0v7t5,2he9vapd,150,120,[],600.0,0.0,403
11150,dots,A16HISI04L7UDW,history,0,hqx0v7t5,1031k7o6,151,121,[],211.0,0.0,403
11151,dots,A8MO9UGO0ME2F,history,0,hqx0v7t5,n10ntxn0,152,122,[],178.0,0.0,403
11152,dots,A3N6EU3P8D8BF1,history,0,hqx0v7t5,iqbh4xte,153,123,[],450.0,0.0,403
11153,dots,A2KYOM2ZGYDJGT,history,0,hqx0v7t5,jtooyx39,154,124,[],280.0,0.0,403
11154,dots,A3CM9TGXC5LR3D,history,0,hqx0v7t5,wnr1d4ta,155,125,[],489.0,0.0,403
11155,dots,A1LB9JOMFQ1UMG,history,0,hqx0v7t5,zqyyzgx3,156,126,[],452.0,0.0,403
11156,dots,AVRU1SZU3ARBP,history,0,hqx0v7t5,a4zdhheq,157,127,[],140.0,0.0,403
11157,dots,A24L91WW029V3B,history,0,hqx0v7t5,rb91jqyp,158,128,[],349.0,0.0,403
11158,dots,ARUF0NF42VL9C,history,0,hqx0v7t5,z0grp6o1,159,129,[],242.0,0.0,403
11159,dots,AMV6J6DQZ4JAC,history,0,hqx0v7t5,ee8di1yx,160,130,[],200.0,0.0,403
11160,dots,A39FZIQV5TJ6CG,history,0,hqx0v7t5,a1q1h9kv,161,131,[],800.0,0.0,403
11161,dots,AM3N9RCK24NX5,history,0,hqx0v7t5,n8p9n3ys,162,132,[],253.0,0.0,403
11162,dots,A37PKJZ70UGI5U,history,0,hqx0v7t5,3vqgxu1c,163,133,[],350.0,0.0,403
11163,dots,A3PC3HL7F0CCNB,history,0,hqx0v7t5,w9j12l2o,164,134,[],270.0,0.0,403
11164,dots,A22Q2NUNHP6HMT,history,0,hqx0v7t5,yljzox91,165,135,[],800.0,0.0,403
11165,dots,AKYZNHP7ZFV55,history,0,hqx0v7t5,68kll3fp,166,136,[],300.0,0.0,403
11166,dots,A1YDHB3LEM8JL1,history,0,hqx0v7t5,lqre68dn,167,137,[],400.0,1.0,403
11167,dots,ATI0UOO4QC1LR,history,0,hqx0v7t5,lqvm99ym,168,138,[],1000.0,0.0,403
11168,dots,A1EDHCVA75M8WZ,history,0,hqx0v7t5,aa7i2mws,169,139,[],225.0,0.0,403
11169,dots,A1BVG13MHBM1YD,history,0,hqx0v7t5,ls0uz0oo,170,140,[],400.0,1.0,403
11170,dots,A29SVJAJW97X69,history,0,hqx0v7t5,bccqr9i0,171,141,[],231.0,0.0,403
11171,dots,AE1HEITQW5XA2,history,0,hqx0v7t5,ud5bvnxn,172,142,[],353.0,0.0,403
11172,dots,A3KVW46MTHGOZS,history,0,hqx0v7t5,ohw0qxqx,173,143,[],1001.0,0.0,403
11174,dots,A3R4GHFWFV7G52,history,0,hqx0v7t5,whr7miup,175,144,[],7878.0,0.0,403
11175,dots,AHA2SC33XN01H,history,0,hqx0v7t5,6n6e3yxf,176,145,[],637.0,0.0,403
11176,dots,AV8O84CPC5TNI,history,0,hqx0v7t5,cn5bfmva,177,146,[],85.0,0.0,403
11177,dots,A3467HU0QE1BPO,history,0,hqx0v7t5,78386iw1,178,147,[],315.0,0.0,403
11178,dots,ATUCGR0S3K69G,history,0,hqx0v7t5,xz58v48j,179,148,[],368.0,1.0,403
11179,dots,AUB4G0UAESKNQ,history,0,hqx0v7t5,p5dv300b,180,149,[],275.0,0.0,403
11180,dots,A1M0QYZBOX2FSF,history,0,hqx0v7t5,qct21bzb,181,150,[],236.0,0.0,403
11181,dots,A2KX3E2ZFLNTWP,history,0,hqx0v7t5,er9znfey,182,151,[],350.0,0.0,403
11182,dots,A2APJBWVHEFR9Q,history,0,hqx0v7t5,ury3zajg,183,152,[],500.0,0.0,403
11183,dots,AOU67ZIJ94T1T,history,0,hqx0v7t5,665y29yg,184,153,[],320.0,0.0,403
11184,dots,A1XXJ3IC1NGIX4,history,0,hqx0v7t5,ntqdkqdr,185,154,[],750.0,0.0,403
11185,dots,A3ELW6K7KL2K2U,history,0,hqx0v7t5,wiwlm6hy,186,155,[],350.0,0.0,403
11187,dots,A2QKAA5YS0P4CI,history,0,hqx0v7t5,no7ig1cs,188,156,[],350.0,0.0,403
11188,dots,A39AF2Q55LYQOF,history,0,hqx0v7t5,e8wzymgi,189,157,[],350.0,0.0,403
11189,dots,A3PY4BA4JZ22CV,history,0,hqx0v7t5,wrqoga5v,190,158,[],500.0,0.0,403
11191,dots,A19M6CYM4B8WP2,history,0,hqx0v7t5,8on9zjax,192,159,[],225.0,0.0,403
11192,dots,ATGVFPQN93ZCE,history,0,hqx0v7t5,9yryqiy0,193,160,[],150.0,0.0,403
11193,dots,AH8K3PCLP8CL2,history,0,hqx0v7t5,dog73u37,194,161,[],525.0,0.0,403
11194,dots,A3ID62PQW6M0YX,history,0,hqx0v7t5,br3j9x6d,195,162,[],220.0,0.0,403
11196,dots,A2BA25TH12RWFU,history,0,hqx0v7t5,n4lfabk4,197,163,[],1100.0,0.0,403
11197,dots,ARHM06ZVMD66V,history,0,hqx0v7t5,837uugv4,198,164,[],290.0,0.0,403
11198,dots,A3ZSYULU1F1IL,history,0,hqx0v7t5,p52lwdae,199,165,[],1600.0,0.0,403
11199,dots,AH4QNMYBTB3PG,history,0,hqx0v7t5,y0mkqolm,200,166,[],300.0,0.0,403
11200,dots,A27LO52KZ2BRPY,history,0,hqx0v7t5,nk5c5dyd,201,167,[],250.0,0.0,403
11202,dots,A1X8YRYS8MBDWX,history,0,hqx0v7t5,7v4u6alu,203,168,[],333.0,0.0,403
11203,dots,A6H7UNIW4T02L,history,0,hqx0v7t5,34mywuz3,204,169,[],1000.0,0.0,403
11204,dots,A3T1FM3126RW25,history,0,hqx0v7t5,fb8aj39u,205,170,[],210.0,0.0,403
11205,dots,A2XVAG8AY3UYXE,history,0,hqx0v7t5,1jq1slzm,206,171,[],200.0,0.0,403
11206,dots,A722ZJG72NYW9,history,0,hqx0v7t5,xjezfulw,207,172,[],1200.0,0.0,403
11207,dots,A2D3TXA2QAVPXW,history,0,hqx0v7t5,34v86xne,208,173,[],275.0,0.0,403
11208,dots,A5HIOTE3NTE2W,history,0,hqx0v7t5,mmesi5wv,209,174,[],450.0,0.0,403
11209,dots,A1WRD2K9USCOAV,history,0,hqx0v7t5,jd4xcbu6,210,175,[],330.0,0.0,403
11210,dots,ASAH67W5LWK3C,history,0,hqx0v7t5,m5b2ao82,211,176,[],275.0,0.0,403
11211,dots,A10H1H4FU0S098,history,0,hqx0v7t5,w8e8e8mc,212,177,[],280.0,0.0,403
11212,dots,A24D7AJE3YQTUU,history,0,hqx0v7t5,rn50xgq6,213,178,[],200.0,0.0,403
11213,dots,ACRXRIFSOMY4I,history,0,hqx0v7t5,wvzt4xyt,214,179,[],200.0,0.0,403
11214,dots,A1LAXSN2X7RJOB,history,0,hqx0v7t5,q9due3zk,215,180,[],300.0,0.0,403
11216,dots,A18WKVB9OP0FAR,history,0,hqx0v7t5,l1goxqz3,217,181,[],200.0,0.0,403
11217,dots,A34B4P4VEX9GZT,history,0,hqx0v7t5,bcchpf5s,218,182,[],108.0,0.0,403
11218,dots,A2JG82727N5NFW,history,0,hqx0v7t5,rpgi2itn,219,183,[],250.0,0.0,403
11219,dots,A2X0O6DN8NQWCJ,history,0,hqx0v7t5,kph503t2,220,184,[],325.0,0.0,403
11221,dots,A1VIXPE6JHGLP4,history,0,hqx0v7t5,3ru5kk7a,222,185,[],750.0,0.0,403
11222,dots,A1ZY2UA462KD1T,history,0,hqx0v7t5,r7podqvi,223,186,[],100.0,0.0,403
11223,dots,A3A4ZU8D2RP6XK,history,0,hqx0v7t5,yy5ctpyo,224,187,[],170.0,0.0,403
11224,dots,A2RCYLKY072XXO,history,0,hqx0v7t5,0i1ioihe,225,188,[],452.0,0.0,403
11226,dots,ABB2ACLWPTA8C,history,0,hqx0v7t5,msuu9gji,227,189,[],250.0,0.0,403
11227,dots,A2W046PDRTCZW7,history,0,hqx0v7t5,41vkasgu,228,190,[],190.0,0.0,403
11228,dots,A3QTL6ZBBR3876,history,0,hqx0v7t5,4sddggjp,229,191,[],200.0,0.0,403
11230,dots,A2RYP55H8AK2V6,history,0,hqx0v7t5,teekzo5i,231,192,[],180.0,0.0,403
11231,dots,A2LC80PBK7V4CU,history,0,hqx0v7t5,b7v413k6,232,193,[],75.0,0.0,403
11234,dots,ALDWVFR4I0V2D,history,0,hqx0v7t5,xjwcufd1,235,194,[],410.0,1.0,403
11235,dots,A2N60SO0ZII36H,history,0,hqx0v7t5,8uswmqlo,236,195,[],180.0,0.0,403
11236,dots,AW9SCL2U33XET,history,0,hqx0v7t5,9wq0qn25,237,196,[],53.0,0.0,403
11237,dots,A1ZV49J2607A0U,history,0,hqx0v7t5,m9i3pus9,238,197,[],275.0,0.0,403
11238,dots,AOZ5HHRV4LTJF,history,0,hqx0v7t5,dspwxoww,239,198,[],500.0,0.0,403
11239,dots,AMHSZPFIQZKCP,history,0,hqx0v7t5,xlpgtftv,240,199,[],564.0,0.0,403
11240,dots,APG6CXGVDL0G5,history,0,hqx0v7t5,6brq7w5g,241,200,[],240.0,0.0,403
11241,dots,A160ZTD45HEUM5,history,0,hqx0v7t5,3gt3umaf,242,201,[],470.0,0.0,403
11242,dots,A22CWM8NMS2HDD,history,0,hqx0v7t5,ov9ch81s,243,202,[],245.0,0.0,403
11243,dots,ADVPCS9S2C1VI,history,0,hqx0v7t5,j6ofheml,244,203,[],125.0,0.0,403
11244,dots,A1BYI94LOLLR0X,history,0,hqx0v7t5,bnq5fsbs,245,204,[],240.0,0.0,403
11245,dots,A11MCPY8W4U6FL,history,0,hqx0v7t5,ovqb768h,246,205,[],220.0,0.0,403
11246,dots,A2SYVDIT302LER,history,0,hqx0v7t5,33qg7rya,247,206,[],450.0,0.0,403
11248,dots,A66YRRA681560,history,0,hqx0v7t5,6m3nh15i,249,207,[],364.0,1.0,403
11249,dots,A2IK4Y33UY7YFK,history,0,hqx0v7t5,kkurrzry,250,208,[],300.0,0.0,403
11250,dots,A2NGG3KW6YTS1G,history,0,hqx0v7t5,vz4hekzf,251,209,[],276.0,0.0,403
11251,dots,A3N3KYTIK2DFYU,history,0,hqx0v7t5,h2g45epv,252,210,[],65.0,0.0,403
11252,dots,AL2DWB1NI4QQW,history,0,hqx0v7t5,vu700o0m,253,211,[],700.0,0.0,403
11253,dots,A84AEHMPCHNL1,history,0,hqx0v7t5,ynsotghg,254,212,[],300.0,0.0,403
11254,dots,A8TVPUSFP3IHZ,history,0,hqx0v7t5,q2eeg9hn,255,213,[],600.0,0.0,403
11255,dots,A1O80Q1PXPMJ11,history,0,hqx0v7t5,7i01yxx5,256,214,[],586.0,0.0,403
11256,dots,A20C7ZLLE41JUO,history,0,hqx0v7t5,657z6ov4,257,215,[],650.0,0.0,403
11257,dots,A297Y9KG82D6X5,history,0,hqx0v7t5,68ktllh9,258,216,[],80.0,0.0,403
11258,dots,A3F0IB24N4G54T,history,0,hqx0v7t5,0agq32f0,259,217,[],400.0,1.0,403
11259,dots,A32TU4V399YZUG,history,0,hqx0v7t5,miyk7p3h,260,218,[],375.0,1.0,403
11260,dots,A27RAUUONPMS29,history,0,hqx0v7t5,3djsralx,261,219,[],1260.0,0.0,403
11261,dots,A2CBREKRYFGYLS,history,0,hqx0v7t5,8nfex1ru,262,220,[],250.0,0.0,403
11262,dots,A2FFY32C6FBAMJ,history,0,hqx0v7t5,q9okyhf9,263,221,[],340.0,0.0,403
11263,dots,A36XSEKHPMTACV,history,0,hqx0v7t5,pp4pel6h,264,222,[],224.0,0.0,403
11265,dots,A3RC4PHN1DXZZ9,history,0,hqx0v7t5,fakbsdlt,266,223,[],225.0,0.0,403
11264,dots,AU3P0UHDWXWDG,history,0,hqx0v7t5,5741rthw,265,224,[],348.0,0.0,403
11266,dots,A3V5ZWYFPIENOI,history,0,hqx0v7t5,4sknesk4,267,225,[],150.0,0.0,403
11267,dots,ARMGNUJBUW582,history,0,hqx0v7t5,amwvv9md,268,226,[],600.0,0.0,403
11268,dots,A1S1ZXH8KZOU0W,history,0,hqx0v7t5,vmctn5o7,269,227,[],78.0,0.0,403
11270,dots,A1RA3GYWPZQBKU,history,0,hqx0v7t5,13h5qzj9,271,228,[],220.0,0.0,403
11271,dots,A162V7XNMEW6M6,history,0,hqx0v7t5,ik8upqdz,272,229,[],256.0,0.0,403
11273,dots,A2D3NMQ8F17HHM,history,0,hqx0v7t5,yf7zpokf,274,230,[],325.0,0.0,403
11274,dots,A3S5DWMCT53P8,history,0,hqx0v7t5,3r41mex1,275,231,[],550.0,0.0,403
11275,dots,ANBTNIM08969Z,history,0,hqx0v7t5,pob5hhmu,276,232,[],480.0,0.0,403
11276,dots,A12UST8HTL42OS,history,0,hqx0v7t5,im518nfy,277,233,[],310.0,0.0,403
11277,dots,A3POGRWS6CTP4H,history,0,hqx0v7t5,cpxf2gvd,278,234,[],205.0,0.0,403
11278,dots,A1EN8PN346P09T,history,0,hqx0v7t5,98h6vhpf,279,235,[],203.0,0.0,403
11279,dots,ASW9MABLSXSPK,history,0,hqx0v7t5,pwte91oe,280,236,[],210.0,0.0,403
11280,dots,A3JQNCSE92NT24,history,0,hqx0v7t5,y3q1v23w,281,237,[],287.0,0.0,403
11281,dots,AVATI6877P5BN,history,0,hqx0v7t5,f9y0yzks,282,238,[],230.0,0.0,403
11282,dots,A1YDAIV0KNORTG,history,0,hqx0v7t5,tr4xc7c6,283,239,[],300.0,0.0,403
11283,dots,A329TVHHUOU4R4,history,0,hqx0v7t5,eghn2ljs,284,240,[],260.0,0.0,403
11284,dots,A38C7CA3AYLO1,history,0,hqx0v7t5,u0ixek8g,285,241,[],400.0,1.0,403
11285,dots,A10VSBSNWO84SH,history,0,hqx0v7t5,rccn1n1u,286,242,[],150.0,0.0,403
11286,dots,A2O200JODCD036,history,0,hqx0v7t5,hq05uc4x,287,243,[],250.0,0.0,403
11287,dots,AMYURTQIMAC8T,history,0,hqx0v7t5,m6e460p3,288,244,[],220.0,0.0,403
11291,dots,AUFEIF3EGRO2C,history,0,hqx0v7t5,3emxkky7,292,245,[],200.0,0.0,403
