,dots,method,views,session,code,id,hist,guess,bonus
35,55,history,0,fscmakcz,60cnpb6u,89,[],52.0,0.0
36,55,history,0,fscmakcz,xd0nlxsv,94,[],47.0,0.0
37,55,history,0,fscmakcz,yo2ynxzh,98,[],52.0,1.0
38,55,history,0,fscmakcz,558cya03,97,[],65.0,0.0
39,55,history,0,fscmakcz,8rgvgi0n,101,[],65.0,0.0
40,55,history,0,fscmakcz,borz7kby,102,[],59.0,1.0
41,55,history,0,fscmakcz,o6uewmwq,46,[],40.0,0.0
42,55,history,0,fscmakcz,pme0y636,15,[],60.0,1.0
43,55,history,0,fscmakcz,z1fmiavz,104,[],55.0,1.0
44,55,history,0,fscmakcz,mhi58iob,105,[],54.0,1.0
45,55,history,0,fscmakcz,csc7e4bo,106,[],55.0,1.0
46,55,history,0,fscmakcz,iy0r9mlv,107,[],30.0,0.0
47,55,history,0,fscmakcz,cb74ej4r,47,[],59.0,1.0
48,55,history,0,fscmakcz,xevmwt59,108,[],60.0,1.0
49,55,history,0,fscmakcz,izuycgl3,110,[],52.0,1.0
50,55,history,0,fscmakcz,ms0o17dh,111,[],56.0,1.0
51,55,history,0,fscmakcz,9m8ad33w,63,[],57.0,1.0
52,55,history,0,fscmakcz,bpuvg25k,113,[],50.0,1.0
53,55,history,0,fscmakcz,c0320lgm,114,[],250.0,0.0
54,55,history,0,fscmakcz,v0wxomxh,53,[],53.0,1.0
55,55,history,0,fscmakcz,6bl5kauk,115,[],60.0,1.0
56,55,history,0,fscmakcz,l8gksrrj,117,[],50.0,1.0
57,55,history,0,fscmakcz,5rftbdj3,118,[],120.0,0.0
58,55,history,0,fscmakcz,ex2rqfmp,119,[],50.0,1.0
59,55,history,0,fscmakcz,7onvqn9l,120,[],53.0,1.0
60,55,history,0,fscmakcz,vjitig9l,121,[],53.0,1.0
61,55,history,0,fscmakcz,xsmngznm,124,[],54.0,1.0
62,55,history,0,fscmakcz,1hsf18n3,126,[],2626.0,0.0
63,55,history,0,fscmakcz,r5tkvuys,123,[],60.0,1.0
64,55,history,0,fscmakcz,lonhobdw,128,[],44.0,0.0
65,55,history,0,fscmakcz,kzcburhp,131,[],60.0,1.0
66,55,history,0,fscmakcz,ya3f7fr8,129,[],55.0,1.0
67,55,history,0,fscmakcz,hsx3xes3,130,[],57.0,1.0
68,55,history,0,fscmakcz,sx19huva,135,[],62.0,0.0
69,55,history,0,fscmakcz,n559ivzh,132,[],55.0,1.0
70,55,history,0,fscmakcz,0mnpnsoo,133,[],53.0,1.0
71,55,history,0,fscmakcz,bsh2ilq7,137,[],55.0,1.0
72,55,history,0,fscmakcz,k8ojgm8y,134,[],51.0,1.0
73,55,history,0,fscmakcz,bxbwdjyf,142,[],65.0,0.0
74,55,history,0,fscmakcz,xcxtirgg,143,[],52.0,1.0
75,55,history,0,fscmakcz,o71effk5,146,[],53.0,1.0
76,55,history,0,fscmakcz,b8bhrpey,149,[],75.0,0.0
77,55,history,0,fscmakcz,6twvslyf,140,[],56.0,1.0
78,55,history,0,fscmakcz,raxaig2h,148,[],51.0,1.0
79,55,history,0,fscmakcz,8e52e4jf,151,[],48.0,0.0
80,55,history,0,fscmakcz,gipykftp,152,[],56.0,1.0
81,55,history,0,fscmakcz,sjyqcfa0,154,[],45.0,0.0
82,55,history,0,fscmakcz,mtkcz78v,155,[],70.0,0.0
83,55,history,0,fscmakcz,4gwgk8vu,156,[],59.0,1.0
84,55,history,0,fscmakcz,gnphvn0a,158,[],50.0,1.0
85,55,history,0,fscmakcz,e1hrmbwo,162,[],45.0,0.0
86,55,history,0,fscmakcz,1bysbx2v,165,[],550.0,0.0
87,55,history,0,fscmakcz,gxavzqw2,163,[],52.0,1.0
88,55,history,0,fscmakcz,4ia4lt9i,166,[],52.0,1.0
89,55,history,0,fscmakcz,hjvyrz8i,170,[],62.0,0.0
90,55,history,0,fscmakcz,8fmajdc3,168,[],40.0,0.0
91,55,history,0,fscmakcz,78qwtvup,171,[],52.0,1.0
92,55,history,0,fscmakcz,uz71eweu,172,[],54.0,1.0
93,55,history,0,fscmakcz,7vgw8et5,175,[],70.0,0.0
94,55,history,0,fscmakcz,86gg2433,174,[],56.0,1.0
95,55,history,0,fscmakcz,lgb4lluh,177,[],120.0,0.0
96,55,history,0,fscmakcz,2kkbmzjx,178,[],56.0,1.0
97,55,history,0,fscmakcz,xdfxmq1g,179,[],70.0,0.0
98,55,history,0,fscmakcz,f6013anf,180,[],79.0,0.0
99,55,history,0,fscmakcz,h47bmb6v,93,[],42.0,0.0
100,55,history,0,fscmakcz,2h4b268p,181,[],52.0,1.0
101,55,history,0,fscmakcz,tsynek45,182,[],53.0,1.0
102,55,history,0,fscmakcz,v1r4cu4r,183,[],75.0,0.0
103,55,history,0,fscmakcz,p1cw91yr,159,[],62.0,0.0
104,55,history,0,fscmakcz,99cx8woc,184,[],65.0,0.0
105,55,history,0,fscmakcz,pi0sosqa,185,[],72.0,0.0
106,55,history,0,fscmakcz,yus21f9j,186,[],51.0,1.0
107,55,history,0,fscmakcz,oclgsr6v,187,[],90.0,0.0
108,55,history,0,fscmakcz,1532ltq3,188,[],45.0,0.0
109,55,history,0,fscmakcz,543zet1j,189,[],67.0,0.0
110,55,history,0,fscmakcz,58lnd7ou,190,[],47.0,0.0
111,55,history,0,fscmakcz,fzra8idv,191,[],85.0,0.0
112,55,history,0,fscmakcz,qadr9pu7,194,[],67.0,0.0
113,55,history,0,fscmakcz,zkuf8ibh,195,[],55.0,1.0
114,55,history,0,fscmakcz,k71u9r1f,196,[],57.0,1.0
115,55,history,0,fscmakcz,uo1qmrz0,197,[],100.0,0.0
116,55,history,0,fscmakcz,tkgb9ihh,198,[],56.0,1.0
117,55,history,0,fscmakcz,1lepj37n,199,[],57.0,1.0
118,55,history,0,fscmakcz,8mxlkgio,200,[],55.0,1.0
119,55,history,0,fscmakcz,uatq8wou,201,[],55.0,1.0
120,55,history,0,fscmakcz,bn8k4n3v,202,[],55.0,1.0
121,55,history,0,fscmakcz,lyb11t1j,204,[],53.0,1.0
122,55,history,0,fscmakcz,9bny0fzd,205,[],60.0,1.0
123,55,history,0,fscmakcz,ojf2quun,206,[],45.0,0.0
124,55,history,0,fscmakcz,aq08ooso,207,[],65.0,0.0
125,55,history,0,fscmakcz,5mabcvgd,208,[],57.0,1.0
126,55,history,0,fscmakcz,uqxgjmdt,210,[],52.0,1.0
127,55,history,0,fscmakcz,o9oj5z9a,211,[],55.0,1.0
128,55,history,0,fscmakcz,bdpcbmp6,212,[],80.0,0.0
129,55,history,0,fscmakcz,dr0p7tek,213,[],95.0,0.0
130,55,history,0,fscmakcz,14atpavh,214,[],62.0,0.0
131,55,history,0,fscmakcz,vdt2l93n,215,[],53.0,0.0
132,55,history,0,fscmakcz,tpa4cj6r,216,[],56.0,1.0
133,55,history,0,fscmakcz,v1x8ceva,217,[],53.0,1.0
134,55,history,0,fscmakcz,q23akzdm,218,[],52.0,1.0
135,55,history,0,fscmakcz,abisick0,220,[],57.0,1.0
136,55,history,0,fscmakcz,wei7x2u8,221,[],60.0,1.0
137,55,history,0,fscmakcz,s4rfp5wu,222,[],49.0,0.0
138,55,history,0,fscmakcz,f68rfzo5,224,[],60.0,1.0
139,55,history,0,fscmakcz,98kjwhr5,225,[],65.0,0.0
140,55,history,0,fscmakcz,rinlywx4,226,[],45.0,0.0
141,55,history,0,fscmakcz,eh9fesf4,227,[],57.0,1.0
142,55,history,0,fscmakcz,bk2najdi,228,[],81.0,0.0
143,55,history,0,fscmakcz,sy57wv75,229,[],60.0,1.0
144,55,history,0,fscmakcz,o2zmjo81,231,[],57.0,1.0
145,55,history,0,fscmakcz,6qs79cif,232,[],25.0,0.0
146,55,history,0,fscmakcz,35pyc5b5,233,[],65.0,0.0
147,55,history,0,fscmakcz,qqir1d8z,235,[],60.0,1.0
148,55,history,0,fscmakcz,73svm1i3,236,[],55.0,1.0
149,55,history,0,fscmakcz,8tpm1ztq,237,[],38.0,0.0
150,55,history,0,fscmakcz,rvxvcz9p,238,[],55.0,1.0
151,55,history,0,fscmakcz,hz90cq94,239,[],53.0,1.0
152,55,history,0,fscmakcz,y0yoyslc,240,[],54.0,1.0
153,55,history,0,fscmakcz,0x5shrlf,241,[],55.0,1.0
154,55,history,0,fscmakcz,1q9w5ywa,242,[],33.0,0.0
155,55,history,0,fscmakcz,1ccopxf5,243,[],55.0,1.0
156,55,history,0,fscmakcz,y84viop7,244,[],50.0,1.0
157,55,history,0,fscmakcz,vdr8v2gr,245,[],47.0,0.0
158,55,history,0,fscmakcz,wsa5s75f,246,[],56.0,1.0
159,55,history,0,fscmakcz,0lcqky94,247,[],70.0,0.0
160,55,history,0,fscmakcz,xvuk8jlb,248,[],20.0,0.0
161,55,history,0,fscmakcz,5ljoyom1,249,[],56.0,1.0
162,55,history,0,fscmakcz,bgmrg9tx,251,[],62.0,0.0
163,55,history,0,fscmakcz,w3y9pps2,252,[],80.0,0.0
164,55,history,0,fscmakcz,apvx37b2,254,[],45.0,0.0
165,55,history,0,fscmakcz,hn2d1jln,255,[],50.0,1.0
166,55,history,0,fscmakcz,640gtxt0,257,[],50.0,1.0
167,55,history,0,fscmakcz,1a3088xo,258,[],55.0,1.0
168,55,history,0,fscmakcz,sa2y7pwc,259,[],70.0,0.0
169,55,history,0,fscmakcz,2fsn863s,260,[],59.0,1.0
170,55,history,0,fscmakcz,1jgpblje,261,[],72.0,0.0
171,55,history,0,fscmakcz,lgguzdze,262,[],52.0,1.0
172,55,history,0,fscmakcz,f67tncxo,263,[],70.0,0.0
173,55,history,0,fscmakcz,bf3uim83,264,[],50.0,1.0
174,55,history,0,fscmakcz,t7136z61,265,[],58.0,1.0
175,55,history,0,fscmakcz,p95t9004,266,[],54.0,1.0
176,55,history,0,fscmakcz,coj5pet0,267,[],41.0,0.0
177,55,history,0,fscmakcz,a9t206fw,268,[],44.0,0.0
178,55,history,0,fscmakcz,pjmg99wn,270,[],55.0,1.0
179,55,history,0,fscmakcz,euwim2mk,271,[],52.0,1.0
180,55,history,0,fscmakcz,vz5g1r1b,269,[],45.0,0.0
181,55,history,0,fscmakcz,jq7lfc6n,272,[],54.0,1.0
182,55,history,0,fscmakcz,fs71tqw1,274,[],100.0,0.0
183,55,history,0,fscmakcz,1h0j6l8j,275,[],140.0,0.0
184,55,history,0,fscmakcz,rrmqn1ya,276,[],65.0,0.0
185,55,history,0,fscmakcz,ded04nu0,277,[],51.0,1.0
186,55,history,0,fscmakcz,zm4kw2w4,278,[],55.0,1.0
187,55,history,0,fscmakcz,744u3dtj,279,[],57.0,1.0
188,55,history,0,fscmakcz,flyprf8f,281,[],53.0,1.0
189,55,history,0,fscmakcz,qzshbm1t,282,[],68.0,0.0
190,55,history,0,fscmakcz,6k3pbs5i,283,[],50.0,1.0
191,55,history,0,fscmakcz,ghn0frzp,284,[],54.0,1.0
192,55,history,0,fscmakcz,50g19tni,285,[],60.0,1.0
193,55,history,0,fscmakcz,ggoheeb2,286,[],50.0,1.0
194,55,history,0,fscmakcz,5nmrxq0w,287,[],75.0,0.0
195,55,history,0,fscmakcz,ez3xt05p,288,[],50.0,1.0
196,55,history,0,fscmakcz,56x3qguf,290,[],53.0,1.0
197,55,history,0,fscmakcz,46hkpwgc,292,[],55.0,1.0
198,55,history,0,fscmakcz,hlfwpbo9,293,[],50151.0,0.0
199,55,history,0,fscmakcz,j6itbzu5,294,[],70.0,0.0
200,55,history,0,fscmakcz,2rnanu17,295,[],55.0,1.0
201,55,history,0,fscmakcz,281tnh8f,296,[],55.0,1.0
202,55,history,0,fscmakcz,77kbae6p,297,[],55.0,1.0
203,55,history,0,fscmakcz,0r3vu2ep,298,[],59.0,1.0
204,55,history,0,fscmakcz,xq8gwbvy,299,[],35.0,0.0
205,55,history,0,fscmakcz,2izu42gp,300,[],3737.0,0.0
206,55,history,0,fscmakcz,6or459ya,302,[],54.0,1.0
207,55,history,0,fscmakcz,urhg2quo,303,[],57.0,1.0
208,55,history,0,fscmakcz,27h4moyw,304,[],4422.0,0.0
209,55,history,0,fscmakcz,2cdlni0s,305,[],60.0,1.0
210,55,history,0,fscmakcz,5ko5k6ue,307,[],65.0,0.0
211,55,history,0,fscmakcz,4g2iactn,309,[],55.0,1.0
212,55,history,0,fscmakcz,9ob8o4ep,308,[],60.0,1.0
213,55,history,0,fscmakcz,cyf2b5ym,310,[],76.0,0.0
214,55,history,0,fscmakcz,egijmc4m,311,[],100.0,0.0
215,55,history,0,fscmakcz,v4reyl86,312,[],60.0,1.0
216,55,history,0,fscmakcz,12khk1rp,313,[],53.0,1.0
217,55,history,0,fscmakcz,efhn5sci,314,[],53.0,1.0
218,55,history,0,fscmakcz,gwazhurx,315,[],52.0,1.0
219,55,history,0,fscmakcz,jq97460c,316,[],55.0,1.0
220,55,history,0,fscmakcz,5g5z54jp,317,[],56.0,1.0
221,55,history,0,fscmakcz,2urev1ed,320,[],78.0,0.0
222,55,history,0,fscmakcz,0l8n4upe,321,[],35.0,0.0
223,55,history,0,fscmakcz,6wytgj5h,322,[],57.0,1.0
224,55,history,0,fscmakcz,7snviiht,325,[],120.0,0.0
225,55,history,0,fscmakcz,ohar5iua,326,[],55.0,1.0
226,55,history,0,fscmakcz,mepd9ksr,327,[],55.0,1.0
227,55,history,0,fscmakcz,dw0jhe9r,328,[],55.0,1.0
228,55,history,0,fscmakcz,xcnkcyzu,329,[],40.0,0.0
229,55,history,0,fscmakcz,z77e4b2k,330,[],40.0,0.0
230,55,history,0,fscmakcz,fxf0f9b0,331,[],57.0,1.0
231,55,history,0,fscmakcz,6uwq2p3r,332,[],60.0,1.0
232,55,history,0,fscmakcz,4ma11hre,334,[],25.0,0.0
233,55,history,0,fscmakcz,wjo4hwjj,335,[],100.0,0.0
234,55,history,0,fscmakcz,arucmok7,336,[],60.0,1.0
235,55,history,0,fscmakcz,xaepcsj2,337,[],55.0,1.0
236,55,history,0,fscmakcz,l4ekz2ye,338,[],52.0,1.0
237,55,history,0,fscmakcz,80iyb6nz,339,[],55.0,1.0
238,55,history,0,fscmakcz,xp7oy7cv,341,[],60.0,1.0
239,55,history,0,fscmakcz,dn8b9ntm,342,[],50.0,1.0
240,55,history,0,fscmakcz,fyswqajd,343,[],63.0,0.0
241,55,history,0,fscmakcz,ltgf4pd9,344,[],45.0,0.0
242,55,history,0,fscmakcz,8d8che33,345,[],100.0,0.0
243,55,history,0,fscmakcz,5xh4mwv5,346,[],65.0,0.0
244,55,history,0,fscmakcz,8afp07za,347,[],50.0,1.0
245,55,history,0,fscmakcz,51wuls6n,348,[],100.0,0.0
246,55,history,0,fscmakcz,2btvmttl,349,[],50.0,1.0
247,55,history,0,fscmakcz,g67s01yn,350,[],65.0,0.0
248,55,history,0,fscmakcz,7409axv2,351,[],55.0,1.0
249,55,history,0,fscmakcz,jqrt0qqd,353,[],65.0,0.0
250,55,history,0,fscmakcz,ym4nngqp,354,[],55.0,1.0
251,55,history,0,fscmakcz,tm8olyyc,355,[],49.0,0.0
252,55,history,0,fscmakcz,26ua0y7w,356,[],65.0,0.0
253,55,history,0,fscmakcz,73twchip,357,[],55.0,1.0
254,55,history,0,fscmakcz,hwiiwjr2,359,[],54.0,1.0
255,55,history,0,fscmakcz,82lo5yw2,358,[],42.0,0.0
256,55,history,0,fscmakcz,nnw01j5m,360,[],25.0,0.0
257,55,history,0,fscmakcz,bbx0wjev,361,[],50.0,1.0
258,55,history,0,fscmakcz,dhi6yu9e,362,[],30.0,0.0
259,55,history,0,fscmakcz,l65oab0t,364,[],92.0,0.0
260,55,history,0,fscmakcz,qcy04462,365,[],899998.0,0.0
261,55,history,0,fscmakcz,k8zm9qsa,367,[],54.0,1.0
262,55,history,0,fscmakcz,aeotze6x,368,[],55.0,1.0
263,55,history,0,fscmakcz,7zuksl8y,369,[],55.0,1.0
264,55,history,0,fscmakcz,9jmztj6z,370,[],60.0,1.0
265,55,history,0,fscmakcz,tnb50ywq,371,[],60.0,1.0
266,55,history,0,fscmakcz,4aml3x0f,372,[],80.0,0.0
267,55,history,0,fscmakcz,0n48sgiy,373,[],56.0,1.0
268,55,history,0,fscmakcz,tw67khy0,374,[],48.0,0.0
269,55,history,0,fscmakcz,xy5oqwzj,375,[],101.0,0.0
270,55,history,0,fscmakcz,n42bh1mt,376,[],60.0,1.0
271,55,history,0,fscmakcz,0khx7gcv,377,[],55.0,1.0
272,55,history,0,fscmakcz,v82amtgt,378,[],60.0,1.0
273,55,history,0,fscmakcz,2atwkzou,379,[],40.0,0.0
274,55,history,0,fscmakcz,3r0dvxau,380,[],42.0,0.0
275,55,history,0,fscmakcz,iz5nlgcc,381,[],60.0,1.0
276,55,history,0,fscmakcz,9tgmr4ds,382,[],54.0,1.0
277,55,history,0,fscmakcz,p8w87fde,383,[],59.0,1.0
278,55,history,0,fscmakcz,y53ymak6,385,[],58.0,1.0
279,55,history,0,fscmakcz,uxs0x7wt,386,[],50.0,1.0
280,55,history,0,fscmakcz,kl78idil,387,[],64.0,0.0
281,55,history,0,fscmakcz,k3rd102b,388,[],50.0,1.0
282,55,history,0,fscmakcz,3rup3kom,389,[],55.0,1.0
283,55,history,0,fscmakcz,fm21xf02,390,[],51.0,1.0
284,55,history,0,fscmakcz,fj1f87y0,391,[],51.0,1.0
285,55,history,0,fscmakcz,qejlvmuq,393,[],60.0,1.0
286,55,history,0,fscmakcz,xr1euy90,394,[],55.0,1.0
287,55,history,0,fscmakcz,8ifx0aui,395,[],70.0,0.0
288,55,history,0,fscmakcz,9f4z0ve2,396,[],54.0,1.0
289,55,history,0,fscmakcz,l0vbewpl,397,[],50.0,1.0
290,55,history,0,fscmakcz,9tk10l5g,398,[],65.0,0.0
291,55,history,0,fscmakcz,r5dpk6cr,399,[],65.0,0.0
292,55,history,0,fscmakcz,s0dr1tjl,400,[],50.0,1.0
293,55,history,0,fscmakcz,45uxpfej,401,[],53.0,1.0
294,55,history,0,fscmakcz,0qmz1gtv,402,[],65.0,0.0
295,55,history,0,fscmakcz,o8kj812g,403,[],55.0,1.0
296,55,history,0,fscmakcz,6unfvod9,404,[],58.0,1.0
297,55,history,0,fscmakcz,xtunbnof,405,[],50.0,1.0
298,55,history,0,fscmakcz,se6a9cyq,407,[],55.0,1.0
299,55,history,0,fscmakcz,rma6cuj9,406,[],150.0,0.0
300,55,history,0,fscmakcz,lv9meizy,408,[],55.0,1.0
301,55,history,0,fscmakcz,i3y9rdr5,409,[],51.0,1.0
302,55,history,0,fscmakcz,m6iqbora,410,[],65.0,0.0
303,55,history,0,fscmakcz,l1yt2lfr,411,[],80.0,0.0
304,55,history,0,fscmakcz,fif36sdo,412,[],85.0,0.0
305,55,history,0,fscmakcz,nqbgvvwa,413,[],55.0,1.0
306,55,history,0,fscmakcz,wiiq8bsk,414,[],56.0,1.0
307,55,history,0,fscmakcz,wr6im9hv,415,[],49.0,0.0
308,55,history,0,fscmakcz,yber8f2d,416,[],60.0,1.0
309,55,history,0,fscmakcz,ye9jb93s,419,[],57.0,1.0
310,55,history,0,fscmakcz,obhof6xq,420,[],35.0,0.0
311,55,history,0,fscmakcz,q5ye3r5i,421,[],5505.0,0.0
312,55,history,0,fscmakcz,ct1k9ql1,422,[],33.0,0.0
313,55,history,0,fscmakcz,i6t04f99,423,[],55.0,1.0
314,55,history,0,fscmakcz,s4axd6ws,424,[],28.0,0.0
315,55,history,0,fscmakcz,30u9uxdp,425,[],53.0,1.0
316,55,history,0,fscmakcz,29kcxnw7,426,[],58.0,1.0
317,55,history,0,fscmakcz,zwwsj6on,427,[],57.0,1.0
318,55,history,0,fscmakcz,1ib6leov,428,[],55.0,1.0
319,55,history,0,fscmakcz,o2ixjrxs,429,[],60.0,1.0
320,55,history,0,fscmakcz,naybzmsz,430,[],57.0,1.0
321,55,history,0,fscmakcz,d78bjz78,431,[],55.0,1.0
322,55,history,0,fscmakcz,8oaneib1,432,[],55.0,1.0
323,55,history,0,fscmakcz,rsrwq0qq,433,[],50.0,1.0
324,55,history,0,fscmakcz,ix17sdsf,434,[],21.0,0.0
325,55,history,0,fscmakcz,zk54e9dj,435,[],100.0,0.0
326,55,history,0,fscmakcz,glo8ljw6,436,[],51.0,1.0
327,55,history,0,fscmakcz,4vu6eaul,437,[],200.0,0.0
328,55,history,0,fscmakcz,kpia49km,438,[],100.0,0.0
329,55,history,0,fscmakcz,t6nt0fr2,439,[],78.0,0.0
330,55,history,0,fscmakcz,tkfrjzfm,440,[],55.0,1.0
331,55,history,0,fscmakcz,9gvk2s1s,441,[],56.0,1.0
332,55,history,0,fscmakcz,i58ips8w,442,[],40.0,0.0
333,55,history,0,fscmakcz,qgmbdore,444,[],56.0,1.0
334,55,history,0,fscmakcz,3ccozaxw,445,[],57.0,1.0
335,55,history,0,fscmakcz,7sdsiaeg,446,[],42.0,0.0
336,55,history,0,fscmakcz,y1i97f0h,447,[],50.0,1.0
337,55,history,0,fscmakcz,yj6tj03d,448,[],45.0,0.0
338,55,history,0,fscmakcz,9pm4sjx5,450,[],75.0,0.0
339,55,history,0,fscmakcz,52n6v1l2,451,[],25.0,0.0
340,55,history,0,fscmakcz,dokvd9wn,452,[],54.0,1.0
341,55,history,0,fscmakcz,r2uj8mtl,453,[],54.0,1.0
342,55,history,0,fscmakcz,6wl6x1ds,457,[],52.0,1.0
343,55,history,0,fscmakcz,lx9duc56,458,[],54.0,1.0
344,55,history,0,fscmakcz,p5a3k4x3,459,[],56.0,1.0
345,55,history,0,fscmakcz,pbf457bh,461,[],36.0,0.0
346,55,history,0,fscmakcz,h78blu1b,462,[],70.0,0.0
347,55,history,0,fscmakcz,zjmftcvy,463,[],80.0,0.0
348,55,history,0,fscmakcz,0pvbuema,464,[],56.0,1.0
349,55,history,0,fscmakcz,zxwqcab7,465,[],63.0,0.0
350,55,history,0,fscmakcz,z5cuswux,466,[],40.0,0.0
351,55,history,0,fscmakcz,su3p39v5,468,[],70.0,0.0
352,55,history,0,fscmakcz,1itpds8j,469,[],54.0,1.0
353,55,history,0,fscmakcz,v8jst3yg,470,[],100.0,0.0
354,55,history,0,fscmakcz,9jyxcml0,471,[],45.0,0.0
355,55,history,0,fscmakcz,3udylikc,472,[],62.0,0.0
356,55,history,0,fscmakcz,7l88asm7,473,[],62.0,0.0
357,55,history,0,fscmakcz,fd67tfsh,474,[],120.0,0.0
358,55,history,0,fscmakcz,we3he4la,475,[],400.0,0.0
359,55,history,0,fscmakcz,pitkhpn2,476,[],50.0,1.0
360,55,history,0,fscmakcz,zi36bjzh,477,[],52.0,1.0
361,55,history,0,fscmakcz,on1uh249,478,[],50.0,1.0
362,55,history,0,fscmakcz,5ptwjn98,479,[],65.0,0.0
363,55,history,0,fscmakcz,3elo0srb,480,[],45.0,0.0
364,55,history,0,fscmakcz,s6n7ekof,481,[],55.0,1.0
365,55,history,0,fscmakcz,r3t7fzpo,482,[],55.0,1.0
366,55,history,0,fscmakcz,ahgmyznm,483,[],54.0,1.0
367,55,history,0,fscmakcz,19giv1ie,484,[],63.0,0.0
368,55,history,0,fscmakcz,uqvuirue,486,[],45.0,0.0
369,55,history,0,fscmakcz,x8fzkmbz,488,[],60.0,1.0
370,55,history,0,fscmakcz,qmu7qwpz,489,[],73.0,0.0
371,55,history,0,fscmakcz,1re36soi,490,[],56.0,1.0
372,55,history,0,fscmakcz,iiac5kz6,491,[],53.0,1.0
373,55,history,0,fscmakcz,koyqkq6p,492,[],56.0,1.0
374,55,history,0,fscmakcz,t5e95l27,493,[],89.0,0.0
375,55,history,0,fscmakcz,avm3rhck,494,[],57.0,1.0
376,55,history,0,fscmakcz,jdzmtilt,495,[],55.0,0.0
377,55,history,0,fscmakcz,6lue7dba,496,[],47.0,0.0
378,55,history,0,fscmakcz,4gyumfwa,497,[],55.0,1.0
379,55,history,0,fscmakcz,xrbgabuw,498,[],57.0,1.0
380,55,history,0,fscmakcz,4ovlun3w,499,[],54.0,1.0
381,55,history,0,fscmakcz,jsjm6rbk,500,[],100.0,0.0
382,55,history,0,fscmakcz,b6o37erg,501,[],87.0,0.0
383,55,history,0,fscmakcz,ktlhnqbp,502,[],45.0,0.0
384,55,history,0,fscmakcz,ezck4f2h,503,[],120.0,0.0
385,55,history,0,fscmakcz,u4n80u8h,504,[],40.0,0.0
386,55,history,0,fscmakcz,imqjds3k,505,[],70.0,0.0
387,55,history,0,fscmakcz,o86uc77k,506,[],57.0,1.0
388,55,history,0,fscmakcz,3lv9baia,508,[],50.0,1.0
389,55,history,0,fscmakcz,5mdwmflm,509,[],54.0,1.0
390,55,history,0,fscmakcz,buz1ha8f,507,[],60.0,1.0
391,55,history,0,fscmakcz,vtghtss1,510,[],64.0,0.0
392,55,history,0,fscmakcz,8djcv7us,511,[],65.0,0.0
393,55,history,0,fscmakcz,oa015wvu,512,[],55.0,1.0
394,55,history,0,fscmakcz,unpvjnmq,513,[],55.0,1.0
395,55,history,0,fscmakcz,5f0wper9,514,[],55.0,1.0
396,55,history,0,fscmakcz,nfgy3ly0,515,[],68.0,0.0
397,55,history,0,fscmakcz,9r2r0chd,516,[],100011.0,0.0
398,55,history,0,fscmakcz,ziyocuj9,517,[],55.0,1.0
399,55,history,0,fscmakcz,wwd11ipm,518,[],65.0,0.0
