,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
6065,dots,A8289AEOKHKV4,history,1,9bbkjlye,sljstsi1,66,51,[65],225.0,0.0,403
6067,dots,A3DTPGXKABAFEJ,history,1,9bbkjlye,ronft52m,68,52,[66],302.0,0.0,403
6068,dots,ABBJOZRIPLPW1,history,1,9bbkjlye,ni0h534m,69,53,[68],458.0,0.0,403
6069,dots,A273EH17NSJRH0,history,1,9bbkjlye,n78nv8bv,70,54,[69],600.0,0.0,403
6070,dots,A1WKF2VH7TV0H2,history,1,9bbkjlye,el5n63in,71,55,[70],125.0,0.0,403
6072,dots,A3A6C8329VTSN7,history,1,9bbkjlye,uteedcal,73,56,[71],250.0,0.0,403
6073,dots,A264G2H7KNNP3C,history,1,9bbkjlye,ld11wl4k,74,57,[73],267.0,0.0,403
6074,dots,A4HNS81WU3KY1,history,1,9bbkjlye,zi4lfrj0,75,58,[74],312.0,0.0,403
6075,dots,AJ6F1AF8O5K7Z,history,1,9bbkjlye,mj6l31b1,76,59,[75],315.0,0.0,403
6076,dots,A2WETCIWJT79CQ,history,1,9bbkjlye,b52ogu2m,77,60,[76],295.0,0.0,403
6077,dots,A1KT0FKCX2KL68,history,1,9bbkjlye,b9myi3ke,78,61,[77],400.0,1.0,403
6078,dots,A26ICOOHQ2FF1O,history,1,9bbkjlye,bd365fqm,79,62,[78],570.0,0.0,403
6079,dots,A30N7QXF4W4VCM,history,1,9bbkjlye,pcb3we85,80,63,[79],551.0,0.0,403
6081,dots,A35RT6VWT56F30,history,1,9bbkjlye,hq4fwb3y,82,64,[80],1100.0,0.0,403
6082,dots,A38TZK07ON180S,history,1,9bbkjlye,i3rt8j6k,83,65,[82],700.0,0.0,403
6083,dots,A21E14UDZSA0AW,history,1,9bbkjlye,nfz85njv,84,66,[83],300.0,0.0,403
6085,dots,A33UFNG3ITAWUI,history,1,9bbkjlye,7qy6d752,86,67,[84],325.0,0.0,403
6086,dots,A1DABMXVWWL0TR,history,1,9bbkjlye,lw86jlwb,87,68,[86],420.0,1.0,403
6087,dots,A2531UD0IGT731,history,1,9bbkjlye,wxthbp5i,88,69,[87],480.0,0.0,403
6089,dots,A3NBQPJ9A8K2OI,history,1,9bbkjlye,40t8ui24,90,70,[88],562.0,0.0,403
6090,dots,A8DRISONUZB1M,history,1,9bbkjlye,fq7nraqu,91,71,[90],450.0,0.0,403
6091,dots,A22FBWRXFSRCYL,history,1,9bbkjlye,yeorhaqf,92,72,[91],250.0,0.0,403
6093,dots,A3ELD23VP27XJ6,history,1,9bbkjlye,9dgf63yw,94,73,[92],147.0,0.0,403
6095,dots,A3GEL5PWFIK05S,history,1,9bbkjlye,ykds2vo8,96,74,[94],278.0,0.0,403
6097,dots,A6JKKANO7F4KD,history,1,9bbkjlye,xreboefz,98,75,[96],400.0,1.0,403
6098,dots,A3K9RMEW1A9R8E,history,1,9bbkjlye,wznacdk6,99,76,[98],700.0,0.0,403
6100,dots,A1ZHUY0GSQAV51,history,1,9bbkjlye,2t5ov9vk,101,77,[99],800.0,0.0,403
6101,dots,AK3H5QRAROFGP,history,1,9bbkjlye,ongxg605,102,78,[101],350.0,0.0,403
6104,dots,AH5HMXXK35KZV,history,1,9bbkjlye,msh62436,105,79,[102],500.0,0.0,403
6105,dots,A2VDGWD0BBMSP2,history,1,9bbkjlye,494vehnk,106,80,[105],311.0,0.0,403
6106,dots,AEHGZ3X74QSQL,history,1,9bbkjlye,pr17xmhn,107,81,[106],530.0,0.0,403
6107,dots,A1QPJS7T1WORA5,history,1,9bbkjlye,z7o0nzwr,108,82,[107],600.0,0.0,403
6108,dots,A3MELYYGRJ61SX,history,1,9bbkjlye,4vaaqb82,109,83,[108],420.0,1.0,403
6109,dots,AZNKBBAYHH8SG,history,1,9bbkjlye,11p6olif,110,84,[109],225.0,0.0,403
6110,dots,AOSYDRWRK9TOH,history,1,9bbkjlye,m96r1e98,111,85,[110],500.0,0.0,403
6111,dots,A34TMWLXTWLMUL,history,1,9bbkjlye,u87my0gw,112,86,[111],479.0,0.0,403
6112,dots,A3DLPY6ABKCXSI,history,1,9bbkjlye,vvas8k7p,113,87,[112],150.0,0.0,403
6113,dots,A36TE52PSYAAD6,history,1,9bbkjlye,2gidit1l,114,88,[113],180.0,0.0,403
6114,dots,AZ7TVJA1ZI3WE,history,1,9bbkjlye,bu7az0qv,115,89,[114],285.0,0.0,403
6115,dots,A3Q47PJX8J1J67,history,1,9bbkjlye,b7rg4qbq,116,90,[115],329.0,0.0,403
6117,dots,A2O5J0420C1UPC,history,1,9bbkjlye,qpeo05my,118,91,[116],200.0,0.0,403
6118,dots,A3IUP9C2OVBQ9F,history,1,9bbkjlye,d12iit1a,119,92,[118],259.0,0.0,403
6119,dots,A2YM550H2AL6JO,history,1,9bbkjlye,l3toyugz,120,93,[119],220.0,0.0,403
6120,dots,A1XCR8UPNMH8L,history,1,9bbkjlye,a52f9qra,121,94,[120],210.0,0.0,403
6121,dots,A1RWXE4FE0N6SS,history,1,9bbkjlye,c0w09ica,122,95,[121],180.0,0.0,403
6122,dots,A1X1OL9L162X8Q,history,1,9bbkjlye,ovz80m0g,123,96,[122],220.0,0.0,403
6123,dots,AEBMA5BAWFBMJ,history,1,9bbkjlye,cnzm3mij,124,97,[123],250.0,0.0,403
6124,dots,A1TEQTP52NS7D1,history,1,9bbkjlye,vwhos578,125,98,[124],150.0,0.0,403
6125,dots,A1L2LV7ZH4JCA1,history,1,9bbkjlye,jjzr18qg,126,99,[125],200.0,0.0,403
6126,dots,AA1Q1AVAEW7G4,history,1,9bbkjlye,wgkgzsmo,127,100,[126],321.0,0.0,403
6127,dots,A3QLGMZOLGMBQ1,history,1,9bbkjlye,qtidtsuf,128,101,[127],460.0,0.0,403
6129,dots,A14P3ZTCQI6B3S,history,1,9bbkjlye,l47nhyby,130,102,[128],560.0,0.0,403
6128,dots,A31X1GTJE4QPK3,history,1,9bbkjlye,3kkt8ldb,129,103,[130],400.0,1.0,403
6130,dots,A1E94U14N16SYJ,history,1,9bbkjlye,5d9tcnkm,131,104,[129],500.0,0.0,403
6131,dots,A2C9N7WI4099RT,history,1,9bbkjlye,bu31rfp4,132,105,[131],550.0,0.0,403
6132,dots,A2AU2E2E9A0I1,history,1,9bbkjlye,bspdual0,133,106,[132],525.0,0.0,403
6134,dots,A2S1URN2MPD3SK,history,1,9bbkjlye,9q71e0fn,135,107,[133],400.0,1.0,403
6135,dots,A2SQNFOLWYZ0MU,history,1,9bbkjlye,1m4bfy0f,136,108,[135],248.0,0.0,403
6136,dots,A2RA5D6OTXRWKJ,history,1,9bbkjlye,kmgi2bji,137,109,[136],600.0,0.0,403
6137,dots,A29AX5O8KL48F8,history,1,9bbkjlye,hn45w18r,138,110,[137],289.0,0.0,403
6139,dots,A1JS6T809ORXEF,history,1,9bbkjlye,11b304yp,140,111,[138],300.0,0.0,403
6140,dots,ABNJUVNHFVINU,history,1,9bbkjlye,bzdvkmah,141,112,[140],205.0,0.0,403
6141,dots,A5EU1AQJNC7F2,history,1,9bbkjlye,7xcw1864,142,113,[141],620.0,0.0,403
6142,dots,AFASY2VX8PADR,history,1,9bbkjlye,b450pekv,143,114,[142],800.0,0.0,403
6143,dots,A1LD9ZQ3XTCWUN,history,1,9bbkjlye,baausevl,144,115,[143],650.0,0.0,403
6144,dots,A30G113XRQO3VL,history,1,9bbkjlye,vchgll4y,145,116,[144],640.0,0.0,403
6146,dots,A2PJBSDDN22XIX,history,1,9bbkjlye,gw96qhic,147,117,[145],350.0,0.0,403
6147,dots,A2NH9ET0QJL1SV,history,1,9bbkjlye,0cxrs6au,148,118,[147],365.0,1.0,403
6148,dots,A2IAB0X4ZI3YS7,history,1,9bbkjlye,63it9ecb,149,119,[148],325.0,0.0,403
6149,dots,A205CDFBTD05Q4,history,1,9bbkjlye,885pll8h,150,120,[149],650.0,0.0,403
6150,dots,A3Q2T4HO43G4EY,history,1,9bbkjlye,o6k98mmr,151,121,[150],800.0,0.0,403
6152,dots,A1GL98AM404FJW,history,1,9bbkjlye,ylxc1ady,153,122,[151],820.0,0.0,403
6153,dots,A7FBMFBMTWYBX,history,1,9bbkjlye,x1ossf8m,154,123,[153],234.0,0.0,403
6154,dots,A1RKZZE3XQKFBG,history,1,9bbkjlye,lizj2yj9,155,124,[154],250.0,0.0,403
6155,dots,A3EL0EEIRKNWZW,history,1,9bbkjlye,0bken2zy,156,125,[155],60.0,0.0,403
6157,dots,A1D35QE18L3J5Z,history,1,9bbkjlye,ipsz86v0,158,126,[156],175.0,0.0,403
6158,dots,A21UPL0DSB7OC5,history,1,9bbkjlye,1fux5p9z,159,127,[158],245.0,0.0,403
6159,dots,A36MAIP7HUKMP5,history,1,9bbkjlye,ocldoxbs,160,128,[159],450.0,0.0,403
6160,dots,A3E2ES5KH0RKBZ,history,1,9bbkjlye,l6wa7w2i,161,129,[160],308.0,0.0,403
6162,dots,A29DPTJAMWQ74F,history,1,9bbkjlye,t0r83w25,163,130,[161],500.0,0.0,403
6163,dots,ARQ8PXKYRL90Q,history,1,9bbkjlye,os19bvot,164,131,[163],600.0,0.0,403
6164,dots,A1LUQGT0APV2EI,history,1,9bbkjlye,grjynvvc,165,132,[164],450.0,0.0,403
6165,dots,A3QSJY1FFN0N6V,history,1,9bbkjlye,fkp3xx7t,166,133,[165],315.0,0.0,403
6166,dots,A3KL0A3IYLPN7J,history,1,9bbkjlye,4ndtofi8,167,134,[166],425.0,1.0,403
6167,dots,AADNG6JBI8T76,history,1,9bbkjlye,xfnxm1sp,168,135,[167],330.0,0.0,403
6168,dots,A3VB6VI2TU4FID,history,1,9bbkjlye,x289jlu9,169,136,[168],500.0,0.0,403
6169,dots,AC8ETQXPDRR6P,history,1,9bbkjlye,inbjcqj9,170,137,[169],750.0,0.0,403
6170,dots,A1F8FQH0BX4MBZ,history,1,9bbkjlye,br0uln6h,171,138,[170],445.0,0.0,403
6171,dots,A26376A6PIQ58H,history,1,9bbkjlye,r63bdilv,172,139,[171],355.0,0.0,403
6172,dots,A3RS7SJNTCY4OE,history,1,9bbkjlye,or75rf0o,173,140,[172],456.0,0.0,403
6173,dots,A2IJFFSLEZ7SFN,history,1,9bbkjlye,prwqf6au,174,141,[173],212.0,0.0,403
6174,dots,A1BC8AGG5BYZ6L,history,1,9bbkjlye,ktq67rkw,175,142,[174],210.0,0.0,403
6175,dots,A1LID8Q53RQ81B,history,1,9bbkjlye,8ko8se6r,176,143,[175],287.0,0.0,403
6176,dots,A184JQ55BFYD4K,history,1,9bbkjlye,n8pq7kau,177,144,[176],250.0,0.0,403
6177,dots,A2GKDQGHV5A5TT,history,1,9bbkjlye,4imkcqq6,178,145,[177],350.0,0.0,403
6178,dots,A2R6JWOX2T8F6Z,history,1,9bbkjlye,w01ckkmf,179,146,[178],400.0,1.0,403
6179,dots,A2A14Q1JLWW6R1,history,1,9bbkjlye,t2fst3x8,180,147,[179],220.0,0.0,403
6180,dots,AWE9A4ZOP9LNU,history,1,9bbkjlye,4u205le9,181,148,[180],273.0,0.0,403
6182,dots,A6FE2ZQNFW12V,history,1,9bbkjlye,0cjd01vt,183,149,[181],200.0,0.0,403
6184,dots,AZMMJFMLYXZ2D,history,1,9bbkjlye,oyz20yaj,185,150,[183],350.0,0.0,403
6185,dots,A19OHGIR7P8YAK,history,1,9bbkjlye,hdfrtqc8,186,151,[185],3000.0,0.0,403
6186,dots,A3S98L5B1SR9P1,history,1,9bbkjlye,sw0zwpvt,187,152,[186],60.0,0.0,403
6188,dots,A2DTPXWK2SIIZV,history,1,9bbkjlye,igsov8x6,189,153,[187],110.0,0.0,403
6189,dots,A2KZVP4SEEUJYL,history,1,9bbkjlye,5tqsuhcd,190,154,[189],80.0,0.0,403
6191,dots,A2B01MEFSL5R97,history,1,9bbkjlye,bjuokjvm,192,155,[190],439.0,1.0,403
6192,dots,A26HIBLVF2REIT,history,1,9bbkjlye,ox4vhxc0,193,156,[192],375.0,1.0,403
6193,dots,A1S6MEOVLLSVX2,history,1,9bbkjlye,5kboghj0,194,157,[193],180.0,0.0,403
6194,dots,AYB1KW8LEPBJ2,history,1,9bbkjlye,6ie0fyrc,195,158,[194],225.0,0.0,403
6196,dots,A1L3937MY09J3I,history,1,9bbkjlye,vmhp46bj,197,159,[195],230.0,0.0,403
6197,dots,A33U26Y8QR8ITH,history,1,9bbkjlye,whwess5c,198,160,[197],899.0,0.0,403
6198,dots,AGHY9RRMN9TD0,history,1,9bbkjlye,ih14qxqr,199,161,[198],195.0,0.0,403
6199,dots,A33DP2S0HLRBY8,history,1,9bbkjlye,177ooa8y,200,162,[199],57.0,0.0,403
6200,dots,A11961SJY9PA70,history,1,9bbkjlye,xcnuvcof,201,163,[200],150.0,0.0,403
6203,dots,A12QJ0TTH77O6P,history,1,9bbkjlye,tpjobr75,204,164,[201],250.0,0.0,403
6204,dots,A1PST9QGPCN3I9,history,1,9bbkjlye,ihplpz76,205,165,[204],225.0,0.0,403
6207,dots,A1VAJ8OA2BX7RP,history,1,9bbkjlye,yzwcygql,208,166,[205],420.0,1.0,403
6208,dots,A2WSW592DLCG3I,history,1,9bbkjlye,v9ro4qw3,209,167,[208],275.0,0.0,403
6209,dots,A1T384RE0LFM96,history,1,9bbkjlye,lgwvcyv5,210,168,[209],83.0,0.0,403
6210,dots,A105R3WPKKO2UA,history,1,9bbkjlye,3edlf2wl,211,169,[210],118.0,0.0,403
6215,dots,A4UIMWLF3KPVI,history,1,9bbkjlye,1xro29e7,216,170,[211],100.0,0.0,403
6216,dots,A2RWOEFKNMM3JR,history,1,9bbkjlye,jbu9phpo,217,171,[216],475.0,0.0,403
6217,dots,A6EQ71FKXIXVS,history,1,9bbkjlye,7rjolopv,218,172,[217],275.0,0.0,403
6218,dots,A19QXGFBT778TE,history,1,9bbkjlye,3f3i3m2y,219,173,[218],992.0,0.0,403
6219,dots,A1B21QBECGYN1H,history,1,9bbkjlye,uiqkdvox,220,174,[219],700.0,0.0,403
6220,dots,A2BN56TKLF1095,history,1,9bbkjlye,ffsydl2q,221,175,[220],600.0,0.0,403
6223,dots,A3GLUDQZGEJL5G,history,1,9bbkjlye,gyrvyder,224,176,[221],550.0,0.0,403
6224,dots,A2EZVULYVJOPNO,history,1,9bbkjlye,5kidw93z,225,177,[224],300.0,0.0,403
6225,dots,A726VAH3Z12JD,history,1,9bbkjlye,yee5q9mm,226,178,[225],320.0,0.0,403
6228,dots,A13O5TFA7656TN,history,1,9bbkjlye,j0ixcn3u,229,179,[226],285.0,0.0,403
6227,dots,A2KNNYT5P67HOT,history,1,9bbkjlye,3hba5sy5,228,180,[229],345.0,0.0,403
6229,dots,A10M4SVDCER758,history,1,9bbkjlye,rqbyp18e,230,181,[228],522.0,0.0,403
6230,dots,A1TS41D3J0RH7T,history,1,9bbkjlye,a54yzu57,231,182,[230],210.0,0.0,403
6231,dots,A3FTP8UAWYHXRR,history,1,9bbkjlye,n428o315,232,183,[231],3003.0,0.0,403
6232,dots,A2E77QMYLJYVOK,history,1,9bbkjlye,wj0x78z4,233,184,[232],500.0,0.0,403
6233,dots,A29U43IHL9B8PR,history,1,9bbkjlye,gr4xqbwq,234,185,[233],600.0,0.0,403
6234,dots,A3VG2B0Y06RDIJ,history,1,9bbkjlye,hzwqujsg,235,186,[234],574574.0,0.0,403
6236,dots,A3LWCEZ9CGXB7N,history,1,9bbkjlye,xnx00cg7,237,187,[235],1200.0,0.0,403
6238,dots,A20YGFCRNDTD6,history,1,9bbkjlye,1ajvh9xy,239,188,[237],95.0,0.0,403
6239,dots,A3ADP5EDYSB9HD,history,1,9bbkjlye,bvpac5pb,240,189,[239],110.0,0.0,403
6241,dots,A37S83JU0UTYQJ,history,1,9bbkjlye,l6s2wrix,242,190,[240],227.0,0.0,403
6242,dots,A1XQ0EZTG1H4DT,history,1,9bbkjlye,4cb9iazp,243,191,[242],645.0,0.0,403
6243,dots,A1S31L6L2Q7HWJ,history,1,9bbkjlye,lp1pnt1b,244,192,[243],320.0,0.0,403
6244,dots,A25YOFWQOT6W8W,history,1,9bbkjlye,oeaz4ulk,245,193,[244],85.0,0.0,403
6245,dots,A28PAP3U142XBH,history,1,9bbkjlye,aabjgkot,246,194,[245],347.0,0.0,403
6246,dots,AAZ7A6RLRGG3F,history,1,9bbkjlye,msi58keg,247,195,[246],550.0,0.0,403
6247,dots,A14ZFQ4BSGW1IH,history,1,9bbkjlye,0kxz1qat,248,196,[247],468.0,0.0,403
6248,dots,A1NHFCWPAQNUT6,history,1,9bbkjlye,yysg5fzb,249,197,[248],450.0,0.0,403
6249,dots,A18J7H2QA7UQIR,history,1,9bbkjlye,xu2y2km6,250,198,[249],500.0,0.0,403
6251,dots,A167MFUB0GHMA2,history,1,9bbkjlye,xlz31txh,252,199,[250],400.0,1.0,403
6252,dots,A3TQKAOIJSPPRB,history,1,9bbkjlye,7ucx5bz6,253,200,[252],347.0,0.0,403
6253,dots,AGQPTDG6ZF3T3,history,1,9bbkjlye,gjcze9rt,254,201,[253],259.0,0.0,403
6255,dots,A37Y1OJCIRM3TG,history,1,9bbkjlye,chcslosu,256,202,[254],270.0,0.0,403
6256,dots,A25L985XCNESXE,history,1,9bbkjlye,vfstxwge,257,203,[256],288.0,0.0,403
6257,dots,APHF6Z7738OYK,history,1,9bbkjlye,m4g0n17s,258,204,[257],300.0,0.0,403
6258,dots,A245RWGPBVLFGH,history,1,9bbkjlye,19j6gn2q,259,205,[258],400.0,1.0,403
6259,dots,A32D8TKZV2RQ4Y,history,1,9bbkjlye,8fbbk3q5,260,206,[259],700.0,0.0,403
6263,dots,A1P458P1C6JOXP,history,1,9bbkjlye,db5osda8,264,207,[260],38.0,0.0,403
6264,dots,A32NK6O7WEDOWX,history,1,9bbkjlye,oamw8h43,265,208,[264],300.0,0.0,403
6265,dots,A23MOF1WG1Z6KB,history,1,9bbkjlye,omdz1ayg,266,209,[265],112.0,0.0,403
6266,dots,A1FW6Y9QP1K4HA,history,1,9bbkjlye,6sggsuvs,267,210,[266],300.0,0.0,403
6267,dots,A1VC6F0FYG1L5I,history,1,9bbkjlye,7hrzbs5w,268,211,[267],250.0,0.0,403
6268,dots,AUA9Q5CQ1IP31,history,1,9bbkjlye,82rqreoa,269,212,[268],350.0,0.0,403
6269,dots,A223AK6FEQWJ9U,history,1,9bbkjlye,wez8u7bb,270,213,[269],250.0,0.0,403
6271,dots,A1FVCMGXK85014,history,1,9bbkjlye,ajnrbhl8,272,214,[270],300.0,0.0,403
6273,dots,A4EH3E8Q5H37X,history,1,9bbkjlye,b0hfq6sz,274,215,[272],387.0,1.0,403
6274,dots,A2ESHUE4PV9GIT,history,1,9bbkjlye,jbikgsku,275,216,[274],325.0,0.0,403
6275,dots,A39BTLOMORC325,history,1,9bbkjlye,hjxeisl3,276,217,[275],400.0,1.0,403
6276,dots,A17KN7NAP48L4B,history,1,9bbkjlye,itsha4ab,277,218,[276],650.0,0.0,403
6277,dots,A389G1I3T3CI55,history,1,9bbkjlye,ifny62dj,278,219,[277],975.0,0.0,403
6278,dots,ADXMFXSMYHTEK,history,1,9bbkjlye,u7ami0sp,279,220,[278],500.0,0.0,403
6279,dots,A212WMJOUG2P4R,history,1,9bbkjlye,0jn944yf,280,221,[279],220.0,0.0,403
6280,dots,A2XTJ5OGDI5640,history,1,9bbkjlye,tk3mkegx,281,222,[280],250.0,0.0,403
6281,dots,A2YEU6L6OCPEC2,history,1,9bbkjlye,rwdf9gbh,282,223,[281],3200.0,0.0,403
6282,dots,A3VMOB2TO3GW1S,history,1,9bbkjlye,h1mcgnet,283,224,[282],300.0,0.0,403
6283,dots,AENJ7GDYBENYX,history,1,9bbkjlye,6x3igfnz,284,225,[283],275.0,0.0,403
6284,dots,A2TCWEYMI1JHIG,history,1,9bbkjlye,634uf0ho,285,226,[284],475.0,0.0,403
6285,dots,A23WJFDU44MVHY,history,1,9bbkjlye,knikhc4b,286,227,[285],260.0,0.0,403
6287,dots,A2UVFHZDGVP6WO,history,1,9bbkjlye,uvyfuoyo,288,228,[286],300.0,0.0,403
6288,dots,A34TXC3W9YR2N4,history,1,9bbkjlye,z4nj7kob,289,229,[288],250.0,0.0,403
6289,dots,A16965Z4BC93ZG,history,1,9bbkjlye,4kyms0t4,290,230,[289],306.0,0.0,403
6290,dots,A2HHVVEHJ6RNX,history,1,9bbkjlye,heaubq14,291,231,[290],500.0,0.0,403
6292,dots,A30SLNTQS7FT3L,history,1,9bbkjlye,ff2ob6mr,293,232,[291],400.0,1.0,403
6293,dots,A10S5LDYYYB496,history,1,9bbkjlye,7kaibjeg,294,233,[293],217.0,0.0,403
6294,dots,A153IWW5M88F18,history,1,9bbkjlye,3z8s73j2,295,234,[294],120.0,0.0,403
6295,dots,AH98HXCGZNVOE,history,1,9bbkjlye,w21wqpjc,296,235,[295],146.0,0.0,403
6296,dots,A2VYZ5AWTLAL0T,history,1,9bbkjlye,gthorwf3,297,236,[296],120.0,0.0,403
6299,dots,A2ZDOOQ1184W5Q,history,1,9bbkjlye,exbsb9vz,300,237,[297],500.0,0.0,403
6300,dots,A295Y83WJ6ZUKE,history,1,9bbkjlye,ultajq97,301,238,[300],350.0,0.0,403
6301,dots,A1ANSFI5L7SUUH,history,1,9bbkjlye,rcrsiccw,302,239,[301],444.0,0.0,403
6302,dots,AYUTE88MPK24K,history,1,9bbkjlye,n5tmtrey,303,240,[302],689.0,0.0,403
6303,dots,A1VBAI9GBDQSMO,history,1,9bbkjlye,y86o2axo,304,241,[303],250.0,0.0,403
6304,dots,A13FSH028ER11Z,history,1,9bbkjlye,ihnja8ho,305,242,[304],173.0,0.0,403
6305,dots,AAF3M3XME9TI2,history,1,9bbkjlye,5v2hirhw,306,243,[305],250.0,0.0,403
6306,dots,A2JB8UQN3UIJMD,history,1,9bbkjlye,j7qwa9sj,307,244,[306],400.0,1.0,403
6307,dots,A9V3FN8FBJK0Z,history,1,9bbkjlye,fitjek8i,308,245,[307],500.0,0.0,403
