,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
5091,dots,A3RGC0P0GID8KU,history,0,fscmakcz,xh2cm2bb,92,34,[],56.0,1.0,55
5094,dots,ATUCZB2W7VVI7,history,0,fscmakcz,ip98w1m4,95,35,[],58.0,1.0,55
5088,dots,AFDOCG0RZGSXU,history,0,fscmakcz,60cnpb6u,89,36,[],52.0,0.0,55
5093,dots,A2JYT3A8Z3Q2M6,history,0,fscmakcz,xd0nlxsv,94,37,[],47.0,0.0,55
5097,dots,A2USG66RL7MM4E,history,0,fscmakcz,yo2ynxzh,98,38,[],52.0,1.0,55
5096,dots,A3CFWV7KTYTKM6,history,0,fscmakcz,558cya03,97,39,[],65.0,0.0,55
5100,dots,AV66INDRXME18,history,0,fscmakcz,8rgvgi0n,101,40,[],65.0,0.0,55
5101,dots,A37X34Z4YCX56Z,history,0,fscmakcz,borz7kby,102,41,[],59.0,1.0,55
5045,dots,A3UN1F1EOHKKE6,history,0,fscmakcz,o6uewmwq,46,42,[],40.0,0.0,55
5014,dots,A1QFMVN7IE029K,history,0,fscmakcz,pme0y636,15,43,[],60.0,1.0,55
5103,dots,A20VJWCDIBKTZI,history,0,fscmakcz,z1fmiavz,104,44,[],55.0,1.0,55
5104,dots,A2CZR0MGSEILRP,history,0,fscmakcz,mhi58iob,105,45,[],54.0,1.0,55
5105,dots,A2H50O04Y8V8MM,history,0,fscmakcz,csc7e4bo,106,46,[],55.0,1.0,55
5106,dots,ARZV0T1MCI22L,history,0,fscmakcz,iy0r9mlv,107,47,[],30.0,0.0,55
5046,dots,A39MKVROUZ1UWR,history,0,fscmakcz,cb74ej4r,47,48,[],59.0,1.0,55
5107,dots,A2HTN7HCNBQ8V4,history,0,fscmakcz,xevmwt59,108,49,[],60.0,1.0,55
5109,dots,AQVOSCJZEXWHZ,history,0,fscmakcz,izuycgl3,110,50,[],52.0,1.0,55
5110,dots,A1DJS7CLACT2NJ,history,0,fscmakcz,ms0o17dh,111,51,[],56.0,1.0,55
5062,dots,A23TGEQ4CG90PA,history,0,fscmakcz,9m8ad33w,63,52,[],57.0,1.0,55
5112,dots,A2SBISQJE2ZPJQ,history,0,fscmakcz,bpuvg25k,113,53,[],50.0,1.0,55
5113,dots,AJ33BFVNV3H2H,history,0,fscmakcz,c0320lgm,114,54,[],250.0,0.0,55
5052,dots,A31X9CV1UWZV8Z,history,0,fscmakcz,v0wxomxh,53,55,[],53.0,1.0,55
5114,dots,A15J1TJ75G35SR,history,0,fscmakcz,6bl5kauk,115,56,[],60.0,1.0,55
5116,dots,AZI9VZ55E3TP2,history,0,fscmakcz,l8gksrrj,117,57,[],50.0,1.0,55
5117,dots,A6VDYWBS1J8NO,history,0,fscmakcz,5rftbdj3,118,58,[],120.0,0.0,55
5118,dots,A1IN92CQSAJE9Z,history,0,fscmakcz,ex2rqfmp,119,59,[],50.0,1.0,55
5119,dots,A3NCQYORH4UURB,history,0,fscmakcz,7onvqn9l,120,60,[],53.0,1.0,55
5120,dots,A3GVKB5XT6G8M4,history,0,fscmakcz,vjitig9l,121,61,[],53.0,1.0,55
5123,dots,A2VWJEX4MV39BF,history,0,fscmakcz,xsmngznm,124,62,[],54.0,1.0,55
5122,dots,A39L5W9N08RN33,history,0,fscmakcz,r5tkvuys,123,64,[],60.0,1.0,55
5127,dots,A3UZYBO3EGBDWR,history,0,fscmakcz,lonhobdw,128,65,[],44.0,0.0,55
5130,dots,ASWZO1WY1UHEP,history,0,fscmakcz,kzcburhp,131,66,[],60.0,1.0,55
5128,dots,AEASOIPE6YBHK,history,0,fscmakcz,ya3f7fr8,129,67,[],55.0,1.0,55
5129,dots,A2B4TZCTJGD1D4,history,0,fscmakcz,hsx3xes3,130,68,[],57.0,1.0,55
5134,dots,A4OIY0M51948T,history,0,fscmakcz,sx19huva,135,69,[],62.0,0.0,55
5131,dots,AJ32V2I6J9PET,history,0,fscmakcz,n559ivzh,132,70,[],55.0,1.0,55
5132,dots,A1SM32WW2YLFMM,history,0,fscmakcz,0mnpnsoo,133,71,[],53.0,1.0,55
5136,dots,AD8YA30NOIQAO,history,0,fscmakcz,bsh2ilq7,137,72,[],55.0,1.0,55
5133,dots,A1UH47OTAH2RT9,history,0,fscmakcz,k8ojgm8y,134,73,[],51.0,1.0,55
5141,dots,A2EKQPPOBSXLQI,history,0,fscmakcz,bxbwdjyf,142,74,[],65.0,0.0,55
5142,dots,A11GWWAXRJQ6Y2,history,0,fscmakcz,xcxtirgg,143,75,[],52.0,1.0,55
5145,dots,A3980M16RUS4KQ,history,0,fscmakcz,o71effk5,146,76,[],53.0,1.0,55
5148,dots,A1C91K1GTNTZ8S,history,0,fscmakcz,b8bhrpey,149,77,[],75.0,0.0,55
5139,dots,A1SBFOZG5J97Z1,history,0,fscmakcz,6twvslyf,140,78,[],56.0,1.0,55
5147,dots,A23R7BFNJWDB3J,history,0,fscmakcz,raxaig2h,148,79,[],51.0,1.0,55
5150,dots,A22MUJVQSXSB7W,history,0,fscmakcz,8e52e4jf,151,80,[],48.0,0.0,55
5151,dots,AEOT74WAPK0A4,history,0,fscmakcz,gipykftp,152,81,[],56.0,1.0,55
5153,dots,A3HMDGRGC5JB7E,history,0,fscmakcz,sjyqcfa0,154,82,[],45.0,0.0,55
5154,dots,A1DW9207C44SRI,history,0,fscmakcz,mtkcz78v,155,83,[],70.0,0.0,55
5155,dots,A345260DWNLCFD,history,0,fscmakcz,4gwgk8vu,156,84,[],59.0,1.0,55
5157,dots,A33QIOA2EYW0LC,history,0,fscmakcz,gnphvn0a,158,85,[],50.0,1.0,55
5161,dots,A2OSJ7ONK5Y0AY,history,0,fscmakcz,e1hrmbwo,162,86,[],45.0,0.0,55
5164,dots,AM937YQ4I1OEJ,history,0,fscmakcz,1bysbx2v,165,87,[],550.0,0.0,55
5162,dots,A2IJQ30G1BWGVK,history,0,fscmakcz,gxavzqw2,163,88,[],52.0,1.0,55
5165,dots,A3VDHARDXLA36Q,history,0,fscmakcz,4ia4lt9i,166,89,[],52.0,1.0,55
5169,dots,A3UH5PZOWI7FBF,history,0,fscmakcz,hjvyrz8i,170,90,[],62.0,0.0,55
5167,dots,A1Z6F6EIUJFC6T,history,0,fscmakcz,8fmajdc3,168,91,[],40.0,0.0,55
5170,dots,A3GEL5PWFIK05S,history,0,fscmakcz,78qwtvup,171,92,[],52.0,1.0,55
5171,dots,A1BRJXBMTURQNT,history,0,fscmakcz,uz71eweu,172,93,[],54.0,1.0,55
5174,dots,A2NBC3GPD38XU4,history,0,fscmakcz,7vgw8et5,175,94,[],70.0,0.0,55
5173,dots,A3LIV109259OU2,history,0,fscmakcz,86gg2433,174,95,[],56.0,1.0,55
5176,dots,A1DABMXVWWL0TR,history,0,fscmakcz,lgb4lluh,177,96,[],120.0,0.0,55
5177,dots,A173DZLFIYWQRK,history,0,fscmakcz,2kkbmzjx,178,97,[],56.0,1.0,55
5178,dots,A2CN05GR8EWC4Y,history,0,fscmakcz,xdfxmq1g,179,98,[],70.0,0.0,55
5179,dots,A2IWEG5LM0PTIC,history,0,fscmakcz,f6013anf,180,99,[],79.0,0.0,55
5092,dots,A666IQVW8PYE5,history,0,fscmakcz,h47bmb6v,93,100,[],42.0,0.0,55
5180,dots,A19WXHQSBB6P6O,history,0,fscmakcz,2h4b268p,181,101,[],52.0,1.0,55
5181,dots,A2X67LE4ZGMO3Y,history,0,fscmakcz,tsynek45,182,102,[],53.0,1.0,55
5182,dots,A243X2Y9HP7630,history,0,fscmakcz,v1r4cu4r,183,103,[],75.0,0.0,55
5158,dots,A29NA4283YJ26D,history,0,fscmakcz,p1cw91yr,159,104,[],62.0,0.0,55
5183,dots,A1DCKRRPA4AWVD,history,0,fscmakcz,99cx8woc,184,105,[],65.0,0.0,55
5184,dots,A22Z03NU5RN6AZ,history,0,fscmakcz,pi0sosqa,185,106,[],72.0,0.0,55
5185,dots,A3V9JFVZQ2XF4Y,history,0,fscmakcz,yus21f9j,186,107,[],51.0,1.0,55
5186,dots,A1UZH3VOT4WHEF,history,0,fscmakcz,oclgsr6v,187,108,[],90.0,0.0,55
5187,dots,AI1Z2RJW7CYBV,history,0,fscmakcz,1532ltq3,188,109,[],45.0,0.0,55
5188,dots,AFC9Q2YBBESIP,history,0,fscmakcz,543zet1j,189,110,[],67.0,0.0,55
5189,dots,ABS6W16I8PWIX,history,0,fscmakcz,58lnd7ou,190,111,[],47.0,0.0,55
5190,dots,A3IYPT63299YKH,history,0,fscmakcz,fzra8idv,191,112,[],85.0,0.0,55
5193,dots,A2KGEEHVIZZVC7,history,0,fscmakcz,qadr9pu7,194,113,[],67.0,0.0,55
5194,dots,A18LFH7XW61JO9,history,0,fscmakcz,zkuf8ibh,195,114,[],55.0,1.0,55
5195,dots,A3EW4XBEYO50T5,history,0,fscmakcz,k71u9r1f,196,115,[],57.0,1.0,55
5196,dots,A2W5Q0IVJUS7Y6,history,0,fscmakcz,uo1qmrz0,197,116,[],100.0,0.0,55
5197,dots,A30Q8D20T8A5ZR,history,0,fscmakcz,tkgb9ihh,198,117,[],56.0,1.0,55
5198,dots,A2LFM01A16YPKG,history,0,fscmakcz,1lepj37n,199,118,[],57.0,1.0,55
5199,dots,A2NBVTY6FLBEAF,history,0,fscmakcz,8mxlkgio,200,119,[],55.0,1.0,55
5200,dots,A3NY5NUG0N334W,history,0,fscmakcz,uatq8wou,201,120,[],55.0,1.0,55
5201,dots,A3LUETNYKSGBFY,history,0,fscmakcz,bn8k4n3v,202,121,[],55.0,1.0,55
5203,dots,A19CGAN13MNLUE,history,0,fscmakcz,lyb11t1j,204,122,[],53.0,1.0,55
5204,dots,A3U0VQ420HIMQ0,history,0,fscmakcz,9bny0fzd,205,123,[],60.0,1.0,55
5205,dots,A3B2YRXL26RPVH,history,0,fscmakcz,ojf2quun,206,124,[],45.0,0.0,55
5206,dots,A17D6BK59S31BM,history,0,fscmakcz,aq08ooso,207,125,[],65.0,0.0,55
5207,dots,A2ZLJQWCM8KU36,history,0,fscmakcz,5mabcvgd,208,126,[],57.0,1.0,55
5209,dots,A29XOZWPN4AQDV,history,0,fscmakcz,uqxgjmdt,210,127,[],52.0,1.0,55
5210,dots,A2HNP1YL1IBFMU,history,0,fscmakcz,o9oj5z9a,211,128,[],55.0,1.0,55
5211,dots,A3RAL81XKTKNMS,history,0,fscmakcz,bdpcbmp6,212,129,[],80.0,0.0,55
5212,dots,A35RT6VWT56F30,history,0,fscmakcz,dr0p7tek,213,130,[],95.0,0.0,55
5213,dots,AU8ECM0WE3QBN,history,0,fscmakcz,14atpavh,214,131,[],62.0,0.0,55
5214,dots,A12FOL04S4RO2,history,0,fscmakcz,vdt2l93n,215,132,[],53.0,0.0,55
5215,dots,A1GZLCPP1U6AVK,history,0,fscmakcz,tpa4cj6r,216,133,[],56.0,1.0,55
5216,dots,A29AEPWSPGH0HX,history,0,fscmakcz,v1x8ceva,217,134,[],53.0,1.0,55
5217,dots,A15SL0SEPN61TD,history,0,fscmakcz,q23akzdm,218,135,[],52.0,1.0,55
5219,dots,A2CLSASUR08Z0O,history,0,fscmakcz,abisick0,220,136,[],57.0,1.0,55
5220,dots,A1LG19R2RA89OZ,history,0,fscmakcz,wei7x2u8,221,137,[],60.0,1.0,55
5221,dots,A2TLN8489YGY81,history,0,fscmakcz,s4rfp5wu,222,138,[],49.0,0.0,55
5223,dots,A2UTAYKGHGUCT,history,0,fscmakcz,f68rfzo5,224,139,[],60.0,1.0,55
5224,dots,A1PZ1O1CUYH4RI,history,0,fscmakcz,98kjwhr5,225,140,[],65.0,0.0,55
5225,dots,A12U7COE7W19XJ,history,0,fscmakcz,rinlywx4,226,141,[],45.0,0.0,55
5226,dots,AWTBYWQ9K6B9O,history,0,fscmakcz,eh9fesf4,227,142,[],57.0,1.0,55
5227,dots,A3V0DBGRRC1B67,history,0,fscmakcz,bk2najdi,228,143,[],81.0,0.0,55
5228,dots,A2DEEWJUCRYDXQ,history,0,fscmakcz,sy57wv75,229,144,[],60.0,1.0,55
5230,dots,ARKOTXHFYUSS6,history,0,fscmakcz,o2zmjo81,231,145,[],57.0,1.0,55
5231,dots,A3NWQ0535HAXUD,history,0,fscmakcz,6qs79cif,232,146,[],25.0,0.0,55
5232,dots,AIWAF34P16S1K,history,0,fscmakcz,35pyc5b5,233,147,[],65.0,0.0,55
5234,dots,A2RSDOJIR09GGC,history,0,fscmakcz,qqir1d8z,235,148,[],60.0,1.0,55
5235,dots,AO6WN8D3OL48K,history,0,fscmakcz,73svm1i3,236,149,[],55.0,1.0,55
5236,dots,A1Z5GJ9ZT65RNE,history,0,fscmakcz,8tpm1ztq,237,150,[],38.0,0.0,55
5237,dots,AYQH26R4KXW2K,history,0,fscmakcz,rvxvcz9p,238,151,[],55.0,1.0,55
5238,dots,A201KLVDE84CJP,history,0,fscmakcz,hz90cq94,239,152,[],53.0,1.0,55
5239,dots,A1ZDR2UN7M92LI,history,0,fscmakcz,y0yoyslc,240,153,[],54.0,1.0,55
5240,dots,A16E0XDNK8KX5Y,history,0,fscmakcz,0x5shrlf,241,154,[],55.0,1.0,55
5241,dots,A35P8YSNTQ7OTP,history,0,fscmakcz,1q9w5ywa,242,155,[],33.0,0.0,55
5242,dots,A4UIMWLF3KPVI,history,0,fscmakcz,1ccopxf5,243,156,[],55.0,1.0,55
5243,dots,A2UIGDOLX5RV95,history,0,fscmakcz,y84viop7,244,157,[],50.0,1.0,55
5244,dots,A2DE0F99FKKTGN,history,0,fscmakcz,vdr8v2gr,245,158,[],47.0,0.0,55
5245,dots,A3NMQ3019X6YE0,history,0,fscmakcz,wsa5s75f,246,159,[],56.0,1.0,55
5246,dots,A1U8AZKMWLKAQF,history,0,fscmakcz,0lcqky94,247,160,[],70.0,0.0,55
5247,dots,A3SDGS3B5H0QBM,history,0,fscmakcz,xvuk8jlb,248,161,[],20.0,0.0,55
5248,dots,A34M1L9UJN6SGG,history,0,fscmakcz,5ljoyom1,249,162,[],56.0,1.0,55
5250,dots,A3KROAV2O4QIA3,history,0,fscmakcz,bgmrg9tx,251,163,[],62.0,0.0,55
5251,dots,A359SZ1V1WZKCI,history,0,fscmakcz,w3y9pps2,252,164,[],80.0,0.0,55
5253,dots,A6W82DYEQXI4H,history,0,fscmakcz,apvx37b2,254,165,[],45.0,0.0,55
5254,dots,A3AD1WTZEZNFQW,history,0,fscmakcz,hn2d1jln,255,166,[],50.0,1.0,55
5256,dots,A12IIPF9MYF9CC,history,0,fscmakcz,640gtxt0,257,167,[],50.0,1.0,55
5257,dots,A3DLPY6ABKCXSI,history,0,fscmakcz,1a3088xo,258,168,[],55.0,1.0,55
5258,dots,A1GYD62XNQT0O5,history,0,fscmakcz,sa2y7pwc,259,169,[],70.0,0.0,55
5259,dots,AAA9J279EF3M1,history,0,fscmakcz,2fsn863s,260,170,[],59.0,1.0,55
5260,dots,A1WO011N7G89N,history,0,fscmakcz,1jgpblje,261,171,[],72.0,0.0,55
5261,dots,AHFN54MA1MJFJ,history,0,fscmakcz,lgguzdze,262,172,[],52.0,1.0,55
5262,dots,A2GBBTL8N2Q1QE,history,0,fscmakcz,f67tncxo,263,173,[],70.0,0.0,55
5263,dots,ABEAPHIBY6C39,history,0,fscmakcz,bf3uim83,264,174,[],50.0,1.0,55
5264,dots,A3JT9LHWLFHNS8,history,0,fscmakcz,t7136z61,265,175,[],58.0,1.0,55
5265,dots,A1IXQS0AB02CPA,history,0,fscmakcz,p95t9004,266,176,[],54.0,1.0,55
5266,dots,A3HXIGBCL1CRFS,history,0,fscmakcz,coj5pet0,267,177,[],41.0,0.0,55
5267,dots,A1X72AEF3S3OCS,history,0,fscmakcz,a9t206fw,268,178,[],44.0,0.0,55
5269,dots,A2A8H7R65X0CKX,history,0,fscmakcz,pjmg99wn,270,179,[],55.0,1.0,55
5270,dots,A2YE6MQNAR8K99,history,0,fscmakcz,euwim2mk,271,180,[],52.0,1.0,55
5268,dots,AU3327LWY4SU1,history,0,fscmakcz,vz5g1r1b,269,181,[],45.0,0.0,55
5271,dots,A13OZHOQ1XW393,history,0,fscmakcz,jq7lfc6n,272,182,[],54.0,1.0,55
5273,dots,A30G113XRQO3VL,history,0,fscmakcz,fs71tqw1,274,183,[],100.0,0.0,55
5274,dots,A3IM1NBW1G1TCU,history,0,fscmakcz,1h0j6l8j,275,184,[],140.0,0.0,55
5275,dots,A20AA69MT84CKP,history,0,fscmakcz,rrmqn1ya,276,185,[],65.0,0.0,55
5276,dots,A24C061ZQBWLE9,history,0,fscmakcz,ded04nu0,277,186,[],51.0,1.0,55
5277,dots,AQL1TQKR04WK8,history,0,fscmakcz,zm4kw2w4,278,187,[],55.0,1.0,55
5278,dots,A27FXNKJP52LM4,history,0,fscmakcz,744u3dtj,279,188,[],57.0,1.0,55
5280,dots,A1JG0SJHUXT1FW,history,0,fscmakcz,flyprf8f,281,189,[],53.0,1.0,55
5281,dots,ARMYFZ0JA0TO1,history,0,fscmakcz,qzshbm1t,282,190,[],68.0,0.0,55
5282,dots,A1R8RBXRU2T6HZ,history,0,fscmakcz,6k3pbs5i,283,191,[],50.0,1.0,55
5283,dots,A3FW9NWR6TJ4M9,history,0,fscmakcz,ghn0frzp,284,192,[],54.0,1.0,55
5284,dots,A2V1T6RKD06I2X,history,0,fscmakcz,50g19tni,285,193,[],60.0,1.0,55
5285,dots,A2NRFVG4MDC5UX,history,0,fscmakcz,ggoheeb2,286,194,[],50.0,1.0,55
5286,dots,A2IP5E5ITPEVPU,history,0,fscmakcz,5nmrxq0w,287,195,[],75.0,0.0,55
5287,dots,A2DWSKGD9RNKMJ,history,0,fscmakcz,ez3xt05p,288,196,[],50.0,1.0,55
5289,dots,A2AS161TDYS4X,history,0,fscmakcz,56x3qguf,290,197,[],53.0,1.0,55
5291,dots,A3JTXLFLZSGJP4,history,0,fscmakcz,46hkpwgc,292,198,[],55.0,1.0,55
5293,dots,A1RF3SUO8U3QWU,history,0,fscmakcz,j6itbzu5,294,200,[],70.0,0.0,55
5294,dots,A1XC103XSP8MMD,history,0,fscmakcz,2rnanu17,295,201,[],55.0,1.0,55
5295,dots,A31NZBCN8OHPCD,history,0,fscmakcz,281tnh8f,296,202,[],55.0,1.0,55
5296,dots,A1FI4XZJQXOGPF,history,0,fscmakcz,77kbae6p,297,203,[],55.0,1.0,55
5297,dots,A1UCLXWZG647OA,history,0,fscmakcz,0r3vu2ep,298,204,[],59.0,1.0,55
5298,dots,ANS6V7SI17YPG,history,0,fscmakcz,xq8gwbvy,299,205,[],35.0,0.0,55
5301,dots,A13UDTSU8RNH9H,history,0,fscmakcz,6or459ya,302,207,[],54.0,1.0,55
5302,dots,A3UF5RX5YUY5U9,history,0,fscmakcz,urhg2quo,303,208,[],57.0,1.0,55
5304,dots,A3VWU0WEB2VD48,history,0,fscmakcz,2cdlni0s,305,210,[],60.0,1.0,55
5306,dots,A1VAJ8OA2BX7RP,history,0,fscmakcz,5ko5k6ue,307,211,[],65.0,0.0,55
5308,dots,A3LE6B5ITOGOZB,history,0,fscmakcz,4g2iactn,309,212,[],55.0,1.0,55
5307,dots,A11RF5IYJQL5B,history,0,fscmakcz,9ob8o4ep,308,213,[],60.0,1.0,55
5309,dots,A1SVEC58580D3B,history,0,fscmakcz,cyf2b5ym,310,214,[],76.0,0.0,55
5310,dots,A2Y575IET2QNU2,history,0,fscmakcz,egijmc4m,311,215,[],100.0,0.0,55
5311,dots,AV8YCU0R4D94I,history,0,fscmakcz,v4reyl86,312,216,[],60.0,1.0,55
5312,dots,AKU8W6XB2OWVZ,history,0,fscmakcz,12khk1rp,313,217,[],53.0,1.0,55
5313,dots,A31U0DJO94T2FD,history,0,fscmakcz,efhn5sci,314,218,[],53.0,1.0,55
5314,dots,A2B3R4VUNI0Y1,history,0,fscmakcz,gwazhurx,315,219,[],52.0,1.0,55
5315,dots,A2V2DBS6NCSIQP,history,0,fscmakcz,jq97460c,316,220,[],55.0,1.0,55
5316,dots,A39J7HS3JV8CN,history,0,fscmakcz,5g5z54jp,317,221,[],56.0,1.0,55
5319,dots,A748ETX7W2MBZ,history,0,fscmakcz,2urev1ed,320,222,[],78.0,0.0,55
5320,dots,A2HSCKH5NKN5LP,history,0,fscmakcz,0l8n4upe,321,223,[],35.0,0.0,55
5321,dots,A2WGW5Y3ZFBDEC,history,0,fscmakcz,6wytgj5h,322,224,[],57.0,1.0,55
5324,dots,A37AJI03M37NPJ,history,0,fscmakcz,7snviiht,325,225,[],120.0,0.0,55
5325,dots,A3EALGCDTG3VST,history,0,fscmakcz,ohar5iua,326,226,[],55.0,1.0,55
5326,dots,A372HAPHG8TWPK,history,0,fscmakcz,mepd9ksr,327,227,[],55.0,1.0,55
5327,dots,A20CZCJPRP54G9,history,0,fscmakcz,dw0jhe9r,328,228,[],55.0,1.0,55
5328,dots,A13V13Y2DJGFT4,history,0,fscmakcz,xcnkcyzu,329,229,[],40.0,0.0,55
5329,dots,AMGGLXGMFWEN2,history,0,fscmakcz,z77e4b2k,330,230,[],40.0,0.0,55
5330,dots,A3CC6GILOHLAYU,history,0,fscmakcz,fxf0f9b0,331,231,[],57.0,1.0,55
5331,dots,AISNLDPD2DFEG,history,0,fscmakcz,6uwq2p3r,332,232,[],60.0,1.0,55
5333,dots,A16MSUA16BXLX2,history,0,fscmakcz,4ma11hre,334,233,[],25.0,0.0,55
5334,dots,A142CND4VJ9JWD,history,0,fscmakcz,wjo4hwjj,335,234,[],100.0,0.0,55
5335,dots,APQMFEY1KUL6A,history,0,fscmakcz,arucmok7,336,235,[],60.0,1.0,55
5336,dots,A2K0ZIL8MS0N3E,history,0,fscmakcz,xaepcsj2,337,236,[],55.0,1.0,55
5337,dots,A1GEZDTJPG3Q7U,history,0,fscmakcz,l4ekz2ye,338,237,[],52.0,1.0,55
5338,dots,A1RHW1MEJSR3MR,history,0,fscmakcz,80iyb6nz,339,238,[],55.0,1.0,55
5340,dots,A3GFC0TORB3TDI,history,0,fscmakcz,xp7oy7cv,341,239,[],60.0,1.0,55
5341,dots,A1QXCUL98HP53,history,0,fscmakcz,dn8b9ntm,342,240,[],50.0,1.0,55
5342,dots,A5VE0HAWDZXBP,history,0,fscmakcz,fyswqajd,343,241,[],63.0,0.0,55
5343,dots,AW47H2ISJWAJC,history,0,fscmakcz,ltgf4pd9,344,242,[],45.0,0.0,55
5344,dots,A36Y6LV9NJMQJP,history,0,fscmakcz,8d8che33,345,243,[],100.0,0.0,55
5345,dots,A1BWV45RKR6SP1,history,0,fscmakcz,5xh4mwv5,346,244,[],65.0,0.0,55
5346,dots,A34X7ZCR1JY139,history,0,fscmakcz,8afp07za,347,245,[],50.0,1.0,55
5347,dots,AIGV3M4T6TW0B,history,0,fscmakcz,51wuls6n,348,246,[],100.0,0.0,55
5348,dots,A1X3P33ODFD8OI,history,0,fscmakcz,2btvmttl,349,247,[],50.0,1.0,55
5349,dots,ANKDLLQHHM2OH,history,0,fscmakcz,g67s01yn,350,248,[],65.0,0.0,55
5350,dots,A3G2JDGJCXCWVD,history,0,fscmakcz,7409axv2,351,249,[],55.0,1.0,55
5352,dots,A2E1GWCDFUAZA3,history,0,fscmakcz,jqrt0qqd,353,250,[],65.0,0.0,55
5353,dots,A17RGLLLKAQNE3,history,0,fscmakcz,ym4nngqp,354,251,[],55.0,1.0,55
5354,dots,A3EKIOVCNYJ9BJ,history,0,fscmakcz,tm8olyyc,355,252,[],49.0,0.0,55
5355,dots,A22IWDWSYWG7OW,history,0,fscmakcz,26ua0y7w,356,253,[],65.0,0.0,55
5356,dots,A38TZK07ON180S,history,0,fscmakcz,73twchip,357,254,[],55.0,1.0,55
5358,dots,A33UFNG3ITAWUI,history,0,fscmakcz,hwiiwjr2,359,255,[],54.0,1.0,55
5357,dots,A39OBMGPC1917V,history,0,fscmakcz,82lo5yw2,358,256,[],42.0,0.0,55
5359,dots,A33B85TN97HQ33,history,0,fscmakcz,nnw01j5m,360,257,[],25.0,0.0,55
5360,dots,A22FBWRXFSRCYL,history,0,fscmakcz,bbx0wjev,361,258,[],50.0,1.0,55
