,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
928,ox,A2P5ZHUDCBPG7Y,min,9,96v9vsvo,67f803fw,61,48,"[2, 3, 5, 8, 9, 35, 43, 52, 60]",1043.2622720000002,0.0,1233
929,ox,A1SGIACNC9DUV3,min,9,96v9vsvo,2xssrabw,62,49,"[2, 3, 5, 8, 9, 35, 43, 52, 60]",793.0154044,0.0,1233
930,ox,A3Z8J9G2CIQ0U,min,9,96v9vsvo,1jabsopq,63,50,"[2, 5, 8, 9, 35, 43, 52, 60, 62]",792.9,0.0,1233
931,ox,AZMBO31BG7CWB,min,9,96v9vsvo,qntem4wk,64,51,"[2, 5, 8, 35, 43, 52, 60, 62, 63]",226.79614610000002,0.0,1233
932,ox,AYYEQBUPC7IM5,min,9,96v9vsvo,k07lhrdi,65,52,"[2, 5, 8, 35, 43, 52, 60, 63, 64]",362.8738338,0.0,1233
934,ox,APEOIURYKJT6E,min,9,96v9vsvo,a5vjovh7,67,53,"[2, 8, 35, 43, 52, 60, 63, 64, 65]",362.9,0.0,1233
935,ox,A33BFEO88YNIJK,min,9,96v9vsvo,hwlzkk7l,68,54,"[2, 8, 35, 43, 52, 60, 64, 65, 67]",544.3,0.0,1233
937,ox,A16EGD2ITJKO4V,min,9,96v9vsvo,xdjcg5ul,70,55,"[2, 35, 43, 52, 60, 64, 65, 67, 68]",544.3,0.0,1233
938,ox,AK7P0F2TL5WYG,min,9,96v9vsvo,gustc00q,71,56,"[2, 35, 43, 52, 64, 65, 67, 68, 70]",362.8738338,0.0,1233
939,ox,ARO24O6F0DOXC,min,9,96v9vsvo,fi1qw0ax,72,57,"[2, 43, 52, 64, 65, 67, 68, 70, 71]",362.9,0.0,1233
940,ox,A2PJZ8BAFI5SDJ,min,9,96v9vsvo,ohedwvrj,73,58,"[2, 52, 64, 65, 67, 68, 70, 71, 72]",226.8,0.0,1233
942,ox,A12D619RL99RG0,min,9,96v9vsvo,sp4m5bjn,75,59,"[2, 52, 64, 65, 67, 70, 71, 72, 73]",589.6699798999999,0.0,1233
944,ox,A1JYF5ULFZS8L,min,9,96v9vsvo,bm7zegp6,77,60,"[2, 52, 64, 65, 67, 70, 71, 72, 73]",544.3107506,0.0,1233
946,ox,A12LKRWUTN73CI,min,9,96v9vsvo,2ks31ax9,79,61,"[2, 52, 64, 65, 67, 70, 71, 72, 73]",362.9,0.0,1233
948,ox,A3M6O2NWJU680R,min,9,96v9vsvo,9k9a0odm,81,62,"[2, 52, 64, 65, 67, 71, 72, 73, 79]",362.9,0.0,1233
947,ox,AKLJ6NJR0YGZP,min,9,96v9vsvo,lbdyx8bm,80,63,"[2, 52, 64, 65, 71, 72, 73, 79, 81]",362.9,0.0,1233
950,ox,A11961SJY9PA70,min,9,96v9vsvo,gz22ec6k,83,64,"[2, 52, 64, 65, 71, 73, 79, 81, 80]",800.0,0.0,1233
952,ox,A2V8PKP4BY8BFT,min,9,96v9vsvo,3s17jo56,85,65,"[2, 52, 64, 65, 71, 73, 79, 81, 80]",385.5534484,0.0,1233
954,ox,A6W82DYEQXI4H,min,9,96v9vsvo,fbvsnw66,87,66,"[2, 52, 64, 65, 71, 73, 79, 81, 80]",450.0,0.0,1233
955,ox,AQKN1XZE76X9J,min,9,96v9vsvo,lp01bxdf,88,67,"[2, 52, 64, 65, 71, 73, 79, 81, 80]",816.466126,0.0,1233
957,ox,A1R6DTPSZ2EHIS,min,9,96v9vsvo,zz3goejp,90,68,"[2, 52, 64, 65, 71, 73, 79, 81, 80]",500.0,0.0,1233
958,ox,A33P53L48I6OQN,min,9,96v9vsvo,vqcump88,91,69,"[2, 52, 64, 65, 71, 73, 79, 81, 80]",226.8,0.0,1233
962,ox,A1L8MS88CH35ZP,min,9,96v9vsvo,u1ymsx53,95,70,"[2, 52, 64, 65, 71, 73, 81, 80, 91]",380.0,0.0,1233
963,ox,ASVP3M0AQ1HG4,min,9,96v9vsvo,j1on0aiz,96,71,"[2, 52, 64, 65, 71, 73, 81, 80, 91]",362.9,0.0,1233
966,ox,AUENI71CRCUYW,min,9,96v9vsvo,eiyn7bmn,99,72,"[2, 52, 64, 65, 71, 73, 81, 91, 96]",362.919193,0.0,1233
970,ox,A1HYMGPYXU97ZN,min,9,96v9vsvo,shgho7i9,103,73,"[2, 52, 64, 65, 71, 73, 81, 91, 96]",362.8738338,0.0,1233
971,ox,A2UJSNGEIG41GK,min,9,96v9vsvo,k13jn67f,104,74,"[2, 52, 64, 65, 71, 73, 91, 96, 103]",362.9,0.0,1233
973,ox,A1HCD5NKP8G2KK,min,9,96v9vsvo,ij8sb07w,106,75,"[2, 52, 64, 65, 71, 73, 91, 103, 104]",680.3884383,0.0,1233
974,ox,A4LKVXX2513LO,min,9,96v9vsvo,fh20np12,107,76,"[2, 52, 64, 65, 71, 73, 91, 103, 104]",260.0,0.0,1233
975,ox,A1LBWLYCEEWNHZ,min,9,96v9vsvo,hbdvcyxd,108,77,"[2, 52, 64, 65, 71, 73, 91, 103, 107]",453.59229220000003,0.0,1233
977,ox,A34OXAINBMHBTD,min,9,96v9vsvo,qk7gs609,110,78,"[2, 52, 64, 65, 71, 73, 91, 103, 107]",635.0292091,0.0,1233
980,ox,A1VV2UWNLV3WC1,min,9,96v9vsvo,vvd8p8wn,113,79,"[2, 52, 64, 65, 71, 73, 91, 103, 107]",362.9,0.0,1233
983,ox,A201M82ZQU8DME,min,9,96v9vsvo,fd0hidk0,116,80,"[2, 52, 64, 65, 71, 73, 91, 103, 107]",544.3107506,0.0,1233
984,ox,A9QRQL9CFJBI7,min,9,96v9vsvo,9cn9qe7x,117,81,"[2, 52, 64, 65, 71, 73, 91, 103, 107]",362.8738338,0.0,1233
985,ox,A110BZSDZN7E16,min,9,96v9vsvo,giiyesn2,118,82,"[2, 52, 64, 71, 73, 91, 103, 107, 117]",848.0,0.0,1233
986,ox,A1JVNSZZ3U415I,min,9,96v9vsvo,nbk7d6up,119,83,"[2, 52, 64, 71, 73, 91, 103, 107, 117]",259.99910189999997,0.0,1233
987,ox,A9J0D2Y9L7D15,min,9,96v9vsvo,aqkftb1h,120,84,"[2, 52, 64, 73, 91, 103, 107, 117, 119]",226.79614610000002,0.0,1233
988,ox,ANINMMEAWLK7B,min,9,96v9vsvo,usmsipbq,121,85,"[2, 52, 64, 73, 91, 107, 117, 119, 120]",272.1553753,0.0,1233
991,ox,A3PV3QBXXQ7ASS,min,9,96v9vsvo,rdm8bejq,124,86,"[2, 52, 64, 73, 91, 107, 119, 120, 121]",500.0,0.0,1233
994,ox,A1561P9VVA3C1C,min,9,96v9vsvo,vipv6etw,127,87,"[2, 52, 64, 73, 91, 107, 119, 120, 121]",238.1359534,0.0,1233
995,ox,A3CA7SCTM4H9IO,min,9,96v9vsvo,mxbp57j7,128,88,"[2, 52, 64, 73, 91, 107, 119, 120, 127]",453.59229220000003,0.0,1233
998,ox,A25ECX7II46J7J,min,9,96v9vsvo,gq6y34oh,131,90,"[2, 52, 64, 73, 91, 119, 120, 127, 129]",215.45633880000003,0.0,1233
999,ox,A22KRF782ELLB0,min,9,96v9vsvo,dn1cokj8,132,91,"[2, 52, 64, 73, 91, 120, 127, 129, 131]",362.8738338,0.0,1233
1003,ox,A3ZZ8UOTG2AGQ,min,9,96v9vsvo,s0kjfq3r,136,93,"[2, 52, 64, 73, 91, 120, 129, 131, 135]",1905.0876269999999,0.0,1233
1005,ox,A2KBY5BL7F0NBJ,min,9,96v9vsvo,dsdthi5l,138,94,"[2, 52, 64, 73, 91, 120, 129, 131, 135]",800.0,0.0,1233
1007,ox,A3EGOJCE85CS4I,min,9,96v9vsvo,948p87f8,140,95,"[2, 52, 64, 73, 91, 120, 129, 131, 135]",238.1,0.0,1233
1008,ox,A3DZGDF9HCTAOB,min,9,96v9vsvo,t01rfcby,141,96,"[2, 52, 64, 73, 91, 120, 129, 131, 140]",1230.0,1.0,1233
1009,ox,A1AF392CLGHH0X,min,9,96v9vsvo,o1mpl0w5,142,97,"[2, 52, 64, 73, 91, 120, 129, 131, 140]",453.59229220000003,0.0,1233
1010,ox,A1ONILGBGJ8Y5K,min,9,96v9vsvo,9mek5r5v,143,98,"[2, 52, 64, 73, 91, 120, 129, 131, 140]",226.79614610000002,0.0,1233
1011,ox,A3EN54EJAR9QP0,min,9,96v9vsvo,49mqbymx,144,99,"[2, 52, 64, 73, 91, 120, 129, 131, 143]",226.79614610000002,0.0,1233
1013,ox,A1RG0WRPSK5BAV,min,9,96v9vsvo,ojg6xbfb,146,100,"[2, 52, 64, 91, 120, 129, 131, 143, 144]",1200.0,1.0,1233
1016,ox,A3AI68D9HYI1JO,min,9,96v9vsvo,6ull2ga9,149,101,"[2, 52, 64, 91, 120, 129, 131, 143, 144]",1250.0,1.0,1233
1015,ox,A21MFQRWVWRRUS,min,9,96v9vsvo,43563b1s,148,102,"[2, 52, 64, 91, 120, 129, 131, 143, 144]",226.8,0.0,1233
1017,ox,A39ZUW9AU7IYR2,min,9,96v9vsvo,juvcbpwm,150,103,"[2, 52, 64, 120, 129, 131, 143, 144, 148]",340.1942191,0.0,1233
1019,ox,AFTGCRQYA8WZ9,min,9,96v9vsvo,dnairyk7,152,105,"[2, 52, 64, 120, 129, 131, 143, 144, 148]",272.1553753,0.0,1233
1020,ox,A1WMOJNU4FFQY8,min,9,96v9vsvo,qvm974ud,153,106,"[2, 52, 64, 120, 129, 131, 143, 144, 148]",907.1845844000001,0.0,1233
1021,ox,AX5IKL4W3JO49,min,9,96v9vsvo,2po9esro,154,107,"[2, 52, 64, 120, 129, 131, 143, 144, 148]",226.79614610000002,0.0,1233
1022,ox,A1S0L2DBLFMF4Z,min,9,96v9vsvo,2o8mt170,155,108,"[2, 52, 64, 120, 129, 131, 143, 144, 154]",250.0,0.0,1233
1023,ox,A3O81LHBBI8NPK,min,9,96v9vsvo,ick0jody,156,109,"[2, 52, 64, 120, 129, 131, 143, 144, 154]",306.1747972,0.0,1233
1025,ox,A24ZCRS0IWI5WQ,min,9,96v9vsvo,e6f2hqy8,158,110,"[2, 52, 64, 120, 129, 131, 143, 144, 154]",385.5534484,0.0,1233
1027,ox,A104364P3ZUQWU,min,9,96v9vsvo,2quou0lj,160,111,"[2, 52, 64, 120, 129, 131, 143, 144, 154]",215.5,0.0,1233
1028,ox,A1AF6EW9YUMER9,min,9,96v9vsvo,wcmh22ot,161,112,"[52, 64, 120, 129, 131, 143, 144, 154, 160]",544.3107506,0.0,1233
1029,ox,ABWW1P7GZ4C0Z,min,9,96v9vsvo,lj55rzhl,162,113,"[52, 64, 120, 129, 131, 143, 144, 154, 160]",249.4757607,0.0,1233
1031,ox,A3LUETNYKSGBFY,min,9,96v9vsvo,yllo88c7,164,114,"[52, 64, 120, 129, 131, 143, 144, 154, 160]",226.79614610000002,0.0,1233
1032,ox,AY9ZVK32I1P1L,min,9,96v9vsvo,yn7pe6l2,165,115,"[64, 120, 129, 131, 143, 144, 154, 160, 164]",226.79614610000002,0.0,1233
1034,ox,A3RU8YSS9D2LR2,min,9,96v9vsvo,1wj70msu,167,116,"[120, 129, 131, 143, 144, 154, 160, 164, 165]",226.8,0.0,1233
1035,ox,A2X598AAI75H90,min,9,96v9vsvo,gbs7fude,168,117,"[120, 129, 131, 143, 144, 154, 160, 164, 165]",226.8,0.0,1233
1036,ox,A27LNFJSK6ZDIX,min,9,96v9vsvo,1s29told,169,118,"[120, 129, 131, 143, 144, 154, 160, 164, 165]",500.0,0.0,1233
1037,ox,A1IU4Y9NR4NNQ,min,9,96v9vsvo,3w1ma7ny,170,119,"[120, 129, 131, 143, 144, 154, 160, 164, 165]",278.5056674,0.0,1233
1038,ox,A123LVX9FBJEMX,min,9,96v9vsvo,szwx4dji,171,120,"[120, 129, 131, 143, 144, 154, 160, 164, 165]",226.79614610000002,0.0,1233
1039,ox,A3HMAOYI9MERWW,min,9,96v9vsvo,1hx3u1hu,172,121,"[129, 131, 143, 144, 154, 160, 164, 165, 171]",317.5146045,0.0,1233
