,task,method,views,session,code,id,order,hist,guess,bonus,dots
73,ox,history,0,ha6r7s1x,04wiy452,74,49,[],650.0,0.0,1233
72,ox,history,0,ha6r7s1x,7srzqbc7,73,50,[],317.514604537828,0.0,1233
74,ox,history,0,ha6r7s1x,lguv9ror,75,51,[],700.0,0.0,1233
75,ox,history,0,ha6r7s1x,afxjqxku,76,52,[],362.873833757518,0.0,1233
76,ox,history,0,ha6r7s1x,xxr33umj,77,53,[],507.56977496832803,0.0,1233
77,ox,history,0,ha6r7s1x,2vjpb37s,78,54,[],1300.0,1.0,1233
78,ox,history,0,ha6r7s1x,b1ycwx31,79,55,[],907.1845843937939,0.0,1233
79,ox,history,0,ha6r7s1x,fbyr4g1v,80,56,[],1100.0,0.0,1233
80,ox,history,0,ha6r7s1x,j14onxp2,81,57,[],362.873833757518,0.0,1233
81,ox,history,0,ha6r7s1x,b3hxb78b,82,58,[],235.86799194238702,0.0,1233
82,ox,history,0,ha6r7s1x,nko2h73a,83,59,[],381.924710029787,0.0,1233
83,ox,history,0,ha6r7s1x,5nyxjxgf,84,60,[],544.310750636277,0.0,1233
84,ox,history,0,ha6r7s1x,x3t9l388,85,61,[],752.5096127546519,0.0,1233
88,ox,history,0,ha6r7s1x,gt3y4ldn,89,62,[],544.310750636277,0.0,1233
89,ox,history,0,ha6r7s1x,p9o7tnj1,90,63,[],1250.0,1.0,1233
90,ox,history,0,ha6r7s1x,fxoil6lr,91,64,[],408.23306297720706,0.0,1233
91,ox,history,0,ha6r7s1x,tdkt7agw,92,65,[],544.310750636277,0.0,1233
93,ox,history,0,ha6r7s1x,r0s0flsr,94,66,[],180.0,0.0,1233
94,ox,history,0,ha6r7s1x,tg84sv92,95,67,[],544.310750636277,0.0,1233
95,ox,history,0,ha6r7s1x,31662hva,96,68,[],544.310750636277,0.0,1233
96,ox,history,0,ha6r7s1x,5lnjjvds,97,69,[],362.873833757518,0.0,1233
98,ox,history,0,ha6r7s1x,tht8435m,99,70,[],224.528184637464,0.0,1233
100,ox,history,0,ha6r7s1x,h4s1y39h,101,72,[],589.6699798559661,0.0,1233
101,ox,history,0,ha6r7s1x,nimfv5hi,102,73,[],500.0,0.0,1233
105,ox,history,0,ha6r7s1x,pe3s4nrk,106,74,[],640.0,0.0,1233
106,ox,history,0,ha6r7s1x,3k6q07do,107,75,[],254.01168363026198,0.0,1233
107,ox,history,0,ha6r7s1x,y2tos9dc,108,76,[],680.388438295346,0.0,1233
108,ox,history,0,ha6r7s1x,02jxm66k,109,77,[],725.7476675150349,0.0,1233
110,ox,history,0,ha6r7s1x,0idchvhh,111,78,[],544.310750636277,0.0,1233
114,ox,history,0,ha6r7s1x,nbph2llu,115,79,[],476.27190680674204,0.0,1233
115,ox,history,0,ha6r7s1x,s7cfkyxk,116,80,[],742.0,0.0,1233
116,ox,history,0,ha6r7s1x,qkuknh6y,117,81,[],362.873833757518,0.0,1233
117,ox,history,0,ha6r7s1x,vcbjot5a,118,82,[],680.388438295346,0.0,1233
119,ox,history,0,ha6r7s1x,yrksnl1r,120,83,[],300.0,0.0,1233
120,ox,history,0,ha6r7s1x,2c9eeeqt,121,84,[],450.0,0.0,1233
121,ox,history,0,ha6r7s1x,gfublvdw,122,85,[],1270.05841815131,1.0,1233
123,ox,history,0,ha6r7s1x,9vrnsc29,124,86,[],1224.6991889316198,1.0,1233
122,ox,history,0,ha6r7s1x,d4a1vcgc,123,87,[],559.732888570971,0.0,1233
124,ox,history,0,ha6r7s1x,cokeuste,125,88,[],408.23306297720706,0.0,1233
126,ox,history,0,ha6r7s1x,0grcrpnd,127,90,[],589.6699798559661,0.0,1233
127,ox,history,0,ha6r7s1x,7z39l6rz,128,91,[],1224.6991889316198,1.0,1233
128,ox,history,0,ha6r7s1x,ukqs5h12,129,92,[],1200.0,1.0,1233
129,ox,history,0,ha6r7s1x,i9n2ojzm,130,93,[],476.27190680674204,0.0,1233
130,ox,history,0,ha6r7s1x,h9nsnxq8,131,94,[],294.83498992798303,0.0,1233
131,ox,history,0,ha6r7s1x,easz015x,132,95,[],385.553448367363,0.0,1233
133,ox,history,0,ha6r7s1x,ebtakj6r,134,96,[],544.310750636277,0.0,1233
132,ox,history,0,ha6r7s1x,058k7kf8,133,97,[],272.155375318138,0.0,1233
134,ox,history,0,ha6r7s1x,e8gm72fl,135,98,[],361.966649173124,0.0,1233
137,ox,history,0,ha6r7s1x,x9andjvf,138,99,[],547.939488973852,0.0,1233
139,ox,history,0,ha6r7s1x,in309mzs,140,100,[],725.7476675150349,0.0,1233
140,ox,history,0,ha6r7s1x,fx8cq9z5,141,101,[],226.796146098449,0.0,1233
141,ox,history,0,ha6r7s1x,g30n4m1v,142,102,[],204.116531488604,0.0,1233
143,ox,history,0,ha6r7s1x,x6bwdz74,144,103,[],498.951521416587,0.0,1233
147,ox,history,0,ha6r7s1x,9v5r4z5n,148,104,[],544.310750636277,0.0,1233
148,ox,history,0,ha6r7s1x,qjj71odu,149,105,[],977.037797392116,0.0,1233
149,ox,history,0,ha6r7s1x,cemxoe47,150,106,[],589.6699798559661,0.0,1233
150,ox,history,0,ha6r7s1x,mgluwgo1,151,107,[],544.310750636277,0.0,1233
151,ox,history,0,ha6r7s1x,jx7q76wl,152,108,[],498.951521416587,0.0,1233
153,ox,history,0,ha6r7s1x,rfp1qe1v,154,109,[],1114.02266963558,1.0,1233
154,ox,history,0,ha6r7s1x,65gdtrqi,155,110,[],635.029209075656,0.0,1233
156,ox,history,0,ha6r7s1x,p4r5xz45,157,111,[],226.796146098449,0.0,1233
157,ox,history,0,ha6r7s1x,gz040xdo,158,112,[],743.8913592029111,0.0,1233
158,ox,history,0,ha6r7s1x,p3fdqnvj,159,113,[],317.514604537828,0.0,1233
160,ox,history,0,ha6r7s1x,g1x0oqm9,161,115,[],816.466125954415,0.0,1233
161,ox,history,0,ha6r7s1x,7tjvp05m,162,116,[],544.310750636277,0.0,1233
162,ox,history,0,ha6r7s1x,cv0wvaka,163,117,[],453.59229219689695,0.0,1233
163,ox,history,0,ha6r7s1x,8co2kyx4,164,118,[],635.029209075656,0.0,1233
164,ox,history,0,ha6r7s1x,jr4xlari,165,119,[],907.1845843937939,0.0,1233
165,ox,history,0,ha6r7s1x,a9mhob5j,166,120,[],725.7476675150349,0.0,1233
167,ox,history,0,ha6r7s1x,flstxnxs,168,121,[],272.155375318138,0.0,1233
169,ox,history,0,ha6r7s1x,30wsskks,170,122,[],517.0952131044629,0.0,1233
170,ox,history,0,ha6r7s1x,l6wjrdya,171,123,[],290.0,0.0,1233
173,ox,history,0,ha6r7s1x,m724ezb5,174,124,[],453.59229219689695,0.0,1233
174,ox,history,0,ha6r7s1x,5farlbpv,175,125,[],544.310750636277,0.0,1233
175,ox,history,0,ha6r7s1x,vl2c9fbl,176,126,[],1110.0,1.0,1233
177,ox,history,0,ha6r7s1x,4gh2xycj,178,127,[],498.951521416587,0.0,1233
178,ox,history,0,ha6r7s1x,uiashfbb,179,128,[],542.9499737596859,0.0,1233
179,ox,history,0,ha6r7s1x,rgj6u8s3,180,129,[],1500.0,0.0,1233
180,ox,history,0,ha6r7s1x,yzeez43w,181,130,[],544.310750636277,0.0,1233
182,ox,history,0,ha6r7s1x,zsiymmmg,183,131,[],192.77672418368098,0.0,1233
183,ox,history,0,ha6r7s1x,hd20cr8a,184,133,[],907.1845843937939,0.0,1233
184,ox,history,0,ha6r7s1x,iw2g9qr8,185,134,[],659.069600562092,0.0,1233
186,ox,history,0,ha6r7s1x,j144ofik,187,135,[],306.174797232906,0.0,1233
187,ox,history,0,ha6r7s1x,69zbk8b0,188,136,[],376.02801023122805,0.0,1233
189,ox,history,0,ha6r7s1x,46h8gxeu,190,137,[],950.0,0.0,1233
190,ox,history,0,ha6r7s1x,ortysdqn,191,138,[],317.514604537828,0.0,1233
191,ox,history,0,ha6r7s1x,hcvvpi8r,192,139,[],231.332069020418,0.0,1233
193,ox,history,0,ha6r7s1x,3l6b5dui,194,140,[],480.0,0.0,1233
194,ox,history,0,ha6r7s1x,sh132zs1,195,141,[],1200.0,1.0,1233
196,ox,history,0,ha6r7s1x,wzw5lel1,197,142,[],544.310750636277,0.0,1233
197,ox,history,0,ha6r7s1x,40avevvf,198,143,[],500.0,0.0,1233
198,ox,history,0,ha6r7s1x,88xhvvg0,199,144,[],800.0,0.0,1233
199,ox,history,0,ha6r7s1x,4h0rzg0p,200,145,[],1200.0,1.0,1233
200,ox,history,0,ha6r7s1x,l46ntsaw,201,146,[],1224.6991889316198,1.0,1233
201,ox,history,0,ha6r7s1x,oaodo5q5,202,147,[],800.0,0.0,1233
202,ox,history,0,ha6r7s1x,5133cy4v,203,148,[],782.446704039648,0.0,1233
203,ox,history,0,ha6r7s1x,9so45dh7,204,149,[],362.873833757518,0.0,1233
206,ox,history,0,ha6r7s1x,8kt5f0uf,207,150,[],317.514604537828,0.0,1233
207,ox,history,0,ha6r7s1x,9oqs6r1z,208,151,[],907.1845843937939,0.0,1233
213,ox,history,0,ha6r7s1x,xo2w5zei,214,152,[],580.5981340120279,0.0,1233
204,ox,history,0,ha6r7s1x,m6u5u0ky,205,153,[],1044.0,0.0,1233
209,ox,history,0,ha6r7s1x,7m38a5o1,210,154,[],400.0,0.0,1233
218,ox,history,0,ha6r7s1x,exbb2wa5,219,155,[],544.310750636277,0.0,1233
211,ox,history,0,ha6r7s1x,7gk526i3,212,156,[],226.796146098449,0.0,1233
215,ox,history,0,ha6r7s1x,pxb8rls6,216,157,[],181.436916878759,0.0,1233
225,ox,history,0,ha6r7s1x,lw64q5r9,226,158,[],498.951521416587,0.0,1233
227,ox,history,0,ha6r7s1x,swksqlyj,228,159,[],907.1845843937939,0.0,1233
231,ox,history,0,ha6r7s1x,aw9gjc1k,232,160,[],816.466125954415,0.0,1233
233,ox,history,0,ha6r7s1x,lsxcvd84,234,161,[],340.194219147673,0.0,1233
235,ox,history,0,ha6r7s1x,c65u6j7y,236,162,[],780.178742578663,0.0,1233
236,ox,history,0,ha6r7s1x,4vv17z96,237,163,[],680.388438295346,0.0,1233
238,ox,history,0,ha6r7s1x,3wuvoff5,239,164,[],226.796146098449,0.0,1233
237,ox,history,0,ha6r7s1x,k2p2fdic,238,165,[],226.796146098449,0.0,1233
241,ox,history,0,ha6r7s1x,jp67z6v8,242,166,[],265.805083227382,0.0,1233
243,ox,history,0,ha6r7s1x,m7qn3huy,244,167,[],1247.3788035414698,1.0,1233
244,ox,history,0,ha6r7s1x,07odbbhr,245,168,[],408.23306297720706,0.0,1233
245,ox,history,0,ha6r7s1x,syef4h00,246,169,[],793.78651134457,0.0,1233
246,ox,history,0,ha6r7s1x,h5pzumzp,247,170,[],272.155375318138,0.0,1233
248,ox,history,0,ha6r7s1x,b9os4rpu,249,171,[],205.023716072998,0.0,1233
250,ox,history,0,ha6r7s1x,gykqs1oo,251,172,[],900.0,0.0,1233
252,ox,history,0,ha6r7s1x,094i0bg4,253,173,[],544.310750636277,0.0,1233
251,ox,history,0,ha6r7s1x,rp3hr3g0,252,174,[],544.310750636277,0.0,1233
253,ox,history,0,ha6r7s1x,kzbcwjmn,254,175,[],680.388438295346,0.0,1233
256,ox,history,0,ha6r7s1x,2dr06l80,257,177,[],408.23306297720706,0.0,1233
257,ox,history,0,ha6r7s1x,fnl2bc6n,258,178,[],231.332069020418,0.0,1233
258,ox,history,0,ha6r7s1x,16ldml31,259,179,[],1133.98073049224,1.0,1233
259,ox,history,0,ha6r7s1x,z7a3tfha,260,180,[],317.514604537828,0.0,1233
260,ox,history,0,ha6r7s1x,iyms2qcf,261,181,[],498.951521416587,0.0,1233
261,ox,history,0,ha6r7s1x,1beucfu2,262,182,[],238.13595340337102,0.0,1233
262,ox,history,0,ha6r7s1x,jbt1spnp,263,183,[],1360.77687659069,0.0,1233
263,ox,history,0,ha6r7s1x,sp8ope9z,264,184,[],725.7476675150349,0.0,1233
264,ox,history,0,ha6r7s1x,1f9pa2pg,265,185,[],453.59229219689695,0.0,1233
266,ox,history,0,ha6r7s1x,15lxkedn,267,186,[],406.872286100617,0.0,1233
267,ox,history,0,ha6r7s1x,b2vpvl3s,268,187,[],292.56702846699903,0.0,1233
265,ox,history,0,ha6r7s1x,ck7qfili,266,188,[],453.59229219689695,0.0,1233
268,ox,history,0,ha6r7s1x,7263cvu1,269,189,[],249.475760708293,0.0,1233
269,ox,history,0,ha6r7s1x,ztv3wyff,270,190,[],649.544162425957,0.0,1233
270,ox,history,0,ha6r7s1x,61a7oh2w,271,191,[],395.986071087891,0.0,1233
271,ox,history,0,ha6r7s1x,766afn9h,272,192,[],1200.0,1.0,1233
272,ox,history,0,ha6r7s1x,hpczmg8z,273,193,[],600.0,0.0,1233
273,ox,history,0,ha6r7s1x,owzzbj0a,274,194,[],771.1068967347251,0.0,1233
274,ox,history,0,ha6r7s1x,kf66hbmm,275,195,[],1542.2137934694501,0.0,1233
275,ox,history,0,ha6r7s1x,07i0gaez,276,196,[],235.86799194238702,0.0,1233
277,ox,history,0,ha6r7s1x,suoh9c5v,278,197,[],1400.0,0.0,1233
276,ox,history,0,ha6r7s1x,bzwqud4g,277,198,[],231.332069020418,0.0,1233
278,ox,history,0,ha6r7s1x,ybjeqhto,279,199,[],306.174797232906,0.0,1233
279,ox,history,0,ha6r7s1x,0j4zcbe5,280,200,[],552.475411895821,0.0,1233
281,ox,history,0,ha6r7s1x,l3h329xy,282,201,[],9071.845843937941,0.0,1233
282,ox,history,0,ha6r7s1x,2ykh6l6y,283,202,[],907.1845843937939,0.0,1233
284,ox,history,0,ha6r7s1x,g8tsu75l,285,203,[],1360.77687659069,0.0,1233
285,ox,history,0,ha6r7s1x,os485v32,286,204,[],1133.98073049224,1.0,1233
286,ox,history,0,ha6r7s1x,lb9myo4b,287,205,[],362.873833757518,0.0,1233
290,ox,history,0,ha6r7s1x,1bejbhq5,291,206,[],498.951521416587,0.0,1233
291,ox,history,0,ha6r7s1x,eynqtqkp,292,207,[],396.893255672285,0.0,1233
292,ox,history,0,ha6r7s1x,72i9mlkf,293,208,[],430.912677587052,0.0,1233
293,ox,history,0,ha6r7s1x,wgy4jivx,294,209,[],340.194219147673,0.0,1233
294,ox,history,0,ha6r7s1x,4i3uuhoq,295,210,[],2902.9906700601396,0.0,1233
295,ox,history,0,ha6r7s1x,ip6j7x2n,296,211,[],544.310750636277,0.0,1233
296,ox,history,0,ha6r7s1x,sr6d25pm,297,212,[],530.7029818703701,0.0,1233
297,ox,history,0,ha6r7s1x,6mq4u98b,298,213,[],907.1845843937939,0.0,1233
298,ox,history,0,ha6r7s1x,njoi9kk2,299,214,[],362.873833757518,0.0,1233
299,ox,history,0,ha6r7s1x,2ci0a59h,300,215,[],544.310750636277,0.0,1233
303,ox,history,0,ha6r7s1x,z379pfzb,304,218,[],1133.98073049224,1.0,1233
305,ox,history,0,ha6r7s1x,r9a37z0d,306,219,[],362.873833757518,0.0,1233
308,ox,history,0,ha6r7s1x,3cra3hjg,309,220,[],1519.53417885961,0.0,1233
311,ox,history,0,ha6r7s1x,lkke0h61,312,221,[],789.250588422601,0.0,1233
313,ox,history,0,ha6r7s1x,3bxel9p7,314,222,[],500.0,0.0,1233
314,ox,history,0,ha6r7s1x,sij81nsm,315,223,[],1007.88207326151,0.0,1233
317,ox,history,0,ha6r7s1x,6zs727sv,318,224,[],309.349943278284,0.0,1233
319,ox,history,0,ha6r7s1x,0rnd3hex,320,225,[],800.0,0.0,1233
320,ox,history,0,ha6r7s1x,2uv5m0gf,321,226,[],508.023367260525,0.0,1233
321,ox,history,0,ha6r7s1x,cjcoq0j1,322,227,[],453.59229219689695,0.0,1233
322,ox,history,0,ha6r7s1x,ulesanpm,323,228,[],317.514604537828,0.0,1233
323,ox,history,0,ha6r7s1x,9gp0vkfz,324,229,[],539.774827714308,0.0,1233
325,ox,history,0,ha6r7s1x,4c9c8ppe,326,230,[],420.026462574327,0.0,1233
326,ox,history,0,ha6r7s1x,87ywc6l9,327,231,[],163.29322519088302,0.0,1233
327,ox,history,0,ha6r7s1x,6btm7gx1,328,232,[],204.116531488604,0.0,1233
329,ox,history,0,ha6r7s1x,8wr74cge,330,233,[],505.0,0.0,1233
330,ox,history,0,ha6r7s1x,1tujlz23,331,234,[],1100.0,0.0,1233
331,ox,history,0,ha6r7s1x,fqi4ticx,332,235,[],800.0,0.0,1233
332,ox,history,0,ha6r7s1x,mu1jyyze,333,236,[],544.310750636277,0.0,1233
334,ox,history,0,ha6r7s1x,vko5brzj,335,237,[],408.23306297720706,0.0,1233
335,ox,history,0,ha6r7s1x,hcchck9x,336,238,[],714.4078602101131,0.0,1233
336,ox,history,0,ha6r7s1x,rlzckfo1,337,239,[],1190.0,1.0,1233
337,ox,history,0,ha6r7s1x,kyogf2lh,338,240,[],620.514255725355,0.0,1233
338,ox,history,0,ha6r7s1x,tsxeixxp,339,241,[],599.649010284298,0.0,1233
339,ox,history,0,ha6r7s1x,312hjaae,340,242,[],650.0,0.0,1233
340,ox,history,0,ha6r7s1x,anaihka2,341,243,[],544.310750636277,0.0,1233
341,ox,history,0,ha6r7s1x,86w7605s,342,244,[],816.466125954415,0.0,1233
342,ox,history,0,ha6r7s1x,q01yj1cd,343,245,[],544.310750636277,0.0,1233
345,ox,history,0,ha6r7s1x,3yvcyu4i,346,247,[],952.5438136134841,0.0,1233
347,ox,history,0,ha6r7s1x,kgtyqx8y,348,248,[],544.310750636277,0.0,1233
349,ox,history,0,ha6r7s1x,iyqxp9x6,350,249,[],1905.08762722697,0.0,1233
351,ox,history,0,ha6r7s1x,eztyxria,352,250,[],754.0,0.0,1233
352,ox,history,0,ha6r7s1x,z0nwr59r,353,251,[],500.0,0.0,1233
354,ox,history,0,ha6r7s1x,kabnfgst,355,252,[],294.83498992798303,0.0,1233
355,ox,history,0,ha6r7s1x,5unf18gh,356,253,[],600.0,0.0,1233
357,ox,history,0,ha6r7s1x,88im3nct,358,254,[],1814.3691687875896,0.0,1233
360,ox,history,0,ha6r7s1x,f60lf8a1,361,256,[],408.23306297720706,0.0,1233
362,ox,history,0,ha6r7s1x,f8fmnrks,363,257,[],328.400819550554,0.0,1233
363,ox,history,0,ha6r7s1x,uubsttfs,364,258,[],680.388438295346,0.0,1233
364,ox,history,0,ha6r7s1x,4ieh3u86,365,259,[],408.23306297720706,0.0,1233
367,ox,history,0,ha6r7s1x,g4005po2,368,261,[],317.514604537828,0.0,1233
369,ox,history,0,ha6r7s1x,wpjl5xdp,370,262,[],741.1698054497299,0.0,1233
371,ox,history,0,ha6r7s1x,pvdwqqij,372,263,[],362.873833757518,0.0,1233
374,ox,history,0,ha6r7s1x,7gesdydr,375,264,[],816.466125954415,0.0,1233
375,ox,history,0,ha6r7s1x,t1pu45pb,376,265,[],680.388438295346,0.0,1233
377,ox,history,0,ha6r7s1x,tfq2t7z2,378,266,[],907.1845843937939,0.0,1233
378,ox,history,0,ha6r7s1x,zapy9yfv,379,267,[],382.37830232198405,0.0,1233
380,ox,history,0,ha6r7s1x,29fjib2z,381,268,[],251.290129877081,0.0,1233
381,ox,history,0,ha6r7s1x,vry2f661,382,269,[],199.58060856663502,0.0,1233
382,ox,history,0,ha6r7s1x,umavp17x,383,270,[],170.097109573836,0.0,1233
383,ox,history,0,ha6r7s1x,mgeqmzus,384,271,[],4762.71906806742,0.0,1233
