,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
88,ox,A1SZUK2NNAJ2HY,min,3,ggv74prf,jxwlerjc,89,63,"[78, 82, 84]",394.6,0.0,1233
89,ox,AMIPQMYV4SV8K,min,3,ggv74prf,nyuugogd,90,64,"[82, 84, 89]",635.0292091,0.0,1233
90,ox,A2AGJADDO49P4F,min,3,ggv74prf,1dt8iiou,91,65,"[82, 84, 89]",411.9071605,0.0,1233
91,ox,APEYA28TUMGEB,min,3,ggv74prf,mnwxpmxn,92,66,"[82, 84, 89]",394.57993500000003,0.0,1233
92,ox,ARO0H4Y0DS1NW,min,3,ggv74prf,7ca1qqh8,93,67,"[82, 84, 92]",362.8738338,0.0,1233
93,ox,A39KHMYFO61LKN,min,3,ggv74prf,tox4kbwh,94,68,"[82, 92, 93]",544.3107506,0.0,1233
94,ox,A1H79X5C41E56Q,min,3,ggv74prf,t5itja43,95,69,"[82, 92, 93]",394.0,0.0,1233
95,ox,A3CMEQP0X920DF,min,3,ggv74prf,4d4ffowc,96,70,"[82, 93, 95]",498.9515214,0.0,1233
96,ox,A39VDXGL1RVURU,min,3,ggv74prf,xzrlmcak,97,71,"[82, 93, 95]",868.6,0.0,1233
97,ox,A33WFDFA0473QG,min,3,ggv74prf,a00i87ln,98,72,"[82, 93, 95]",393.71810960000005,0.0,1233
99,ox,A397VVXVNBGFP6,min,3,ggv74prf,f4rf1s76,100,73,"[82, 93, 98]",386.9142252,0.0,1233
100,ox,A4G0F9EXU32KU,min,3,ggv74prf,oxmdg6mn,101,74,"[82, 93, 100]",362.8738338,0.0,1233
102,ox,A3E9BNN8PNHZZA,min,3,ggv74prf,rvzrht1p,103,75,"[82, 93, 101]",374.2136411,0.0,1233
103,ox,A3I4KVQ83TTADJ,min,3,ggv74prf,gralze06,104,76,"[82, 93, 101]",1100.0,0.0,1233
104,ox,AAIK7SG8RVHJ,min,3,ggv74prf,qwzyysik,105,77,"[82, 93, 101]",1200.0,1.0,1233
105,ox,A1XLKY3X08KJJ0,min,3,ggv74prf,6atrzzqh,106,78,"[82, 93, 101]",369.67771810000005,0.0,1233
108,ox,A249SC895MT2XI,min,3,ggv74prf,6gyfmxqj,110,81,"[82, 93, 101]",518.0023977,0.0,1233
109,ox,A6P3TJ2T9JHFC,min,3,ggv74prf,vlthi7hn,111,82,"[82, 93, 101]",307.5355741,0.0,1233
112,ox,A1HS2UT856NZSV,min,3,ggv74prf,gdy4krmm,117,87,"[93, 101, 111]",344.7301421,0.0,1233
113,ox,AKDS02M8MCY6Z,min,3,ggv74prf,z40vjnf6,119,89,"[101, 111, 117]",362.8738338,0.0,1233
114,ox,ALA2GUSIXFV9Z,min,3,ggv74prf,57v0zzzw,120,90,"[111, 117, 119]",771.1068967,0.0,1233
115,ox,A380JQROO5XZ5W,min,3,ggv74prf,g8mwdax8,121,91,"[111, 117, 119]",344.7301421,0.0,1233
117,ox,AQQ8R4FMYJ9MH,min,3,ggv74prf,t01f2jwx,123,92,"[111, 117, 121]",320.0,0.0,1233
118,ox,A3NLODGKAK0ASY,min,3,ggv74prf,x47c4epo,124,93,"[111, 121, 123]",760.0,0.0,1233
120,ox,A3F43DVMEKFCI2,min,3,ggv74prf,zbufs1qt,126,94,"[111, 121, 123]",362.0,0.0,1233
121,ox,A12DY4HHG6MYF0,min,3,ggv74prf,bs8xy9vu,127,95,"[111, 121, 123]",331.1223733,0.0,1233
122,ox,A1NNKY5370FB81,min,3,ggv74prf,h97hck3y,128,96,"[111, 123, 127]",331.1223733,0.0,1233
123,ox,A19FYDNY1477W3,min,3,ggv74prf,6h32rzb8,129,97,"[111, 123, 128]",433.6342313,0.0,1233
125,ox,A1EM5LT3R94PMT,min,3,ggv74prf,8cohllw7,131,98,"[111, 123, 128]",589.6699798999999,0.0,1233
126,ox,A2K4KSLUI2EDPX,min,3,ggv74prf,hvht7nni,132,99,"[111, 123, 128]",310.7107202,0.0,1233
129,ox,A3TICGTMJCQVCE,min,3,ggv74prf,mc5cbfw2,135,100,"[111, 123, 132]",320.00936210000003,0.0,1233
130,ox,ALBI4JLA9B9SS,min,3,ggv74prf,kgdwjwuy,136,101,"[111, 123, 132]",997.9030428,0.0,1233
133,ox,A2SA1GVUZ3GBTU,min,3,ggv74prf,3pv7v9yd,139,103,"[111, 123, 132]",315.0,0.0,1233
134,ox,AOSB3RSWQQENC,min,3,ggv74prf,ocviiuyi,140,104,"[111, 132, 139]",315.01984689999995,0.0,1233
135,ox,A3HCEK0YKU186K,min,3,ggv74prf,68b6jyqe,141,105,"[111, 132, 139]",544.3107506,0.0,1233
136,ox,A2I9PUZT19ZBO8,min,3,ggv74prf,xbaeqbgi,142,106,"[111, 132, 139]",315.01984689999995,0.0,1233
137,ox,A1PZ1O1CUYH4RI,min,3,ggv74prf,60e07949,143,107,"[111, 132, 139]",315.01984689999995,0.0,1233
138,ox,A2089VNLXY0HH7,min,3,ggv74prf,hsls1zkj,144,108,"[111, 132, 139]",315.0,0.0,1233
141,ox,A320UT4LC8KV4Z,min,3,ggv74prf,ow7ygyne,147,110,"[111, 132, 144]",310.7107202,0.0,1233
142,ox,A2TXVUF0GQ2ZBS,min,3,ggv74prf,e0k9pz5h,148,111,"[111, 132, 147]",310.7107202,0.0,1233
143,ox,A2FER4Y9NNAXDL,min,3,ggv74prf,kvbobmbc,149,112,"[111, 147, 148]",310.7107202,0.0,1233
