,task,method,views,session,code,id,order,hist,guess,bonus,dots
180,ox,min,1,qbp8ivmd,pmoqvqrq,185,137,[172],498.9515214,0.0,1233
181,ox,min,1,qbp8ivmd,bt3hxv3i,186,138,[172],362.8738338,0.0,1233
182,ox,min,1,qbp8ivmd,ckx8ms0s,187,139,[172],385.5534484,0.0,1233
183,ox,min,1,qbp8ivmd,doj7wcme,188,140,[172],408.233063,0.0,1233
184,ox,min,1,qbp8ivmd,clt5pl9w,189,141,[172],1179.33996,1.0,1233
186,ox,min,1,qbp8ivmd,qg18lrwe,191,142,[172],294.8349899,0.0,1233
187,ox,min,1,qbp8ivmd,3i8twsn4,192,143,[172],154.2213793,0.0,1233
188,ox,min,1,qbp8ivmd,0jrt2p77,193,144,[172],1450.0,0.0,1233
189,ox,min,1,qbp8ivmd,78e2c6jz,194,145,[172],226.79614610000002,0.0,1233
190,ox,min,1,qbp8ivmd,wg9nhzhe,195,146,[172],453.59229220000003,0.0,1233
191,ox,min,1,qbp8ivmd,eh44p3qb,196,147,[172],447.24200010000004,0.0,1233
192,ox,min,1,qbp8ivmd,1g93k6ty,197,148,[172],510.29132869999995,0.0,1233
193,ox,min,1,qbp8ivmd,iq8jzct1,198,149,[172],816.466126,0.0,1233
194,ox,min,1,qbp8ivmd,xkvuxps8,199,150,[172],498.9515214,0.0,1233
195,ox,min,1,qbp8ivmd,bco3rqre,200,151,[172],124.7378804,0.0,1233
196,ox,min,1,qbp8ivmd,6r34n997,201,152,[200],498.9515214,0.0,1233
197,ox,min,1,qbp8ivmd,wmuqli83,202,153,[200],470.0,0.0,1233
