,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
1159,ox,A2NLUBB2MDNU9R,min,1,t6vyrc0x,bqatemy5,60,46,[34],544.310750636277,0.0,1233
1160,ox,A2H91DERNK3CAL,min,1,t6vyrc0x,nf55hb9n,61,47,[34],544.310750636277,0.0,1233
1165,ox,AVSDN1EUFYHTH,min,1,t6vyrc0x,9qspuwwv,66,48,[34],330.0,0.0,1233
1166,ox,A30NX5HEQGGFPP,min,1,t6vyrc0x,m8h5kx1m,67,49,[34],383.285486906378,0.0,1233
1168,ox,A1ATL3G98SFW4V,min,1,t6vyrc0x,3amqhyo4,69,50,[34],408.23306297720706,0.0,1233
1169,ox,A1I8EWT2DMNAKU,min,1,t6vyrc0x,6l9ljpi0,70,51,[34],286.0,0.0,1233
1170,ox,A1F1X57CUVKKLP,min,1,t6vyrc0x,nobnf2zr,71,52,[34],544.310750636277,0.0,1233
1171,ox,A2UEVVA7PBW8EL,min,1,t6vyrc0x,3ypkf0ed,72,53,[34],544.0,0.0,1233
1172,ox,A2NGMLBFZ3YQP5,min,1,t6vyrc0x,q9tqahir,73,54,[34],680.388438295346,0.0,1233
1174,ox,A35JIQGE3V7YIC,min,1,t6vyrc0x,pnkmtdni,75,55,[34],3288.5441184275,0.0,1233
1173,ox,A13DEGO7T1BLBI,min,1,t6vyrc0x,np0u7abo,74,56,[34],1200.0,1.0,1233
1175,ox,A1EPE2IRWQ9XO2,min,1,t6vyrc0x,chf10tzu,76,57,[34],553.382596480214,0.0,1233
1180,ox,A1E8UHTVL7X3IT,min,1,t6vyrc0x,mgquybaj,81,58,[34],498.951521416587,0.0,1233
1181,ox,AP1LIKDI6QIFZ,min,1,t6vyrc0x,xxn2ghdg,82,59,[34],204.116531488604,0.0,1233
1182,ox,A1VVR9MA1P9HWJ,min,1,t6vyrc0x,jxb9imgj,83,60,[34],204.116531488604,0.0,1233
1183,ox,A23OR0D1FCUVMM,min,1,t6vyrc0x,f190nsh7,84,61,[34],635.029209075656,0.0,1233
1184,ox,ASW9MABLSXSPK,min,1,t6vyrc0x,jx6ikr5d,85,62,[34],263.08352947419996,0.0,1233
1185,ox,AMYZ8WZD19W29,min,1,t6vyrc0x,fexajwax,86,63,[34],362.873833757518,0.0,1233
1187,ox,A2HNL20X0Q9BP0,min,1,t6vyrc0x,0b02o0pn,88,64,[34],1133.98073049224,1.0,1233
1188,ox,A2LHA9ZHYTGWAE,min,1,t6vyrc0x,lt2tr7hu,89,65,[34],635.029209075656,0.0,1233
1189,ox,A14YBHS8YBLDAG,min,1,t6vyrc0x,3oreq7fq,90,66,[34],176.90099395679002,0.0,1233
1190,ox,A3FQXQJSY7LWHO,min,1,t6vyrc0x,fcxtskdw,91,67,[34],1474.17494963992,0.0,1233
1192,ox,A3OMNUAM8T27ZX,min,1,t6vyrc0x,3qchfuk8,93,68,[34],614.6175559267961,0.0,1233
1191,ox,A27KAUX40K606M,min,1,t6vyrc0x,izumubmp,92,69,[34],442.25248489197503,0.0,1233
1194,ox,A23USYMEIHSTMA,min,1,t6vyrc0x,5pltznyl,95,70,[34],997.903042833174,0.0,1233
1195,ox,A3IB7YJHP04OHI,min,1,t6vyrc0x,gzh3zlvh,96,71,[34],210.920415871557,0.0,1233
1196,ox,A1D86R63X2AHFZ,min,1,t6vyrc0x,0x29evr0,97,72,[34],181.436916878759,0.0,1233
