,task,method,views,session,code,id,order,hist,guess,bonus,dots
577,ox,max,9,emdqn9k4,fosrrswi,78,46,"[9, 35, 45, 53, 63, 71, 73, 75, 77]",2314.0,0.0,1233
578,ox,max,9,emdqn9k4,prnvnvlq,79,47,"[9, 35, 45, 53, 63, 71, 75, 77, 78]",2381.359534,0.0,1233
579,ox,max,9,emdqn9k4,sm9hobmu,80,48,"[9, 35, 45, 53, 71, 75, 77, 78, 79]",3107.107202,0.0,1233
581,ox,max,9,emdqn9k4,5qgvsp3w,82,49,"[35, 45, 53, 71, 75, 77, 78, 79, 80]",2267.961461,0.0,1233
582,ox,max,9,emdqn9k4,bx61um4i,83,50,"[35, 45, 53, 71, 75, 77, 78, 79, 80]",2459.377408,0.0,1233
583,ox,max,9,emdqn9k4,3ho4iwf5,84,51,"[35, 45, 53, 71, 75, 77, 79, 80, 83]",5105.0,0.0,1233
585,ox,max,9,emdqn9k4,108inwfd,86,52,"[35, 45, 53, 71, 77, 79, 80, 83, 84]",5104.999812,0.0,1233
588,ox,max,9,emdqn9k4,croh1da6,89,53,"[35, 45, 53, 71, 79, 80, 83, 84, 86]",3107.107202,0.0,1233
589,ox,max,9,emdqn9k4,8khvrgzi,90,54,"[35, 45, 53, 71, 80, 83, 84, 86, 89]",542.9499738,0.0,1233
590,ox,max,9,emdqn9k4,uokfz4wx,91,55,"[35, 45, 53, 71, 80, 83, 84, 86, 89]",907.1845844000001,0.0,1233
591,ox,max,9,emdqn9k4,br793006,92,56,"[35, 45, 53, 71, 80, 83, 84, 86, 89]",2459.4,0.0,1233
593,ox,max,9,emdqn9k4,jwgry652,94,57,"[35, 45, 53, 71, 80, 84, 86, 89, 92]",7428.0,0.0,1233
594,ox,max,9,emdqn9k4,ll54dkzw,95,58,"[35, 45, 53, 71, 80, 84, 86, 89, 94]",3100.0,0.0,1233
595,ox,max,9,emdqn9k4,bvzhlzuf,96,59,"[45, 53, 71, 80, 84, 86, 89, 94, 95]",1360.776877,0.0,1233
596,ox,max,9,emdqn9k4,mmz9ib2d,97,60,"[45, 53, 71, 80, 84, 86, 89, 94, 95]",2267.961461,0.0,1233
600,ox,max,9,emdqn9k4,y46t9vq0,101,61,"[45, 53, 71, 80, 84, 86, 89, 94, 95]",5000.0,0.0,1233
602,ox,max,9,emdqn9k4,jnjwsr8w,103,62,"[53, 71, 80, 84, 86, 89, 94, 95, 101]",6834.320426,0.0,1233
604,ox,max,9,emdqn9k4,f5bpt41f,105,63,"[53, 71, 80, 84, 86, 89, 94, 101, 103]",544.3107506,0.0,1233
606,ox,max,9,emdqn9k4,u635ykgk,107,64,"[53, 71, 80, 84, 86, 89, 94, 101, 103]",6834.3,0.0,1233
608,ox,max,9,emdqn9k4,7ek0mgcb,109,65,"[53, 71, 84, 86, 89, 94, 101, 103, 107]",6834.320426,0.0,1233
610,ox,max,9,emdqn9k4,ubgfmzdc,111,66,"[53, 71, 84, 86, 94, 101, 103, 107, 109]",6834.320426,0.0,1233
613,ox,max,9,emdqn9k4,hf26bdlt,114,67,"[53, 71, 84, 86, 94, 103, 107, 109, 111]",6834.3,0.0,1233
