,task,method,views,session,code,id,order,hist,guess,bonus,dots
59,ox,history,0,gaijydul,jgl1wcnf,60,43,[],1133.98073049224,1.0,1233
61,ox,history,0,gaijydul,ks70e4jk,62,44,[],268.0,0.0,1233
63,ox,history,0,gaijydul,teyh9oo3,64,45,[],544.310750636277,0.0,1233
64,ox,history,0,gaijydul,3ooe2pr6,65,46,[],473.550353053561,0.0,1233
65,ox,history,0,gaijydul,rekogql4,66,47,[],1133.98073049224,1.0,1233
66,ox,history,0,gaijydul,hen5zgx5,67,48,[],303.906835771921,0.0,1233
67,ox,history,0,gaijydul,fdaf63pr,68,49,[],340.194219147673,0.0,1233
69,ox,history,0,gaijydul,nfipl7ea,70,50,[],317.514604537828,0.0,1233
72,ox,history,0,gaijydul,9aklucig,73,51,[],294.83498992798303,0.0,1233
73,ox,history,0,gaijydul,wyuifblt,74,52,[],789.250588422601,0.0,1233
75,ox,history,0,gaijydul,868jwmzt,76,53,[],963.8836209184061,0.0,1233
76,ox,history,0,gaijydul,44o0hsur,77,54,[],453.59229219689695,0.0,1233
77,ox,history,0,gaijydul,8rjlqp0x,78,55,[],158.757302268914,0.0,1233
78,ox,history,0,gaijydul,swltfygo,79,56,[],362.873833757518,0.0,1233
79,ox,history,0,gaijydul,3zu30x2s,80,57,[],543.403566051883,0.0,1233
80,ox,history,0,gaijydul,39i2b9hs,81,58,[],298.91732055775503,0.0,1233
83,ox,history,0,gaijydul,o7ep2b21,84,59,[],816.466125954415,0.0,1233
85,ox,history,0,gaijydul,60jdniza,86,60,[],453.59229219689695,0.0,1233
86,ox,history,0,gaijydul,qf13oeo9,87,61,[],1179.33995971193,1.0,1233
87,ox,history,0,gaijydul,3srlyfog,88,62,[],342.915772900854,0.0,1233
88,ox,history,0,gaijydul,44pybzju,89,63,[],158.757302268914,0.0,1233
89,ox,history,0,gaijydul,ia7bw4b1,90,64,[],589.6699798559661,0.0,1233
90,ox,history,0,gaijydul,3obdrcj7,91,65,[],544.310750636277,0.0,1233
91,ox,history,0,gaijydul,d4whhuji,92,66,[],1133.98073049224,1.0,1233
92,ox,history,0,gaijydul,z3shfqxd,93,67,[],967.9659515481779,0.0,1233
93,ox,history,0,gaijydul,anmh1qfp,94,68,[],249.475760708293,0.0,1233
94,ox,history,0,gaijydul,lurh64gq,95,69,[],498.951521416587,0.0,1233
95,ox,history,0,gaijydul,n7mbm13j,96,70,[],566.990365246121,0.0,1233
96,ox,history,0,gaijydul,ztbi70p3,97,71,[],563.8152192007431,0.0,1233
97,ox,history,0,gaijydul,h1w4r410,98,72,[],294.83498992798303,0.0,1233
98,ox,history,0,gaijydul,zcpddg05,99,73,[],544.310750636277,0.0,1233
99,ox,history,0,gaijydul,m0oyqda7,100,74,[],544.310750636277,0.0,1233
100,ox,history,0,gaijydul,en9iv383,101,75,[],453.59229219689695,0.0,1233
101,ox,history,0,gaijydul,uxqwuurv,102,76,[],542.042789175292,0.0,1233
102,ox,history,0,gaijydul,jskg9qz6,103,77,[],185.972839800728,0.0,1233
103,ox,history,0,gaijydul,bro9zteg,104,78,[],680.388438295346,0.0,1233
104,ox,history,0,gaijydul,mm6bwh3o,105,79,[],206.384492949588,0.0,1233
105,ox,history,0,gaijydul,mt296xx3,106,80,[],226.796146098449,0.0,1233
106,ox,history,0,gaijydul,hre8xi57,107,81,[],500.0,0.0,1233
107,ox,history,0,gaijydul,4srrl0ud,108,82,[],394.62529421130097,0.0,1233
109,ox,history,0,gaijydul,r9fougdk,110,83,[],521.631136026432,0.0,1233
110,ox,history,0,gaijydul,pmsmmp9q,111,84,[],950.0,0.0,1233
111,ox,history,0,gaijydul,ik6s6hat,112,85,[],510.29132872150905,0.0,1233
112,ox,history,0,gaijydul,7exscrjm,113,86,[],165.56118665186702,0.0,1233
113,ox,history,0,gaijydul,s65jf2of,114,87,[],2267.96146098449,0.0,1233
114,ox,history,0,gaijydul,jlt68p2w,115,88,[],226.796146098449,0.0,1233
115,ox,history,0,gaijydul,pvrwgryn,116,89,[],136.077687659069,0.0,1233
116,ox,history,0,gaijydul,aeyjd0au,117,90,[],453.59229219689695,0.0,1233
117,ox,history,0,gaijydul,5qzhfmpm,118,91,[],725.7476675150349,0.0,1233
119,ox,history,0,gaijydul,kywo40vd,120,92,[],861.8253551741051,0.0,1233
121,ox,history,0,gaijydul,dxlsun6s,122,93,[],340.194219147673,0.0,1233
122,ox,history,0,gaijydul,9gu2y5p1,123,94,[],285.763144084045,0.0,1233
124,ox,history,0,gaijydul,ld4jv2yq,125,95,[],498.951521416587,0.0,1233
125,ox,history,0,gaijydul,pjtjhnr1,126,96,[],319.782565998812,0.0,1233
126,ox,history,0,gaijydul,wjozs63s,127,97,[],793.78651134457,0.0,1233
127,ox,history,0,gaijydul,z5fa7r9c,128,98,[],120.0,0.0,1233
129,ox,history,0,gaijydul,qzgrs3wb,130,99,[],771.1068967347251,0.0,1233
130,ox,history,0,gaijydul,2g7ndvdc,131,100,[],635.029209075656,0.0,1233
131,ox,history,0,gaijydul,qc75kxp6,132,101,[],1043.26227205286,0.0,1233
132,ox,history,0,gaijydul,1r7d0ptw,133,102,[],952.5438136134841,0.0,1233
135,ox,history,0,gaijydul,l6jjikg6,136,103,[],570.619103583697,0.0,1233
138,ox,history,0,gaijydul,o3nx4x6c,139,104,[],997.903042833174,0.0,1233
139,ox,history,0,gaijydul,17vpdfic,140,105,[],544.310750636277,0.0,1233
140,ox,history,0,gaijydul,d87owe8g,141,106,[],356.069949374564,0.0,1233
141,ox,history,0,gaijydul,0kai3wx8,142,107,[],816.466125954415,0.0,1233
142,ox,history,0,gaijydul,uxlxf9zr,143,108,[],552.475411895821,0.0,1233
144,ox,history,0,gaijydul,nflm2u5d,145,109,[],136.077687659069,0.0,1233
145,ox,history,0,gaijydul,vtps600d,146,110,[],471.735983884773,0.0,1233
146,ox,history,0,gaijydul,zt9smnh4,147,111,[],408.23306297720706,0.0,1233
147,ox,history,0,gaijydul,7e1nh44b,148,112,[],312.0,0.0,1233
148,ox,history,0,gaijydul,oi2dqxzk,149,113,[],771.1068967347251,0.0,1233
149,ox,history,0,gaijydul,988jedc0,150,114,[],963.4300286262089,0.0,1233
151,ox,history,0,gaijydul,4uk6t51r,152,115,[],725.7476675150349,0.0,1233
152,ox,history,0,gaijydul,25koia9s,153,116,[],580.0,0.0,1233
153,ox,history,0,gaijydul,9vmb2cnb,154,117,[],335.658296225704,0.0,1233
154,ox,history,0,gaijydul,vmdnaqhw,155,118,[],3432.0,0.0,1233
155,ox,history,0,gaijydul,7crbs3ac,156,119,[],192.77672418368098,0.0,1233
156,ox,history,0,gaijydul,98lewpmh,157,120,[],700.0,0.0,1233
158,ox,history,0,gaijydul,wehvfr5y,159,121,[],1000.0,0.0,1233
159,ox,history,0,gaijydul,86htfqm3,160,122,[],709.418344995947,0.0,1233
162,ox,history,0,gaijydul,dlw11y9z,163,123,[],76.0,0.0,1233
163,ox,history,0,gaijydul,r8feks5v,164,124,[],680.388438295346,0.0,1233
165,ox,history,0,gaijydul,mwpocj10,166,125,[],430.0,0.0,1233
166,ox,history,0,gaijydul,2mg0jbgp,167,126,[],350.0,0.0,1233
167,ox,history,0,gaijydul,mdyigrli,168,127,[],1200.0,1.0,1233
169,ox,history,0,gaijydul,nea2vaz4,170,128,[],231.332069020418,0.0,1233
170,ox,history,0,gaijydul,igpqu66f,171,129,[],950.0,0.0,1233
172,ox,history,0,gaijydul,hpn2c4pl,173,130,[],500.0,0.0,1233
173,ox,history,0,gaijydul,g24rf7mf,174,131,[],256.279645091247,0.0,1233
174,ox,history,0,gaijydul,5lxh4xzx,175,132,[],247.207799247309,0.0,1233
175,ox,history,0,gaijydul,4535205e,176,133,[],635.029209075656,0.0,1233
179,ox,history,0,gaijydul,9cn2a8gm,180,134,[],907.1845843937939,0.0,1233
180,ox,history,0,gaijydul,rp8mud5l,181,135,[],215.456338793526,0.0,1233
181,ox,history,0,gaijydul,46u5x4cj,182,136,[],408.23306297720706,0.0,1233
183,ox,history,0,gaijydul,ankt89q5,184,137,[],226.796146098449,0.0,1233
186,ox,history,0,gaijydul,g9co40jb,187,138,[],1315.4176473710002,1.0,1233
188,ox,history,0,gaijydul,aktcrs48,189,139,[],498.951521416587,0.0,1233
189,ox,history,0,gaijydul,p5oaiez4,190,140,[],158.757302268914,0.0,1233
190,ox,history,0,gaijydul,uqkkqa87,191,141,[],600.0,0.0,1233
191,ox,history,0,gaijydul,rh8vlrnr,192,142,[],453.59229219689695,0.0,1233
192,ox,history,0,gaijydul,ldjw8hiy,193,143,[],907.1845843937939,0.0,1233
193,ox,history,0,gaijydul,6rxvqm31,194,144,[],544.310750636277,0.0,1233
194,ox,history,0,gaijydul,85g9yomp,195,145,[],489.879675572649,0.0,1233
195,ox,history,0,gaijydul,67zp0jdl,196,146,[],800.0,0.0,1233
196,ox,history,0,gaijydul,8q9dpwwb,197,147,[],544.310750636277,0.0,1233
197,ox,history,0,gaijydul,gwxj6pv5,198,148,[],476.27190680674204,0.0,1233
198,ox,history,0,gaijydul,qqqp2teh,199,149,[],294.83498992798303,0.0,1233
199,ox,history,0,gaijydul,npjyc3un,200,150,[],408.23306297720706,0.0,1233
200,ox,history,0,gaijydul,bkbcywmb,201,151,[],542.496381467489,0.0,1233
201,ox,history,0,gaijydul,1j86nbhn,202,152,[],154.221379346945,0.0,1233
204,ox,history,0,gaijydul,wr6afvon,205,153,[],680.388438295346,0.0,1233
205,ox,history,0,gaijydul,cby2n9ua,206,154,[],485.0,0.0,1233
206,ox,history,0,gaijydul,8lxejpoc,207,155,[],464.47850720962305,0.0,1233
207,ox,history,0,gaijydul,a9hi6jcd,208,156,[],453.59229219689695,0.0,1233
209,ox,history,0,gaijydul,rg382hnp,210,157,[],362.873833757518,0.0,1233
210,ox,history,0,gaijydul,sa37k9vu,211,158,[],257.640421967838,0.0,1233
211,ox,history,0,gaijydul,ksvzamhh,212,159,[],552.475411895821,0.0,1233
212,ox,history,0,gaijydul,f17bdxmd,213,160,[],239.496730279962,0.0,1233
213,ox,history,0,gaijydul,1gwkjc24,214,161,[],748.4272821248799,0.0,1233
214,ox,history,0,gaijydul,1fbh4ya3,215,162,[],1106.31160066823,0.0,1233
217,ox,history,0,gaijydul,9iydoxg2,218,163,[],430.912677587052,0.0,1233
218,ox,history,0,gaijydul,lgso5x4w,219,164,[],544.310750636277,0.0,1233
219,ox,history,0,gaijydul,ddqmov9p,220,165,[],725.7476675150349,0.0,1233
220,ox,history,0,gaijydul,mq47legm,221,166,[],104.326227205286,0.0,1233
223,ox,history,0,gaijydul,qsa9rl4h,224,167,[],571.072695875893,0.0,1233
226,ox,history,0,gaijydul,jp91n3u6,227,168,[],680.388438295346,0.0,1233
227,ox,history,0,gaijydul,s3cvi97a,228,169,[],1133.98073049224,1.0,1233
228,ox,history,0,gaijydul,f4wpoksp,229,170,[],544.310750636277,0.0,1233
229,ox,history,0,gaijydul,75y9nvu9,230,171,[],498.951521416587,0.0,1233
230,ox,history,0,gaijydul,pwk1b7qd,231,172,[],1251.91472646344,1.0,1233
231,ox,history,0,gaijydul,bms0a033,232,173,[],315.70023536904,0.0,1233
233,ox,history,0,gaijydul,t1cfqdtc,234,174,[],50.0,0.0,1233
234,ox,history,0,gaijydul,2gi0zr1l,235,175,[],160.0,0.0,1233
235,ox,history,0,gaijydul,s0u9keg9,236,176,[],453.59229219689695,0.0,1233
236,ox,history,0,gaijydul,2vyy5h1p,237,177,[],789.250588422601,0.0,1233
237,ox,history,0,gaijydul,esod4j40,238,178,[],725.7476675150349,0.0,1233
238,ox,history,0,gaijydul,4ikfkpry,239,179,[],150.0,0.0,1233
239,ox,history,0,gaijydul,o9d0gxr0,240,180,[],340.194219147673,0.0,1233
240,ox,history,0,gaijydul,c0emufkj,241,181,[],782.446704039648,0.0,1233
