,session,method,mturker,views,id,hist,guess,time,bonus,pay
20,lg30cqht,min,A38DAV8NCBY1J6,3,33,"[15, 22, 32]",907.1845843937939,74.0,0.0,0.25
21,lg30cqht,min,A1FESCB8VCVRLT,3,34,"[15, 22, 32]",589.6699798559661,21.0,0.0,0.07
22,lg30cqht,min,A1I1KLWY71Z0OD,3,35,"[15, 22, 32]",498.951521416587,24.0,0.0,0.08
23,lg30cqht,min,A1L2N1X8U8Z3W7,3,37,"[15, 32, 35]",498.951521416587,0.0,0.0,0.0
24,lg30cqht,min,AL7Q7Y08VEWY4,3,38,"[15, 35, 37]",601.009787160889,0.0,0.0,0.0
25,lg30cqht,min,A1H98HPG6K93SB,3,39,"[15, 35, 37]",1133.98073049224,3.0,1.0,1.01
26,lg30cqht,min,AF56P9JE4N741,3,40,"[15, 35, 37]",498.951521416587,0.0,0.0,0.0
27,lg30cqht,min,A13XQKLCKN2V5T,3,41,"[35, 37, 40]",908.998953562582,0.0,0.0,0.0
28,lg30cqht,min,A2F93SIUUV5HQH,3,42,"[35, 37, 40]",453.59229219689695,0.0,0.0,0.0
29,lg30cqht,min,A1IXQS0AB02CPA,3,44,"[37, 40, 42]",450.0,0.0,0.0,0.0
30,lg30cqht,min,A2CB7WDJ9V6VVN,3,46,"[40, 42, 44]",566.990365246121,0.0,0.0,0.0
31,lg30cqht,min,A3SF0U7VESV1X8,3,47,"[40, 42, 44]",498.951521416587,42.0,0.0,0.14
32,lg30cqht,min,A3RL02A3JRAUS4,3,48,"[42, 44, 47]",693.542614769056,0.0,0.0,0.0
33,lg30cqht,min,A3KECQ3YIW2I0F,3,52,"[42, 44, 47]",450.00891308854204,0.0,0.0,0.0
34,lg30cqht,min,A98E8M4QLI9RS,3,53,"[42, 44, 52]",491.830122429096,0.0,0.0,0.0
35,lg30cqht,min,AERCBIBZIEM7H,3,57,"[42, 44, 52]",448.0,32.0,0.0,0.11
36,lg30cqht,min,A3JZLYQ606HJJR,3,59,"[44, 52, 57]",448.01310700287496,0.0,0.0,0.0
37,lg30cqht,min,A22WWSTT8TU7G1,3,60,"[44, 57, 59]",446.788407813944,0.0,0.0,0.0
38,lg30cqht,min,A19WXHQSBB6P6O,3,61,"[57, 59, 60]",1043.26227205286,0.0,0.0,0.0
39,lg30cqht,min,ACKK3T1M48TR0,3,62,"[57, 59, 60]",453.59229219689695,0.0,0.0,0.0
40,lg30cqht,min,A25RUAJ0JRJ610,3,63,"[57, 59, 60]",446.788407813944,0.0,0.0,0.0
41,lg30cqht,min,A184CT4AT79K9J,3,64,"[57, 60, 63]",444.52044635295897,0.0,0.0,0.0
42,lg30cqht,min,A3DGUFPPCG8SV8,3,66,"[60, 63, 64]",446.0,0.0,0.0,0.0
43,lg30cqht,min,ARIBVG7WV64QM,3,67,"[63, 64, 66]",225.0,0.0,0.0,0.0
44,lg30cqht,min,A15GDVKMYRUPRC,3,68,"[64, 66, 67]",181.436916878759,0.0,0.0,0.0
45,lg30cqht,min,A2HM35CWB7IIFM,3,69,"[64, 67, 68]",498.951521416587,0.0,0.0,0.0
46,lg30cqht,min,A21MMR1PCLW0HY,3,70,"[64, 67, 68]",444.5,18.0,0.0,0.06
47,lg30cqht,min,A11N2XYG9AGJ30,3,71,"[67, 68, 70]",326.58645038176604,36.0,0.0,0.12
48,lg30cqht,min,A1MPGNVKJI4ZT6,3,72,"[67, 68, 70]",520.0,0.0,0.0,0.0
49,lg30cqht,min,A1QX1RYLCFXZJ9,3,73,"[67, 68, 71]",294.83498992798303,0.0,0.0,0.0
50,lg30cqht,min,A172L1J2WN3C3I,3,75,"[67, 68, 73]",400.0,0.0,0.0,0.0
51,lg30cqht,min,A1XPZSR1885W4O,3,76,"[67, 68, 73]",294.83498992798303,0.0,0.0,0.0
52,lg30cqht,min,AJNQ2PBD07FKE,3,77,"[67, 68, 76]",272.155375318138,0.0,0.0,0.0
53,lg30cqht,min,AQBA0DWTNZ0BH,3,78,"[67, 68, 77]",181.436916878759,0.0,0.0,0.0
54,lg30cqht,min,A3AFC26CB0AXMI,3,79,"[67, 68, 78]",544.310750636277,0.0,0.0,0.0
55,lg30cqht,min,A3SKEW89V5S0DI,3,80,"[67, 68, 78]",362.873833757518,0.0,0.0,0.0
