,session,method,mturker,views,id,hist,guess,time,bonus,pay
22,emdqn9k4,max,AIWLV0B2J1W9E,9,37,"[8, 9, 21, 23, 25, 28, 30, 33, 34]",1225.016704,4.0,1,1.02
23,emdqn9k4,max,A2CA9R4T9ZFWVP,9,35,"[9, 21, 23, 25, 28, 30, 33, 34, 37]",3100.0,19.0,0,0.07
24,emdqn9k4,max,A2QN9TEN4DFNLS,9,42,"[9, 23, 25, 28, 30, 33, 34, 37, 35]",1400.0,1.0,0,0.01
25,emdqn9k4,max,A2L5OHLHVF93JT,9,45,"[9, 23, 28, 30, 33, 34, 37, 35, 42]",3100.0,5.0,0,0.02
26,emdqn9k4,max,A2KNWCQHT2HQOR,9,47,"[9, 23, 28, 30, 34, 37, 35, 42, 45]",1133.98073,8.0,1,1.03
27,emdqn9k4,max,A245KPRERHWJSB,9,48,"[9, 28, 30, 34, 37, 35, 42, 45, 47]",1133.98073,5.0,1,1.02
28,emdqn9k4,max,A3W5AMTWPGDLRM,9,50,"[9, 28, 30, 34, 37, 35, 42, 45, 48]",1224.6991890000002,3.0,1,1.01
29,emdqn9k4,max,A1H7XQCN2TQJM7,9,51,"[9, 28, 30, 34, 37, 35, 42, 45, 50]",1315.417647,6.0,1,1.02
30,emdqn9k4,max,A2Z4QERWJEK690,9,53,"[9, 30, 34, 37, 35, 42, 45, 50, 51]",6834.3,5.0,0,0.02
31,emdqn9k4,max,AMGGLXGMFWEN2,9,54,"[9, 30, 34, 37, 35, 42, 45, 51, 53]",1400.0,8.0,0,0.03
32,emdqn9k4,max,A25SORYWGW7RQC,9,56,"[9, 34, 37, 35, 42, 45, 51, 53, 54]",1224.6991890000002,9.0,1,1.03
33,emdqn9k4,max,A3542PB4Z0NE80,9,58,"[9, 34, 37, 35, 42, 45, 51, 53, 54]",1360.776877,20.0,0,0.07
34,emdqn9k4,max,A241K3CXIR4129,9,59,"[9, 37, 35, 42, 45, 51, 53, 54, 58]",1400.0,7.0,0,0.02
35,emdqn9k4,max,A2UHMLMFCP9J72,9,63,"[9, 35, 42, 45, 51, 53, 54, 58, 59]",2177.243003,8.0,0,0.03
36,emdqn9k4,max,A2LV5432PV1S39,9,64,"[9, 35, 42, 45, 53, 54, 58, 59, 63]",260.81556800000004,6.0,0,0.02
37,emdqn9k4,max,A3NUUMIAEIAN5,9,65,"[9, 35, 42, 45, 53, 54, 58, 59, 63]",1400.01261,5.0,0,0.02
38,emdqn9k4,max,A1MTQP7TA5RCOB,9,66,"[9, 35, 42, 45, 53, 54, 59, 63, 65]",1179.33996,3.0,1,1.01
39,emdqn9k4,max,A369K7I5SXBPNC,9,69,"[9, 35, 42, 45, 53, 54, 59, 63, 65]",1400.01261,5.0,0,0.02
40,emdqn9k4,max,A2MOUY1UWKJGVG,9,71,"[9, 35, 45, 53, 54, 59, 63, 65, 69]",6834.3,16.0,0,0.05
41,emdqn9k4,max,A1SKAGZXTWZW9D,9,73,"[9, 35, 45, 53, 59, 63, 65, 69, 71]",1964.054625,81.0,0,0.27
42,emdqn9k4,max,A3OLBTF5H7O3QK,9,75,"[9, 35, 45, 53, 63, 65, 69, 71, 73]",2314.001079,6.0,0,0.02
43,emdqn9k4,max,AHFZX9C9JP4RU,9,74,"[9, 35, 45, 53, 63, 69, 71, 73, 75]",1400.01261,25.0,0,0.09
44,emdqn9k4,max,A2SC7SYQ22RJBR,9,77,"[9, 35, 45, 53, 63, 71, 73, 75, 74]",2315.815448,6.0,0,0.02
45,emdqn9k4,max,A1WGA7HWB05KST,9,78,"[9, 35, 45, 53, 63, 71, 73, 75, 77]",2314.0,8.0,0,0.03
46,emdqn9k4,max,A235SNWKN0D4XP,9,79,"[9, 35, 45, 53, 63, 71, 75, 77, 78]",2381.359534,4.0,0,0.02
47,emdqn9k4,max,A2RMWFJ07VY9JN,9,80,"[9, 35, 45, 53, 71, 75, 77, 78, 79]",3107.107202,5.0,0,0.02
48,emdqn9k4,max,A2DVZVTZOCUUB,9,82,"[35, 45, 53, 71, 75, 77, 78, 79, 80]",2267.961461,4.0,0,0.01
49,emdqn9k4,max,A1JHK6T6II4WXD,9,83,"[35, 45, 53, 71, 75, 77, 78, 79, 80]",2459.377408,8.0,0,0.03
50,emdqn9k4,max,A3SMJ88V58YGAI,9,84,"[35, 45, 53, 71, 75, 77, 79, 80, 83]",5105.0,7.0,0,0.02
51,emdqn9k4,max,A2HFTC6451CV5I,9,86,"[35, 45, 53, 71, 77, 79, 80, 83, 84]",5104.999812,6.0,0,0.02
52,emdqn9k4,max,A3KL54NHYQEZX2,9,89,"[35, 45, 53, 71, 79, 80, 83, 84, 86]",3107.107202,10.0,0,0.04
53,emdqn9k4,max,A2C8CPT60DE5V8,9,90,"[35, 45, 53, 71, 80, 83, 84, 86, 89]",542.9499738,6.0,0,0.02
54,emdqn9k4,max,A3JTAQ2N5WWH6I,9,91,"[35, 45, 53, 71, 80, 83, 84, 86, 89]",907.1845844000001,3.0,0,0.01
55,emdqn9k4,max,AG9X5R9H4R65R,9,92,"[35, 45, 53, 71, 80, 83, 84, 86, 89]",2459.4,4.0,0,0.02
56,emdqn9k4,max,A37NYE3DA6MPJF,9,94,"[35, 45, 53, 71, 80, 84, 86, 89, 92]",7428.0,8.0,0,0.03
57,emdqn9k4,max,A2JUJLC6WJUV00,9,95,"[35, 45, 53, 71, 80, 84, 86, 89, 94]",3100.0,2.0,0,0.01
58,emdqn9k4,max,A1JCGSMEZZV4A7,9,96,"[45, 53, 71, 80, 84, 86, 89, 94, 95]",1360.776877,7.0,0,0.02
59,emdqn9k4,max,A1160COTUR26JZ,9,97,"[45, 53, 71, 80, 84, 86, 89, 94, 95]",2267.961461,7.0,0,0.03
60,emdqn9k4,max,A2ZPPP0XVV8C0W,9,101,"[45, 53, 71, 80, 84, 86, 89, 94, 95]",5000.0,9.0,0,0.03
61,emdqn9k4,max,A2E4YIWPG15S0O,9,103,"[53, 71, 80, 84, 86, 89, 94, 95, 101]",6834.320426,7.0,0,0.03
62,emdqn9k4,max,A3FY6THWKRYN9M,9,105,"[53, 71, 80, 84, 86, 89, 94, 101, 103]",544.3107506,8.0,0,0.03
63,emdqn9k4,max,A11UOM2LJ69AE7,9,107,"[53, 71, 80, 84, 86, 89, 94, 101, 103]",6834.3,6.0,0,0.02
64,emdqn9k4,max,A18WSAKX5YN2FB,9,109,"[53, 71, 84, 86, 89, 94, 101, 103, 107]",6834.320426,5.0,0,0.02
65,emdqn9k4,max,A3JKYTCUACTDZA,9,111,"[53, 71, 84, 86, 94, 101, 103, 107, 109]",6834.320426,7.0,0,0.03
66,emdqn9k4,max,AAL6F4YRVZW7J,9,114,"[53, 71, 84, 86, 94, 103, 107, 109, 111]",6834.3,5.0,0,0.02
