,session,method,mturker,views,id,hist,guess,time,bonus,pay
25,qbp8ivmd,min,A2LSQLL0DOBPCI,1,45,[44],145.1,8.0,0,0.03
26,qbp8ivmd,min,A3Q9OAFXI02VFG,1,46,[45],340.1942191,14.0,0,0.05
27,qbp8ivmd,min,AIX33DZVKYC9Q,1,47,[45],164.20040980000002,7.0,0,0.02
28,qbp8ivmd,min,A1XPX2ES3NROA1,1,48,[45],317.0610122,45.0,0,0.15
29,qbp8ivmd,min,A2OV8Q2TFGMGCB,1,49,[45],226.79614610000002,10.0,0,0.03
30,qbp8ivmd,min,A3CBN6Y98YGAHZ,1,50,[45],147.78036880000002,7.0,0,0.03
31,qbp8ivmd,min,A3P8G2EZJ8NFJP,1,51,[45],181.4369169,5.0,0,0.02
32,qbp8ivmd,min,AILJ4322JAUJ1,1,52,[45],907.1845844000001,6.0,0,0.02
33,qbp8ivmd,min,A3URWXSQKOLCNU,1,53,[45],350.0,9.0,0,0.03
34,qbp8ivmd,min,A32IUWK4S9CFIQ,1,55,[45],1.0,5.0,0,0.02
35,qbp8ivmd,min,AAICZ4OJOL83Y,1,56,[45],150.0,3.0,0,0.01
36,qbp8ivmd,min,A2XTDTDT3QSCB,1,58,[45],160.0,2.0,0,0.01
37,qbp8ivmd,min,AFT6VDMD6VGDG,1,59,[45],1400.0,9.0,0,0.03
38,qbp8ivmd,min,A2WPPQC8S3ICVZ,1,61,[45],408.233063,9.0,0,0.03
39,qbp8ivmd,min,A2G8Y6J03VIXVM,1,62,[45],1200.0,2.0,1,1.01
40,qbp8ivmd,min,A2FX59BFPTTIM0,1,63,[45],155.1,6.0,0,0.02
41,qbp8ivmd,min,A3EL0EEIRKNWZW,1,64,[45],158.7573023,9.0,0,0.03
42,qbp8ivmd,min,A2TKHXY755FAM,1,66,[45],3.0,3.0,0,0.01
43,qbp8ivmd,min,ALHAO8VJDTR7G,1,68,[45],235.4143997,17.0,0,0.06
44,qbp8ivmd,min,A30H5IF78HYZJ4,1,69,[45],269.4338216,9.0,0,0.03
45,qbp8ivmd,min,A3ELD23VP27XJ6,1,70,[45],493.0548216,8.0,0,0.03
46,qbp8ivmd,min,A3MUD5ZMRNQ5I7,1,72,[45],158.7573023,5.0,0,0.02
47,qbp8ivmd,min,A3UN9YYKM944VX,1,74,[45],353.8019879,5.0,0,0.02
48,qbp8ivmd,min,A5OJ7FHDAEHR9,1,75,[45],353.8019879,5.0,0,0.02
49,qbp8ivmd,min,A3BXN82OU9E4RW,1,76,[45],408.233063,4.0,0,0.02
50,qbp8ivmd,min,A1AKRYHM22KQJO,1,77,[45],1500.0,4.0,0,0.02
51,qbp8ivmd,min,A3M7H7MQZIEDXM,1,79,[45],190.50876269999998,6.0,0,0.02
52,qbp8ivmd,min,A1NG6N2ZS58Q5O,1,80,[45],204.1165315,9.0,0,0.03
53,qbp8ivmd,min,A90U84Y2QSBID,1,81,[45],163.2932252,4.0,0,0.02
54,qbp8ivmd,min,AQV468FB908WI,1,82,[45],952.5438136,5.0,0,0.02
55,qbp8ivmd,min,A1WNMXXXDHLW8R,1,83,[45],503.9410366,9.0,0,0.03
56,qbp8ivmd,min,A35TB5M1ZHJZT4,1,84,[45],340.1942191,2.0,0,0.01
57,qbp8ivmd,min,ATQH0J0G7LVWY,1,85,[45],158.7573023,7.0,0,0.03
58,qbp8ivmd,min,A1X2NQA2K6B0R8,1,90,[45],233.6000305,7.0,0,0.02
59,qbp8ivmd,min,A3GDLH4OBS9NRX,1,92,[45],544.3107506,31.0,0,0.1
60,qbp8ivmd,min,A1SM0IKQ4OTSCI,1,93,[45],204.1165315,6.0,0,0.02
61,qbp8ivmd,min,A1F7HBLXK8JOY8,1,94,[45],204.1165315,13.0,0,0.05
62,qbp8ivmd,min,A1MLSQ9B83ML4B,1,98,[45],204.1165315,2.0,0,0.01
63,qbp8ivmd,min,A3VBOO27SLML0,1,99,[45],544.3107506,24.0,0,0.08
64,qbp8ivmd,min,A3GZO4JCO9FBH8,1,100,[45],145.1041743,7.0,0,0.02
65,qbp8ivmd,min,A2FGLOSBRMAH0Y,1,101,[45],197.3126471,4.0,0,0.02
66,qbp8ivmd,min,APBYO1615K1SZ,1,102,[45],145.1041743,4.0,0,0.01
67,qbp8ivmd,min,A406EO3HG3FVF,1,103,[45],145.1,8.0,0,0.03
68,qbp8ivmd,min,A3BAS2X8DZG3OR,1,104,[103],1232.86385,31.0,1,1.1
69,qbp8ivmd,min,A2JDJF86FCPBR9,1,105,[103],539.7748277000001,15.0,0,0.05
70,qbp8ivmd,min,A2H1KT4NRYLPWP,1,111,[103],276.6912982,9.0,0,0.03
71,qbp8ivmd,min,A1WM6KSGMDPLYI,1,112,[103],544.3107506,1.0,0,0.01
72,qbp8ivmd,min,AO6WN8D3OL48K,1,114,[103],816.466126,11.0,0,0.04
73,qbp8ivmd,min,AF1MN25P3XFLG,1,115,[103],350.0,14.0,0,0.05
74,qbp8ivmd,min,A153JQU3LJU1RG,1,117,[103],11.0,8.0,0,0.03
75,qbp8ivmd,min,AB1QZ2MT5V1VD,1,118,[103],1043.2622720000002,4.0,0,0.02
76,qbp8ivmd,min,A3NY5NUG0N334W,1,119,[103],288.0311055,1.0,0,0.0
77,qbp8ivmd,min,A2MJ1KONL3P0II,1,120,[103],145.1041743,14.0,0,0.05
78,qbp8ivmd,min,A3HITJTDC78UVZ,1,122,[103],439.0773388,9.0,0,0.03
79,qbp8ivmd,min,A3VOE559YO2YG5,1,124,[103],1100.0,7.0,0,0.02
80,qbp8ivmd,min,A1TJGS991843O7,1,123,[103],1300.0,72.0,1,1.24
81,qbp8ivmd,min,A15H1G7EMKCY7M,1,125,[103],68.03884383,8.0,0,0.03
82,qbp8ivmd,min,AX32IFIUT0WS8,1,127,[103],381.01752539999995,1.0,0,0.01
83,qbp8ivmd,min,A3TP4A1Z87327Y,1,128,[103],544.3107506,6.0,0,0.02
84,qbp8ivmd,min,AY1K2CMOF4L36,1,129,[103],816.466126,9.0,0,0.03
85,qbp8ivmd,min,A3RJSQMOPSRZ70,1,130,[103],145.1,12.0,0,0.04
86,qbp8ivmd,min,AXGSUFCAK8W0H,1,132,[130],453.59229220000003,6.0,0,0.02
87,qbp8ivmd,min,A13L2X1WLAVRC3,1,133,[130],181.4369169,5.0,0,0.02
88,qbp8ivmd,min,A2XQQUZWY1CJ8D,1,134,[130],100.0,7.0,0,0.03
89,qbp8ivmd,min,A2IWEG5LM0PTIC,1,135,[130],324.40920739999996,2.0,0,0.01
90,qbp8ivmd,min,A184XW65ATAD24,1,136,[130],378.749564,11.0,0,0.04
91,qbp8ivmd,min,AGHWGYH0F2HD1,1,137,[130],200.0,10.0,0,0.03
92,qbp8ivmd,min,A3IUWKICKWZZUH,1,138,[130],407.7794707,4.0,0,0.01
93,qbp8ivmd,min,A2C39KTRMOM1XZ,1,140,[130],358.3379108,6.0,0,0.02
94,qbp8ivmd,min,AJ86CAZX0QCE9,1,141,[130],290.299067,8.0,0,0.03
95,qbp8ivmd,min,A13L6CF03BPRLE,1,142,[130],1233.0,12.0,1,1.04
96,qbp8ivmd,min,AKC4O88D0D18F,1,144,[130],1233.0,7.0,1,1.02
97,qbp8ivmd,min,AR717UEVGEJHR,1,145,[130],6803.884383,18.0,0,0.06
98,qbp8ivmd,min,AQGNAN3CKLKT5,1,146,[130],226.79614610000002,6.0,0,0.02
99,qbp8ivmd,min,A2EBYQRFYV3B0X,1,147,[130],544.3107506,4.0,0,0.01
100,qbp8ivmd,min,A1RQXF5O279XFQ,1,148,[130],249.4757607,9.0,0,0.03
101,qbp8ivmd,min,A2M5I4KGKF9J7Q,1,149,[130],147.417495,13.0,0,0.04
102,qbp8ivmd,min,A11P9G6S06G4ZA,1,150,[130],680.3884383,7.0,0,0.03
103,qbp8ivmd,min,A1UMMLAC4K7PS4,1,151,[130],498.9515214,3.0,0,0.01
104,qbp8ivmd,min,A3J9HS8I5DUO9V,1,153,[130],1100.0,8.0,0,0.03
105,qbp8ivmd,min,AEQ1FIT3SYXWZ,1,154,[130],1587.5730230000001,13.0,0,0.04
106,qbp8ivmd,min,A11OGJ4BGNDXQM,1,155,[130],362.8738338,5.0,0,0.02
107,qbp8ivmd,min,A3UM6MEZIU60I7,1,157,[130],589.6699798999999,4.0,0,0.01
108,qbp8ivmd,min,A12X2S87LC2PMU,1,158,[130],680.3884383,4.0,0,0.02
109,qbp8ivmd,min,A3IDBFPW2T9P5D,1,159,[130],453.59229220000003,12.0,0,0.04
110,qbp8ivmd,min,A1XZ40T91S5YFU,1,160,[130],289.39188239999993,9.0,0,0.03
111,qbp8ivmd,min,A5ZCBF46DNM1B,1,162,[130],294.8349899,3.0,0,0.01
112,qbp8ivmd,min,A1BT0YH8F6IMOW,1,163,[130],272.1553753,11.0,0,0.04
113,qbp8ivmd,min,A2MX58PSSC7HFV,1,164,[130],1088.621501,12.0,0,0.04
114,qbp8ivmd,min,A13J52GWJM60EM,1,165,[130],816.466126,2.0,0,0.01
115,qbp8ivmd,min,AHMYV0Z9HVQJI,1,166,[130],254.01168360000003,7.0,0,0.03
116,qbp8ivmd,min,A1NJDB01C6Z4N1,1,167,[130],512.5592902,5.0,0,0.02
117,qbp8ivmd,min,A3THR2UWGQNVX4,1,168,[130],249.4757607,9.0,0,0.03
118,qbp8ivmd,min,A1WISFBL3J5Z12,1,169,[130],500.0,14.0,0,0.05
119,qbp8ivmd,min,AMSS4IEQ9SNS1,1,170,[130],1133.98073,5.0,1,1.02
120,qbp8ivmd,min,A1PI5AECW7SK82,1,172,[130],136.07768769999998,2.0,0,0.01
121,qbp8ivmd,min,A1WNHGZ8S46T3C,1,173,[172],1360.776877,9.0,0,0.03
122,qbp8ivmd,min,AW0JF1A0TX2U,1,175,[172],907.1845844000001,8.0,0,0.03
123,qbp8ivmd,min,A26BJC7ER7MMUY,1,176,[172],340.1942191,6.0,0,0.02
124,qbp8ivmd,min,A3UP896C2X50ED,1,177,[172],907.1845844000001,4.0,0,0.01
125,qbp8ivmd,min,A1S3NIG6512KP4,1,178,[172],428.0,5.0,0,0.02
126,qbp8ivmd,min,A3SFMX0BWXI36J,1,179,[172],408.233063,1.0,0,0.01
127,qbp8ivmd,min,AD7XOAACNI0T7,1,180,[172],170.09710959999998,10.0,0,0.03
128,qbp8ivmd,min,A268SWOS479FCX,1,181,[172],396.8932557,3.0,0,0.01
129,qbp8ivmd,min,A1LKQ1257D201J,1,182,[172],226.79614610000002,2.0,0,0.01
130,qbp8ivmd,min,A2ECJUTIAHSOTP,1,183,[172],317.5146045,7.0,0,0.03
131,qbp8ivmd,min,A3D3CERV4FG6FB,1,184,[172],385.5534484,6.0,0,0.02
132,qbp8ivmd,min,ADOVF9SBJJK33,1,185,[172],498.9515214,6.0,0,0.02
133,qbp8ivmd,min,A1SVUNEZBEG1X8,1,186,[172],362.8738338,7.0,0,0.03
134,qbp8ivmd,min,AJJLOKGREYQ3V,1,187,[172],385.5534484,4.0,0,0.01
135,qbp8ivmd,min,A2F9DG86SP81O4,1,188,[172],408.233063,11.0,0,0.04
136,qbp8ivmd,min,A718171FDZ6HC,1,189,[172],1179.33996,5.0,1,1.02
137,qbp8ivmd,min,A3VS95PII10SM1,1,191,[172],294.8349899,9.0,0,0.03
138,qbp8ivmd,min,ACJK1CSODSI6N,1,192,[172],154.2213793,7.0,0,0.03
139,qbp8ivmd,min,AXM011R83WRKI,1,193,[172],1450.0,26.0,0,0.09
140,qbp8ivmd,min,A1PW9XMRZQM7ZC,1,194,[172],226.79614610000002,2.0,0,0.01
141,qbp8ivmd,min,A2QECLOA8O0D20,1,195,[172],453.59229220000003,6.0,0,0.02
142,qbp8ivmd,min,A2IF4TYEH1MUKQ,1,196,[172],447.24200010000004,7.0,0,0.03
143,qbp8ivmd,min,A2RMHGVU2K97BF,1,197,[172],510.29132869999995,7.0,0,0.03
144,qbp8ivmd,min,A2JISAJBHTFGDI,1,198,[172],816.466126,4.0,0,0.02
145,qbp8ivmd,min,A1GXKLEEY3FB40,1,199,[172],498.9515214,9.0,0,0.03
146,qbp8ivmd,min,AEGKZQKMJTBAJ,1,200,[172],124.7378804,10.0,0,0.03
147,qbp8ivmd,min,AQ64IKQFVU0BF,1,201,[200],498.9515214,7.0,0,0.03
148,qbp8ivmd,min,A2SLF9OF59T7ZQ,1,202,[200],470.0,14.0,0,0.05
