participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.consent,player.is_dropout,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,8nrmta25,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:48:24.649703+00:00,1,A2FHS0GFYKC9ON,37FMASSAYDAR29KCPNEZJKJCC55BIF,0.00,3,0,1,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
4,wafj2iqd,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:48:28.932720+00:00,1,A2HD5XMM48KKJW,37WLF8U1WQ9C2ST5TZI3LKCXQ8J6K0,2.17,4,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
5,0aw4agnp,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:48:57.592940+00:00,1,A2FVHVDTBC1BVB,3TU5ZICBREKLH9AOZJZY1KKXV91Q8Y,1.25,5,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
6,vg1pfnls,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:48:58.123706+00:00,1,A2D9I57UGJWX8L,3AWETUDC93BNK7NSV1U252QF38RIZS,1.21,6,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
7,quv8q527,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:48:58.592418+00:00,1,A24YK0MTFM2TRL,3CFVK00FWM4NMYBNEZU40KPCF8O6L3,1.13,7,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
8,e4ijsoaw,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:01.207554+00:00,1,A1EQLY98F5PJYP,3UWN2HHPUZOIXWC5XPDMEHPT2SLNS8,0.82,8,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
9,6jtuhyco,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:19.739849+00:00,1,A32WRKFJFVE0YT,3DIP6YHAPDBWK6KJQS4Y73VJC6D8E4,3.75,9,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
10,farm6yhd,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:23.087080+00:00,1,A33NEOL50XJYT6,3LYA37P8IR6I84A0PQZBW0YP49UBKQ,1.00,10,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
11,2bhdp3nf,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:29.097952+00:00,1,A1BT0859HGB0H4,37FMASSAYDAR29KCPNEZJKJCC55BIF,1.00,11,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
12,uwxtyljg,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:35.811739+00:00,1,A1KOHXO0BIQB8T,3II4UPYCOKQXY46FGRAENCYY60YDQR,1.21,12,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
13,aswz4cgl,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:44.523127+00:00,1,A9CWJF6EG53KD,3QHK8ZVMIN1TSASIAQBCB0B4T9ZBLT,1.25,13,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
14,xjtiz6cr,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:58.197790+00:00,1,A3DLF966K5K4BX,3TXMY6UCAF7NTC01GVF336GGL0MQC4,0.75,14,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
15,346idvmn,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:13.876123+00:00,1,A2RBNMRC6942T0,3WEV0KO0ONB9BKLS8VZJICDZOOJDSG,0.75,15,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
16,ktpqktfx,,0,72,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:16.621490+00:00,1,A34600QE8DNVO,3II4UPYCOKQXY46FGRAENCYY60YQD4,0.00,16,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
17,1nz0dcjd,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:20.467237+00:00,1,A3P74FP62XNVYI,3X1FV8S5JYASFWCN4G5WZK030KTGVY,0.50,17,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
18,jquh17qx,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:34.517708+00:00,1,A1VHFLDO4EPKT4,3P1L2B7AD28DB4HREVGYHKB308ILO7,0.54,18,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
19,dqwfp6jd,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:50:37.035342+00:00,1,A1P6T0VC7YKBY6,3NKQQ8O39ZOPQXDWX0UJXDVN9L4DUW,0.00,19,0,1,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
20,4o6s2qul,,0,72,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:46.154819+00:00,1,A15JXW50UYKBGP,3H7Z272LX8QVW4TSTVTD6KGTADELPO,0.25,20,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
21,c8h4zgjt,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:51:17.924372+00:00,1,A2A9GWHTIFSS3F,3L2IS5HSFB1YC949MU8MTI7HNP6NUO,1.51,21,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
22,6k5wtao9,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:51:28.532835+00:00,1,A1WMOJNU4FFQY8,3KOPY89HM9LIUP05SCKTD2001SHJ38,0.00,22,0,1,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
23,5af57szr,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:51:37.337034+00:00,1,A3F6SDO4GYBE4Y,3X3OR7WPZ0JAQCUB7ER2KYL3L3E8LR,0.51,23,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
24,undx4d3x,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:52:11.904655+00:00,1,A10YGFN8NW849U,3GDTJDAPVVUUWUCW7QSHKB0SL848MT,0.45,24,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
25,5mkkz3al,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:52:14.145590+00:00,1,A35RZ2HKE9VWJ5,3WMOAN2SRCGYPOT9RKIRP4901WFNVD,0.00,25,0,1,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
26,1r8442oe,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:52:36.631026+00:00,1,AVEG2XH7MRL1H,3HFNH7HEMIX0AOG6IHBMTX1VJSEQGE,0.83,26,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
27,ru5flq1g,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:52:37.303536+00:00,1,A2LX5G9FWLYBIW,3VAR3R6G1QKIWXX8K67UCFPXG8J8O8,0.45,27,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
28,t4gmqseq,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:52:48.862979+00:00,1,A69RUK0SZV067,34Z02EIMITWGR0XDLJGEDAP2WIOT0S,0.00,28,0,1,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
29,9qn1lflq,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:53:14.254577+00:00,1,A3JIWNQV86CNOB,3P59JYT76M3NNA0R06KSWYIHTG8T2C,0.00,29,0,1,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
30,2lgui3nf,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:53:20.791660+00:00,1,A2AEY7AGQYBN6X,3GU1KF0O4JKJJV7G2I4JSHKOYJ0BPR,0.75,30,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
31,wdriptzz,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:53:44.664538+00:00,1,ASI2B6A3Y556Z,3SNLUL3WO568O91OAHS7GQ3SIU6LUK,1.18,31,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
32,1nhy5uop,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:53:47.454464+00:00,1,A1WYZXOTTP17YO,3XC1O3LBOT5TOWMZAC2XBUHQZGZLTT,0.00,32,0,1,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
33,hu208ccl,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:54:17.347247+00:00,1,A18RE2B07K9M88,337RC3OW06L81OQOF72CCC5BW1FLV9,1.01,33,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
34,yl0upzf4,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:54:24.982421+00:00,1,A1RG0WRPSK5BAV,3ND9UOO81LLLGDQT5H78YEOP3AHLWJ,0.22,34,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
35,2ej91guw,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:56:27.549440+00:00,1,A251IZWNCICC1Y,3HRMW88U179CE57TCMF2RWUA2ASM0K,1.01,35,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
36,ceiw0s35,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:56:39.489492+00:00,1,AOHQSD0GH8HTE,308XBLVESJN4V8NVFA88XCK3Z1OBRJ,1.13,36,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
37,f1karpg2,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:57:33.582624+00:00,1,A259UZJQOOVE4V,3IXEICO7932B5BJSN8WVMBZT9LAT6T,1.50,37,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
38,7b0o0kgc,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:57:36.642980+00:00,1,APHNYDGTCRN3O,37M28K1J0RWIEAZQ1RZ30AE6729JA4,0.88,38,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
39,4k8csv0l,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:57:42.117671+00:00,1,A27DBSVHGPKNRU,3Z7ISHFUH1EUV1BFMFIBSDW10CM8ZA,0.62,39,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
40,dvtlpjcl,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:57:56.842637+00:00,1,A1M0JDU08KRH7X,3HUTX6F6VV67AIVJ4PYT2OCUU8RO2L,1.13,40,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
41,v9i1exjx,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:57:58.147444+00:00,1,A2L22HZ50T83UK,352YTHGROWW7LFOJ4QMRBUCR209H4M,0.50,41,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
42,2hq0fzi9,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:57:58.842174+00:00,1,A1C6NTK19FBQO0,3GD6L00D3TGCLUSB85J251DK72YM1N,0.88,42,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
43,hp6zfzuz,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:03.569535+00:00,1,A1PBFDQR599N3K,3QBD8R3Z222HDWA683HHV39SEMNO4H,0.63,43,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
44,mori6ic1,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:13.923262+00:00,1,A150XGQ7KWLBWN,32UTUBMZ7HFWOF4COUDIY996K71BVC,0.30,44,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
45,yyvb6xpe,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:18.051153+00:00,1,A1V3FV89RVGASD,3MMN5BL1W0N8VX6QV9XLTUSH5MCM3F,1.75,45,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
46,bhrtw1hl,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:21.108556+00:00,1,A3QDFV8LK9A1HX,3NLZY2D53Q8GWGU7T8826P63F90QLK,0.25,46,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
47,coe760xi,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:21.454964+00:00,1,AV15YFBYL71S6,3I3WADAZ9RNZ9FE6M80R0VF6EIIO5M,0.66,47,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
48,81u8p6gx,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:22.645713+00:00,1,A2ID4B3JMUWAP7,3BEFOD78W7CTDTPUVN243ZKNJM8M40,1.69,48,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
49,svon9ryl,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:29.735316+00:00,1,A2W8XV3TQEJK7G,3SUWZRL0MZW9GS1VXD70NPZS6BNE6O,1.93,49,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
50,dmkxtmbe,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:58:34.995150+00:00,1,A2FZE7CARM54IG,37TRT2X24RANXK4I75ZZVLYCPKUJBZ,1.50,50,1,0,0.00,1,1,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0
