,session,method,mturker,views,id,hist,guess,time,bonus,pay
37,14v9gvem,max,A2AX9S8UA9UM4S,9,55,"[20, 25, 30, 35, 41, 43, 45, 52, 53]",2086.5245440000003,10.0,0,0.04
38,14v9gvem,max,A3DW5ECCG38HV2,9,56,"[20, 25, 30, 35, 41, 43, 45, 52, 55]",2041.165315,5.0,0,0.02
39,14v9gvem,max,ABRV9BM4P7OHT,9,57,"[20, 25, 30, 35, 41, 43, 52, 55, 56]",2268.00682,11.0,0,0.04
40,14v9gvem,max,A1R09GS9W47R5B,9,58,"[20, 25, 30, 41, 43, 52, 55, 56, 57]",2268.0,5.0,0,0.02
41,14v9gvem,max,A15BDOHYDXKVC5,9,59,"[20, 25, 30, 41, 52, 55, 56, 57, 58]",2041.165315,7.0,0,0.02
42,14v9gvem,max,A2S82T5L79VA5E,9,61,"[20, 25, 30, 41, 52, 55, 57, 58, 59]",6393.4,5.0,0,0.02
43,14v9gvem,max,A23RZ582BJKDRI,9,62,"[20, 25, 30, 41, 52, 55, 57, 58, 61]",907.1845844000001,4.0,0,0.02
44,14v9gvem,max,A3AA0WB69T0SZ5,9,63,"[20, 25, 30, 41, 52, 55, 57, 58, 61]",2086.5,5.0,0,0.02
45,14v9gvem,max,AA64LSYYZULCK,9,64,"[20, 25, 30, 41, 52, 55, 57, 58, 61]",2154.563388,7.0,0,0.02
46,14v9gvem,max,A2APW8Q9HKQIBO,9,65,"[20, 25, 30, 41, 52, 57, 58, 61, 64]",2899.996961,5.0,0,0.02
47,14v9gvem,max,A1HMZJ59OPLD1P,9,68,"[20, 25, 30, 41, 52, 57, 58, 61, 65]",2900.0,4.0,0,0.02
48,14v9gvem,max,A37ALMLH98R54E,9,69,"[20, 30, 41, 52, 57, 58, 61, 65, 68]",2900.0,4.0,0,0.01
49,14v9gvem,max,A3VK15R0J3VO44,9,71,"[20, 41, 52, 57, 58, 61, 65, 68, 69]",589.6699798999999,6.0,0,0.02
50,14v9gvem,max,A1UYS657H2WSZW,9,74,"[20, 41, 52, 57, 58, 61, 65, 68, 69]",2900.0,9.0,0,0.03
51,14v9gvem,max,A32D8TKZV2RQ4Y,9,76,"[20, 52, 57, 58, 61, 65, 68, 69, 74]",6422.231828,6.0,0,0.02
52,14v9gvem,max,A10S2IYFD38OZZ,9,77,"[20, 52, 57, 61, 65, 68, 69, 74, 76]",2900.0,11.0,0,0.04
53,14v9gvem,max,A3S7YFAK9HMOYX,9,78,"[20, 52, 61, 65, 68, 69, 74, 76, 77]",6393.4,4.0,0,0.02
54,14v9gvem,max,A3N7LGUZI7UKEJ,9,79,"[20, 61, 65, 68, 69, 74, 76, 77, 78]",2899.996961,6.0,0,0.02
55,14v9gvem,max,A30IV3OD4Q2YN2,9,80,"[20, 61, 68, 69, 74, 76, 77, 78, 79]",2899.996961,8.0,0,0.03
56,14v9gvem,max,AU6VM4MYD22LH,9,83,"[20, 61, 68, 69, 74, 76, 77, 78, 80]",2721.553753,7.0,0,0.03
57,14v9gvem,max,A1VAJ8OA2BX7RP,9,84,"[20, 61, 68, 69, 74, 76, 77, 78, 80]",2899.996961,5.0,0,0.02
58,14v9gvem,max,A2KH9SC6A8VQXZ,9,85,"[20, 61, 68, 69, 74, 76, 77, 78, 84]",2899.996961,8.0,0,0.03
59,14v9gvem,max,A2M5YIOR0MJUSA,9,86,"[20, 61, 68, 69, 74, 76, 77, 78, 85]",6393.383359,9.0,0,0.03
60,14v9gvem,max,A32Y9JC775LYLV,9,87,"[20, 61, 68, 69, 74, 76, 77, 78, 86]",2899.996961,6.0,0,0.02
61,14v9gvem,max,A16MSUA16BXLX2,9,88,"[20, 61, 68, 69, 74, 76, 77, 78, 86]",6393.383359,5.0,0,0.02
62,14v9gvem,max,A2Q4ILF5IEPAE3,9,89,"[61, 68, 69, 74, 76, 77, 78, 86, 88]",2899.996961,8.0,0,0.03
63,14v9gvem,max,A1QDBHYF5SUOUN,9,90,"[61, 68, 69, 74, 76, 77, 78, 86, 88]",2267.961461,4.0,0,0.02
64,14v9gvem,max,AOSYDRWRK9TOH,9,91,"[61, 68, 69, 74, 76, 77, 78, 86, 88]",2899.996961,3.0,0,0.01
65,14v9gvem,max,A2VKHQOIN0XPHY,9,92,"[61, 68, 69, 74, 76, 77, 78, 86, 88]",2899.996961,7.0,0,0.03
66,14v9gvem,max,A32AD7B4NW4W0D,9,94,"[61, 68, 69, 74, 76, 77, 78, 86, 88]",1800.0,3.0,0,0.01
67,14v9gvem,max,A1ON8T1EXZI8MG,9,106,"[61, 68, 69, 74, 76, 77, 78, 86, 88]",6393.4,4.0,0,0.02
68,14v9gvem,max,A23XF0FWALCX83,9,108,"[61, 69, 74, 76, 77, 78, 86, 88, 106]",2899.996961,9.0,0,0.03
69,14v9gvem,max,A1QYBDWUFR5YJ9,9,109,"[61, 69, 74, 76, 77, 78, 86, 88, 106]",7008.000914,5.0,0,0.02
70,14v9gvem,max,A2DGQV6JFSYI5D,9,110,"[61, 74, 76, 77, 78, 86, 88, 106, 109]",6393.383359,12.0,0,0.04
71,14v9gvem,max,A2HT9ZNMIXPS91,9,111,"[61, 76, 77, 78, 86, 88, 106, 109, 110]",544.3107506,6.0,0,0.02
72,14v9gvem,max,A12KC4GVIKW6AG,9,114,"[61, 76, 77, 78, 86, 88, 106, 109, 110]",6393.383359,6.0,0,0.02
73,14v9gvem,max,A1PY39NMKTG7M7,9,115,"[61, 76, 78, 86, 88, 106, 109, 110, 114]",14.0,5.0,0,0.02
74,14v9gvem,max,A1CR6FCY8R3WFA,9,116,"[61, 76, 78, 86, 88, 106, 109, 110, 114]",680.3884383,9.0,0,0.03
75,14v9gvem,max,AWJ5RYXJCSGV0,9,120,"[61, 76, 78, 86, 88, 106, 109, 110, 114]",6393.4,5.0,0,0.02
76,14v9gvem,max,A4JP9GRM1AZPS,9,122,"[61, 76, 78, 88, 106, 109, 110, 114, 120]",13.0,6.0,0,0.02
77,14v9gvem,max,A32WJMEO2ZEEBN,9,123,"[61, 76, 78, 88, 106, 109, 110, 114, 120]",6393.383359,4.0,0,0.01
78,14v9gvem,max,A4LCPARBNNE5W,9,124,"[61, 76, 78, 106, 109, 110, 114, 120, 123]",6393.4,9.0,0,0.03
79,14v9gvem,max,AYCGL8UG3ZVVK,9,125,"[61, 76, 78, 106, 109, 114, 120, 123, 124]",2267.961461,12.0,0,0.04
80,14v9gvem,max,A1QYORNO0GY308,9,127,"[61, 76, 78, 106, 109, 114, 120, 123, 124]",5593.4,1.0,0,0.01
81,14v9gvem,max,A264EBGUV70XK9,9,130,"[61, 76, 78, 106, 109, 114, 120, 123, 124]",6393.4,7.0,0,0.02
82,14v9gvem,max,AO9YO8LW3AWGC,9,131,"[61, 76, 78, 106, 109, 120, 123, 124, 130]",6393.383359,8.0,0,0.03
83,14v9gvem,max,A3C8RDY58STHZR,9,132,"[61, 76, 78, 106, 109, 120, 124, 130, 131]",7000.0,0.0,0,0.0
84,14v9gvem,max,A2B01MEFSL5R97,9,133,"[61, 76, 78, 106, 109, 120, 124, 130, 132]",544.3107506,1.0,0,0.01
85,14v9gvem,max,A2BCT7R44ISSRK,9,134,"[61, 76, 78, 106, 109, 120, 124, 130, 132]",6393.383359,3.0,0,0.01
86,14v9gvem,max,A1UKFVBFCZU78E,9,136,"[61, 76, 78, 106, 109, 120, 124, 130, 132]",15000.0,2.0,0,0.01
87,14v9gvem,max,A24O24JV1GA13X,9,137,"[61, 76, 78, 106, 109, 120, 124, 130, 132]",6350.292090999999,7.0,0,0.03
88,14v9gvem,max,A2QHW6YQY7VGHJ,9,138,"[61, 76, 78, 106, 109, 120, 124, 130, 132]",6422.2,7.0,0,0.02
89,14v9gvem,max,A2DR9FA1VXOORG,9,140,"[76, 78, 106, 109, 120, 124, 130, 132, 138]",6393.4,8.0,0,0.03
90,14v9gvem,max,A30UXIWN9JHVMD,9,143,"[76, 106, 109, 120, 124, 130, 132, 138, 140]",6700.0,6.0,0,0.02
91,14v9gvem,max,AUNYVEFUIK6LA,9,145,"[76, 109, 120, 124, 130, 132, 138, 140, 143]",6393.383359,2.0,0,0.01
92,14v9gvem,max,A2XWTRVP32BO4H,9,146,"[76, 109, 120, 124, 130, 132, 138, 140, 143]",6393.383359,5.0,0,0.02
93,14v9gvem,max,A230X3LM658NNV,9,147,"[76, 109, 120, 124, 130, 132, 138, 140, 143]",6424.0,4.0,0,0.01
94,14v9gvem,max,A2GHMAPJHOF07G,9,148,"[76, 109, 124, 130, 132, 138, 140, 143, 147]",589.6699798999999,4.0,0,0.01
95,14v9gvem,max,A1J1EY7QBQJTY6,9,149,"[76, 109, 124, 130, 132, 138, 140, 143, 147]",907.1845844000001,13.0,0,0.05
96,14v9gvem,max,A3BWSZT7UEXMQ,9,150,"[76, 109, 124, 130, 132, 138, 140, 143, 147]",700.0,12.0,0,0.04
97,14v9gvem,max,A2A62L7UX7QKSI,9,151,"[76, 109, 124, 130, 132, 138, 140, 143, 147]",6422.231828,5.0,0,0.02
98,14v9gvem,max,A3LX4S6ODU2LA5,9,152,"[76, 109, 130, 132, 138, 140, 143, 147, 151]",14200.8,4.0,0,0.02
99,14v9gvem,max,A292KR9U520QF5,9,153,"[76, 109, 130, 132, 138, 140, 143, 147, 151]",6700.011748,2.0,0,0.01
100,14v9gvem,max,A17I2H3TRL8Z3M,9,156,"[76, 109, 132, 138, 140, 143, 147, 151, 153]",317.5146045,3.0,0,0.01
101,14v9gvem,max,AIWSB4YTN32GF,9,157,"[76, 109, 132, 138, 140, 143, 147, 151, 153]",61485.795979999995,4.0,0,0.02
102,14v9gvem,max,A1N8WKXWLOLBRR,9,160,"[76, 109, 132, 138, 140, 143, 147, 151, 153]",1800.0,10.0,0,0.03
103,14v9gvem,max,A1CE3DR200PXSS,9,163,"[76, 109, 132, 138, 140, 143, 147, 151, 153]",6632.063623,6.0,0,0.02
104,14v9gvem,max,APTMG6X864HYP,9,164,"[76, 109, 132, 138, 143, 147, 151, 153, 163]",63.956513199999996,5.0,0,0.02
105,14v9gvem,max,A3QWEYIEZA6T2V,9,165,"[76, 109, 132, 138, 143, 147, 151, 153, 163]",10250.0,10.0,0,0.04
106,14v9gvem,max,A4JS2C4BV53LO,9,167,"[76, 109, 132, 138, 143, 147, 151, 153, 163]",7000.017690000001,10.0,0,0.03
107,14v9gvem,max,A1OLN3S571WWSP,9,170,"[76, 109, 132, 143, 147, 151, 153, 163, 167]",1224.6991890000002,7.0,1,1.03
108,14v9gvem,max,A1APRIR2E2D5YZ,9,171,"[76, 109, 132, 143, 147, 151, 153, 163, 167]",7490.169520999999,5.0,0,0.02
109,14v9gvem,max,A9XHW2I5GYXX5,9,172,"[109, 132, 143, 147, 151, 153, 163, 167, 171]",6793.361042,11.0,0,0.04
110,14v9gvem,max,AY49SX2H950WN,9,174,"[109, 132, 143, 147, 153, 163, 167, 171, 172]",7125.934909999999,8.0,0,0.03
111,14v9gvem,max,A2CJ9OMOWFU441,9,176,"[109, 132, 143, 153, 163, 167, 171, 172, 174]",710.0,13.0,0,0.04
112,14v9gvem,max,A184JQ55BFYD4K,9,178,"[109, 132, 143, 153, 163, 167, 171, 172, 174]",6803.884383,10.0,0,0.03
113,14v9gvem,max,A5E2STIXQEALI,9,180,"[109, 132, 143, 153, 167, 171, 172, 174, 178]",6793.361042,2.0,0,0.01
114,14v9gvem,max,AFBOT0CTDQ8X3,9,181,"[109, 132, 153, 167, 171, 172, 174, 178, 180]",7488.808744,8.0,0,0.03
115,14v9gvem,max,A3TH1793ZE71J0,9,182,"[109, 132, 167, 171, 172, 174, 178, 180, 181]",7500.0,10.0,0,0.03
116,14v9gvem,max,A1UYVA1O1G2UJP,9,185,"[109, 132, 167, 171, 174, 178, 180, 181, 182]",6793.4,3.0,0,0.01
117,14v9gvem,max,A2EDGL9NBR4G4N,9,187,"[109, 132, 167, 171, 174, 178, 181, 182, 185]",7488.808744,2.0,0,0.01
118,14v9gvem,max,A10LGIY5HFYMZM,9,189,"[109, 132, 167, 171, 174, 178, 181, 182, 187]",566.9903652,9.0,0,0.03
119,14v9gvem,max,AD86UQ62HUAJN,9,191,"[109, 132, 167, 171, 174, 178, 181, 182, 187]",7125.934909999999,8.0,0,0.03
120,14v9gvem,max,AXR1UR72QU6KR,9,192,"[109, 132, 167, 171, 174, 181, 182, 187, 191]",7490.169520999999,9.0,0,0.03
121,14v9gvem,max,A1Y6LOM94LF2PL,9,193,"[109, 167, 171, 174, 181, 182, 187, 191, 192]",7671.152845999999,11.0,0,0.04
122,14v9gvem,max,A1W9CC8OYWUR2X,9,196,"[109, 171, 174, 181, 182, 187, 191, 192, 193]",7008.000914,13.0,0,0.04
123,14v9gvem,max,ABFI0E4I86JCC,9,198,"[171, 174, 181, 182, 187, 191, 192, 193, 196]",7008.000914,10.0,0,0.04
124,14v9gvem,max,A1FLEFIVFT809G,9,200,"[171, 174, 181, 182, 187, 191, 192, 193, 198]",589.6699798999999,7.0,0,0.03
125,14v9gvem,max,A6XIT3L2PXINQ,9,201,"[171, 174, 181, 182, 187, 191, 192, 193, 198]",7490.2,14.0,0,0.05
126,14v9gvem,max,AMD1LYNQAH3R8,9,202,"[171, 174, 181, 182, 187, 191, 192, 193, 201]",7125.934909999999,11.0,0,0.04
127,14v9gvem,max,A2HWHR670RYKCO,9,204,"[171, 181, 182, 187, 191, 192, 193, 201, 202]",7488.808744,3.0,0,0.01
128,14v9gvem,max,A92DDP49S9LFZ,9,205,"[171, 181, 182, 187, 192, 193, 201, 202, 204]",7671.152845999999,7.0,0,0.02
129,14v9gvem,max,A16CKWHOTJH3ZU,9,206,"[171, 181, 182, 187, 192, 193, 201, 204, 205]",7550.0,3.0,0,0.01
130,14v9gvem,max,A3AQT2U8D3TIPN,9,207,"[171, 182, 187, 192, 193, 201, 204, 205, 206]",7488.8,8.0,0,0.03
131,14v9gvem,max,A143LJ1H3G2K58,9,208,"[171, 182, 187, 192, 193, 201, 204, 205, 206]",7490.169520999999,13.0,0,0.04
132,14v9gvem,max,A18V9R4S66TXC4,9,209,"[171, 182, 192, 193, 201, 204, 205, 206, 208]",7549.998344,4.0,0,0.02
133,14v9gvem,max,A2DT9AU9BXZS1W,9,210,"[171, 182, 192, 193, 201, 205, 206, 208, 209]",7500.012473999999,8.0,0,0.03
134,14v9gvem,max,A1FX4EXRA84IVJ,9,216,"[182, 192, 193, 201, 205, 206, 208, 209, 210]",7490.2,3.0,0,0.01
135,14v9gvem,max,A3BOQMX1UUEJPF,9,218,"[182, 193, 201, 205, 206, 208, 209, 210, 216]",16513.0,15.0,0,0.05
136,14v9gvem,max,A2G5GSVIYBWAY2,9,221,"[182, 193, 201, 205, 206, 208, 209, 210, 216]",950.0,9.0,0,0.03
137,14v9gvem,max,A18UCBCCBKS6NY,9,224,"[182, 193, 201, 205, 206, 208, 209, 210, 216]",7671.152845999999,8.0,0,0.03
138,14v9gvem,max,A1IU1JFAEUC9OC,9,227,"[182, 193, 201, 205, 206, 209, 210, 216, 224]",6900.0,4.0,0,0.01
139,14v9gvem,max,ASAH67W5LWK3C,9,228,"[182, 193, 201, 205, 206, 209, 210, 216, 224]",7529.63205,8.0,0,0.03
140,14v9gvem,max,A2NGWOD74RE7WN,9,229,"[182, 193, 205, 206, 209, 210, 216, 224, 228]",7671.0,5.0,0,0.02
141,14v9gvem,max,A2ES4ZTH0IATSL,9,231,"[182, 193, 205, 206, 209, 210, 224, 228, 229]",12467.0,4.0,0,0.01
142,14v9gvem,max,A13PP95I89HW09,9,232,"[182, 193, 205, 206, 209, 210, 224, 228, 229]",7698.368383,4.0,0,0.02
143,14v9gvem,max,A173WCWT8JQFF,9,234,"[193, 205, 206, 209, 210, 224, 228, 229, 232]",7529.63205,7.0,0,0.02
144,14v9gvem,max,A142K2FU0YWNSC,9,235,"[193, 205, 206, 209, 224, 228, 229, 232, 234]",861.8253552000001,1.0,0,0.01
145,14v9gvem,max,A1C9MQCM0J4F1T,9,236,"[193, 205, 206, 209, 224, 228, 229, 232, 234]",7620.350509000001,7.0,0,0.02
146,14v9gvem,max,A2J51W7F7HAHWI,9,237,"[193, 205, 206, 209, 224, 229, 232, 234, 236]",7671.2,6.0,0,0.02
147,14v9gvem,max,A2UEZYH0AI7X4T,9,238,"[193, 205, 206, 209, 224, 229, 232, 236, 237]",7671.198205,3.0,0,0.01
148,14v9gvem,max,A2MTNKOH8SMMNR,9,240,"[193, 205, 206, 224, 229, 232, 236, 237, 238]",1814.369169,2.0,0,0.01
149,14v9gvem,max,A24C061ZQBWLE9,9,241,"[193, 205, 206, 224, 229, 232, 236, 237, 238]",7620.4,11.0,0,0.04
150,14v9gvem,max,A223DPMHIR6A0K,9,242,"[193, 205, 224, 229, 232, 236, 237, 238, 241]",725.7476675,5.0,0,0.02
151,14v9gvem,max,AD3CJWU6QMX1P,9,243,"[193, 205, 224, 229, 232, 236, 237, 238, 241]",7672.513623000001,8.0,0,0.03
152,14v9gvem,max,A1FPGJA966LJ0N,9,244,"[193, 205, 224, 229, 232, 237, 238, 241, 243]",6000.0,13.0,0,0.05
153,14v9gvem,max,A2U5CZUVJXNPN3,9,245,"[193, 205, 224, 229, 232, 237, 238, 241, 243]",7671.198205,25.0,0,0.09
154,14v9gvem,max,A5LUUIV8N2O8K,9,246,"[193, 205, 224, 229, 232, 237, 238, 243, 245]",748.4272821000001,6.0,0,0.02
155,14v9gvem,max,A3OHLGL029S4X5,9,250,"[193, 205, 224, 229, 232, 237, 238, 243, 245]",16912.1,10.0,0,0.04
156,14v9gvem,max,A1PZIN8H1VI6SY,9,253,"[193, 205, 224, 229, 232, 237, 238, 243, 245]",7672.5,15.0,0,0.05
157,14v9gvem,max,A30EDI0EBQOHM4,9,255,"[193, 205, 224, 232, 237, 238, 243, 245, 253]",2267.961461,4.0,0,0.01
158,14v9gvem,max,AGT5GWM0W4UNZ,9,258,"[193, 205, 224, 232, 237, 238, 243, 245, 253]",7671.198205,6.0,0,0.02
159,14v9gvem,max,A2Y4W0FI8GQRWG,9,259,"[205, 224, 232, 237, 238, 243, 245, 253, 258]",7900.0,7.0,0,0.02
160,14v9gvem,max,A3EYII4GCWUYAS,9,260,"[224, 232, 237, 238, 243, 245, 253, 258, 259]",7672.5,8.0,0,0.03
161,14v9gvem,max,ARZMZHL90FY1S,9,262,"[232, 237, 238, 243, 245, 253, 258, 259, 260]",16000.0,7.0,0,0.02
162,14v9gvem,max,A38HEYRS7LPUSD,9,264,"[232, 237, 238, 243, 245, 253, 258, 259, 260]",7698.368383,13.0,0,0.04
163,14v9gvem,max,A83Q8AYFT9J6H,9,265,"[232, 237, 243, 245, 253, 258, 259, 260, 264]",7671.2,10.0,0,0.04
164,14v9gvem,max,A3R2OKEJ59JRR3,9,266,"[232, 237, 243, 253, 258, 259, 260, 264, 265]",7800.0,11.0,0,0.04
165,14v9gvem,max,AGB6VR06R0M03,9,267,"[232, 237, 243, 253, 259, 260, 264, 265, 266]",7800.018416,10.0,0,0.03
166,14v9gvem,max,A1BAZGK681JBY9,9,268,"[232, 243, 253, 259, 260, 264, 265, 266, 267]",9.0,11.0,0,0.04
167,14v9gvem,max,A1PR9HKW1GPVVS,9,269,"[232, 243, 253, 259, 260, 264, 265, 266, 267]",16915.0,6.0,0,0.02
168,14v9gvem,max,A23MOF1WG1Z6KB,9,270,"[232, 243, 253, 259, 260, 264, 265, 266, 267]",7899.990156999999,10.0,0,0.04
169,14v9gvem,max,A1VZFSI22E5568,9,273,"[232, 243, 253, 259, 260, 264, 266, 267, 270]",846.2671396,7.0,0,0.02
170,14v9gvem,max,A16UGMC1682375,9,274,"[232, 243, 253, 259, 260, 264, 266, 267, 270]",17000.5,8.0,0,0.03
171,14v9gvem,max,A2ZAG8ZI1YRE7A,9,275,"[232, 243, 253, 259, 260, 264, 266, 267, 270]",3480.1868619999996,4.0,0,0.02
172,14v9gvem,max,A1V9CCGVDKU65F,9,276,"[232, 243, 253, 259, 260, 264, 266, 267, 270]",2000.0,4.0,0,0.01
173,14v9gvem,max,A36VCCMRY5D6M,9,277,"[232, 243, 253, 259, 260, 264, 266, 267, 270]",16915.0,10.0,0,0.04
174,14v9gvem,max,A3J3K2FXTVBTL4,9,278,"[232, 243, 253, 259, 260, 264, 266, 267, 270]",7672.513623000001,5.0,0,0.02
175,14v9gvem,max,A3PQVDFT21IISU,9,281,"[232, 243, 259, 260, 264, 266, 267, 270, 278]",7710.615375,10.0,0,0.03
176,14v9gvem,max,A1U676ZSAHHV6C,9,282,"[232, 243, 259, 264, 266, 267, 270, 278, 281]",933.9465296,4.0,0,0.01
177,14v9gvem,max,A3T5RBOZNXB3LP,9,286,"[232, 243, 259, 264, 266, 267, 270, 278, 281]",907.1845844000001,58.0,0,0.2
178,14v9gvem,max,A1EK11RBZ8CJMV,9,288,"[232, 243, 259, 264, 266, 267, 270, 278, 281]",542.9499738,4.0,0,0.02
179,14v9gvem,max,A3S133YB25MV93,9,289,"[232, 243, 259, 264, 266, 267, 270, 278, 281]",500.0,7.0,0,0.02
180,14v9gvem,max,A1ACF06N302KBA,9,290,"[232, 243, 259, 264, 266, 267, 270, 278, 281]",7710.615375,11.0,0,0.04
181,14v9gvem,max,A1XGAPVF20YSWD,9,291,"[232, 259, 264, 266, 267, 270, 278, 281, 290]",7899.990156999999,4.0,0,0.01
182,14v9gvem,max,A32DF3NJSJYUXB,9,293,"[232, 259, 264, 266, 267, 270, 281, 290, 291]",17235.0,6.0,0,0.02
183,14v9gvem,max,A6I0XTTDM6EOJ,9,294,"[232, 259, 264, 266, 267, 270, 281, 290, 291]",861.8253552000001,1.0,0,0.0
184,14v9gvem,max,ATS1XPU48E52J,9,297,"[232, 259, 264, 266, 267, 270, 281, 290, 291]",7710.615375,7.0,0,0.03
185,14v9gvem,max,A12XMUO7UW08EK,9,298,"[259, 264, 266, 267, 270, 281, 290, 291, 297]",1699.0,11.0,0,0.04
186,14v9gvem,max,A327WV8XR7LLIY,9,299,"[259, 264, 266, 267, 270, 281, 290, 291, 297]",7698.368383,5.0,0,0.02
187,14v9gvem,max,A2XNOJZEAY4WFJ,9,300,"[259, 266, 267, 270, 281, 290, 291, 297, 299]",7899.990156999999,24.0,0,0.08
188,14v9gvem,max,A1M1RHDUVSP5SH,9,302,"[259, 266, 267, 270, 281, 290, 291, 297, 300]",1.0,4.0,0,0.02
189,14v9gvem,max,A2PWPWFHHWV4YP,9,304,"[259, 266, 267, 270, 281, 290, 291, 297, 300]",17416.5,8.0,0,0.03
190,14v9gvem,max,A66YRRA681560,9,307,"[259, 266, 267, 270, 281, 290, 291, 297, 300]",78850.6,9.0,0,0.03
