participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.consent,player.is_dropout,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,3ye60veh,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:20:12.435927+00:00,1,A3S2JC9CSHV1HF,33NF62TLXKLOQN8CDICSUOH2OXXKJS,1.04,11,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
12,wu068qmf,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:20:52.125180+00:00,1,AG8PCITDPLLKU,3S4AW7T80C197B79VB1P3M5YV0C4LO,1.23,12,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
13,xahhtvhh,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:21:00.223750+00:00,1,A2VIGMJ1CENNNE,3HSYG7LRBKHJ17EUV3C4V3HF3MXKKR,0.17,13,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
14,1ps24qbl,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 13:21:40.542014+00:00,1,AX1787Q2JJI1V,3DEL4X4EL74K5C2IY1SKU54SXAKXYN,0.00,14,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
15,aixh2j4q,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:24:17.782340+00:00,1,A2YH9MQZQY449I,3OF2M9AATH7EQ2DGV4FEII5S7VAKZD,1.03,15,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
16,jvcyndb3,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:25:22.141844+00:00,1,A21E14UDZSA0AW,3PW9OPU9PR3MEQOIYN0IQSZMDGB21K,1.07,16,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
17,akl9y06b,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 13:40:02.034414+00:00,1,A1BQI9JKLVCIL0,33M4IA01QHKB8BQWK60QM9BVUN6XRM,0.00,17,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
18,0xpoqo86,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 13:40:54.566831+00:00,1,ARZV0T1MCI22L,3X1FV8S5JYASFWCN4G5WZK03C3NVGL,0.00,18,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
19,ibs42fsz,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:41:19.636937+00:00,1,A36LE9BV29Z3E0,3PEIJLRY6UCGG77IJ0AW98JCM2LXWP,0.01,19,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
20,q5knppx6,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:41:46.714633+00:00,1,A3ESWPD2HJ7NPC,37Z929RLGARGS9HPULZYNGVL3T1STM,0.12,20,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
21,s843nh6h,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 13:50:26.567490+00:00,1,A16HSMUJ7C7QA7,32VNZTT0A8NKA92M0VYLPYEX1S1R41,0.00,21,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
22,l4zay918,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:52:58.246094+00:00,1,A1DSNGHV00UXTA,3VJ40NV2QJ61UHPWN4IP3BLK64YTOQ,0.02,22,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
23,376lpi43,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:53:15.563086+00:00,1,A10DD9P027RX3Y,3NPI0JQDAPOJFH1X24V4SBQAG9UTP7,0.04,23,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
24,65z3pt7k,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:54:04.438050+00:00,1,A3UYHP1IKCNN7K,3MTMREQS4W14KUZP8QIIP08ELHDAWZ,0.02,24,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
25,0g3dwd1b,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:56:34.454979+00:00,1,A2M47PS6EFUN1J,3G2UL9A02EXO7DMLA5TUHF7BW7E764,0.04,25,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
26,32s15x31,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 13:58:16.780024+00:00,1,A1NXSHZG579AE8,3QBD8R3Z222HDWA683HHV39SQ5I4O6,0.02,26,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
27,cvlsxid2,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:04:53.993200+00:00,1,A2VFH95BVFIU5K,3P4RDNWND6PXKSIODFRGH82PWT9JIH,0.02,27,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
28,fdzwc8vm,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 14:07:56.730412+00:00,1,A282JJCSQY0PC9,35K3O9HUACW5ZLU6Y6A4HVC5BTLFE1,0.00,28,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
29,wqlhu1qm,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 14:12:23.914697+00:00,1,A17JTO7E31H4ID,3QAPZX2QN5WM713024WICNGC8O702H,0.00,29,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
30,yjepjx9f,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:16:01.825519+00:00,1,A13RZLOMFX165T,3J4Q2Z4UTZMW7A66XMF4F0NJPZZWQS,0.02,30,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
31,cn9md28s,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:23:36.081847+00:00,1,A3N7DA9P7ILG3A,3Z4XG4ZF49A5Q6B0LXUQVSGQ4VKX8C,0.04,31,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
32,2pe0s6gs,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:25:43.031176+00:00,1,AV97LGVY8EYIS,3MAOD8E57RTQTDY4RZJ9DP6LTQJXN0,0.01,32,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
33,u7v2y5gh,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 14:28:30.880549+00:00,1,A2SBISQJE2ZPJQ,3Y4W8Q93L03P3C2W2Q4OTZX6ZB9VDD,0.00,33,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
34,z27ldfqp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:29:28.992740+00:00,1,A3E3J27LF4OX9M,39PAAFCODNJWK1YTOG43Y3FS2XXTVU,0.04,34,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
35,19a3kr59,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:30:17.787527+00:00,1,A21EPR8KW0GWX2,3MMN5BL1W0N8VX6QV9XLTUSHH593M7,0.02,35,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
36,xrnwukwx,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:53:23.588221+00:00,1,A2DBVYJQCXXZOS,38F71OA9GUF3B9MJF4YNU3HEKVEMFZ,1.04,36,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
37,nybkqqve,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 14:57:48.639687+00:00,1,A3E159NSD6WYR5,37Q970SNZFRFJP5GS2FOHACQBADS1G,0.02,37,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
38,ppwqzlls,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 14:59:09.381326+00:00,1,A3E0NS3NXEZTUO,32SCWG5HIINDDJQL6RNBH1YWW1MP6V,0.00,38,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
39,e1ul7dy3,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 15:01:11.581704+00:00,1,A1GRLZL4F72RBJ,3FIJLY1B6VN9WCJW7KQFB7B9P0PPFY,0.00,39,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
40,2el8jqv6,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 15:03:42.112222+00:00,1,A2KDYSLV030FVX,3OS46CRSLGIQI3NHS3WANTNEIPNV6M,1.01,40,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
41,603bp62f,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 15:12:35.526819+00:00,1,A3V9JFVZQ2XF4Y,3LWJHTCVCD5UWOKB7X54BC1JUWBQFQ,0.01,41,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
42,7klf6tvd,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 15:19:39.559695+00:00,1,A248G7WMC2OS7F,3N2BF7Y2VRDNP5DPAUMNXOTR0ASMHY,1.01,42,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
43,017pevch,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 15:36:14.818498+00:00,1,A1CHU4WTF5NIF0,38F5OAUN5OV442626OKYE6W15LYH7J,1.03,43,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
44,ytp77p3i,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 15:53:39.925367+00:00,1,AEEYCRN6WP4JV,31Q0U3WYDQYT0RLO4ZHDMJGUOW371B,0.04,44,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
45,t3c728yk,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 15:54:04.788307+00:00,1,A2CEJ05FTTIESQ,3A0EX8ZRN97DS9ZHT50258D0E73BYZ,0.19,45,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
46,rc7etf92,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 15:59:08.233556+00:00,1,A1WSCND5HZZV5N,3TPWUS5F8AKSD9WNS4E9VVY2LK3CW8,1.03,46,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
47,1u7s64id,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:12:26.253563+00:00,1,AZGES5D9CK09W,3XC1O3LBOT5TOWMZAC2XBUHQBZZLT7,1.03,47,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
48,o77fjec4,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:19:40.744248+00:00,1,A37533SGF100SL,352YTHGROWW7LFOJ4QMRBUCREJAH41,0.02,48,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
49,e6k1gicl,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 16:19:56.664682+00:00,1,ADFK3HW4HAH48,3RRCEFRB7NVXU2LX4YCVPJ9TJ654B8,0.00,49,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
50,9fbypfer,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:23:01.353720+00:00,1,A1MSWJ2Q7FU8J4,3VE8AYVF8NGOQKKFL3O4PLGJ0QTF88,1.09,50,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
51,zecu5a1g,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:29:27.864689+00:00,1,A1PV6DXZKEPBBI,3B2X28YI3XYB9PPBNM5AMHT7FXBB60,1.01,51,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
52,zdoqo0wo,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:39:46.429143+00:00,1,AWZL0OS5WK2SI,3GLB5JMZFYE6LFC1DV52TYUWCWRDGC,1.04,52,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
53,nsj5gm51,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:43:29.722411+00:00,1,A37RLZY7Y1EJ2Q,38JBBYETQPTV15XHEPELQRFEM3JE4J,0.03,53,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
54,0djo6c4v,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:53:11.155433+00:00,1,ABZ60UVJ3BPKO,3K772S5NP9UPDHLCTWY4KGOIR86HE9,1.04,54,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
55,m64cve5p,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 16:54:22.814331+00:00,1,A1Q6SUTBV33DQU,3JAOYWH7VJNA4HDLC6XGKUGEHSZ9LY,0.04,55,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
56,2tsoqchf,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 17:29:05.434200+00:00,1,A3I121EM0MQINQ,3A9AA95ATX5HUFQ718D6PVKW06IP5M,0.05,56,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
57,j91vb1xv,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 17:29:26.296381+00:00,1,A2J4CYBAKI5HXU,3GU1KF0O4JKJJV7G2I4JSHKOA25BPA,0.17,57,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
58,q4pb1ph1,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 17:32:14.230280+00:00,1,ADRBQQAQZVRCZ,3E7TUJ2EGD5R65PTZPZS1H898JZ9DK,0.32,58,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
59,hf00qhf7,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-06 17:36:06.812309+00:00,1,A2FP20UDGV3K01,35LDD5557BNERVEXGFPKAG9JSR3KM7,0.00,59,0,1,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
60,dtqyxsxv,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 17:46:56.772409+00:00,1,A1XO3YWF8KNJZK,3AZHRG4CU53BSJZJ64ANVXL4E2H305,0.04,60,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
61,kom07j6w,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 17:56:40.283371+00:00,1,A3QGHKQGL1KUY9,3I3WADAZ9RNZ9FE6M80R0VF6Q1OO56,0.02,61,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
62,ddwjhban,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 18:07:46.550354+00:00,1,A4EJNWLWAUTDU,3BV8HQ2ZZXK6QFKJH85ER691XFW6A6,1.04,62,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
63,8o7huefh,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 18:08:07.267544+00:00,1,ABOFTLU6ML0SC,3WYP994K18A7MXIMXEJUUSR806ZY68,0.19,63,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
64,qnandlu0,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 18:09:08.996834+00:00,1,A25HVD3UIHVIBP,3NLZY2D53Q8GWGU7T8826P63RS7LQ0,0.08,64,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
65,zmbebd9e,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 18:18:09.500814+00:00,1,AL2DWB1NI4QQW,31LVTDXBL8TG8H976NX2BFG8NECLR4,0.02,65,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
66,bzkvo1ip,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 18:35:30.697851+00:00,1,A1LU0X6VFLXD8H,3ZQIG0FLQFZOCI2NJL9ELNMR6SYWV8,0.03,66,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
67,qw9425pu,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 18:48:33.260639+00:00,1,AR88EX8CIHJNS,3OVHNO1VE7K6CW763NTRE5A2NN0DZI,0.03,67,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
68,4ss9yv9q,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 18:57:27.231545+00:00,1,A2WFTJMSJHFCX,3CCZ6YKWR82W2SA0KJH935KHV3E59N,1.04,68,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
69,yfbnbly5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 19:36:33.706175+00:00,1,A11CKLV4K6SVRC,30OG32W0SVUHND7NWUTHP0LEDLVNE6,0.02,69,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
70,b9iq0t45,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 19:42:34.946544+00:00,1,A221L64A30LW7Z,3M0NZ3JDP2HB8JSDOHB8GTMAA655Z5,1.04,70,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
71,41x2h96u,,0,20,19,ox,1,Results,172.16.176.137,2018-07-06 19:46:55.514863+00:00,1,A34XI67018IK8,3Z7VU45IPZ0CK1RUNU9WD39TYQ01ZJ,1.01,71,1,0,0.00,1,1,nuf4ogmf,,,34R3P23QHSKH8X99OUN8I3ZV2O2WHA,3BRG9Q58N23ZFV1N4Q20MWXS9YOQYF,,0
