,session,method,mturker,views,id,hist,guess,time,bonus,pay
130,kygak6r7,history,A27QBHT6EAY59H,1,201,[199],793.78651134457,67.0,0.0,0.23
131,kygak6r7,history,A3980M16RUS4KQ,1,203,[201],1170.0,49.0,1.0,1.16
132,kygak6r7,history,A23R7BFNJWDB3J,1,204,[203],1160.0,39.0,1.0,1.13
133,kygak6r7,history,A1ETJBNTO9ZWZ8,1,206,[204],816.466125954415,28.0,0.0,0.09
134,kygak6r7,history,A377PON9N4JZEY,1,205,[206],1180.0,71.0,1.0,1.24
135,kygak6r7,history,A3RK24IUUN6NYS,1,209,[205],1133.98073049224,1.0,1.0,1.01
136,kygak6r7,history,A62H1UZADLF7Q,1,208,[209],2041.1653148860398,52.0,0.0,0.17
137,kygak6r7,history,ADMPIBL7UKJUS,1,210,[208],936.668083386593,2.0,0.0,0.01
138,kygak6r7,history,A13XLDUDAKVQSZ,1,211,[210],589.6699798559661,12.0,0.0,0.04
139,kygak6r7,history,A1FHIX12RF362M,1,212,[211],680.388438295346,10.0,0.0,0.03
140,kygak6r7,history,A17KX9Q5PE4VXR,1,213,[212],362.873833757518,9.0,0.0,0.03
141,kygak6r7,history,AQGFIF4GOVTQX,1,214,[213],544.310750636277,9.0,0.0,0.03
142,kygak6r7,history,A48EUSNJ5PQQF,1,216,[214],1240.0,28.0,1.0,1.09
143,kygak6r7,history,A37AWU2VH1ZIXX,1,218,[216],1451.4953350300698,8.0,0.0,0.03
144,kygak6r7,history,A122MG9OM42UDP,1,219,[218],385.553448367363,21.0,0.0,0.07
145,kygak6r7,history,A228457A3CMGYF,1,221,[219],408.23306297720706,8.0,0.0,0.03
146,kygak6r7,history,A3TPNIQ3HFY3WD,1,223,[221],396.893255672285,5.0,0.0,0.02
147,kygak6r7,history,A1RHFC48XX4G2I,1,224,[223],405.965101516223,10.0,0.0,0.03
148,kygak6r7,history,A31AI87X2GIPWH,1,226,[224],397.346847964482,10.0,0.0,0.04
149,kygak6r7,history,A1Q2C5GJTB09WW,1,231,[226],408.23306297720706,8.0,0.0,0.03
150,kygak6r7,history,ANUG05IDFTWF,1,232,[231],442.25248489197503,7.0,0.0,0.03
151,kygak6r7,history,A2LED6ZGVIMIJT,1,235,[232],340.194219147673,9.0,0.0,0.03
152,kygak6r7,history,A3EWC3BN8RU33I,1,236,[235],907.1845843937939,2.0,0.0,0.01
153,kygak6r7,history,ASNIJB33IXAH9,1,237,[236],816.466125954415,5.0,0.0,0.02
