,session,method,mturker,views,id,hist,guess,time,bonus,pay
24,xnffbj66,max,A17QU08GPWHEVJ,1,45,[37],453.59229219689695,4.0,0.0,0.01
25,xnffbj66,max,A6J0YIY3GGKIX,1,46,[37],1800.0,3.0,0.0,0.01
26,xnffbj66,max,A10HEV2856GIQL,1,47,[37],2400.0,32.0,0.0,0.11
27,xnffbj66,max,AP9WIQ4P78XLH,1,48,[37],952.5438136134841,3.0,0.0,0.01
28,xnffbj66,max,AFKTRR5C9W47,1,49,[37],453.59229219689695,5.0,0.0,0.02
29,xnffbj66,max,A2A6JQABXWH9ID,1,51,[37],3175.14604537828,8.0,0.0,0.03
30,xnffbj66,max,A1H7N191EGOB7D,1,53,[37],2948.3498992798304,9.0,0.0,0.03
31,xnffbj66,max,A2WPHVMLLEV5ZB,1,54,[37],3401.9421914767304,6.0,0.0,0.02
32,xnffbj66,max,A15C02GO8F3DOH,1,57,[54],1360.77687659069,8.0,0.0,0.03
33,xnffbj66,max,A1SMJ56JO29YM6,1,60,[54],3900.8937128933203,5.0,0.0,0.02
34,xnffbj66,max,A1S51S9DFN7K6Q,1,61,[60],2500.0,9.0,0.0,0.03
35,xnffbj66,max,A2U5F2I0HADXE0,1,65,[60],2900.0,0.0,0.0,0.0
36,xnffbj66,max,AX2VR7850ON7L,1,67,[60],1270.05841815131,24.0,1.0,1.08
37,xnffbj66,max,AVKNEGH5H62EI,1,66,[60],3968.9325567228498,10.0,0.0,0.04
38,xnffbj66,max,A2ZSCVGR8XBZ1I,1,68,[66],1360.77687659069,4.0,0.0,0.02
39,xnffbj66,max,A3F0NFNLOLFJT0,1,69,[66],1247.3788035414698,15.0,1.0,1.05
40,xnffbj66,max,A2E6RCHC24EKJN,1,70,[66],323.411304336388,7.0,0.0,0.02
41,xnffbj66,max,A2XMWKECDCSJOC,1,72,[66],1000.0,2.0,0.0,0.01
42,xnffbj66,max,A2HBGHLR6A3AD1,1,73,[66],3175.14604537828,64.0,0.0,0.21
43,xnffbj66,max,A1DZ7CLNB7WCIW,1,74,[66],1088.62150127255,2.0,0.0,0.01
44,xnffbj66,max,AC8ETQXPDRR6P,1,75,[66],3175.14604537828,53.0,0.0,0.18
45,xnffbj66,max,A2R7F3TSU5BL1,1,77,[66],1587.57302268914,10.0,0.0,0.03
46,xnffbj66,max,A1NRIT5DE3TBID,1,78,[66],3628.7383375751792,4.0,0.0,0.02
47,xnffbj66,max,A2SF3TLGAOA2AJ,1,79,[66],3968.9325567228498,8.0,0.0,0.03
48,xnffbj66,max,A2K05RWEOSTCAJ,1,82,[79],566.990365246121,6.0,0.0,0.02
49,xnffbj66,max,A2DE0F99FKKTGN,1,83,[79],897.0,2.0,0.0,0.01
50,xnffbj66,max,A2GY8FV96EVCZN,1,84,[79],800.0,29.0,0.0,0.1
51,xnffbj66,max,A2FEPNA8OA1UE,1,85,[79],1587.57302268914,6.0,0.0,0.02
52,xnffbj66,max,A6YDORFZZXXPQ,1,86,[79],226.796146098449,27.0,0.0,0.09
53,xnffbj66,max,A1J6JWA2GSZ561,1,87,[79],4082.33062977207,7.0,0.0,0.02
54,xnffbj66,max,A2KNNYT5P67HOT,1,88,[87],1200.0,8.0,1.0,1.03
55,xnffbj66,max,ACJQN3V6AJAVQ,1,89,[87],2382.2667186181,7.0,0.0,0.02
56,xnffbj66,max,ATZ32H3UZ6747,1,90,[87],1325.0,22.0,1.0,1.08
57,xnffbj66,max,A162EZA0WK9G2S,1,91,[87],1451.4953350300698,5.0,0.0,0.02
58,xnffbj66,max,A1AEV3GK17B1YP,1,92,[87],3855.53448367363,3.0,0.0,0.01
59,xnffbj66,max,A1TS41D3J0RH7T,1,93,[87],1167.0,6.0,1.0,1.02
60,xnffbj66,max,A243X2Y9HP7630,1,94,[87],166.468371236261,6.0,0.0,0.02
61,xnffbj66,max,A2T50DFGASW68C,1,97,[87],1133.98073049224,2.0,1.0,1.01
62,xnffbj66,max,A7H4PDDRFL6SA,1,98,[87],532.517351039157,4.0,0.0,0.01
63,xnffbj66,max,A34TQBTZQF4W1U,1,100,[87],3401.9421914767304,2.0,0.0,0.01
64,xnffbj66,max,AU2QQ6YYZ6EG7,1,101,[87],90.7184584393794,6.0,0.0,0.02
65,xnffbj66,max,AG4UF80S7C3DM,1,102,[87],3438.6831671446803,8.0,0.0,0.03
66,xnffbj66,max,A3S0INU046UTYK,1,99,[87],589.6699798559661,7.0,0.0,0.03
67,xnffbj66,max,A5T9IFDZ3W4T6,1,104,[87],308.44275869389,7.0,0.0,0.03
68,xnffbj66,max,A371FSF7RKLF9F,1,105,[87],612.349594465811,3.0,0.0,0.01
69,xnffbj66,max,A2H4LDKDIC2EKV,1,106,[87],1133.98073049224,4.0,1.0,1.02
70,xnffbj66,max,A3EU0IYPO8LPUF,1,108,[87],150.0,7.0,0.0,0.03
71,xnffbj66,max,A1UZQUNJNN5L2O,1,112,[87],36.0,7.0,0.0,0.03
72,xnffbj66,max,A7KLTVEIASF4J,1,114,[87],4050.0,3.0,0.0,0.01
73,xnffbj66,max,A1HXFSN27CGCCU,1,113,[87],929.8641990036391,5.0,0.0,0.02
74,xnffbj66,max,A2YTQDLACTLIBA,1,115,[87],2267.96146098449,6.0,0.0,0.02
75,xnffbj66,max,A1NOFP5DV5S7DW,1,116,[87],816.466125954415,8.0,0.0,0.03
76,xnffbj66,max,A2JO32VUPT9PSX,1,117,[87],529.342204993779,8.0,0.0,0.03
77,xnffbj66,max,A381028GUPB4YP,1,118,[87],800.0,4.0,0.0,0.01
78,xnffbj66,max,ASMYI8G2J4TN9,1,119,[87],703.0680529051899,2.0,0.0,0.01
79,xnffbj66,max,ADDXPFJWZSP0C,1,120,[87],907.1845843937939,6.0,0.0,0.02
80,xnffbj66,max,A18B1TWURSJFOL,1,121,[87],272.155375318138,50.0,0.0,0.17
81,xnffbj66,max,A3J1RYIUGDKVAM,1,122,[87],907.1845843937939,4.0,0.0,0.01
82,xnffbj66,max,A11DMDES6H8XDK,1,123,[87],3175.14604537828,19.0,0.0,0.06
83,xnffbj66,max,A35P2RX8HKZM96,1,124,[87],544.310750636277,10.0,0.0,0.03
84,xnffbj66,max,A2CS48CU9FUM4A,1,125,[87],2500.0,10.0,0.0,0.03
85,xnffbj66,max,A1RJ9DTYD0KD0C,1,126,[87],589.6699798559661,2.0,0.0,0.01
86,xnffbj66,max,AQFNWRU8132FH,1,127,[87],907.1845843937939,3.0,0.0,0.01
87,xnffbj66,max,AXP8EG22MPZY8,1,128,[87],2267.96146098449,7.0,0.0,0.02
88,xnffbj66,max,A3HL6T42IY5IO0,1,131,[87],453.59229219689695,11.0,0.0,0.04
89,xnffbj66,max,A2RWOEFKNMM3JR,1,130,[87],27.0,14.0,0.0,0.05
90,xnffbj66,max,A22LKT21TMVRDR,1,132,[87],1133.98073049224,76.0,1.0,1.25
91,xnffbj66,max,A3722NOMVUK89T,1,133,[87],9.0,8.0,0.0,0.03
92,xnffbj66,max,A6Z0BO3QWHX8U,1,135,[87],1769.0099395679001,8.0,0.0,0.03
93,xnffbj66,max,A2BVVBUTQ4AFH1,1,138,[87],4250.15977788493,3.0,0.0,0.01
94,xnffbj66,max,A2MHY77ZO06FEE,1,139,[138],4250.2,21.0,0.0,0.07
95,xnffbj66,max,A3K2I6TDLTDIQV,1,141,[139],544.310750636277,8.0,0.0,0.03
96,xnffbj66,max,A2MX5HD70QC681,1,144,[139],816.466125954415,5.0,0.0,0.02
97,xnffbj66,max,A3F4DJJBK52A8T,1,145,[139],6000.0,7.0,0.0,0.02
98,xnffbj66,max,A30FMM8F96D9QA,1,147,[145],6803.884382953461,29.0,0.0,0.1
99,xnffbj66,max,A2XBG28E8AA6MW,1,146,[147],442.25248489197503,48.0,0.0,0.16
100,xnffbj66,max,A2KLWSLNAXJUAZ,1,153,[147],6803.9,5.0,0.0,0.02
101,xnffbj66,max,A1PKJEXC6PAIOV,1,154,[153],790.0,4.0,0.0,0.01
102,xnffbj66,max,A2QUBMTSB21JS3,1,156,[153],1500.0,4.0,0.0,0.02
103,xnffbj66,max,A3A00UKGHIRCPO,1,157,[153],1360.77687659069,32.0,0.0,0.11
104,xnffbj66,max,A36X6SSQC170H8,1,159,[153],7257.47667515035,2.0,0.0,0.01
105,xnffbj66,max,A3M25XYMFHEWIW,1,160,[159],204.116531488604,3.0,0.0,0.01
106,xnffbj66,max,A20COED6O4CND9,1,161,[159],1138.51665341421,24.0,1.0,1.08
107,xnffbj66,max,ASDQYBZSEURNM,1,162,[159],9071.845843937941,7.0,0.0,0.02
108,xnffbj66,max,AP1RQBLLUSCEL,1,163,[162],542.9499737596859,19.0,0.0,0.07
109,xnffbj66,max,A2EFV5UKOO6TTC,1,165,[162],1600.0,6.0,0.0,0.02
110,xnffbj66,max,A2PLH0N9W8RQNK,1,166,[162],9071.0,7.0,0.0,0.03
111,xnffbj66,max,A35HJ2D1T9U0WT,1,167,[162],9000.0,9.0,0.0,0.03
112,xnffbj66,max,A2V8QBXRQ2VRPS,1,168,[162],771.1068967347251,3.0,0.0,0.01
113,xnffbj66,max,A1940HXCOGYQ33,1,170,[162],1270.05841815131,4.0,1.0,1.01
114,xnffbj66,max,A1WNHCOQKNZFTE,1,171,[162],680.388438295346,1.0,0.0,0.01
115,xnffbj66,max,A33IWO4KC5L0I,1,172,[162],589.6699798559661,7.0,0.0,0.02
116,xnffbj66,max,A1IH6ROPZBAT72,1,173,[162],1161.19626802406,10.0,1.0,1.04
117,xnffbj66,max,A32F070MKM1ICD,1,174,[162],907.1845843937939,7.0,0.0,0.03
118,xnffbj66,max,A1MSRX123JYU99,1,175,[162],2060.0,5.0,0.0,0.02
119,xnffbj66,max,A1ZSZ9LDHAYECQ,1,176,[162],973.862651346738,36.0,0.0,0.12
120,xnffbj66,max,A3IF7VYXDS77HY,1,177,[162],512.559290182494,2.0,0.0,0.01
121,xnffbj66,max,A28TIENUWLMMIP,1,178,[162],542.9499737596859,3.0,0.0,0.01
122,xnffbj66,max,A11A9P82LT2M0H,1,179,[162],680.388438295346,3.0,0.0,0.01
123,xnffbj66,max,A2FYOODQB0AHWX,1,180,[162],12000.0,1.0,0.0,0.01
124,xnffbj66,max,A10VQSMGPJFSMU,1,182,[162],9298.64199003639,4.0,0.0,0.02
125,xnffbj66,max,AFUZEIQF6FD30,1,185,[182],544.310750636277,7.0,0.0,0.03
126,xnffbj66,max,AVOF14300525D,1,186,[182],9071.845843937941,1.0,0.0,0.01
127,xnffbj66,max,A2SXZGX143YS5I,1,187,[182],700.0,4.0,0.0,0.02
128,xnffbj66,max,AJ6LR7CR1TIME,1,189,[182],1406.1361058103798,7.0,0.0,0.02
129,xnffbj66,max,A3AYF0MOM17SQP,1,191,[182],476.27190680674204,4.0,0.0,0.01
130,xnffbj66,max,APM12M6FJ4PN8,1,192,[182],680.388438295346,1.0,0.0,0.01
131,xnffbj66,max,A2LWPJMAIA787L,1,193,[182],1814.3691687875896,10.0,0.0,0.03
132,xnffbj66,max,ADESHZL4W6NJU,1,194,[182],4082.33062977207,4.0,0.0,0.02
133,xnffbj66,max,ATSHU4P4LCO2C,1,195,[182],1800.0,8.0,0.0,0.03
134,xnffbj66,max,A1CBYZKP5BXY0S,1,196,[182],1614.78856022095,5.0,0.0,0.02
135,xnffbj66,max,A2TWLYXPBIGZW,1,197,[182],210.0,10.0,0.0,0.04
136,xnffbj66,max,A2JDF84RUDFR3A,1,198,[182],3942.6242037754296,4.0,0.0,0.01
137,xnffbj66,max,A164WZENUVEOP1,1,200,[182],8164.66125954415,5.0,0.0,0.02
138,xnffbj66,max,A8HSPSD88CUTS,1,201,[182],544.310750636277,46.0,0.0,0.15
139,xnffbj66,max,ADWFYAZ4C2E50,1,202,[182],521.631136026432,5.0,0.0,0.02
140,xnffbj66,max,A22QD6M0A2C77C,1,203,[182],2721.55375318138,10.0,0.0,0.03
141,xnffbj66,max,AQVOSCJZEXWHZ,1,204,[182],4500.0,2.0,0.0,0.01
142,xnffbj66,max,A14M1ZIP82L5AD,1,206,[182],8391.4574056426,6.0,0.0,0.02
143,xnffbj66,max,A31UXXZVI3U4E2,1,209,[182],1360.77687659069,5.0,0.0,0.02
144,xnffbj66,max,A1SI3YHGM236EB,1,212,[182],331.122373303735,9.0,0.0,0.03
145,xnffbj66,max,A4XCNEZE6TLKM,1,213,[182],680.388438295346,5.0,0.0,0.02
146,xnffbj66,max,AKLNYI8RZ7HZH,1,214,[182],544.310750636277,1.0,0.0,0.01
147,xnffbj66,max,A1KA64FR47O9FS,1,215,[182],1587.57302268914,17.0,0.0,0.06
148,xnffbj66,max,ADKBTSKPX195Q,1,216,[182],680.388438295346,9.0,0.0,0.03
149,xnffbj66,max,A320UPC8BQ6X2N,1,219,[182],3899.0,7.0,0.0,0.03
150,xnffbj66,max,A3CVX7GHF3B65Q,1,220,[182],907.1845843937939,4.0,0.0,0.01
151,xnffbj66,max,A3WJ5U532509G,1,221,[182],353.80198791358004,9.0,0.0,0.03
152,xnffbj66,max,A210S017ILZYVZ,1,222,[182],521.631136026432,5.0,0.0,0.02
153,xnffbj66,max,AC7QPNOH2LELF,1,224,[182],453.59229219689695,9.0,0.0,0.03
154,xnffbj66,max,A1QJPQ89OIR6A4,1,225,[182],1500.0,5.0,0.0,0.02
155,xnffbj66,max,A2RGHUEITGT0MG,1,226,[182],907.1845843937939,7.0,0.0,0.03
156,xnffbj66,max,A1B13SOWJ86UUZ,1,227,[182],11386.073718726499,8.0,0.0,0.03
157,xnffbj66,max,A6CECCHT3LQ7P,1,229,[182],680.388438295346,2.0,0.0,0.01
158,xnffbj66,max,A3D68VZQFEMVC1,1,230,[182],1360.77687659069,12.0,0.0,0.04
159,xnffbj66,max,AOG3QPEE94LL6,1,232,[182],9206.0,7.0,0.0,0.02
160,xnffbj66,max,A2D4VR2C6O7Z1Z,1,233,[182],9525.43813613484,5.0,0.0,0.02
161,xnffbj66,max,AKP3UXJ0TDPVO,1,234,[233],4082.33062977207,42.0,0.0,0.14
162,xnffbj66,max,A2VYZ5AWTLAL0T,1,235,[233],5443.10750636276,1.0,0.0,0.0
163,xnffbj66,max,A14EYTLSMJRPUK,1,236,[233],1133.98073049224,8.0,1.0,1.03
164,xnffbj66,max,A2S1URN2MPD3SK,1,237,[233],78925.0588422601,6.0,0.0,0.02
165,xnffbj66,max,A3ERYZESZDEXX7,1,238,[233],907.1845843937939,3.0,0.0,0.01
166,xnffbj66,max,A1OH22QC163YH0,1,239,[233],11793.3995971193,3.0,0.0,0.01
167,xnffbj66,max,A20NDRGSZZRQF,1,240,[233],1360.77687659069,3.0,0.0,0.01
