,task,method,views,session,code,id,order,hist,guess,bonus,dots
198,dots,history,1,ehaxc7lu,c6agwdm9,199,58,[194],91.0,0.0,148
199,dots,history,1,ehaxc7lu,0qassajr,200,59,[199],105.0,0.0,148
202,dots,history,1,ehaxc7lu,8iyk4wfb,203,60,[200],419.0,0.0,148
201,dots,history,1,ehaxc7lu,r3472vq0,202,61,[203],160.0,1.0,148
121,dots,history,1,ehaxc7lu,d8h1c8c0,122,62,[202],152.0,1.0,148
163,dots,history,1,ehaxc7lu,zxwmd90y,164,63,[122],99.0,0.0,148
206,dots,history,1,ehaxc7lu,fihs2vt8,207,64,[164],99.0,0.0,148
109,dots,history,1,ehaxc7lu,to87of99,110,65,[207],186.0,0.0,148
208,dots,history,1,ehaxc7lu,f4abfsq0,209,66,[110],136.0,1.0,148
207,dots,history,1,ehaxc7lu,daghlcw5,208,67,[209],120.0,0.0,148
212,dots,history,1,ehaxc7lu,fqm0ofjw,213,68,[208],200.0,0.0,148
209,dots,history,1,ehaxc7lu,fud9xls9,210,69,[213],200.0,0.0,148
144,dots,history,1,ehaxc7lu,wxlhme7z,145,70,[210],160.0,1.0,148
215,dots,history,1,ehaxc7lu,23ywch1y,216,73,[112],105.0,0.0,148
216,dots,history,1,ehaxc7lu,1edri12t,217,74,[216],165.0,0.0,148
117,dots,history,1,ehaxc7lu,r4ydmfp6,118,75,[217],165.0,0.0,148
218,dots,history,1,ehaxc7lu,zsvooppa,219,76,[118],100.0,0.0,148
220,dots,history,1,ehaxc7lu,r2s0aibc,221,77,[219],140.0,1.0,148
221,dots,history,1,ehaxc7lu,k4jzrrar,222,78,[221],240.0,0.0,148
74,dots,history,1,ehaxc7lu,5g0y8i78,75,79,[222],120.0,0.0,148
100,dots,history,1,ehaxc7lu,z89re6th,101,80,[75],150.0,1.0,148
63,dots,history,1,ehaxc7lu,vxcyjzpc,64,81,[101],165.0,0.0,148
223,dots,history,1,ehaxc7lu,jl4f8gca,224,82,[64],129.0,0.0,148
224,dots,history,1,ehaxc7lu,fbms6wut,225,83,[224],118.0,0.0,148
101,dots,history,1,ehaxc7lu,m1tyj3w3,102,84,[225],126.0,0.0,148
229,dots,history,1,ehaxc7lu,61spil59,230,85,[102],162.0,1.0,148
233,dots,history,1,ehaxc7lu,loyw1c1x,234,86,[230],162.0,1.0,148
232,dots,history,1,ehaxc7lu,petgbtfr,233,87,[234],160.0,1.0,148
234,dots,history,1,ehaxc7lu,rf0u99l2,235,88,[233],160.0,1.0,148
235,dots,history,1,ehaxc7lu,e5g7kjhd,236,89,[235],180.0,0.0,148
236,dots,history,1,ehaxc7lu,zc4j5vxh,237,90,[236],46.0,0.0,148
238,dots,history,1,ehaxc7lu,roaun6s0,239,91,[237],200.0,0.0,148
240,dots,history,1,ehaxc7lu,3s9osglq,241,92,[239],155.0,1.0,148
241,dots,history,1,ehaxc7lu,qvzbn632,242,93,[241],145.0,1.0,148
242,dots,history,1,ehaxc7lu,pcp6g2om,243,94,[242],400.0,0.0,148
243,dots,history,1,ehaxc7lu,0z95z4na,244,95,[243],525.0,0.0,148
244,dots,history,1,ehaxc7lu,s4yt3noj,245,96,[244],125.0,0.0,148
176,dots,history,1,ehaxc7lu,8cmvozox,177,97,[245],112.0,0.0,148
245,dots,history,1,ehaxc7lu,59kclkzw,246,98,[177],65.0,0.0,148
246,dots,history,1,ehaxc7lu,j1q0p712,247,99,[246],105.0,0.0,148
247,dots,history,1,ehaxc7lu,du9v9n0w,248,100,[247],95.0,0.0,148
248,dots,history,1,ehaxc7lu,dy8fcqtk,249,101,[248],106.0,0.0,148
39,dots,history,1,ehaxc7lu,r928g47q,40,102,[249],125.0,0.0,148
251,dots,history,1,ehaxc7lu,0od6beas,252,103,[40],165.0,0.0,148
253,dots,history,1,ehaxc7lu,3a0u1m7l,254,104,[252],85.0,0.0,148
256,dots,history,1,ehaxc7lu,scuf4z3x,257,105,[254],108.0,0.0,148
259,dots,history,1,ehaxc7lu,8psbhf1f,260,106,[257],180.0,0.0,148
260,dots,history,1,ehaxc7lu,bq1lpf4x,261,107,[260],175.0,0.0,148
261,dots,history,1,ehaxc7lu,xjkxz9bj,262,108,[261],280.0,0.0,148
262,dots,history,1,ehaxc7lu,2smn59s0,263,109,[262],250.0,0.0,148
264,dots,history,1,ehaxc7lu,e2g6ifjp,265,110,[263],89.0,0.0,148
265,dots,history,1,ehaxc7lu,jq6qcsc5,266,111,[265],220.0,0.0,148
266,dots,history,1,ehaxc7lu,c259cbh3,267,112,[266],50.0,0.0,148
267,dots,history,1,ehaxc7lu,opank91j,268,113,[267],300.0,0.0,148
269,dots,history,1,ehaxc7lu,xw7auu9d,270,114,[268],170.0,0.0,148
268,dots,history,1,ehaxc7lu,ypegax7q,269,115,[270],144.0,1.0,148
270,dots,history,1,ehaxc7lu,g2k1swxl,271,116,[269],150.0,1.0,148
271,dots,history,1,ehaxc7lu,7xzvrdxy,272,117,[271],120.0,0.0,148
272,dots,history,1,ehaxc7lu,2wpttzbd,273,118,[272],136.0,1.0,148
273,dots,history,1,ehaxc7lu,8cppjsu8,274,119,[273],170.0,0.0,148
274,dots,history,1,ehaxc7lu,citmze9g,275,120,[274],210.0,0.0,148
277,dots,history,1,ehaxc7lu,d6v5ghue,278,121,[275],170.0,0.0,148
278,dots,history,1,ehaxc7lu,1pdhpnxv,279,122,[278],160.0,1.0,148
280,dots,history,1,ehaxc7lu,05silt11,281,123,[279],135.0,1.0,148
284,dots,history,1,ehaxc7lu,yz3aif8p,285,124,[281],140.0,1.0,148
283,dots,history,1,ehaxc7lu,gfabr40w,284,125,[285],153.0,1.0,148
285,dots,history,1,ehaxc7lu,1k8urpel,286,126,[284],350.0,0.0,148
286,dots,history,1,ehaxc7lu,3ivv1cn4,287,127,[286],200.0,0.0,148
287,dots,history,1,ehaxc7lu,xibxzlwb,288,128,[287],117.0,0.0,148
288,dots,history,1,ehaxc7lu,5m7ce483,289,129,[288],100.0,0.0,148
289,dots,history,1,ehaxc7lu,a9rv6nga,290,130,[289],175.0,0.0,148
290,dots,history,1,ehaxc7lu,bly9lv2v,291,131,[290],156.0,1.0,148
291,dots,history,1,ehaxc7lu,h0syr9as,292,132,[291],178.0,0.0,148
292,dots,history,1,ehaxc7lu,1ydwtres,293,133,[292],180.0,0.0,148
293,dots,history,1,ehaxc7lu,aoew3ds5,294,134,[293],90.0,0.0,148
294,dots,history,1,ehaxc7lu,afa8qs96,295,135,[294],115.0,0.0,148
295,dots,history,1,ehaxc7lu,s8qhjtxl,296,136,[295],135.0,1.0,148
296,dots,history,1,ehaxc7lu,anmzhnys,297,137,[296],175.0,0.0,148
297,dots,history,1,ehaxc7lu,cj1xw37z,298,138,[297],200.0,0.0,148
298,dots,history,1,ehaxc7lu,7qdqyi90,299,139,[298],300.0,0.0,148
300,dots,history,1,ehaxc7lu,xopixm18,301,140,[299],160.0,1.0,148
301,dots,history,1,ehaxc7lu,b6d8et9x,302,141,[301],75.0,0.0,148
302,dots,history,1,ehaxc7lu,jh7irl7n,303,142,[302],175.0,0.0,148
304,dots,history,1,ehaxc7lu,wzdf6u4u,305,143,[303],150.0,1.0,148
303,dots,history,1,ehaxc7lu,lhh7bw8q,304,144,[305],123.0,0.0,148
305,dots,history,1,ehaxc7lu,h61y7l28,306,145,[304],223.0,0.0,148
306,dots,history,1,ehaxc7lu,imw5zemp,307,146,[306],140.0,1.0,148
307,dots,history,1,ehaxc7lu,zs1iuj8m,308,147,[307],165.0,0.0,148
308,dots,history,1,ehaxc7lu,wu5gv54b,309,148,[308],200.0,0.0,148
311,dots,history,1,ehaxc7lu,c26s2m3k,312,151,[311],100.0,0.0,148
313,dots,history,1,ehaxc7lu,ll9dcuxh,314,152,[312],208.0,0.0,148
314,dots,history,1,ehaxc7lu,2uzq68je,315,153,[314],155.0,1.0,148
315,dots,history,1,ehaxc7lu,rktz4l29,316,154,[315],160.0,1.0,148
320,dots,history,1,ehaxc7lu,7y920j02,321,155,[316],173.0,0.0,148
321,dots,history,1,ehaxc7lu,j6of4oln,322,156,[321],130.0,0.0,148
322,dots,history,1,ehaxc7lu,mxdnphil,323,157,[322],105.0,0.0,148
323,dots,history,1,ehaxc7lu,d0uqvcrr,324,158,[323],107.0,0.0,148
324,dots,history,1,ehaxc7lu,ei7k70tr,325,159,[324],38.0,0.0,148
325,dots,history,1,ehaxc7lu,6p8l815m,326,160,[325],110.0,0.0,148
327,dots,history,1,ehaxc7lu,jnlbzsi9,328,161,[326],133.0,0.0,148
326,dots,history,1,ehaxc7lu,th54vg92,327,162,[328],261.0,0.0,148
332,dots,history,1,ehaxc7lu,pkgohvdy,333,164,[332],287.0,0.0,148
333,dots,history,1,ehaxc7lu,nw0qtznx,334,165,[333],240.0,0.0,148
335,dots,history,1,ehaxc7lu,xsy8joaw,336,166,[334],115.0,0.0,148
334,dots,history,1,ehaxc7lu,75a7qlyk,335,167,[336],100.0,0.0,148
337,dots,history,1,ehaxc7lu,cpbz3ukc,338,168,[335],140.0,1.0,148
338,dots,history,1,ehaxc7lu,b16fh8p9,339,169,[338],220.0,0.0,148
339,dots,history,1,ehaxc7lu,3s6snwi2,340,170,[339],330.0,0.0,148
340,dots,history,1,ehaxc7lu,tzfxaa8g,341,171,[340],120.0,0.0,148
342,dots,history,1,ehaxc7lu,qrt5p1ul,343,172,[341],150.0,1.0,148
343,dots,history,1,ehaxc7lu,7b5yiosf,344,173,[343],165.0,0.0,148
344,dots,history,1,ehaxc7lu,qr5su6l5,345,174,[344],144.0,1.0,148
345,dots,history,1,ehaxc7lu,phel4h2l,346,175,[345],100.0,0.0,148
346,dots,history,1,ehaxc7lu,pq4vzr6h,347,176,[346],140.0,1.0,148
347,dots,history,1,ehaxc7lu,yni23yn2,348,177,[347],200.0,0.0,148
348,dots,history,1,ehaxc7lu,82c6f9la,349,178,[348],140.0,1.0,148
351,dots,history,1,ehaxc7lu,h4j21j4y,352,179,[349],470.0,0.0,148
350,dots,history,1,ehaxc7lu,criqpnmr,351,180,[352],150.0,1.0,148
353,dots,history,1,ehaxc7lu,fd2bcdsi,354,181,[351],120.0,0.0,148
356,dots,history,1,ehaxc7lu,09tmvq9o,357,182,[354],132.0,0.0,148
357,dots,history,1,ehaxc7lu,nczxcpv6,358,183,[357],106.0,0.0,148
360,dots,history,1,ehaxc7lu,sjeitw8y,361,185,[360],45.0,0.0,148
361,dots,history,1,ehaxc7lu,99mfvot9,362,186,[361],160.0,1.0,148
362,dots,history,1,ehaxc7lu,qat8cx2d,363,187,[362],180.0,0.0,148
363,dots,history,1,ehaxc7lu,zws6qxd4,364,188,[363],175.0,0.0,148
364,dots,history,1,ehaxc7lu,xnqzxjy3,365,189,[364],267.0,0.0,148
365,dots,history,1,ehaxc7lu,cj4k8s3l,366,190,[365],80.0,0.0,148
366,dots,history,1,ehaxc7lu,7562gvp5,367,191,[366],225.0,0.0,148
368,dots,history,1,ehaxc7lu,hzcgjagv,369,192,[367],140.0,1.0,148
370,dots,history,1,ehaxc7lu,ny94b9rg,371,193,[369],160.0,1.0,148
372,dots,history,1,ehaxc7lu,gtw8ix0h,373,194,[371],210.0,0.0,148
373,dots,history,1,ehaxc7lu,zj5hw0w2,374,195,[373],156.0,1.0,148
374,dots,history,1,ehaxc7lu,d30mj55o,375,196,[374],130.0,0.0,148
375,dots,history,1,ehaxc7lu,x6zq3rnc,376,197,[375],144.0,1.0,148
376,dots,history,1,ehaxc7lu,avbze567,377,198,[376],140.0,1.0,148
377,dots,history,1,ehaxc7lu,7ojw5ov8,378,199,[377],250.0,0.0,148
379,dots,history,1,ehaxc7lu,aicjxl3v,380,200,[378],147.0,1.0,148
381,dots,history,1,ehaxc7lu,wcaprwds,382,201,[380],240.0,0.0,148
383,dots,history,1,ehaxc7lu,lv416lza,384,202,[382],125.0,0.0,148
384,dots,history,1,ehaxc7lu,v4oahin3,385,204,[386],75.0,0.0,148
387,dots,history,1,ehaxc7lu,d6p96wwq,388,205,[385],95.0,0.0,148
388,dots,history,1,ehaxc7lu,vhkb0se9,389,206,[388],115.0,0.0,148
389,dots,history,1,ehaxc7lu,d8qjd5bn,390,207,[389],145.0,0.0,148
390,dots,history,1,ehaxc7lu,t2ddn0zm,391,208,[390],250.0,0.0,148
391,dots,history,1,ehaxc7lu,y159djgu,392,209,[391],140.0,1.0,148
392,dots,history,1,ehaxc7lu,9inh60o4,393,210,[392],153.0,1.0,148
394,dots,history,1,ehaxc7lu,vsoo6rga,395,211,[393],133.0,0.0,148
395,dots,history,1,ehaxc7lu,kmvm4slg,396,212,[395],98.0,0.0,148
396,dots,history,1,ehaxc7lu,ty1nmfsd,397,213,[396],83.0,0.0,148
397,dots,history,1,ehaxc7lu,d6kejp97,398,214,[397],500.0,0.0,148
398,dots,history,1,ehaxc7lu,cienvapu,399,215,[398],49.0,0.0,148
399,dots,history,1,ehaxc7lu,44sj73cp,400,216,[399],110.0,0.0,148
400,dots,history,1,ehaxc7lu,wk6psjhx,401,217,[400],150.0,1.0,148
401,dots,history,1,ehaxc7lu,t2sbmsfx,402,218,[401],112.0,0.0,148
402,dots,history,1,ehaxc7lu,gtxu6pch,403,219,[402],100.0,0.0,148
403,dots,history,1,ehaxc7lu,7lduyly0,404,220,[403],148.0,1.0,148
404,dots,history,1,ehaxc7lu,pr3ul4h3,405,221,[404],148.0,1.0,148
405,dots,history,1,ehaxc7lu,bm7t3rhn,406,222,[405],120.0,0.0,148
406,dots,history,1,ehaxc7lu,e8a1tqt6,407,223,[406],130.0,0.0,148
407,dots,history,1,ehaxc7lu,0egtkwvd,408,224,[407],155.0,1.0,148
408,dots,history,1,ehaxc7lu,zhnay4k3,409,225,[408],135.0,1.0,148
409,dots,history,1,ehaxc7lu,50mf11vn,410,226,[409],133.0,0.0,148
410,dots,history,1,ehaxc7lu,3lanmoa3,411,227,[410],171.0,0.0,148
411,dots,history,1,ehaxc7lu,rdguk3is,412,228,[411],120.0,0.0,148
412,dots,history,1,ehaxc7lu,e9aw8u4z,413,229,[412],125.0,0.0,148
413,dots,history,1,ehaxc7lu,0ksv7utf,414,230,[413],116.0,0.0,148
418,dots,history,1,ehaxc7lu,mk49a73c,419,231,[414],120.0,0.0,148
417,dots,history,1,ehaxc7lu,2ep8z2l8,418,232,[419],135.0,1.0,148
422,dots,history,1,ehaxc7lu,6icd2oaq,423,233,[418],140.0,1.0,148
423,dots,history,1,ehaxc7lu,2g2iuga0,424,234,[423],140.0,1.0,148
424,dots,history,1,ehaxc7lu,mqutjiiq,425,235,[424],150.0,1.0,148
426,dots,history,1,ehaxc7lu,vdchnevk,427,236,[425],45.0,0.0,148
427,dots,history,1,ehaxc7lu,wrfmnhkc,428,237,[427],142.0,1.0,148
428,dots,history,1,ehaxc7lu,59h2ucxs,429,238,[428],200.0,0.0,148
429,dots,history,1,ehaxc7lu,5tufr9cy,430,239,[429],200.0,0.0,148
432,dots,history,1,ehaxc7lu,wghh0s50,433,240,[430],175.0,0.0,148
434,dots,history,1,ehaxc7lu,7viawkih,435,241,[433],184.0,0.0,148
435,dots,history,1,ehaxc7lu,28o0t74p,436,242,[435],141.0,1.0,148
436,dots,history,1,ehaxc7lu,p5d0x5ec,437,243,[436],250.0,0.0,148
438,dots,history,1,ehaxc7lu,1jzd818v,439,244,[437],250.0,0.0,148
440,dots,history,1,ehaxc7lu,uxuuwom1,441,245,[439],211.0,0.0,148
442,dots,history,1,ehaxc7lu,i9khybaj,443,247,[442],120.0,0.0,148
443,dots,history,1,ehaxc7lu,4gx3m969,444,248,[443],150.0,1.0,148
444,dots,history,1,ehaxc7lu,0xerbris,445,249,[444],240.0,0.0,148
445,dots,history,1,ehaxc7lu,uwuzgz06,446,250,[445],185.0,0.0,148
447,dots,history,1,ehaxc7lu,uy7hu7r0,448,251,[446],127.0,0.0,148
446,dots,history,1,ehaxc7lu,efuomxwh,447,252,[448],130.0,0.0,148
449,dots,history,1,ehaxc7lu,n3ofc5h8,450,253,[447],122.0,0.0,148
452,dots,history,1,ehaxc7lu,94suvmd0,453,254,[450],162.0,1.0,148
454,dots,history,1,ehaxc7lu,0vtlvesr,455,255,[453],165.0,0.0,148
455,dots,history,1,ehaxc7lu,m75zkeg9,456,256,[455],123.0,0.0,148
456,dots,history,1,ehaxc7lu,7gajlntq,457,257,[456],167.0,0.0,148
457,dots,history,1,ehaxc7lu,zcwd2tz1,458,258,[457],165.0,0.0,148
458,dots,history,1,ehaxc7lu,p1txuj3o,459,259,[458],157.0,1.0,148
459,dots,history,1,ehaxc7lu,d7mtb02y,460,260,[459],160.0,1.0,148
460,dots,history,1,ehaxc7lu,32t639ul,461,261,[460],183.0,0.0,148
461,dots,history,1,ehaxc7lu,1kmfvw0l,462,262,[461],125.0,0.0,148
462,dots,history,1,ehaxc7lu,spdsg22r,463,263,[462],130.0,0.0,148
466,dots,history,1,ehaxc7lu,msnitayj,467,266,[468],110.0,0.0,148
468,dots,history,1,ehaxc7lu,wir9c2gt,469,267,[467],80.0,0.0,148
469,dots,history,1,ehaxc7lu,7icup5be,470,268,[469],290.0,0.0,148
471,dots,history,1,ehaxc7lu,hdox3wkp,472,269,[470],121.0,0.0,148
472,dots,history,1,ehaxc7lu,lttv619y,473,270,[472],125.0,0.0,148
473,dots,history,1,ehaxc7lu,ciicswqc,474,271,[473],61.0,0.0,148
474,dots,history,1,ehaxc7lu,ahjcydxa,475,272,[474],215.0,0.0,148
475,dots,history,1,ehaxc7lu,331gxcjb,476,273,[475],168.0,0.0,148
476,dots,history,1,ehaxc7lu,6vk11ai7,477,274,[476],168.0,0.0,148
477,dots,history,1,ehaxc7lu,mv6o0zs2,478,275,[477],220.0,0.0,148
478,dots,history,1,ehaxc7lu,6mlgp3nd,479,276,[478],300.0,0.0,148
480,dots,history,1,ehaxc7lu,xiuyq2kp,481,277,[479],255.0,0.0,148
479,dots,history,1,ehaxc7lu,h2ujl05x,480,278,[481],240.0,0.0,148
481,dots,history,1,ehaxc7lu,wa7gwzvs,482,279,[480],180.0,0.0,148
482,dots,history,1,ehaxc7lu,hbqcdxlm,483,280,[482],165.0,0.0,148
484,dots,history,1,ehaxc7lu,uzh0napu,485,281,[483],170.0,0.0,148
483,dots,history,1,ehaxc7lu,awtg63of,484,282,[485],100.0,0.0,148
485,dots,history,1,ehaxc7lu,nc0lig6o,486,283,[484],155.0,1.0,148
486,dots,history,1,ehaxc7lu,ue7dljjz,487,284,[486],325.0,0.0,148
487,dots,history,1,ehaxc7lu,q7tgpjmn,488,285,[487],225.0,0.0,148
488,dots,history,1,ehaxc7lu,oafhsw17,489,286,[488],96.0,0.0,148
489,dots,history,1,ehaxc7lu,jmjet6ct,490,287,[489],130.0,0.0,148
490,dots,history,1,ehaxc7lu,nc4turfc,491,288,[490],150.0,1.0,148
491,dots,history,1,ehaxc7lu,h397yfg3,492,289,[491],140.0,1.0,148
493,dots,history,1,ehaxc7lu,kpvuzt48,494,290,[492],120.0,0.0,148
494,dots,history,1,ehaxc7lu,xa7r3jsn,495,291,[494],36.0,0.0,148
495,dots,history,1,ehaxc7lu,1h6sn0e1,496,292,[495],210.0,0.0,148
496,dots,history,1,ehaxc7lu,wi3kq6ck,497,293,[496],250.0,0.0,148
498,dots,history,1,ehaxc7lu,s5nwdd5r,499,294,[497],162.0,1.0,148
500,dots,history,1,ehaxc7lu,0p07i35r,501,295,[499],181.0,0.0,148
502,dots,history,1,ehaxc7lu,g5kjh3o0,503,296,[501],170.0,0.0,148
503,dots,history,1,ehaxc7lu,36jkstl6,504,297,[503],145.0,1.0,148
505,dots,history,1,ehaxc7lu,6cb1kwid,506,298,[504],128.0,0.0,148
506,dots,history,1,ehaxc7lu,j52scud2,507,299,[506],92.0,0.0,148
507,dots,history,1,ehaxc7lu,opvugcq7,508,300,[507],96.0,0.0,148
508,dots,history,1,ehaxc7lu,enyuu59g,509,301,[508],312.0,0.0,148
509,dots,history,1,ehaxc7lu,xc5uf8nq,510,302,[509],175.0,0.0,148
510,dots,history,1,ehaxc7lu,fw53xjan,511,303,[510],55.0,0.0,148
511,dots,history,1,ehaxc7lu,km4ywdgp,512,304,[511],200.0,0.0,148
513,dots,history,1,ehaxc7lu,9d36orzg,514,306,[513],145.0,1.0,148
514,dots,history,1,ehaxc7lu,1bc221ud,515,307,[514],130.0,0.0,148
515,dots,history,1,ehaxc7lu,dhalmxuz,516,308,[515],110.0,0.0,148
516,dots,history,1,ehaxc7lu,t4rujn58,517,309,[516],75.0,0.0,148
517,dots,history,1,ehaxc7lu,upgotpd7,518,310,[517],149.0,1.0,148
519,dots,history,1,ehaxc7lu,z124npni,520,311,[518],150.0,0.0,148
520,dots,history,1,ehaxc7lu,7wb50u24,521,312,[520],204.0,0.0,148
521,dots,history,1,ehaxc7lu,vggoad32,522,313,[521],175.0,0.0,148
526,dots,history,1,ehaxc7lu,op3ocu8q,527,314,[522],65.0,0.0,148
525,dots,history,1,ehaxc7lu,k1uc7awq,526,315,[527],160.0,0.0,148
527,dots,history,1,ehaxc7lu,n3bh9lrl,528,316,[526],200.0,0.0,148
528,dots,history,1,ehaxc7lu,5agxfssb,529,317,[528],50.0,0.0,148
529,dots,history,1,ehaxc7lu,id67j0w7,530,318,[529],55.0,0.0,148
531,dots,history,1,ehaxc7lu,5eoxnfjk,532,319,[530],100.0,0.0,148
532,dots,history,1,ehaxc7lu,gumdkoo9,533,320,[532],72.0,0.0,148
535,dots,history,1,ehaxc7lu,1u2tpuo5,536,321,[533],105.0,0.0,148
536,dots,history,1,ehaxc7lu,zhsr4zmn,537,322,[536],135.0,1.0,148
537,dots,history,1,ehaxc7lu,2xz7t7x8,538,323,[537],105.0,0.0,148
538,dots,history,1,ehaxc7lu,1g70d7nr,539,324,[538],138.0,1.0,148
539,dots,history,1,ehaxc7lu,g003rbzv,540,325,[539],190.0,0.0,148
540,dots,history,1,ehaxc7lu,p4jj59on,541,326,[540],147.0,1.0,148
541,dots,history,1,ehaxc7lu,ewugiz4r,542,327,[541],153.0,1.0,148
542,dots,history,1,ehaxc7lu,z1tacraj,543,328,[542],72.0,0.0,148
543,dots,history,1,ehaxc7lu,ray5hc1k,544,329,[543],365.0,0.0,148
544,dots,history,1,ehaxc7lu,281uzhtd,545,330,[544],200.0,0.0,148
545,dots,history,1,ehaxc7lu,r89tavng,546,331,[545],160.0,1.0,148
547,dots,history,1,ehaxc7lu,8aot149b,548,332,[546],180.0,0.0,148
548,dots,history,1,ehaxc7lu,fclbwglm,549,333,[548],285.0,0.0,148
549,dots,history,1,ehaxc7lu,79oldowz,550,334,[549],156.0,1.0,148
552,dots,history,1,ehaxc7lu,2vqch7bb,553,335,[550],125.0,0.0,148
553,dots,history,1,ehaxc7lu,55rwdlnm,554,336,[553],150.0,1.0,148
554,dots,history,1,ehaxc7lu,ur00x3vx,555,337,[554],210.0,0.0,148
