,dots,method,views,session,code,id,hist,guess,bonus
84,148,history,0,dwnjf9mb,gv8f9tk9,125,[],165.0,0.0
85,148,history,0,dwnjf9mb,4mjo8skr,126,[],135.0,1.0
86,148,history,0,dwnjf9mb,fg73bh4g,127,[],100.0,0.0
87,148,history,0,dwnjf9mb,suhjbtlm,128,[],200.0,0.0
88,148,history,0,dwnjf9mb,3slihr0d,129,[],160.0,1.0
89,148,history,0,dwnjf9mb,eknxjuux,130,[],180.0,0.0
90,148,history,0,dwnjf9mb,ddzjcetn,131,[],200.0,0.0
91,148,history,0,dwnjf9mb,4ma3pq4n,132,[],125.0,0.0
92,148,history,0,dwnjf9mb,7ioivmax,133,[],165.0,0.0
93,148,history,0,dwnjf9mb,kmv1de0u,134,[],196.0,0.0
94,148,history,0,dwnjf9mb,ro0rl75b,135,[],310.0,0.0
95,148,history,0,dwnjf9mb,rqd2frbc,136,[],65.0,0.0
96,148,history,0,dwnjf9mb,u81r79s1,137,[],65.0,0.0
97,148,history,0,dwnjf9mb,lh091qt3,138,[],90.0,0.0
98,148,history,0,dwnjf9mb,nrx09aif,139,[],235.0,0.0
99,148,history,0,dwnjf9mb,k3rw2m1c,140,[],75.0,0.0
100,148,history,0,dwnjf9mb,bepjswyi,141,[],50.0,0.0
101,148,history,0,dwnjf9mb,gfky7r6y,142,[],90.0,0.0
102,148,history,0,dwnjf9mb,fkgu2bqq,143,[],110.0,0.0
103,148,history,0,dwnjf9mb,e7u6l740,145,[],100.0,0.0
104,148,history,0,dwnjf9mb,luga859k,144,[],135.0,1.0
105,148,history,0,dwnjf9mb,t26ume4l,146,[],150.0,1.0
106,148,history,0,dwnjf9mb,qluud4av,147,[],125.0,0.0
107,148,history,0,dwnjf9mb,qh96qoac,148,[],200.0,0.0
108,148,history,0,dwnjf9mb,ivjluu2e,149,[],250.0,0.0
109,148,history,0,dwnjf9mb,zbtu09p5,150,[],100.0,0.0
110,148,history,0,dwnjf9mb,6s8ohkyf,151,[],200.0,0.0
111,148,history,0,dwnjf9mb,povrlxem,152,[],100.0,0.0
112,148,history,0,dwnjf9mb,qptcldpi,153,[],120.0,0.0
113,148,history,0,dwnjf9mb,1x7jat0e,156,[],250.0,0.0
114,148,history,0,dwnjf9mb,wdcuvv0b,155,[],135.0,1.0
115,148,history,0,dwnjf9mb,yrvb46wp,157,[],184.0,0.0
116,148,history,0,dwnjf9mb,zje6uj5k,158,[],130.0,0.0
117,148,history,0,dwnjf9mb,r0hu70lv,159,[],150.0,1.0
118,148,history,0,dwnjf9mb,2v0l7kgy,160,[],250.0,0.0
119,148,history,0,dwnjf9mb,sojbv9x1,161,[],170.0,0.0
120,148,history,0,dwnjf9mb,827cgpal,162,[],500.0,0.0
121,148,history,0,dwnjf9mb,sdk3gsyk,163,[],400.0,0.0
122,148,history,0,dwnjf9mb,pmjl1o3s,164,[],250.0,0.0
123,148,history,0,dwnjf9mb,lx1kt2mb,165,[],400.0,0.0
124,148,history,0,dwnjf9mb,z1ldsq6j,166,[],350.0,0.0
125,148,history,0,dwnjf9mb,7duw19jz,167,[],350.0,0.0
126,148,history,0,dwnjf9mb,ns8pwki3,168,[],140.0,1.0
127,148,history,0,dwnjf9mb,ts6qm4ib,169,[],200.0,0.0
128,148,history,0,dwnjf9mb,lx7fn9oa,171,[],180.0,0.0
129,148,history,0,dwnjf9mb,h5riux4j,172,[],400.0,0.0
130,148,history,0,dwnjf9mb,8nwa41tv,173,[],135.0,0.0
131,148,history,0,dwnjf9mb,jyyd6z19,174,[],75.0,0.0
132,148,history,0,dwnjf9mb,4njd8u7o,175,[],210.0,0.0
133,148,history,0,dwnjf9mb,xo6515b0,176,[],128.0,0.0
134,148,history,0,dwnjf9mb,f8hrtvyh,178,[],125.0,0.0
135,148,history,0,dwnjf9mb,il56f93v,179,[],150.0,1.0
136,148,history,0,dwnjf9mb,y39sqn03,181,[],95.0,0.0
137,148,history,0,dwnjf9mb,uvtmb236,182,[],100.0,0.0
138,148,history,0,dwnjf9mb,4qowhi20,183,[],130.0,0.0
139,148,history,0,dwnjf9mb,e0oqdxl7,184,[],140.0,1.0
140,148,history,0,dwnjf9mb,7bg5inny,185,[],100.0,0.0
141,148,history,0,dwnjf9mb,9jv7lzor,186,[],115.0,0.0
142,148,history,0,dwnjf9mb,jw1rrosm,187,[],134.0,1.0
143,148,history,0,dwnjf9mb,wiukjetn,191,[],159.0,0.0
144,148,history,0,dwnjf9mb,4biqnkms,192,[],55.0,0.0
145,148,history,0,dwnjf9mb,cbx1ijqa,194,[],173.0,0.0
146,148,history,0,dwnjf9mb,jxh02ngx,195,[],200.0,0.0
147,148,history,0,dwnjf9mb,ramgimq1,196,[],372.0,0.0
148,148,history,0,dwnjf9mb,mfcue8bc,197,[],250.0,0.0
149,148,history,0,dwnjf9mb,19559y6o,198,[],250.0,0.0
150,148,history,0,dwnjf9mb,ahxgtrt3,199,[],116.0,0.0
151,148,history,0,dwnjf9mb,97qs9vx1,200,[],200.0,0.0
152,148,history,0,dwnjf9mb,2hwpr9s5,201,[],120.0,0.0
153,148,history,0,dwnjf9mb,tbxamgu9,202,[],120.0,0.0
154,148,history,0,dwnjf9mb,2xzxdbw3,203,[],30000.0,0.0
155,148,history,0,dwnjf9mb,zmgluk1b,205,[],160.0,1.0
156,148,history,0,dwnjf9mb,wyb2s2r9,206,[],120.0,0.0
157,148,history,0,dwnjf9mb,n9w4f8af,207,[],127.0,0.0
158,148,history,0,dwnjf9mb,0tz25gpo,208,[],100.0,0.0
159,148,history,0,dwnjf9mb,kv2y010t,209,[],113.0,0.0
160,148,history,0,dwnjf9mb,jfv1iv8t,210,[],150.0,1.0
161,148,history,0,dwnjf9mb,gceglsu3,211,[],150.0,1.0
162,148,history,0,dwnjf9mb,2wepgnob,212,[],250.0,0.0
163,148,history,0,dwnjf9mb,gppvhls2,213,[],175.0,0.0
164,148,history,0,dwnjf9mb,nuksvyxy,215,[],80.0,0.0
165,148,history,0,dwnjf9mb,f558v4rv,218,[],140.0,1.0
166,148,history,0,dwnjf9mb,r19yctyo,219,[],200.0,0.0
167,148,history,0,dwnjf9mb,i40i7zic,220,[],210.0,0.0
168,148,history,0,dwnjf9mb,epm8kuqn,222,[],37.0,0.0
169,148,history,0,dwnjf9mb,8wuqnzfa,223,[],112.0,0.0
170,148,history,0,dwnjf9mb,cmdetmrn,224,[],250.0,0.0
171,148,history,0,dwnjf9mb,h10bi698,226,[],130.0,0.0
172,148,history,0,dwnjf9mb,xand4101,227,[],1000.0,0.0
173,148,history,0,dwnjf9mb,g2702ruj,229,[],59.0,0.0
174,148,history,0,dwnjf9mb,n5t3j04r,230,[],130.0,0.0
175,148,history,0,dwnjf9mb,gwsu8x90,231,[],315.0,0.0
176,148,history,0,dwnjf9mb,1hpbvt1k,232,[],190.0,0.0
177,148,history,0,dwnjf9mb,wlf0qk35,233,[],95.0,0.0
178,148,history,0,dwnjf9mb,vma4iiib,235,[],65.0,0.0
179,148,history,0,dwnjf9mb,dhb4v9if,234,[],50505.0,0.0
180,148,history,0,dwnjf9mb,qeyw6juo,236,[],223.0,0.0
181,148,history,0,dwnjf9mb,4qpy9mfh,237,[],97.0,0.0
182,148,history,0,dwnjf9mb,z2rx9iya,239,[],23.0,0.0
183,148,history,0,dwnjf9mb,8vi06jtg,240,[],150.0,1.0
184,148,history,0,dwnjf9mb,oj6gfvxw,241,[],78.0,0.0
185,148,history,0,dwnjf9mb,gq82eoq0,242,[],88.0,0.0
186,148,history,0,dwnjf9mb,cb7w7m2j,243,[],225.0,0.0
187,148,history,0,dwnjf9mb,d0nos4dx,244,[],375.0,0.0
188,148,history,0,dwnjf9mb,v21eqpci,245,[],147.0,1.0
189,148,history,0,dwnjf9mb,1yxqwn85,246,[],199.0,0.0
190,148,history,0,dwnjf9mb,q7vp0r66,247,[],150.0,1.0
191,148,history,0,dwnjf9mb,l5vr3rv1,248,[],170.0,0.0
192,148,history,0,dwnjf9mb,ohu73izy,249,[],200.0,0.0
193,148,history,0,dwnjf9mb,gf25edlu,251,[],123.0,0.0
194,148,history,0,dwnjf9mb,dqcdk5zr,253,[],130.0,0.0
195,148,history,0,dwnjf9mb,oxy4h8ns,254,[],195.0,0.0
196,148,history,0,dwnjf9mb,v02moecn,255,[],300.0,0.0
197,148,history,0,dwnjf9mb,liy6pk8q,256,[],250.0,0.0
198,148,history,0,dwnjf9mb,sqyz3tvk,257,[],220.0,0.0
199,148,history,0,dwnjf9mb,6qd80nun,258,[],122.0,0.0
200,148,history,0,dwnjf9mb,97449lnw,260,[],109.0,0.0
201,148,history,0,dwnjf9mb,nwjhef3i,261,[],100.0,0.0
202,148,history,0,dwnjf9mb,7x3j7ul8,262,[],180.0,0.0
203,148,history,0,dwnjf9mb,5b45xb0r,263,[],100.0,0.0
204,148,history,0,dwnjf9mb,ptoggvtj,264,[],140.0,1.0
205,148,history,0,dwnjf9mb,hvzx6zu6,265,[],380.0,0.0
206,148,history,0,dwnjf9mb,4uloy3q0,266,[],105.0,0.0
207,148,history,0,dwnjf9mb,0b3s62vf,267,[],180.0,0.0
208,148,history,0,dwnjf9mb,1jmvgzts,269,[],200.0,0.0
209,148,history,0,dwnjf9mb,fnwnq40v,270,[],220.0,0.0
210,148,history,0,dwnjf9mb,cs2665hi,271,[],120.0,0.0
211,148,history,0,dwnjf9mb,9mvu3u4g,272,[],347.0,0.0
212,148,history,0,dwnjf9mb,15w9m124,273,[],143.0,1.0
213,148,history,0,dwnjf9mb,agrsmr9j,274,[],135.0,1.0
214,148,history,0,dwnjf9mb,nz2lt2ub,275,[],208.0,0.0
215,148,history,0,dwnjf9mb,6157zwkb,277,[],100.0,0.0
216,148,history,0,dwnjf9mb,awakf4zq,278,[],150.0,0.0
217,148,history,0,dwnjf9mb,6gq13zk9,279,[],115.0,0.0
218,148,history,0,dwnjf9mb,xvybd3pe,280,[],180.0,0.0
219,148,history,0,dwnjf9mb,trdco0v0,281,[],130.0,0.0
220,148,history,0,dwnjf9mb,gg0hzkf7,282,[],102.0,0.0
221,148,history,0,dwnjf9mb,2vn9jjek,283,[],220.0,0.0
222,148,history,0,dwnjf9mb,e1uecnks,284,[],252.0,0.0
223,148,history,0,dwnjf9mb,y2gsbfc6,285,[],130.0,0.0
224,148,history,0,dwnjf9mb,pe45c0qd,286,[],95.0,0.0
225,148,history,0,dwnjf9mb,s52g2pqh,288,[],1000.0,0.0
226,148,history,0,dwnjf9mb,jsr7dfwg,289,[],1500.0,0.0
227,148,history,0,dwnjf9mb,8lirxt64,291,[],289.0,0.0
228,148,history,0,dwnjf9mb,h511679u,292,[],165.0,0.0
229,148,history,0,dwnjf9mb,ypd9tt3x,293,[],150.0,1.0
230,148,history,0,dwnjf9mb,z0agv1vf,294,[],200.0,0.0
231,148,history,0,dwnjf9mb,6rgfjghl,295,[],220.0,0.0
232,148,history,0,dwnjf9mb,6zytcvy7,296,[],350.0,0.0
233,148,history,0,dwnjf9mb,6l8lwcsd,297,[],200.0,0.0
234,148,history,0,dwnjf9mb,hx6xofad,298,[],100.0,0.0
235,148,history,0,dwnjf9mb,f19nltqu,299,[],150.0,1.0
236,148,history,0,dwnjf9mb,lnbmgz53,300,[],75.0,0.0
237,148,history,0,dwnjf9mb,g7wk8ir6,301,[],290.0,0.0
238,148,history,0,dwnjf9mb,af9j6yjg,303,[],100.0,0.0
239,148,history,0,dwnjf9mb,d0ew8xun,306,[],120.0,0.0
240,148,history,0,dwnjf9mb,q5x5pa25,307,[],210.0,0.0
241,148,history,0,dwnjf9mb,uznv3648,305,[],115.0,0.0
242,148,history,0,dwnjf9mb,njoewqol,314,[],210.0,0.0
243,148,history,0,dwnjf9mb,tcmni9zi,310,[],130.0,0.0
244,148,history,0,dwnjf9mb,77inuv80,317,[],150.0,1.0
245,148,history,0,dwnjf9mb,xyrk5dkd,315,[],203.0,0.0
246,148,history,0,dwnjf9mb,flu6lnra,320,[],148.0,1.0
247,148,history,0,dwnjf9mb,hwor9x9q,312,[],57.0,0.0
248,148,history,0,dwnjf9mb,fmflnb4z,330,[],100.0,0.0
249,148,history,0,dwnjf9mb,yh716wbs,323,[],97.0,0.0
250,148,history,0,dwnjf9mb,vurgh0u9,332,[],138.0,1.0
251,148,history,0,dwnjf9mb,2rgqh2s9,334,[],150.0,1.0
252,148,history,0,dwnjf9mb,w0gn23oy,333,[],110.0,0.0
253,148,history,0,dwnjf9mb,7s1casou,335,[],123.0,0.0
254,148,history,0,dwnjf9mb,7kot43d4,336,[],128.0,0.0
255,148,history,0,dwnjf9mb,npyhm3jl,337,[],75.0,0.0
256,148,history,0,dwnjf9mb,uduw2dur,338,[],57.0,0.0
257,148,history,0,dwnjf9mb,vk2rke8w,340,[],63.0,0.0
258,148,history,0,dwnjf9mb,cnkiep1l,342,[],34.0,0.0
259,148,history,0,dwnjf9mb,9h8m17zq,346,[],175175.0,0.0
260,148,history,0,dwnjf9mb,ztpkdyv5,345,[],125.0,0.0
261,148,history,0,dwnjf9mb,5yq4kusp,347,[],120.0,0.0
262,148,history,0,dwnjf9mb,cybphkgx,339,[],70.0,0.0
263,148,history,0,dwnjf9mb,iy0vczas,326,[],57.0,0.0
264,148,history,0,dwnjf9mb,cdy5n179,349,[],300.0,0.0
265,148,history,0,dwnjf9mb,fwp9fb4a,344,[],90.0,0.0
266,148,history,0,dwnjf9mb,cqdguj0f,351,[],100.0,0.0
267,148,history,0,dwnjf9mb,9jioamkj,352,[],315.0,0.0
268,148,history,0,dwnjf9mb,s643k827,355,[],150.0,1.0
269,148,history,0,dwnjf9mb,z9cxnmqt,353,[],125.0,0.0
270,148,history,0,dwnjf9mb,v90qjr6y,354,[],143.0,1.0
271,148,history,0,dwnjf9mb,lsvyzffr,356,[],100.0,0.0
272,148,history,0,dwnjf9mb,tvmi611s,357,[],250.0,0.0
273,148,history,0,dwnjf9mb,ct6bkddx,359,[],64.0,0.0
274,148,history,0,dwnjf9mb,b9deujd7,358,[],156.0,1.0
275,148,history,0,dwnjf9mb,9gzg7s88,362,[],180.0,0.0
276,148,history,0,dwnjf9mb,3i6vcurh,361,[],185.0,0.0
277,148,history,0,dwnjf9mb,n5tu8pcz,360,[],210.0,0.0
278,148,history,0,dwnjf9mb,b5d2tovf,363,[],250.0,0.0
279,148,history,0,dwnjf9mb,y7jjpwzs,364,[],35.0,0.0
280,148,history,0,dwnjf9mb,eg1uhp3l,366,[],50.0,0.0
281,148,history,0,dwnjf9mb,g65dllad,367,[],187.0,0.0
282,148,history,0,dwnjf9mb,xzpdxxv4,369,[],145.0,1.0
283,148,history,0,dwnjf9mb,9nwa2lpa,371,[],120.0,0.0
284,148,history,0,dwnjf9mb,cftt9r6h,372,[],97.0,0.0
285,148,history,0,dwnjf9mb,a01j6y4a,373,[],275.0,0.0
286,148,history,0,dwnjf9mb,u80q0cas,374,[],80.0,0.0
287,148,history,0,dwnjf9mb,db845bi2,343,[],140.0,1.0
288,148,history,0,dwnjf9mb,5uwzuj22,375,[],49.0,0.0
289,148,history,0,dwnjf9mb,0emlhrjd,376,[],112.0,0.0
290,148,history,0,dwnjf9mb,mvj9rwdm,378,[],102.0,0.0
291,148,history,0,dwnjf9mb,2fn4ge8g,379,[],160.0,1.0
292,148,history,0,dwnjf9mb,hj50pavy,380,[],161.0,1.0
293,148,history,0,dwnjf9mb,sppflraq,381,[],215.0,0.0
294,148,history,0,dwnjf9mb,symrmtzo,382,[],163.0,0.0
295,148,history,0,dwnjf9mb,3rf9vzro,383,[],123.0,0.0
296,148,history,0,dwnjf9mb,ej010aiu,384,[],300.0,0.0
297,148,history,0,dwnjf9mb,yw40gwq5,385,[],130.0,0.0
298,148,history,0,dwnjf9mb,4m0co3ht,386,[],57.0,0.0
299,148,history,0,dwnjf9mb,jjgx9y5n,387,[],34.0,0.0
300,148,history,0,dwnjf9mb,n0i19tuc,389,[],1700.0,0.0
301,148,history,0,dwnjf9mb,5upcixjv,393,[],179.0,0.0
302,148,history,0,dwnjf9mb,rxt7r6g5,394,[],365.0,0.0
303,148,history,0,dwnjf9mb,f4a1cqs8,395,[],72.0,0.0
304,148,history,0,dwnjf9mb,otzpu381,396,[],170.0,0.0
305,148,history,0,dwnjf9mb,822qpdg4,397,[],450.0,0.0
306,148,history,0,dwnjf9mb,hatq8psl,398,[],120.0,0.0
307,148,history,0,dwnjf9mb,mrme9ft5,400,[],120.0,0.0
308,148,history,0,dwnjf9mb,izy26o1b,401,[],67.0,0.0
309,148,history,0,dwnjf9mb,ypqkz3vd,404,[],100.0,0.0
310,148,history,0,dwnjf9mb,klquv994,405,[],75.0,0.0
311,148,history,0,dwnjf9mb,5blq1tek,406,[],100.0,0.0
312,148,history,0,dwnjf9mb,kakrogac,408,[],120.0,0.0
313,148,history,0,dwnjf9mb,rynfaugm,407,[],65.0,0.0
314,148,history,0,dwnjf9mb,frt205ty,409,[],889.0,0.0
315,148,history,0,dwnjf9mb,w3iis8mb,410,[],100.0,0.0
316,148,history,0,dwnjf9mb,50qp3b2s,411,[],86866.0,0.0
317,148,history,0,dwnjf9mb,0nrpgg7z,412,[],79.0,0.0
318,148,history,0,dwnjf9mb,f04lxtuw,414,[],133.0,0.0
319,148,history,0,dwnjf9mb,kbmr1ba9,415,[],732.0,0.0
320,148,history,0,dwnjf9mb,adjt06t6,417,[],100.0,0.0
321,148,history,0,dwnjf9mb,bd3wkcpm,418,[],127.0,0.0
322,148,history,0,dwnjf9mb,7ji948yj,419,[],170.0,0.0
323,148,history,0,dwnjf9mb,7tdh29lp,421,[],175.0,0.0
324,148,history,0,dwnjf9mb,zyolnfls,422,[],230.0,0.0
325,148,history,0,dwnjf9mb,2aqisjfm,423,[],4851.0,0.0
326,148,history,0,dwnjf9mb,6a8xmu9z,424,[],128.0,0.0
327,148,history,0,dwnjf9mb,o1efh468,425,[],190.0,0.0
328,148,history,0,dwnjf9mb,cymo2zae,427,[],120.0,0.0
329,148,history,0,dwnjf9mb,p8ill3vg,426,[],220.0,0.0
330,148,history,0,dwnjf9mb,e1qzwwu1,428,[],80.0,0.0
331,148,history,0,dwnjf9mb,ltat6roz,429,[],88.0,0.0
332,148,history,0,dwnjf9mb,iqhfmk1o,430,[],52.0,0.0
333,148,history,0,dwnjf9mb,yhcdrrni,431,[],125.0,0.0
334,148,history,0,dwnjf9mb,51mr38or,432,[],6006.0,0.0
335,148,history,0,dwnjf9mb,gm6h0nbx,433,[],75.0,0.0
336,148,history,0,dwnjf9mb,jrdwcgxg,434,[],146.0,1.0
337,148,history,0,dwnjf9mb,bgmbilwx,435,[],225.0,0.0
338,148,history,0,dwnjf9mb,3le5ybmr,436,[],644.0,0.0
339,148,history,0,dwnjf9mb,624vzy7q,437,[],375.0,0.0
340,148,history,0,dwnjf9mb,0r064pr3,441,[],60.0,0.0
341,148,history,0,dwnjf9mb,ntmto12c,443,[],162.0,1.0
342,148,history,0,dwnjf9mb,b704na72,444,[],65.0,0.0
343,148,history,0,dwnjf9mb,hppt90z7,445,[],73.0,0.0
344,148,history,0,dwnjf9mb,5ecyqu9x,448,[],130.0,0.0
345,148,history,0,dwnjf9mb,fnfsjttu,449,[],100.0,0.0
346,148,history,0,dwnjf9mb,2hlcq1um,451,[],140.0,1.0
347,148,history,0,dwnjf9mb,4sgas79a,450,[],139.0,1.0
348,148,history,0,dwnjf9mb,a2rungsz,454,[],140.0,1.0
349,148,history,0,dwnjf9mb,duyi06r8,453,[],145.0,1.0
350,148,history,0,dwnjf9mb,ur0wg5rs,455,[],140.0,1.0
351,148,history,0,dwnjf9mb,txi2w2jx,456,[],140.0,1.0
352,148,history,0,dwnjf9mb,rhv5syv5,458,[],140.0,1.0
353,148,history,0,dwnjf9mb,2mexdmkl,460,[],150.0,1.0
354,148,history,0,dwnjf9mb,dxqckgiv,459,[],139.0,1.0
355,148,history,0,dwnjf9mb,qqt85daf,461,[],150.0,1.0
356,148,history,0,dwnjf9mb,py7qbugn,462,[],150.0,1.0
357,148,history,0,dwnjf9mb,yrdl68dx,463,[],140.0,1.0
358,148,history,0,dwnjf9mb,t4xpy4az,464,[],145.0,1.0
359,148,history,0,dwnjf9mb,vv48k5iu,466,[],138.0,1.0
360,148,history,0,dwnjf9mb,nmdjaub6,465,[],142.0,1.0
361,148,history,0,dwnjf9mb,s9d1q7ac,467,[],140.0,1.0
362,148,history,0,dwnjf9mb,m9fl6mwv,468,[],145.0,1.0
363,148,history,0,dwnjf9mb,zoxz622m,469,[],100.0,0.0
364,148,history,0,dwnjf9mb,q5eik760,471,[],140.0,1.0
365,148,history,0,dwnjf9mb,pcg33qs7,470,[],142.0,1.0
366,148,history,0,dwnjf9mb,1cgvxkkx,473,[],138.0,1.0
367,148,history,0,dwnjf9mb,cht0eaor,472,[],142.0,1.0
368,148,history,0,dwnjf9mb,bl11tsd6,474,[],50.0,0.0
369,148,history,0,dwnjf9mb,oca2pyy7,475,[],197.0,0.0
370,148,history,0,dwnjf9mb,nv9e1md3,476,[],145.0,1.0
371,148,history,0,dwnjf9mb,vmo7wzer,477,[],150.0,1.0
372,148,history,0,dwnjf9mb,v1fvh1zn,478,[],131.0,0.0
373,148,history,0,dwnjf9mb,osmlo85y,480,[],80.0,0.0
374,148,history,0,dwnjf9mb,b6llhr1y,479,[],190.0,0.0
375,148,history,0,dwnjf9mb,r0ciwnqo,481,[],350.0,0.0
376,148,history,0,dwnjf9mb,cpybxg42,482,[],125.0,0.0
377,148,history,0,dwnjf9mb,yscq27kw,483,[],50.0,0.0
378,148,history,0,dwnjf9mb,zy5q8qha,484,[],150.0,1.0
