,session,method,mturker,code,views,id,hist,guess,time,bonus,pay
44,656wmc92,history,AGK30V341UN88,vgg8rffe,3,84,"[79, 80, 83]",1220.0,0.0,1.0,1.0
45,656wmc92,history,A2JA19C4Y5JZD3,qkgvz14o,3,86,"[80, 83, 84]",5.0,0.0,0.0,0.0
46,656wmc92,history,A3D1L580FAK35L,hjitkkq1,3,85,"[83, 84, 86]",1600.0,43.0,0.0,0.15
47,656wmc92,history,AVJUIF9QHQRY8,50v8nmc8,3,90,"[84, 86, 85]",819.0,67.0,0.0,0.22
48,656wmc92,history,A3RHFUBEK3JC4V,sjk0qmm7,3,93,"[86, 85, 90]",952.5438136134841,0.0,0.0,0.0
49,656wmc92,history,A14F22QXIGMF1T,on4sw6vf,3,94,"[85, 90, 93]",1644.27205921375,0.0,0.0,0.0
50,656wmc92,history,A1GEZDTJPG3Q7U,1j6qekl6,3,95,"[90, 93, 94]",544.310750636277,0.0,0.0,0.0
51,656wmc92,history,A2JNYVMDO31OXZ,4ysv5aya,3,96,"[93, 94, 95]",1845.0,0.0,0.0,0.0
52,656wmc92,history,A1RHW1MEJSR3MR,q45zxqzd,3,97,"[94, 95, 96]",1251.91472646344,57.0,1.0,1.19
53,656wmc92,history,A3QTWM45TDQQ5R,c8itfpwt,3,99,"[95, 96, 97]",1358.50891512971,0.0,0.0,0.0
54,656wmc92,history,A2HWC65YAL6MHK,bxz1l75z,3,101,"[96, 97, 99]",1358.5,0.0,0.0,0.0
55,656wmc92,history,A3UN1F1EOHKKE6,ux4lqy6i,3,102,"[97, 99, 101]",1356.2409536687198,0.0,1.0,1.0
56,656wmc92,history,ACI8PUCF5OPDC,xd5bbb5i,3,103,"[99, 101, 102]",1358.5,0.0,0.0,0.0
57,656wmc92,history,A1DWTO70YY5L79,ui1liwm6,3,104,"[101, 102, 103]",1358.50891512971,46.0,0.0,0.16
58,656wmc92,history,A3N46QXET3UPY,zyfajk95,3,106,"[102, 103, 104]",1358.50891512971,69.0,0.0,0.23
59,656wmc92,history,A26HH5XUH214F7,2603uwfs,3,110,"[103, 104, 106]",1319.95357029297,0.0,1.0,1.0
60,656wmc92,history,A272X64FOZFYLB,5pg2icbg,3,112,"[104, 106, 110]",1224.6991889316198,0.0,1.0,1.0
61,656wmc92,history,ABN9IUIM1YA7Y,gmw4ghlf,3,111,"[106, 110, 112]",1358.50891512971,6.0,0.0,0.02
62,656wmc92,history,A3DTEGZ2MT0OBO,fcgwq24y,3,114,"[110, 112, 111]",1215.62734308768,40.0,1.0,1.14
63,656wmc92,history,A3PC0IDUS9FQA4,vqmfwui9,3,117,"[112, 111, 114]",1358.5,41.0,0.0,0.14
64,656wmc92,history,A1J2SF4IQEQ5OP,ljb3fwvz,3,119,"[111, 114, 117]",2700.0,0.0,0.0,0.0
65,656wmc92,history,A1S1K7134S2VUC,81axov7f,3,120,"[114, 117, 119]",1360.77687659069,44.0,0.0,0.15
66,656wmc92,history,A399B3HHN9ZENF,6xwon13w,3,121,"[117, 119, 120]",2700.0,0.0,0.0,0.0
