,dots,method,views,session,code,id,hist,guess,bonus
116,403,history,0,hqx0v7t5,fj5sghcb,147,[],300.0,0.0
117,403,history,0,hqx0v7t5,6ijvjkfp,148,[],153.0,0.0
118,403,history,0,hqx0v7t5,8fikdeiq,149,[],247.0,0.0
119,403,history,0,hqx0v7t5,2he9vapd,150,[],600.0,0.0
120,403,history,0,hqx0v7t5,1031k7o6,151,[],211.0,0.0
121,403,history,0,hqx0v7t5,n10ntxn0,152,[],178.0,0.0
122,403,history,0,hqx0v7t5,iqbh4xte,153,[],450.0,0.0
123,403,history,0,hqx0v7t5,jtooyx39,154,[],280.0,0.0
124,403,history,0,hqx0v7t5,wnr1d4ta,155,[],489.0,0.0
125,403,history,0,hqx0v7t5,zqyyzgx3,156,[],452.0,0.0
126,403,history,0,hqx0v7t5,a4zdhheq,157,[],140.0,0.0
127,403,history,0,hqx0v7t5,rb91jqyp,158,[],349.0,0.0
128,403,history,0,hqx0v7t5,z0grp6o1,159,[],242.0,0.0
129,403,history,0,hqx0v7t5,ee8di1yx,160,[],200.0,0.0
130,403,history,0,hqx0v7t5,a1q1h9kv,161,[],800.0,0.0
131,403,history,0,hqx0v7t5,n8p9n3ys,162,[],253.0,0.0
132,403,history,0,hqx0v7t5,3vqgxu1c,163,[],350.0,0.0
133,403,history,0,hqx0v7t5,w9j12l2o,164,[],270.0,0.0
134,403,history,0,hqx0v7t5,yljzox91,165,[],800.0,0.0
135,403,history,0,hqx0v7t5,68kll3fp,166,[],300.0,0.0
136,403,history,0,hqx0v7t5,lqre68dn,167,[],400.0,1.0
137,403,history,0,hqx0v7t5,lqvm99ym,168,[],1000.0,0.0
138,403,history,0,hqx0v7t5,aa7i2mws,169,[],225.0,0.0
139,403,history,0,hqx0v7t5,ls0uz0oo,170,[],400.0,1.0
140,403,history,0,hqx0v7t5,bccqr9i0,171,[],231.0,0.0
141,403,history,0,hqx0v7t5,ud5bvnxn,172,[],353.0,0.0
142,403,history,0,hqx0v7t5,ohw0qxqx,173,[],1001.0,0.0
143,403,history,0,hqx0v7t5,whr7miup,175,[],7878.0,0.0
144,403,history,0,hqx0v7t5,6n6e3yxf,176,[],637.0,0.0
145,403,history,0,hqx0v7t5,cn5bfmva,177,[],85.0,0.0
146,403,history,0,hqx0v7t5,78386iw1,178,[],315.0,0.0
147,403,history,0,hqx0v7t5,xz58v48j,179,[],368.0,1.0
148,403,history,0,hqx0v7t5,p5dv300b,180,[],275.0,0.0
149,403,history,0,hqx0v7t5,qct21bzb,181,[],236.0,0.0
150,403,history,0,hqx0v7t5,er9znfey,182,[],350.0,0.0
151,403,history,0,hqx0v7t5,ury3zajg,183,[],500.0,0.0
152,403,history,0,hqx0v7t5,665y29yg,184,[],320.0,0.0
153,403,history,0,hqx0v7t5,ntqdkqdr,185,[],750.0,0.0
154,403,history,0,hqx0v7t5,wiwlm6hy,186,[],350.0,0.0
155,403,history,0,hqx0v7t5,no7ig1cs,188,[],350.0,0.0
156,403,history,0,hqx0v7t5,e8wzymgi,189,[],350.0,0.0
157,403,history,0,hqx0v7t5,wrqoga5v,190,[],500.0,0.0
158,403,history,0,hqx0v7t5,8on9zjax,192,[],225.0,0.0
159,403,history,0,hqx0v7t5,9yryqiy0,193,[],150.0,0.0
160,403,history,0,hqx0v7t5,dog73u37,194,[],525.0,0.0
161,403,history,0,hqx0v7t5,br3j9x6d,195,[],220.0,0.0
162,403,history,0,hqx0v7t5,n4lfabk4,197,[],1100.0,0.0
163,403,history,0,hqx0v7t5,837uugv4,198,[],290.0,0.0
164,403,history,0,hqx0v7t5,p52lwdae,199,[],1600.0,0.0
165,403,history,0,hqx0v7t5,y0mkqolm,200,[],300.0,0.0
166,403,history,0,hqx0v7t5,nk5c5dyd,201,[],250.0,0.0
167,403,history,0,hqx0v7t5,7v4u6alu,203,[],333.0,0.0
168,403,history,0,hqx0v7t5,34mywuz3,204,[],1000.0,0.0
169,403,history,0,hqx0v7t5,fb8aj39u,205,[],210.0,0.0
170,403,history,0,hqx0v7t5,1jq1slzm,206,[],200.0,0.0
171,403,history,0,hqx0v7t5,xjezfulw,207,[],1200.0,0.0
172,403,history,0,hqx0v7t5,34v86xne,208,[],275.0,0.0
173,403,history,0,hqx0v7t5,mmesi5wv,209,[],450.0,0.0
174,403,history,0,hqx0v7t5,jd4xcbu6,210,[],330.0,0.0
175,403,history,0,hqx0v7t5,m5b2ao82,211,[],275.0,0.0
176,403,history,0,hqx0v7t5,w8e8e8mc,212,[],280.0,0.0
177,403,history,0,hqx0v7t5,rn50xgq6,213,[],200.0,0.0
178,403,history,0,hqx0v7t5,wvzt4xyt,214,[],200.0,0.0
179,403,history,0,hqx0v7t5,q9due3zk,215,[],300.0,0.0
180,403,history,0,hqx0v7t5,l1goxqz3,217,[],200.0,0.0
181,403,history,0,hqx0v7t5,bcchpf5s,218,[],108.0,0.0
182,403,history,0,hqx0v7t5,rpgi2itn,219,[],250.0,0.0
183,403,history,0,hqx0v7t5,kph503t2,220,[],325.0,0.0
184,403,history,0,hqx0v7t5,3ru5kk7a,222,[],750.0,0.0
185,403,history,0,hqx0v7t5,r7podqvi,223,[],100.0,0.0
186,403,history,0,hqx0v7t5,yy5ctpyo,224,[],170.0,0.0
187,403,history,0,hqx0v7t5,0i1ioihe,225,[],452.0,0.0
188,403,history,0,hqx0v7t5,msuu9gji,227,[],250.0,0.0
189,403,history,0,hqx0v7t5,41vkasgu,228,[],190.0,0.0
190,403,history,0,hqx0v7t5,4sddggjp,229,[],200.0,0.0
191,403,history,0,hqx0v7t5,teekzo5i,231,[],180.0,0.0
192,403,history,0,hqx0v7t5,b7v413k6,232,[],75.0,0.0
193,403,history,0,hqx0v7t5,xjwcufd1,235,[],410.0,1.0
194,403,history,0,hqx0v7t5,8uswmqlo,236,[],180.0,0.0
195,403,history,0,hqx0v7t5,9wq0qn25,237,[],53.0,0.0
196,403,history,0,hqx0v7t5,m9i3pus9,238,[],275.0,0.0
197,403,history,0,hqx0v7t5,dspwxoww,239,[],500.0,0.0
198,403,history,0,hqx0v7t5,xlpgtftv,240,[],564.0,0.0
199,403,history,0,hqx0v7t5,6brq7w5g,241,[],240.0,0.0
200,403,history,0,hqx0v7t5,3gt3umaf,242,[],470.0,0.0
201,403,history,0,hqx0v7t5,ov9ch81s,243,[],245.0,0.0
202,403,history,0,hqx0v7t5,j6ofheml,244,[],125.0,0.0
203,403,history,0,hqx0v7t5,bnq5fsbs,245,[],240.0,0.0
204,403,history,0,hqx0v7t5,ovqb768h,246,[],220.0,0.0
205,403,history,0,hqx0v7t5,33qg7rya,247,[],450.0,0.0
206,403,history,0,hqx0v7t5,6m3nh15i,249,[],364.0,1.0
207,403,history,0,hqx0v7t5,kkurrzry,250,[],300.0,0.0
208,403,history,0,hqx0v7t5,vz4hekzf,251,[],276.0,0.0
209,403,history,0,hqx0v7t5,h2g45epv,252,[],65.0,0.0
210,403,history,0,hqx0v7t5,vu700o0m,253,[],700.0,0.0
211,403,history,0,hqx0v7t5,ynsotghg,254,[],300.0,0.0
212,403,history,0,hqx0v7t5,q2eeg9hn,255,[],600.0,0.0
213,403,history,0,hqx0v7t5,7i01yxx5,256,[],586.0,0.0
214,403,history,0,hqx0v7t5,657z6ov4,257,[],650.0,0.0
215,403,history,0,hqx0v7t5,68ktllh9,258,[],80.0,0.0
216,403,history,0,hqx0v7t5,0agq32f0,259,[],400.0,1.0
217,403,history,0,hqx0v7t5,miyk7p3h,260,[],375.0,1.0
218,403,history,0,hqx0v7t5,3djsralx,261,[],1260.0,0.0
219,403,history,0,hqx0v7t5,8nfex1ru,262,[],250.0,0.0
220,403,history,0,hqx0v7t5,q9okyhf9,263,[],340.0,0.0
221,403,history,0,hqx0v7t5,pp4pel6h,264,[],224.0,0.0
222,403,history,0,hqx0v7t5,fakbsdlt,266,[],225.0,0.0
223,403,history,0,hqx0v7t5,5741rthw,265,[],348.0,0.0
224,403,history,0,hqx0v7t5,4sknesk4,267,[],150.0,0.0
225,403,history,0,hqx0v7t5,amwvv9md,268,[],600.0,0.0
226,403,history,0,hqx0v7t5,vmctn5o7,269,[],78.0,0.0
227,403,history,0,hqx0v7t5,13h5qzj9,271,[],220.0,0.0
228,403,history,0,hqx0v7t5,ik8upqdz,272,[],256.0,0.0
229,403,history,0,hqx0v7t5,yf7zpokf,274,[],325.0,0.0
230,403,history,0,hqx0v7t5,3r41mex1,275,[],550.0,0.0
231,403,history,0,hqx0v7t5,pob5hhmu,276,[],480.0,0.0
232,403,history,0,hqx0v7t5,im518nfy,277,[],310.0,0.0
233,403,history,0,hqx0v7t5,cpxf2gvd,278,[],205.0,0.0
234,403,history,0,hqx0v7t5,98h6vhpf,279,[],203.0,0.0
235,403,history,0,hqx0v7t5,pwte91oe,280,[],210.0,0.0
236,403,history,0,hqx0v7t5,y3q1v23w,281,[],287.0,0.0
237,403,history,0,hqx0v7t5,f9y0yzks,282,[],230.0,0.0
238,403,history,0,hqx0v7t5,tr4xc7c6,283,[],300.0,0.0
239,403,history,0,hqx0v7t5,eghn2ljs,284,[],260.0,0.0
240,403,history,0,hqx0v7t5,u0ixek8g,285,[],400.0,1.0
241,403,history,0,hqx0v7t5,rccn1n1u,286,[],150.0,0.0
242,403,history,0,hqx0v7t5,hq05uc4x,287,[],250.0,0.0
243,403,history,0,hqx0v7t5,m6e460p3,288,[],220.0,0.0
244,403,history,0,hqx0v7t5,3emxkky7,292,[],200.0,0.0
245,403,history,0,hqx0v7t5,dm9sbv39,293,[],300.0,0.0
246,403,history,0,hqx0v7t5,met8u2fz,294,[],200.0,0.0
247,403,history,0,hqx0v7t5,i4x33sdo,295,[],200.0,0.0
248,403,history,0,hqx0v7t5,0xmr0e72,296,[],120.0,0.0
249,403,history,0,hqx0v7t5,hgws1b13,297,[],225.0,0.0
250,403,history,0,hqx0v7t5,3ovg7man,298,[],375.0,1.0
251,403,history,0,hqx0v7t5,cr1phqxt,299,[],350.0,0.0
252,403,history,0,hqx0v7t5,xy8q9eck,300,[],240.0,0.0
253,403,history,0,hqx0v7t5,qznow5qe,301,[],300.0,0.0
254,403,history,0,hqx0v7t5,jeh7k5g0,303,[],450.0,0.0
255,403,history,0,hqx0v7t5,f83gmwi5,304,[],290.0,0.0
256,403,history,0,hqx0v7t5,yjqwn1nn,306,[],1005.0,0.0
257,403,history,0,hqx0v7t5,w0o76zxp,307,[],225.0,0.0
258,403,history,0,hqx0v7t5,xr1pncum,308,[],250.0,0.0
259,403,history,0,hqx0v7t5,fwg5bwm7,310,[],240.0,0.0
260,403,history,0,hqx0v7t5,lbz8cbcv,311,[],150.0,0.0
261,403,history,0,hqx0v7t5,r970czlf,312,[],400.0,1.0
262,403,history,0,hqx0v7t5,tv0zjph7,313,[],222211.0,0.0
263,403,history,0,hqx0v7t5,0htt0jor,314,[],400.0,1.0
264,403,history,0,hqx0v7t5,9ipe9knx,317,[],600.0,0.0
265,403,history,0,hqx0v7t5,cm8i4h2v,318,[],207.0,0.0
266,403,history,0,hqx0v7t5,7bfjoeq5,319,[],320.0,0.0
267,403,history,0,hqx0v7t5,4x5pijps,320,[],625.0,0.0
268,403,history,0,hqx0v7t5,74s3get9,321,[],800.0,0.0
269,403,history,0,hqx0v7t5,5g9uwkfk,322,[],700.0,0.0
270,403,history,0,hqx0v7t5,pkyc4x6r,323,[],410.0,1.0
271,403,history,0,hqx0v7t5,bnq0ez7e,324,[],500.0,0.0
272,403,history,0,hqx0v7t5,dijfd8r3,325,[],212.0,0.0
273,403,history,0,hqx0v7t5,fxnotbd3,326,[],350.0,0.0
274,403,history,0,hqx0v7t5,d66zsqzn,327,[],140.0,0.0
275,403,history,0,hqx0v7t5,39lrclnr,328,[],100.0,0.0
276,403,history,0,hqx0v7t5,rso4nvpg,329,[],273.0,0.0
277,403,history,0,hqx0v7t5,bo4ov8tr,330,[],200.0,0.0
278,403,history,0,hqx0v7t5,wt2qf6si,331,[],211.0,0.0
279,403,history,0,hqx0v7t5,99ila1xk,332,[],400.0,1.0
280,403,history,0,hqx0v7t5,uuutd5sa,333,[],250.0,0.0
281,403,history,0,hqx0v7t5,4x59x6vo,334,[],550.0,0.0
282,403,history,0,hqx0v7t5,ujykow89,335,[],250.0,0.0
283,403,history,0,hqx0v7t5,35ehtpoe,337,[],684.0,0.0
284,403,history,0,hqx0v7t5,mpg7jp2a,338,[],325.0,0.0
285,403,history,0,hqx0v7t5,w03tnyxp,339,[],225.0,0.0
286,403,history,0,hqx0v7t5,8d4yok4t,340,[],396.0,1.0
287,403,history,0,hqx0v7t5,a1eaovhk,343,[],546.0,0.0
288,403,history,0,hqx0v7t5,w9a79spz,344,[],450.0,0.0
289,403,history,0,hqx0v7t5,pnlim2wh,345,[],250.0,0.0
290,403,history,0,hqx0v7t5,65edogur,346,[],120.0,0.0
291,403,history,0,hqx0v7t5,b6kn0jgo,347,[],300.0,0.0
292,403,history,0,hqx0v7t5,t663wvwl,348,[],460.0,0.0
293,403,history,0,hqx0v7t5,t0s54680,349,[],350.0,0.0
294,403,history,0,hqx0v7t5,wgcu1uml,350,[],63.0,0.0
295,403,history,0,hqx0v7t5,xl0wst3t,351,[],250.0,0.0
296,403,history,0,hqx0v7t5,t92koixv,352,[],400.0,1.0
297,403,history,0,hqx0v7t5,6l7wcqsw,353,[],260.0,0.0
298,403,history,0,hqx0v7t5,0gv17d8f,354,[],300.0,0.0
299,403,history,0,hqx0v7t5,ptzstdft,355,[],149.0,0.0
300,403,history,0,hqx0v7t5,9q52wfkz,356,[],500.0,0.0
301,403,history,0,hqx0v7t5,7mg16u55,357,[],274.0,0.0
302,403,history,0,hqx0v7t5,60hgy380,358,[],500500.0,0.0
303,403,history,0,hqx0v7t5,0lqvh9qn,359,[],572.0,0.0
304,403,history,0,hqx0v7t5,ak6fhi0i,361,[],176.0,0.0
305,403,history,0,hqx0v7t5,b0d2tubu,363,[],150.0,0.0
306,403,history,0,hqx0v7t5,yitx269g,364,[],3500.0,0.0
307,403,history,0,hqx0v7t5,q9202bcc,365,[],240.0,0.0
308,403,history,0,hqx0v7t5,srf5cz2p,366,[],215.0,0.0
309,403,history,0,hqx0v7t5,avxotjzn,367,[],200.0,0.0
310,403,history,0,hqx0v7t5,0rxqgw32,368,[],370.0,1.0
311,403,history,0,hqx0v7t5,0kf8tjxw,369,[],200.0,0.0
312,403,history,0,hqx0v7t5,23n5gv9c,370,[],327.0,0.0
313,403,history,0,hqx0v7t5,0nsc060n,371,[],155.0,0.0
314,403,history,0,hqx0v7t5,pvdjova2,372,[],200.0,0.0
315,403,history,0,hqx0v7t5,uzip81cw,373,[],325.0,0.0
316,403,history,0,hqx0v7t5,8ycpr9tb,374,[],107.0,0.0
317,403,history,0,hqx0v7t5,weyvnnt1,375,[],300.0,0.0
318,403,history,0,hqx0v7t5,ytvnnldp,376,[],678.0,0.0
319,403,history,0,hqx0v7t5,kzts6bdx,377,[],600.0,0.0
320,403,history,0,hqx0v7t5,mn8p9daq,378,[],428.0,1.0
321,403,history,0,hqx0v7t5,xfpthsfr,379,[],400.0,1.0
322,403,history,0,hqx0v7t5,0gcohyl8,381,[],800.0,0.0
323,403,history,0,hqx0v7t5,5qf9g8ke,382,[],165.0,0.0
324,403,history,0,hqx0v7t5,lpk07pi4,384,[],220.0,0.0
325,403,history,0,hqx0v7t5,vqfyb7so,385,[],568.0,0.0
326,403,history,0,hqx0v7t5,mppepp5a,387,[],126.0,0.0
327,403,history,0,hqx0v7t5,275mtf7l,388,[],299.0,0.0
328,403,history,0,hqx0v7t5,6msk5xmy,392,[],600.0,0.0
329,403,history,0,hqx0v7t5,2zxe36rh,393,[],900.0,0.0
330,403,history,0,hqx0v7t5,265o3vof,394,[],925.0,0.0
331,403,history,0,hqx0v7t5,zbhti1i8,395,[],415.0,1.0
332,403,history,0,hqx0v7t5,uhu8303p,396,[],1000.0,0.0
333,403,history,0,hqx0v7t5,ccx0incr,398,[],250.0,0.0
334,403,history,0,hqx0v7t5,ra2n8mru,400,[],300.0,0.0
335,403,history,0,hqx0v7t5,iohjv1dl,401,[],350.0,0.0
336,403,history,0,hqx0v7t5,q8pp9jqt,402,[],1258.0,0.0
337,403,history,0,hqx0v7t5,zbbkfvi6,403,[],371.0,1.0
338,403,history,0,hqx0v7t5,3n7qqc8z,404,[],450.0,0.0
339,403,history,0,hqx0v7t5,bqqh4er5,405,[],180.0,0.0
340,403,history,0,hqx0v7t5,aqeoogj9,406,[],300.0,0.0
341,403,history,0,hqx0v7t5,1oqquxgc,407,[],200.0,0.0
342,403,history,0,hqx0v7t5,e47u1ml1,408,[],325.0,0.0
343,403,history,0,hqx0v7t5,odjhvzwo,409,[],492.0,0.0
344,403,history,0,hqx0v7t5,irnma7kx,410,[],300.0,0.0
345,403,history,0,hqx0v7t5,ivp460qb,411,[],327.0,0.0
346,403,history,0,hqx0v7t5,znlcf8az,412,[],150.0,0.0
