,session,method,mturker,code,views,id,hist,guess,time,bonus,pay
33,gkr5kni3,max,A2HZID2S9IVQ9G,r2ry9w70,3,61,"[44, 46, 50]",3750.0,5.0,0.0,0.02
34,gkr5kni3,max,A1IZRGEDHDDSKX,2ohdydtd,3,62,"[46, 50, 61]",1224.6991889316198,8.0,1.0,1.03
35,gkr5kni3,max,AGJYT4WO2FOCC,v9s11g9c,3,63,"[46, 50, 61]",1451.4953350300698,3.0,0.0,0.01
36,gkr5kni3,max,A2N4RLNIRWORDR,zcs3admv,3,65,"[50, 61, 63]",3750.0,3.0,0.0,0.01
37,gkr5kni3,max,A1BHNWD552SA3F,0dbhq7cc,3,66,"[61, 63, 65]",2500.0,15.0,0.0,0.05
38,gkr5kni3,max,A2LXXH72LW6JBR,bofygc9k,3,70,"[61, 65, 66]",7000.0,3.0,0.0,0.01
39,gkr5kni3,max,A3COZM5YUKETZD,xtqsy9gk,3,71,"[61, 65, 70]",3750.0,8.0,0.0,0.03
40,gkr5kni3,max,A1L0T8IFHPA77E,ymrktj15,3,72,"[65, 70, 71]",8267.3,9.0,0.0,0.03
41,gkr5kni3,max,A300GJOLD4FJF4,g0ivbexs,3,74,"[70, 71, 72]",3749.9835572794104,3.0,0.0,0.01
42,gkr5kni3,max,AMCJQTBCGX9R5,y3ejc7qe,3,76,"[70, 71, 72]",907.1845843937939,7.0,0.0,0.03
43,gkr5kni3,max,A1L08O60MXPCYA,wrqsg9l5,3,77,"[70, 71, 72]",8267.3,1.0,0.0,0.01
44,gkr5kni3,max,A1LPEFB7I6B8ME,njj791if,3,78,"[70, 72, 77]",362.873833757518,9.0,0.0,0.03
45,gkr5kni3,max,A2C3IB7C7HWQ1G,st6qslx9,3,79,"[70, 72, 77]",7711.06896734725,5.0,0.0,0.02
46,gkr5kni3,max,A2RGO0TSHROD8B,u94wlkfx,3,80,"[72, 77, 79]",7711.06896734725,6.0,0.0,0.02
47,gkr5kni3,max,A3QTXVMA9P3V2F,bcvgiqr2,3,81,"[72, 77, 80]",8267.0,7.0,0.0,0.02
48,gkr5kni3,max,AR80IW15AQII5,vqqw9f9h,3,84,"[72, 77, 81]",8200.0,9.0,0.0,0.03
49,gkr5kni3,max,A3L4JI1S352HB8,3t9cqeow,3,83,"[72, 77, 81]",8267.20033311818,60.0,0.0,0.2
50,gkr5kni3,max,AZCGSVDT79E6X,jxkerevs,3,85,"[72, 77, 83]",8164.66125954415,7.0,0.0,0.03
51,gkr5kni3,max,AZRFK6W0Z3BW8,irx6s4fj,3,87,"[72, 77, 83]",8267.21847680987,6.0,0.0,0.02
52,gkr5kni3,max,AUAPLGQ19ISI0,weu7ppxb,3,88,"[72, 77, 87]",600.0,39.0,0.0,0.13
53,gkr5kni3,max,A33UFNG3ITAWUI,obhydyjl,3,90,"[72, 77, 87]",907.1845843937939,62.0,0.0,0.21
54,gkr5kni3,max,A24ZAX5O63WVNI,kzes0gao,3,92,"[72, 77, 87]",850.485547869182,5.0,0.0,0.02
55,gkr5kni3,max,A27NI33DDCXCDF,xpyllpzx,3,93,"[72, 77, 87]",8320.10733808002,5.0,0.0,0.02
56,gkr5kni3,max,A18KTX2BC1030R,ufbo28pn,3,94,"[72, 77, 93]",8618.25355174105,4.0,0.0,0.01
57,gkr5kni3,max,A3QGDADFX3OQV3,eqlww3cf,3,95,"[77, 93, 94]",7915.18549883585,6.0,0.0,0.02
58,gkr5kni3,max,AJ07XZF9VROI6,u3o1daaf,3,96,"[77, 93, 94]",1133.98073049224,2.0,1.0,1.01
59,gkr5kni3,max,A31N43H8HSMG1I,g77kc0gt,3,97,"[77, 93, 94]",8267.3,5.0,0.0,0.02
60,gkr5kni3,max,AZIDAF8SSJP2A,ml0o0c39,3,98,"[93, 94, 97]",8391.4574056426,3.0,0.0,0.01
61,gkr5kni3,max,A207149DHAS89K,07vubvn3,3,99,"[93, 94, 98]",1632.93225190883,10.0,0.0,0.04
62,gkr5kni3,max,A2FV2U7RGBVK2T,10resurq,3,101,"[93, 94, 98]",7937.8651134456995,0.0,0.0,0.0
63,gkr5kni3,max,A67X26PA0UJ47,8cqnts6s,3,102,"[93, 94, 98]",8391.5,10.0,0.0,0.04
64,gkr5kni3,max,A1HYA9IORBCUW6,clsr42ia,3,104,"[94, 98, 102]",431.819862171446,6.0,0.0,0.02
65,gkr5kni3,max,A2W1KYMRJ59YNN,yevsaqem,3,107,"[94, 98, 102]",78.9250588422601,4.0,0.0,0.01
66,gkr5kni3,max,A1TX1UU5G4TV3V,8sofs3as,3,108,"[94, 98, 102]",8391.4574056426,4.0,0.0,0.02
67,gkr5kni3,max,AFJDVJMLZ6P3D,wm9rogwf,3,111,"[94, 102, 108]",8391.4574056426,8.0,0.0,0.03
68,gkr5kni3,max,A114FUPMPRD94G,qk2bond4,3,112,"[94, 102, 111]",8391.4574056426,7.0,0.0,0.02
69,gkr5kni3,max,A05062513MWBSOJW7FC52,5ib5bae7,3,115,"[94, 102, 112]",18500.0,88.0,0.0,0.29
70,gkr5kni3,max,AOT2NAR1H34Q0,7ppxx43a,3,116,"[94, 102, 112]",2267.96146098449,4.0,0.0,0.01
71,gkr5kni3,max,A2HV148IQETZ9,q8t6u9jw,3,118,"[94, 102, 112]",1700.0,74.0,0.0,0.25
72,gkr5kni3,max,A3U7EIF0P9GQKI,u4sdlsce,3,119,"[94, 102, 112]",5443.10750636276,57.0,0.0,0.19
73,gkr5kni3,max,A1VGC8ZJW3XTCQ,euvg2myb,3,120,"[94, 102, 112]",1133.98073049224,4.0,1.0,1.01
74,gkr5kni3,max,ANQG22MEKC96H,dptpf24w,3,121,"[94, 102, 112]",2644.44306350791,5.0,0.0,0.02
75,gkr5kni3,max,A39XD5I3E00YO3,pup7zb9v,3,122,"[94, 102, 112]",8482.17586408198,2.0,0.0,0.01
76,gkr5kni3,max,A88DXNDGDUWEN,u3nduu27,3,123,"[94, 102, 122]",8491.247709925909,2.0,0.0,0.01
77,gkr5kni3,max,A2LPBGB5Y8ICYF,9vbajotr,3,125,"[94, 122, 123]",8491.247709925909,3.0,0.0,0.01
78,gkr5kni3,max,ASF60IDD9RNPH,51e7hgye,3,129,"[94, 123, 125]",6803.884382953461,10.0,0.0,0.03
79,gkr5kni3,max,A1BWV45RKR6SP1,t6x01e3o,3,130,"[94, 123, 125]",884.5049697839489,3.0,0.0,0.01
80,gkr5kni3,max,A21EG3NAJ2F6W5,pc76xslw,3,132,"[94, 123, 125]",882.2370083229649,3.0,0.0,0.01
81,gkr5kni3,max,A1NSU1VEGL9MJQ,tphjkvvs,3,133,"[94, 123, 125]",8491.247709925909,46.0,0.0,0.16
82,gkr5kni3,max,A3EM3VSS1NQL58,jxh3vham,3,135,"[94, 125, 133]",4535.9229219689705,7.0,0.0,0.02
83,gkr5kni3,max,A28JHBZQE036AC,hkik3vvr,3,136,"[94, 125, 133]",907.1845843937939,2.0,0.0,0.01
84,gkr5kni3,max,A10AU8CYQYF8GI,g572ijy2,3,138,"[94, 125, 133]",8491.2,5.0,0.0,0.02
85,gkr5kni3,max,AZJIBSDIH53CT,43h8xpax,3,139,"[94, 125, 133]",8.0,3.0,0.0,0.01
86,gkr5kni3,max,A10I4UU6XTEGW5,uvwhpaw5,3,141,"[94, 125, 133]",8491.247709925909,1.0,0.0,0.0
87,gkr5kni3,max,A1Z2O2ZDR0169N,vzeqmh2u,3,142,"[94, 133, 141]",8500.0,20.0,0.0,0.07
88,gkr5kni3,max,A1U6W61SS7DXK2,5dymxmwr,3,144,"[94, 141, 142]",1.0,6.0,0.0,0.02
89,gkr5kni3,max,AJMXUF6G3KDLP,4olhvqek,3,147,"[94, 141, 142]",997.903042833174,1.0,0.0,0.01
90,gkr5kni3,max,A2N428XMNG81FA,hstf4771,3,149,"[94, 141, 142]",8499.86596347765,6.0,0.0,0.02
91,gkr5kni3,max,A1B9QEQ7EHYA9C,jjxkn5ym,3,151,"[94, 142, 149]",8164.66125954415,30.0,0.0,0.1
92,gkr5kni3,max,A1HZUN3CUGVLT8,dcweb184,3,153,"[94, 142, 149]",8500.00204116531,2.0,0.0,0.01
93,gkr5kni3,max,A18SNIYGYE3L1T,ipwy2vrv,3,152,"[94, 142, 153]",8500.0,32.0,0.0,0.11
94,gkr5kni3,max,AO6T6QVX9Q9I2,vwh8zqyn,3,154,"[94, 153, 152]",8598.29549088438,5.0,0.0,0.02
95,gkr5kni3,max,A27YGPL6MEE1ZN,4ounncsr,3,155,"[94, 153, 154]",2721.55375318138,5.0,0.0,0.02
96,gkr5kni3,max,AV9P8YJR3F585,wx2jlkxu,3,156,"[94, 153, 154]",1133.98073049224,1.0,1.0,1.0
97,gkr5kni3,max,A3CMWYLWMENHLZ,kvyoiffs,3,159,"[94, 153, 154]",8597.38830629999,10.0,0.0,0.04
98,gkr5kni3,max,A379UI24BB5C1Z,wq2p74rm,3,160,"[94, 154, 159]",19000.0,5.0,0.0,0.02
99,gkr5kni3,max,A1ANSFI5L7SUUH,6uaina2w,3,162,"[94, 154, 159]",8845.049697839491,2.0,0.0,0.01
100,gkr5kni3,max,A1WAXEOHCY86P1,02iv6gan,3,164,"[94, 154, 162]",8598.29549088438,3.0,0.0,0.01
101,gkr5kni3,max,A37Q4O126A4RNA,hzw11p1e,3,165,"[94, 162, 164]",8618.25355174105,2.0,0.0,0.01
102,gkr5kni3,max,AOBTFLJU2BEPR,86vwvqga,3,166,"[94, 162, 165]",8731.65162479027,46.0,0.0,0.15
103,gkr5kni3,max,AZS8C7R8QX08X,8e1jenct,3,167,"[162, 165, 166]",8.0,9.0,0.0,0.03
104,gkr5kni3,max,AW1JPV7TSWPJW,di4aq563,3,168,"[162, 165, 166]",8618.25355174105,4.0,0.0,0.02
105,gkr5kni3,max,A1C5G48XW2L3PN,uo26i83x,3,171,"[162, 166, 168]",8500.0,10.0,0.0,0.03
106,gkr5kni3,max,A10YL4EPO1NNI5,k7v5sg7p,3,172,"[162, 166, 168]",87316.51624790269,7.0,0.0,0.03
107,gkr5kni3,max,A8VFIXE5FL8C6,s4nkrzud,3,173,"[162, 166, 168]",8731.65162479027,3.0,0.0,0.01
108,gkr5kni3,max,A3G4HX36KVNQC0,289027nv,3,175,"[162, 166, 173]",8845.049697839491,9.0,0.0,0.03
109,gkr5kni3,max,AX8RDFKYAO9BX,0znkuqed,3,178,"[162, 173, 175]",8754.33123940012,0.0,0.0,0.0
110,gkr5kni3,max,A3F7TX7LITQ4UP,nsrbbnh0,3,179,"[162, 175, 178]",8845.049697839491,4.0,0.0,0.01
111,gkr5kni3,max,A2SVSV72RYECB7,hrjldgm4,3,180,"[162, 175, 179]",1814.3691687875896,6.0,0.0,0.02
112,gkr5kni3,max,AD9MA75D5X4GK,4crra2qf,3,182,"[162, 175, 179]",1587.57302268914,9.0,0.0,0.03
113,gkr5kni3,max,AFGR0U8VO3PPU,g31p9n2l,3,185,"[162, 175, 179]",8845.049697839491,6.0,0.0,0.02
114,gkr5kni3,max,A2F7I73MT6L4CI,7ro21oj0,3,187,"[175, 179, 185]",680.388438295346,8.0,0.0,0.03
115,gkr5kni3,max,A3PJWPEZO3P3K1,ydmihl0f,3,188,"[175, 179, 185]",9071.845843937941,7.0,0.0,0.02
116,gkr5kni3,max,A22MUJVQSXSB7W,pubmqqxi,3,189,"[179, 185, 188]",17850.0,2.0,0.0,0.01
117,gkr5kni3,max,A31Y2UA2LPDSWZ,dokdxtc4,3,190,"[179, 185, 188]",1043.26227205286,9.0,0.0,0.03
118,gkr5kni3,max,AVLIWBNFYVG33,717ok6h7,3,191,"[179, 185, 188]",88450.4969783949,6.0,0.0,0.02
119,gkr5kni3,max,A1CEY8YWGYVJMW,csljxwed,3,192,"[179, 185, 188]",816.466125954415,5.0,0.0,0.02
120,gkr5kni3,max,A1L1EWYYG0ILXS,kx8xu37h,3,193,"[179, 185, 188]",884.5049697839489,7.0,0.0,0.02
121,gkr5kni3,max,A3W4MUUT2MPS8O,oucty4uq,3,194,"[179, 185, 188]",8879.069119754258,1.0,0.0,0.0
122,gkr5kni3,max,A5AV4YPTTX3HP,2o8065gn,3,198,"[185, 188, 194]",8845.0,6.0,0.0,0.02
123,gkr5kni3,max,A3KROAV2O4QIA3,21zod0t7,3,200,"[185, 188, 194]",19575.0,5.0,0.0,0.02
124,gkr5kni3,max,A2BDD862R4TT6V,rxzvbiw6,3,201,"[185, 188, 194]",544.310750636277,2.0,0.0,0.01
125,gkr5kni3,max,A25QKXNPT6R0I,eeeqcfat,3,203,"[185, 188, 194]",8833.70989053457,3.0,0.0,0.01
126,gkr5kni3,max,A3ERH8KF9TR2BG,ptg6a1ut,3,204,"[185, 188, 194]",9525.43813613484,7.0,0.0,0.03
127,gkr5kni3,max,A1LQLIHRB3SCXN,vopx7v3t,3,205,"[188, 194, 204]",855.5,4.0,0.0,0.01
128,gkr5kni3,max,A2IP7S7NLJB4GD,6obsnxvo,3,206,"[188, 194, 204]",195.0,12.0,0.0,0.04
129,gkr5kni3,max,AANEUU1BD2QSU,kc87qi8c,3,209,"[188, 194, 204]",906.7309921015969,2.0,0.0,0.01
130,gkr5kni3,max,A2BBL0W6C0PHM8,4mcfcmk7,3,210,"[188, 194, 204]",442.25248489197503,5.0,0.0,0.02
131,gkr5kni3,max,A1SYLJOGIBSG7D,j0omxkha,3,211,"[188, 194, 204]",20000.0,7.0,0.0,0.02
132,gkr5kni3,max,A3BHNUH1KDYF63,53vz2u4q,3,212,"[188, 194, 204]",6803.884382953461,3.0,0.0,0.01
133,gkr5kni3,max,A11QDNT3W7DT7K,5ax8jgmr,3,214,"[188, 194, 204]",6803.884382953461,4.0,0.0,0.02
134,gkr5kni3,max,A1I0DV4B4MFQCL,xalxlest,3,215,"[188, 194, 204]",408.23306297720706,6.0,0.0,0.02
135,gkr5kni3,max,A15340BRCER2UO,s4y93b0h,3,216,"[188, 194, 204]",680.388438295346,7.0,0.0,0.03
136,gkr5kni3,max,A2UIGDOLX5RV95,a0sobzzq,3,217,"[188, 194, 204]",542.9499737596859,4.0,0.0,0.02
137,gkr5kni3,max,A3HUGOZHJ7FM3O,jqs7kxtg,3,218,"[188, 194, 204]",9525.43813613484,8.0,0.0,0.03
138,gkr5kni3,max,A3EKIOVCNYJ9BJ,8cwr8gdj,3,220,"[188, 204, 218]",9466.471138149242,5.0,0.0,0.02
139,gkr5kni3,max,A2JX55UXGGH8EM,vrmapc9m,3,221,"[204, 218, 220]",6232.35809478537,10.0,0.0,0.04
140,gkr5kni3,max,A3EAUAU8V3B5S7,gx4v3t6j,3,222,"[204, 218, 220]",8504.85547869182,3.0,0.0,0.01
141,gkr5kni3,max,AU7RK2T2CMUBV,ts1pot6k,3,223,"[204, 218, 220]",8391.4574056426,5.0,0.0,0.02
142,gkr5kni3,max,A1TUZW84PEG3SX,yd386gb8,3,224,"[204, 218, 220]",9525.4,18.0,0.0,0.06
143,gkr5kni3,max,A33G97SPGZ03Q3,14u4ls7q,3,225,"[204, 218, 224]",9525.43813613484,2.0,0.0,0.01
144,gkr5kni3,max,A2IC2PVR57RY5C,nfx1vsoo,3,229,"[204, 218, 225]",543.85715834408,7.0,0.0,0.03
145,gkr5kni3,max,A3QJGL1MUCRQVG,exp4himf,3,230,"[204, 218, 225]",952.5438136134841,5.0,0.0,0.02
146,gkr5kni3,max,AUOJ5YGG2YZ8X,cr9cp8ov,3,232,"[204, 218, 225]",9071.845843937941,46.0,0.0,0.16
147,gkr5kni3,max,A1KFX6ZNZUNWH4,46996d3g,3,234,"[204, 218, 225]",158.757302268914,8.0,0.0,0.03
148,gkr5kni3,max,A16S1HYE405RYB,95o9t4dt,3,237,"[204, 218, 225]",9525.43813613484,7.0,0.0,0.02
149,gkr5kni3,max,AY0JDBYSF9K2U,rl51lilz,3,239,"[218, 225, 237]",861.8253551741051,2.0,0.0,0.01
150,gkr5kni3,max,A3L3703QD5UD7Q,o98bznjv,3,240,"[218, 225, 237]",1800.0,8.0,0.0,0.03
151,gkr5kni3,max,A1E23VQB2K7YRZ,xwha13zf,3,241,"[218, 225, 237]",3628.7383375751792,7.0,0.0,0.03
152,gkr5kni3,max,AI9QOT5C5DN1P,pnnij0f4,3,243,"[218, 225, 237]",997.903042833174,9.0,0.0,0.03
153,gkr5kni3,max,ANKDLLQHHM2OH,bb5as8uo,3,244,"[218, 225, 237]",272.155375318138,8.0,0.0,0.03
154,gkr5kni3,max,A1K5ADLDP6OPMR,tiaqf7rd,3,245,"[218, 225, 237]",9525.4,13.0,0.0,0.04
