,dots,method,views,session,code,id,hist,guess,bonus
32,148,history,1,ehaxc7lu,96mu0ksp,124,[123],142.0,1.0
33,148,history,1,ehaxc7lu,wid85bvg,135,[124],152.0,0.0
34,148,history,1,ehaxc7lu,vw2l1pm7,128,[135],150.0,1.0
35,148,history,1,ehaxc7lu,jy8y21h6,137,[128],137.0,1.0
36,148,history,1,ehaxc7lu,80ojaaiw,120,[137],141.0,1.0
37,148,history,1,ehaxc7lu,us4prqyx,144,[120],135.0,1.0
38,148,history,1,ehaxc7lu,xowetuhh,147,[144],180.0,0.0
39,148,history,1,ehaxc7lu,ohhyvjh2,127,[147],125.0,0.0
40,148,history,1,ehaxc7lu,zwgqzkon,158,[127],150.0,1.0
41,148,history,1,ehaxc7lu,d2d4nida,160,[158],136.0,1.0
42,148,history,1,ehaxc7lu,isr5zprd,165,[160],150.0,1.0
43,148,history,1,ehaxc7lu,ld7gf0nb,106,[165],203.0,0.0
44,148,history,1,ehaxc7lu,283bqg0g,117,[106],208.0,0.0
45,148,history,1,ehaxc7lu,dimikp50,170,[117],200.0,0.0
46,148,history,1,ehaxc7lu,vcuqogih,115,[170],205.0,0.0
47,148,history,1,ehaxc7lu,qn5v8q6x,171,[115],133.0,0.0
48,148,history,1,ehaxc7lu,36cq5hl0,174,[171],90.0,0.0
49,148,history,1,ehaxc7lu,0aqltvrn,179,[174],135.0,1.0
50,148,history,1,ehaxc7lu,5ton08yn,182,[179],561.0,0.0
51,148,history,1,ehaxc7lu,99fp0e3j,185,[182],250.0,0.0
52,148,history,1,ehaxc7lu,g63snxb1,126,[185],175.0,0.0
53,148,history,1,ehaxc7lu,mnh38i83,189,[126],140.0,1.0
54,148,history,1,ehaxc7lu,1fmwv0py,191,[189],130.0,0.0
55,148,history,1,ehaxc7lu,eq6nfh3a,193,[191],175.0,0.0
56,148,history,1,ehaxc7lu,shiq6jky,194,[193],90.0,0.0
57,148,history,1,ehaxc7lu,c6agwdm9,199,[194],91.0,0.0
58,148,history,1,ehaxc7lu,0qassajr,200,[199],105.0,0.0
59,148,history,1,ehaxc7lu,8iyk4wfb,203,[200],419.0,0.0
60,148,history,1,ehaxc7lu,r3472vq0,202,[203],160.0,1.0
61,148,history,1,ehaxc7lu,d8h1c8c0,122,[202],152.0,1.0
62,148,history,1,ehaxc7lu,zxwmd90y,164,[122],99.0,0.0
63,148,history,1,ehaxc7lu,fihs2vt8,207,[164],99.0,0.0
64,148,history,1,ehaxc7lu,to87of99,110,[207],186.0,0.0
65,148,history,1,ehaxc7lu,f4abfsq0,209,[110],136.0,1.0
66,148,history,1,ehaxc7lu,daghlcw5,208,[209],120.0,0.0
67,148,history,1,ehaxc7lu,fqm0ofjw,213,[208],200.0,0.0
68,148,history,1,ehaxc7lu,fud9xls9,210,[213],200.0,0.0
69,148,history,1,ehaxc7lu,wxlhme7z,145,[210],160.0,1.0
70,148,history,1,ehaxc7lu,vyl7a4ov,214,[145],1500.0,0.0
71,148,history,1,ehaxc7lu,i3zbobfr,112,[214],1500.0,0.0
72,148,history,1,ehaxc7lu,23ywch1y,216,[112],105.0,0.0
73,148,history,1,ehaxc7lu,1edri12t,217,[216],165.0,0.0
74,148,history,1,ehaxc7lu,r4ydmfp6,118,[217],165.0,0.0
75,148,history,1,ehaxc7lu,zsvooppa,219,[118],100.0,0.0
76,148,history,1,ehaxc7lu,r2s0aibc,221,[219],140.0,1.0
77,148,history,1,ehaxc7lu,k4jzrrar,222,[221],240.0,0.0
78,148,history,1,ehaxc7lu,5g0y8i78,75,[222],120.0,0.0
79,148,history,1,ehaxc7lu,z89re6th,101,[75],150.0,1.0
80,148,history,1,ehaxc7lu,vxcyjzpc,64,[101],165.0,0.0
81,148,history,1,ehaxc7lu,jl4f8gca,224,[64],129.0,0.0
82,148,history,1,ehaxc7lu,fbms6wut,225,[224],118.0,0.0
83,148,history,1,ehaxc7lu,m1tyj3w3,102,[225],126.0,0.0
84,148,history,1,ehaxc7lu,61spil59,230,[102],162.0,1.0
85,148,history,1,ehaxc7lu,loyw1c1x,234,[230],162.0,1.0
86,148,history,1,ehaxc7lu,petgbtfr,233,[234],160.0,1.0
87,148,history,1,ehaxc7lu,rf0u99l2,235,[233],160.0,1.0
88,148,history,1,ehaxc7lu,e5g7kjhd,236,[235],180.0,0.0
89,148,history,1,ehaxc7lu,zc4j5vxh,237,[236],46.0,0.0
90,148,history,1,ehaxc7lu,roaun6s0,239,[237],200.0,0.0
91,148,history,1,ehaxc7lu,3s9osglq,241,[239],155.0,1.0
92,148,history,1,ehaxc7lu,qvzbn632,242,[241],145.0,1.0
93,148,history,1,ehaxc7lu,pcp6g2om,243,[242],400.0,0.0
94,148,history,1,ehaxc7lu,0z95z4na,244,[243],525.0,0.0
95,148,history,1,ehaxc7lu,s4yt3noj,245,[244],125.0,0.0
96,148,history,1,ehaxc7lu,8cmvozox,177,[245],112.0,0.0
97,148,history,1,ehaxc7lu,59kclkzw,246,[177],65.0,0.0
98,148,history,1,ehaxc7lu,j1q0p712,247,[246],105.0,0.0
99,148,history,1,ehaxc7lu,du9v9n0w,248,[247],95.0,0.0
100,148,history,1,ehaxc7lu,dy8fcqtk,249,[248],106.0,0.0
101,148,history,1,ehaxc7lu,r928g47q,40,[249],125.0,0.0
102,148,history,1,ehaxc7lu,0od6beas,252,[40],165.0,0.0
103,148,history,1,ehaxc7lu,3a0u1m7l,254,[252],85.0,0.0
104,148,history,1,ehaxc7lu,scuf4z3x,257,[254],108.0,0.0
105,148,history,1,ehaxc7lu,8psbhf1f,260,[257],180.0,0.0
106,148,history,1,ehaxc7lu,bq1lpf4x,261,[260],175.0,0.0
107,148,history,1,ehaxc7lu,xjkxz9bj,262,[261],280.0,0.0
108,148,history,1,ehaxc7lu,2smn59s0,263,[262],250.0,0.0
109,148,history,1,ehaxc7lu,e2g6ifjp,265,[263],89.0,0.0
110,148,history,1,ehaxc7lu,jq6qcsc5,266,[265],220.0,0.0
111,148,history,1,ehaxc7lu,c259cbh3,267,[266],50.0,0.0
112,148,history,1,ehaxc7lu,opank91j,268,[267],300.0,0.0
113,148,history,1,ehaxc7lu,xw7auu9d,270,[268],170.0,0.0
114,148,history,1,ehaxc7lu,ypegax7q,269,[270],144.0,1.0
115,148,history,1,ehaxc7lu,g2k1swxl,271,[269],150.0,1.0
116,148,history,1,ehaxc7lu,7xzvrdxy,272,[271],120.0,0.0
117,148,history,1,ehaxc7lu,2wpttzbd,273,[272],136.0,1.0
118,148,history,1,ehaxc7lu,8cppjsu8,274,[273],170.0,0.0
119,148,history,1,ehaxc7lu,citmze9g,275,[274],210.0,0.0
120,148,history,1,ehaxc7lu,d6v5ghue,278,[275],170.0,0.0
121,148,history,1,ehaxc7lu,1pdhpnxv,279,[278],160.0,1.0
122,148,history,1,ehaxc7lu,05silt11,281,[279],135.0,1.0
123,148,history,1,ehaxc7lu,yz3aif8p,285,[281],140.0,1.0
124,148,history,1,ehaxc7lu,gfabr40w,284,[285],153.0,1.0
125,148,history,1,ehaxc7lu,1k8urpel,286,[284],350.0,0.0
126,148,history,1,ehaxc7lu,3ivv1cn4,287,[286],200.0,0.0
127,148,history,1,ehaxc7lu,xibxzlwb,288,[287],117.0,0.0
128,148,history,1,ehaxc7lu,5m7ce483,289,[288],100.0,0.0
129,148,history,1,ehaxc7lu,a9rv6nga,290,[289],175.0,0.0
130,148,history,1,ehaxc7lu,bly9lv2v,291,[290],156.0,1.0
131,148,history,1,ehaxc7lu,h0syr9as,292,[291],178.0,0.0
132,148,history,1,ehaxc7lu,1ydwtres,293,[292],180.0,0.0
133,148,history,1,ehaxc7lu,aoew3ds5,294,[293],90.0,0.0
134,148,history,1,ehaxc7lu,afa8qs96,295,[294],115.0,0.0
135,148,history,1,ehaxc7lu,s8qhjtxl,296,[295],135.0,1.0
136,148,history,1,ehaxc7lu,anmzhnys,297,[296],175.0,0.0
137,148,history,1,ehaxc7lu,cj1xw37z,298,[297],200.0,0.0
138,148,history,1,ehaxc7lu,7qdqyi90,299,[298],300.0,0.0
139,148,history,1,ehaxc7lu,xopixm18,301,[299],160.0,1.0
140,148,history,1,ehaxc7lu,b6d8et9x,302,[301],75.0,0.0
141,148,history,1,ehaxc7lu,jh7irl7n,303,[302],175.0,0.0
142,148,history,1,ehaxc7lu,wzdf6u4u,305,[303],150.0,1.0
143,148,history,1,ehaxc7lu,lhh7bw8q,304,[305],123.0,0.0
144,148,history,1,ehaxc7lu,h61y7l28,306,[304],223.0,0.0
145,148,history,1,ehaxc7lu,imw5zemp,307,[306],140.0,1.0
146,148,history,1,ehaxc7lu,zs1iuj8m,308,[307],165.0,0.0
147,148,history,1,ehaxc7lu,wu5gv54b,309,[308],200.0,0.0
148,148,history,1,ehaxc7lu,obsevwom,310,[309],1000.0,0.0
149,148,history,1,ehaxc7lu,5o5eqyg4,311,[310],920.0,0.0
150,148,history,1,ehaxc7lu,c26s2m3k,312,[311],100.0,0.0
151,148,history,1,ehaxc7lu,ll9dcuxh,314,[312],208.0,0.0
152,148,history,1,ehaxc7lu,2uzq68je,315,[314],155.0,1.0
153,148,history,1,ehaxc7lu,rktz4l29,316,[315],160.0,1.0
154,148,history,1,ehaxc7lu,7y920j02,321,[316],173.0,0.0
155,148,history,1,ehaxc7lu,j6of4oln,322,[321],130.0,0.0
156,148,history,1,ehaxc7lu,mxdnphil,323,[322],105.0,0.0
157,148,history,1,ehaxc7lu,d0uqvcrr,324,[323],107.0,0.0
158,148,history,1,ehaxc7lu,ei7k70tr,325,[324],38.0,0.0
159,148,history,1,ehaxc7lu,6p8l815m,326,[325],110.0,0.0
160,148,history,1,ehaxc7lu,jnlbzsi9,328,[326],133.0,0.0
161,148,history,1,ehaxc7lu,th54vg92,327,[328],261.0,0.0
162,148,history,1,ehaxc7lu,f6al03gb,332,[327],262262.0,0.0
163,148,history,1,ehaxc7lu,pkgohvdy,333,[332],287.0,0.0
164,148,history,1,ehaxc7lu,nw0qtznx,334,[333],240.0,0.0
165,148,history,1,ehaxc7lu,xsy8joaw,336,[334],115.0,0.0
166,148,history,1,ehaxc7lu,75a7qlyk,335,[336],100.0,0.0
167,148,history,1,ehaxc7lu,cpbz3ukc,338,[335],140.0,1.0
168,148,history,1,ehaxc7lu,b16fh8p9,339,[338],220.0,0.0
169,148,history,1,ehaxc7lu,3s6snwi2,340,[339],330.0,0.0
170,148,history,1,ehaxc7lu,tzfxaa8g,341,[340],120.0,0.0
171,148,history,1,ehaxc7lu,qrt5p1ul,343,[341],150.0,1.0
172,148,history,1,ehaxc7lu,7b5yiosf,344,[343],165.0,0.0
173,148,history,1,ehaxc7lu,qr5su6l5,345,[344],144.0,1.0
174,148,history,1,ehaxc7lu,phel4h2l,346,[345],100.0,0.0
175,148,history,1,ehaxc7lu,pq4vzr6h,347,[346],140.0,1.0
176,148,history,1,ehaxc7lu,yni23yn2,348,[347],200.0,0.0
177,148,history,1,ehaxc7lu,82c6f9la,349,[348],140.0,1.0
178,148,history,1,ehaxc7lu,h4j21j4y,352,[349],470.0,0.0
179,148,history,1,ehaxc7lu,criqpnmr,351,[352],150.0,1.0
180,148,history,1,ehaxc7lu,fd2bcdsi,354,[351],120.0,0.0
181,148,history,1,ehaxc7lu,09tmvq9o,357,[354],132.0,0.0
182,148,history,1,ehaxc7lu,nczxcpv6,358,[357],106.0,0.0
183,148,history,1,ehaxc7lu,z42soi9u,360,[358],7575.0,0.0
184,148,history,1,ehaxc7lu,sjeitw8y,361,[360],45.0,0.0
185,148,history,1,ehaxc7lu,99mfvot9,362,[361],160.0,1.0
186,148,history,1,ehaxc7lu,qat8cx2d,363,[362],180.0,0.0
187,148,history,1,ehaxc7lu,zws6qxd4,364,[363],175.0,0.0
188,148,history,1,ehaxc7lu,xnqzxjy3,365,[364],267.0,0.0
189,148,history,1,ehaxc7lu,cj4k8s3l,366,[365],80.0,0.0
190,148,history,1,ehaxc7lu,7562gvp5,367,[366],225.0,0.0
191,148,history,1,ehaxc7lu,hzcgjagv,369,[367],140.0,1.0
192,148,history,1,ehaxc7lu,ny94b9rg,371,[369],160.0,1.0
193,148,history,1,ehaxc7lu,gtw8ix0h,373,[371],210.0,0.0
194,148,history,1,ehaxc7lu,zj5hw0w2,374,[373],156.0,1.0
195,148,history,1,ehaxc7lu,d30mj55o,375,[374],130.0,0.0
196,148,history,1,ehaxc7lu,x6zq3rnc,376,[375],144.0,1.0
197,148,history,1,ehaxc7lu,avbze567,377,[376],140.0,1.0
198,148,history,1,ehaxc7lu,7ojw5ov8,378,[377],250.0,0.0
199,148,history,1,ehaxc7lu,aicjxl3v,380,[378],147.0,1.0
200,148,history,1,ehaxc7lu,wcaprwds,382,[380],240.0,0.0
201,148,history,1,ehaxc7lu,lv416lza,384,[382],125.0,0.0
202,148,history,1,ehaxc7lu,vb7fg01p,386,[384],505101.0,0.0
203,148,history,1,ehaxc7lu,v4oahin3,385,[386],75.0,0.0
204,148,history,1,ehaxc7lu,d6p96wwq,388,[385],95.0,0.0
205,148,history,1,ehaxc7lu,vhkb0se9,389,[388],115.0,0.0
206,148,history,1,ehaxc7lu,d8qjd5bn,390,[389],145.0,0.0
207,148,history,1,ehaxc7lu,t2ddn0zm,391,[390],250.0,0.0
208,148,history,1,ehaxc7lu,y159djgu,392,[391],140.0,1.0
209,148,history,1,ehaxc7lu,9inh60o4,393,[392],153.0,1.0
210,148,history,1,ehaxc7lu,vsoo6rga,395,[393],133.0,0.0
211,148,history,1,ehaxc7lu,kmvm4slg,396,[395],98.0,0.0
212,148,history,1,ehaxc7lu,ty1nmfsd,397,[396],83.0,0.0
213,148,history,1,ehaxc7lu,d6kejp97,398,[397],500.0,0.0
214,148,history,1,ehaxc7lu,cienvapu,399,[398],49.0,0.0
215,148,history,1,ehaxc7lu,44sj73cp,400,[399],110.0,0.0
216,148,history,1,ehaxc7lu,wk6psjhx,401,[400],150.0,1.0
217,148,history,1,ehaxc7lu,t2sbmsfx,402,[401],112.0,0.0
218,148,history,1,ehaxc7lu,gtxu6pch,403,[402],100.0,0.0
219,148,history,1,ehaxc7lu,7lduyly0,404,[403],148.0,1.0
220,148,history,1,ehaxc7lu,pr3ul4h3,405,[404],148.0,1.0
221,148,history,1,ehaxc7lu,bm7t3rhn,406,[405],120.0,0.0
222,148,history,1,ehaxc7lu,e8a1tqt6,407,[406],130.0,0.0
223,148,history,1,ehaxc7lu,0egtkwvd,408,[407],155.0,1.0
224,148,history,1,ehaxc7lu,zhnay4k3,409,[408],135.0,1.0
225,148,history,1,ehaxc7lu,50mf11vn,410,[409],133.0,0.0
226,148,history,1,ehaxc7lu,3lanmoa3,411,[410],171.0,0.0
227,148,history,1,ehaxc7lu,rdguk3is,412,[411],120.0,0.0
228,148,history,1,ehaxc7lu,e9aw8u4z,413,[412],125.0,0.0
229,148,history,1,ehaxc7lu,0ksv7utf,414,[413],116.0,0.0
230,148,history,1,ehaxc7lu,mk49a73c,419,[414],120.0,0.0
231,148,history,1,ehaxc7lu,2ep8z2l8,418,[419],135.0,1.0
232,148,history,1,ehaxc7lu,6icd2oaq,423,[418],140.0,1.0
233,148,history,1,ehaxc7lu,2g2iuga0,424,[423],140.0,1.0
234,148,history,1,ehaxc7lu,mqutjiiq,425,[424],150.0,1.0
235,148,history,1,ehaxc7lu,vdchnevk,427,[425],45.0,0.0
236,148,history,1,ehaxc7lu,wrfmnhkc,428,[427],142.0,1.0
237,148,history,1,ehaxc7lu,59h2ucxs,429,[428],200.0,0.0
238,148,history,1,ehaxc7lu,5tufr9cy,430,[429],200.0,0.0
239,148,history,1,ehaxc7lu,wghh0s50,433,[430],175.0,0.0
240,148,history,1,ehaxc7lu,7viawkih,435,[433],184.0,0.0
241,148,history,1,ehaxc7lu,28o0t74p,436,[435],141.0,1.0
242,148,history,1,ehaxc7lu,p5d0x5ec,437,[436],250.0,0.0
243,148,history,1,ehaxc7lu,1jzd818v,439,[437],250.0,0.0
244,148,history,1,ehaxc7lu,uxuuwom1,441,[439],211.0,0.0
245,148,history,1,ehaxc7lu,qzni8ky2,442,[441],800.0,0.0
246,148,history,1,ehaxc7lu,i9khybaj,443,[442],120.0,0.0
247,148,history,1,ehaxc7lu,4gx3m969,444,[443],150.0,1.0
248,148,history,1,ehaxc7lu,0xerbris,445,[444],240.0,0.0
249,148,history,1,ehaxc7lu,uwuzgz06,446,[445],185.0,0.0
250,148,history,1,ehaxc7lu,uy7hu7r0,448,[446],127.0,0.0
251,148,history,1,ehaxc7lu,efuomxwh,447,[448],130.0,0.0
252,148,history,1,ehaxc7lu,n3ofc5h8,450,[447],122.0,0.0
253,148,history,1,ehaxc7lu,94suvmd0,453,[450],162.0,1.0
254,148,history,1,ehaxc7lu,0vtlvesr,455,[453],165.0,0.0
255,148,history,1,ehaxc7lu,m75zkeg9,456,[455],123.0,0.0
256,148,history,1,ehaxc7lu,7gajlntq,457,[456],167.0,0.0
257,148,history,1,ehaxc7lu,zcwd2tz1,458,[457],165.0,0.0
258,148,history,1,ehaxc7lu,p1txuj3o,459,[458],157.0,1.0
259,148,history,1,ehaxc7lu,d7mtb02y,460,[459],160.0,1.0
260,148,history,1,ehaxc7lu,32t639ul,461,[460],183.0,0.0
261,148,history,1,ehaxc7lu,1kmfvw0l,462,[461],125.0,0.0
262,148,history,1,ehaxc7lu,spdsg22r,463,[462],130.0,0.0
263,148,history,1,ehaxc7lu,dj6jeiaa,464,[463],120120.0,0.0
264,148,history,1,ehaxc7lu,ccl3npgk,468,[464],785.0,0.0
265,148,history,1,ehaxc7lu,msnitayj,467,[468],110.0,0.0
266,148,history,1,ehaxc7lu,wir9c2gt,469,[467],80.0,0.0
267,148,history,1,ehaxc7lu,7icup5be,470,[469],290.0,0.0
268,148,history,1,ehaxc7lu,hdox3wkp,472,[470],121.0,0.0
269,148,history,1,ehaxc7lu,lttv619y,473,[472],125.0,0.0
270,148,history,1,ehaxc7lu,ciicswqc,474,[473],61.0,0.0
271,148,history,1,ehaxc7lu,ahjcydxa,475,[474],215.0,0.0
272,148,history,1,ehaxc7lu,331gxcjb,476,[475],168.0,0.0
273,148,history,1,ehaxc7lu,6vk11ai7,477,[476],168.0,0.0
274,148,history,1,ehaxc7lu,mv6o0zs2,478,[477],220.0,0.0
275,148,history,1,ehaxc7lu,6mlgp3nd,479,[478],300.0,0.0
276,148,history,1,ehaxc7lu,xiuyq2kp,481,[479],255.0,0.0
277,148,history,1,ehaxc7lu,h2ujl05x,480,[481],240.0,0.0
278,148,history,1,ehaxc7lu,wa7gwzvs,482,[480],180.0,0.0
279,148,history,1,ehaxc7lu,hbqcdxlm,483,[482],165.0,0.0
280,148,history,1,ehaxc7lu,uzh0napu,485,[483],170.0,0.0
281,148,history,1,ehaxc7lu,awtg63of,484,[485],100.0,0.0
282,148,history,1,ehaxc7lu,nc0lig6o,486,[484],155.0,1.0
283,148,history,1,ehaxc7lu,ue7dljjz,487,[486],325.0,0.0
284,148,history,1,ehaxc7lu,q7tgpjmn,488,[487],225.0,0.0
285,148,history,1,ehaxc7lu,oafhsw17,489,[488],96.0,0.0
286,148,history,1,ehaxc7lu,jmjet6ct,490,[489],130.0,0.0
287,148,history,1,ehaxc7lu,nc4turfc,491,[490],150.0,1.0
288,148,history,1,ehaxc7lu,h397yfg3,492,[491],140.0,1.0
289,148,history,1,ehaxc7lu,kpvuzt48,494,[492],120.0,0.0
290,148,history,1,ehaxc7lu,xa7r3jsn,495,[494],36.0,0.0
291,148,history,1,ehaxc7lu,1h6sn0e1,496,[495],210.0,0.0
292,148,history,1,ehaxc7lu,wi3kq6ck,497,[496],250.0,0.0
293,148,history,1,ehaxc7lu,s5nwdd5r,499,[497],162.0,1.0
294,148,history,1,ehaxc7lu,0p07i35r,501,[499],181.0,0.0
295,148,history,1,ehaxc7lu,g5kjh3o0,503,[501],170.0,0.0
296,148,history,1,ehaxc7lu,36jkstl6,504,[503],145.0,1.0
297,148,history,1,ehaxc7lu,6cb1kwid,506,[504],128.0,0.0
298,148,history,1,ehaxc7lu,j52scud2,507,[506],92.0,0.0
299,148,history,1,ehaxc7lu,opvugcq7,508,[507],96.0,0.0
300,148,history,1,ehaxc7lu,enyuu59g,509,[508],312.0,0.0
301,148,history,1,ehaxc7lu,xc5uf8nq,510,[509],175.0,0.0
302,148,history,1,ehaxc7lu,fw53xjan,511,[510],55.0,0.0
303,148,history,1,ehaxc7lu,km4ywdgp,512,[511],200.0,0.0
304,148,history,1,ehaxc7lu,dqcujma8,513,[512],851.0,0.0
305,148,history,1,ehaxc7lu,9d36orzg,514,[513],145.0,1.0
306,148,history,1,ehaxc7lu,1bc221ud,515,[514],130.0,0.0
307,148,history,1,ehaxc7lu,dhalmxuz,516,[515],110.0,0.0
308,148,history,1,ehaxc7lu,t4rujn58,517,[516],75.0,0.0
309,148,history,1,ehaxc7lu,upgotpd7,518,[517],149.0,1.0
310,148,history,1,ehaxc7lu,z124npni,520,[518],150.0,0.0
311,148,history,1,ehaxc7lu,7wb50u24,521,[520],204.0,0.0
312,148,history,1,ehaxc7lu,vggoad32,522,[521],175.0,0.0
313,148,history,1,ehaxc7lu,op3ocu8q,527,[522],65.0,0.0
314,148,history,1,ehaxc7lu,k1uc7awq,526,[527],160.0,0.0
315,148,history,1,ehaxc7lu,n3bh9lrl,528,[526],200.0,0.0
316,148,history,1,ehaxc7lu,5agxfssb,529,[528],50.0,0.0
317,148,history,1,ehaxc7lu,id67j0w7,530,[529],55.0,0.0
318,148,history,1,ehaxc7lu,5eoxnfjk,532,[530],100.0,0.0
319,148,history,1,ehaxc7lu,gumdkoo9,533,[532],72.0,0.0
320,148,history,1,ehaxc7lu,1u2tpuo5,536,[533],105.0,0.0
321,148,history,1,ehaxc7lu,zhsr4zmn,537,[536],135.0,1.0
322,148,history,1,ehaxc7lu,2xz7t7x8,538,[537],105.0,0.0
323,148,history,1,ehaxc7lu,1g70d7nr,539,[538],138.0,1.0
324,148,history,1,ehaxc7lu,g003rbzv,540,[539],190.0,0.0
325,148,history,1,ehaxc7lu,p4jj59on,541,[540],147.0,1.0
326,148,history,1,ehaxc7lu,ewugiz4r,542,[541],153.0,1.0
327,148,history,1,ehaxc7lu,z1tacraj,543,[542],72.0,0.0
328,148,history,1,ehaxc7lu,ray5hc1k,544,[543],365.0,0.0
329,148,history,1,ehaxc7lu,281uzhtd,545,[544],200.0,0.0
330,148,history,1,ehaxc7lu,r89tavng,546,[545],160.0,1.0
331,148,history,1,ehaxc7lu,8aot149b,548,[546],180.0,0.0
332,148,history,1,ehaxc7lu,fclbwglm,549,[548],285.0,0.0
333,148,history,1,ehaxc7lu,79oldowz,550,[549],156.0,1.0
334,148,history,1,ehaxc7lu,2vqch7bb,553,[550],125.0,0.0
335,148,history,1,ehaxc7lu,55rwdlnm,554,[553],150.0,1.0
336,148,history,1,ehaxc7lu,ur00x3vx,555,[554],210.0,0.0
337,148,history,1,ehaxc7lu,okobo617,556,[555],220.0,0.0
338,148,history,1,ehaxc7lu,42s35i4c,557,[556],110.0,0.0
339,148,history,1,ehaxc7lu,dm01peel,561,[557],150.0,1.0
340,148,history,1,ehaxc7lu,5rbngd4x,560,[561],150.0,1.0
341,148,history,1,ehaxc7lu,emugkwz1,563,[560],169.0,0.0
342,148,history,1,ehaxc7lu,1tnidys0,564,[563],189.0,0.0
343,148,history,1,ehaxc7lu,4qh8fjaz,565,[564],98.0,0.0
344,148,history,1,ehaxc7lu,ezmu952e,566,[565],180.0,0.0
345,148,history,1,ehaxc7lu,p7u75e6b,567,[566],120.0,0.0
346,148,history,1,ehaxc7lu,6kjez4y5,568,[567],125.0,0.0
347,148,history,1,ehaxc7lu,oixkvuid,569,[568],177.0,0.0
348,148,history,1,ehaxc7lu,pjcg0ozb,571,[569],160.0,1.0
349,148,history,1,ehaxc7lu,a397k1j2,572,[571],100.0,0.0
350,148,history,1,ehaxc7lu,vybgq5hr,574,[572],120.0,0.0
351,148,history,1,ehaxc7lu,akhhfqg6,575,[574],130.0,0.0
352,148,history,1,ehaxc7lu,nhg2ual5,576,[575],140.0,1.0
353,148,history,1,ehaxc7lu,6a5ofmho,577,[576],155.0,1.0
354,148,history,1,ehaxc7lu,7mvel50o,579,[577],151.0,1.0
355,148,history,1,ehaxc7lu,7js3m2jc,580,[579],160.0,1.0
356,148,history,1,ehaxc7lu,4mt30obe,581,[580],181.0,0.0
357,148,history,1,ehaxc7lu,d4h2abpi,582,[581],175.0,0.0
358,148,history,1,ehaxc7lu,4kt567fy,583,[582],1200.0,0.0
359,148,history,1,ehaxc7lu,bq8ebj9d,585,[583],60.0,0.0
360,148,history,1,ehaxc7lu,q1ifnlgw,586,[585],120.0,0.0
361,148,history,1,ehaxc7lu,1kapngna,587,[586],155.0,1.0
362,148,history,1,ehaxc7lu,z5w4k3gf,588,[587],110.0,0.0
363,148,history,1,ehaxc7lu,wlxbonky,590,[588],120.0,0.0
364,148,history,1,ehaxc7lu,hhzphurf,591,[590],150.0,1.0
365,148,history,1,ehaxc7lu,iu49h8mj,592,[591],5043.0,0.0
366,148,history,1,ehaxc7lu,l2tsr6gr,593,[592],2542.0,0.0
367,148,history,1,ehaxc7lu,5cxn71ok,594,[593],1120.0,0.0
368,148,history,1,ehaxc7lu,bctnhd9a,595,[594],250.0,0.0
