,dots,method,views,session,code,id,hist,guess,bonus
82,403,history,1,9bbkjlye,4vaaqb82,109,[108],420.0,1.0
83,403,history,1,9bbkjlye,11p6olif,110,[109],225.0,0.0
84,403,history,1,9bbkjlye,m96r1e98,111,[110],500.0,0.0
85,403,history,1,9bbkjlye,u87my0gw,112,[111],479.0,0.0
86,403,history,1,9bbkjlye,vvas8k7p,113,[112],150.0,0.0
87,403,history,1,9bbkjlye,2gidit1l,114,[113],180.0,0.0
88,403,history,1,9bbkjlye,bu7az0qv,115,[114],285.0,0.0
89,403,history,1,9bbkjlye,b7rg4qbq,116,[115],329.0,0.0
90,403,history,1,9bbkjlye,qpeo05my,118,[116],200.0,0.0
91,403,history,1,9bbkjlye,d12iit1a,119,[118],259.0,0.0
92,403,history,1,9bbkjlye,l3toyugz,120,[119],220.0,0.0
93,403,history,1,9bbkjlye,a52f9qra,121,[120],210.0,0.0
94,403,history,1,9bbkjlye,c0w09ica,122,[121],180.0,0.0
95,403,history,1,9bbkjlye,ovz80m0g,123,[122],220.0,0.0
96,403,history,1,9bbkjlye,cnzm3mij,124,[123],250.0,0.0
97,403,history,1,9bbkjlye,vwhos578,125,[124],150.0,0.0
98,403,history,1,9bbkjlye,jjzr18qg,126,[125],200.0,0.0
99,403,history,1,9bbkjlye,wgkgzsmo,127,[126],321.0,0.0
100,403,history,1,9bbkjlye,qtidtsuf,128,[127],460.0,0.0
101,403,history,1,9bbkjlye,l47nhyby,130,[128],560.0,0.0
102,403,history,1,9bbkjlye,3kkt8ldb,129,[130],400.0,1.0
103,403,history,1,9bbkjlye,5d9tcnkm,131,[129],500.0,0.0
104,403,history,1,9bbkjlye,bu31rfp4,132,[131],550.0,0.0
105,403,history,1,9bbkjlye,bspdual0,133,[132],525.0,0.0
106,403,history,1,9bbkjlye,9q71e0fn,135,[133],400.0,1.0
107,403,history,1,9bbkjlye,1m4bfy0f,136,[135],248.0,0.0
108,403,history,1,9bbkjlye,kmgi2bji,137,[136],600.0,0.0
109,403,history,1,9bbkjlye,hn45w18r,138,[137],289.0,0.0
110,403,history,1,9bbkjlye,11b304yp,140,[138],300.0,0.0
111,403,history,1,9bbkjlye,bzdvkmah,141,[140],205.0,0.0
112,403,history,1,9bbkjlye,7xcw1864,142,[141],620.0,0.0
113,403,history,1,9bbkjlye,b450pekv,143,[142],800.0,0.0
114,403,history,1,9bbkjlye,baausevl,144,[143],650.0,0.0
115,403,history,1,9bbkjlye,vchgll4y,145,[144],640.0,0.0
116,403,history,1,9bbkjlye,gw96qhic,147,[145],350.0,0.0
117,403,history,1,9bbkjlye,0cxrs6au,148,[147],365.0,1.0
118,403,history,1,9bbkjlye,63it9ecb,149,[148],325.0,0.0
119,403,history,1,9bbkjlye,885pll8h,150,[149],650.0,0.0
120,403,history,1,9bbkjlye,o6k98mmr,151,[150],800.0,0.0
121,403,history,1,9bbkjlye,ylxc1ady,153,[151],820.0,0.0
122,403,history,1,9bbkjlye,x1ossf8m,154,[153],234.0,0.0
123,403,history,1,9bbkjlye,lizj2yj9,155,[154],250.0,0.0
124,403,history,1,9bbkjlye,0bken2zy,156,[155],60.0,0.0
125,403,history,1,9bbkjlye,ipsz86v0,158,[156],175.0,0.0
126,403,history,1,9bbkjlye,1fux5p9z,159,[158],245.0,0.0
127,403,history,1,9bbkjlye,ocldoxbs,160,[159],450.0,0.0
128,403,history,1,9bbkjlye,l6wa7w2i,161,[160],308.0,0.0
129,403,history,1,9bbkjlye,t0r83w25,163,[161],500.0,0.0
130,403,history,1,9bbkjlye,os19bvot,164,[163],600.0,0.0
131,403,history,1,9bbkjlye,grjynvvc,165,[164],450.0,0.0
132,403,history,1,9bbkjlye,fkp3xx7t,166,[165],315.0,0.0
133,403,history,1,9bbkjlye,4ndtofi8,167,[166],425.0,1.0
134,403,history,1,9bbkjlye,xfnxm1sp,168,[167],330.0,0.0
135,403,history,1,9bbkjlye,x289jlu9,169,[168],500.0,0.0
136,403,history,1,9bbkjlye,inbjcqj9,170,[169],750.0,0.0
137,403,history,1,9bbkjlye,br0uln6h,171,[170],445.0,0.0
138,403,history,1,9bbkjlye,r63bdilv,172,[171],355.0,0.0
139,403,history,1,9bbkjlye,or75rf0o,173,[172],456.0,0.0
140,403,history,1,9bbkjlye,prwqf6au,174,[173],212.0,0.0
141,403,history,1,9bbkjlye,ktq67rkw,175,[174],210.0,0.0
142,403,history,1,9bbkjlye,8ko8se6r,176,[175],287.0,0.0
143,403,history,1,9bbkjlye,n8pq7kau,177,[176],250.0,0.0
144,403,history,1,9bbkjlye,4imkcqq6,178,[177],350.0,0.0
145,403,history,1,9bbkjlye,w01ckkmf,179,[178],400.0,1.0
146,403,history,1,9bbkjlye,t2fst3x8,180,[179],220.0,0.0
147,403,history,1,9bbkjlye,4u205le9,181,[180],273.0,0.0
148,403,history,1,9bbkjlye,0cjd01vt,183,[181],200.0,0.0
149,403,history,1,9bbkjlye,oyz20yaj,185,[183],350.0,0.0
150,403,history,1,9bbkjlye,hdfrtqc8,186,[185],3000.0,0.0
151,403,history,1,9bbkjlye,sw0zwpvt,187,[186],60.0,0.0
152,403,history,1,9bbkjlye,igsov8x6,189,[187],110.0,0.0
153,403,history,1,9bbkjlye,5tqsuhcd,190,[189],80.0,0.0
154,403,history,1,9bbkjlye,bjuokjvm,192,[190],439.0,1.0
155,403,history,1,9bbkjlye,ox4vhxc0,193,[192],375.0,1.0
156,403,history,1,9bbkjlye,5kboghj0,194,[193],180.0,0.0
157,403,history,1,9bbkjlye,6ie0fyrc,195,[194],225.0,0.0
158,403,history,1,9bbkjlye,vmhp46bj,197,[195],230.0,0.0
159,403,history,1,9bbkjlye,whwess5c,198,[197],899.0,0.0
160,403,history,1,9bbkjlye,ih14qxqr,199,[198],195.0,0.0
161,403,history,1,9bbkjlye,177ooa8y,200,[199],57.0,0.0
162,403,history,1,9bbkjlye,xcnuvcof,201,[200],150.0,0.0
163,403,history,1,9bbkjlye,tpjobr75,204,[201],250.0,0.0
164,403,history,1,9bbkjlye,ihplpz76,205,[204],225.0,0.0
165,403,history,1,9bbkjlye,yzwcygql,208,[205],420.0,1.0
166,403,history,1,9bbkjlye,v9ro4qw3,209,[208],275.0,0.0
167,403,history,1,9bbkjlye,lgwvcyv5,210,[209],83.0,0.0
168,403,history,1,9bbkjlye,3edlf2wl,211,[210],118.0,0.0
169,403,history,1,9bbkjlye,1xro29e7,216,[211],100.0,0.0
170,403,history,1,9bbkjlye,jbu9phpo,217,[216],475.0,0.0
171,403,history,1,9bbkjlye,7rjolopv,218,[217],275.0,0.0
172,403,history,1,9bbkjlye,3f3i3m2y,219,[218],992.0,0.0
173,403,history,1,9bbkjlye,uiqkdvox,220,[219],700.0,0.0
174,403,history,1,9bbkjlye,ffsydl2q,221,[220],600.0,0.0
175,403,history,1,9bbkjlye,gyrvyder,224,[221],550.0,0.0
176,403,history,1,9bbkjlye,5kidw93z,225,[224],300.0,0.0
177,403,history,1,9bbkjlye,yee5q9mm,226,[225],320.0,0.0
178,403,history,1,9bbkjlye,j0ixcn3u,229,[226],285.0,0.0
179,403,history,1,9bbkjlye,3hba5sy5,228,[229],345.0,0.0
180,403,history,1,9bbkjlye,rqbyp18e,230,[228],522.0,0.0
181,403,history,1,9bbkjlye,a54yzu57,231,[230],210.0,0.0
182,403,history,1,9bbkjlye,n428o315,232,[231],3003.0,0.0
183,403,history,1,9bbkjlye,wj0x78z4,233,[232],500.0,0.0
184,403,history,1,9bbkjlye,gr4xqbwq,234,[233],600.0,0.0
185,403,history,1,9bbkjlye,hzwqujsg,235,[234],574574.0,0.0
186,403,history,1,9bbkjlye,xnx00cg7,237,[235],1200.0,0.0
187,403,history,1,9bbkjlye,1ajvh9xy,239,[237],95.0,0.0
188,403,history,1,9bbkjlye,bvpac5pb,240,[239],110.0,0.0
189,403,history,1,9bbkjlye,l6s2wrix,242,[240],227.0,0.0
190,403,history,1,9bbkjlye,4cb9iazp,243,[242],645.0,0.0
191,403,history,1,9bbkjlye,lp1pnt1b,244,[243],320.0,0.0
192,403,history,1,9bbkjlye,oeaz4ulk,245,[244],85.0,0.0
193,403,history,1,9bbkjlye,aabjgkot,246,[245],347.0,0.0
194,403,history,1,9bbkjlye,msi58keg,247,[246],550.0,0.0
195,403,history,1,9bbkjlye,0kxz1qat,248,[247],468.0,0.0
196,403,history,1,9bbkjlye,yysg5fzb,249,[248],450.0,0.0
197,403,history,1,9bbkjlye,xu2y2km6,250,[249],500.0,0.0
198,403,history,1,9bbkjlye,xlz31txh,252,[250],400.0,1.0
199,403,history,1,9bbkjlye,7ucx5bz6,253,[252],347.0,0.0
200,403,history,1,9bbkjlye,gjcze9rt,254,[253],259.0,0.0
201,403,history,1,9bbkjlye,chcslosu,256,[254],270.0,0.0
202,403,history,1,9bbkjlye,vfstxwge,257,[256],288.0,0.0
203,403,history,1,9bbkjlye,m4g0n17s,258,[257],300.0,0.0
204,403,history,1,9bbkjlye,19j6gn2q,259,[258],400.0,1.0
205,403,history,1,9bbkjlye,8fbbk3q5,260,[259],700.0,0.0
206,403,history,1,9bbkjlye,db5osda8,264,[260],38.0,0.0
207,403,history,1,9bbkjlye,oamw8h43,265,[264],300.0,0.0
208,403,history,1,9bbkjlye,omdz1ayg,266,[265],112.0,0.0
209,403,history,1,9bbkjlye,6sggsuvs,267,[266],300.0,0.0
210,403,history,1,9bbkjlye,7hrzbs5w,268,[267],250.0,0.0
211,403,history,1,9bbkjlye,82rqreoa,269,[268],350.0,0.0
212,403,history,1,9bbkjlye,wez8u7bb,270,[269],250.0,0.0
213,403,history,1,9bbkjlye,ajnrbhl8,272,[270],300.0,0.0
214,403,history,1,9bbkjlye,b0hfq6sz,274,[272],387.0,1.0
215,403,history,1,9bbkjlye,jbikgsku,275,[274],325.0,0.0
216,403,history,1,9bbkjlye,hjxeisl3,276,[275],400.0,1.0
217,403,history,1,9bbkjlye,itsha4ab,277,[276],650.0,0.0
218,403,history,1,9bbkjlye,ifny62dj,278,[277],975.0,0.0
219,403,history,1,9bbkjlye,u7ami0sp,279,[278],500.0,0.0
220,403,history,1,9bbkjlye,0jn944yf,280,[279],220.0,0.0
221,403,history,1,9bbkjlye,tk3mkegx,281,[280],250.0,0.0
222,403,history,1,9bbkjlye,rwdf9gbh,282,[281],3200.0,0.0
223,403,history,1,9bbkjlye,h1mcgnet,283,[282],300.0,0.0
224,403,history,1,9bbkjlye,6x3igfnz,284,[283],275.0,0.0
225,403,history,1,9bbkjlye,634uf0ho,285,[284],475.0,0.0
226,403,history,1,9bbkjlye,knikhc4b,286,[285],260.0,0.0
227,403,history,1,9bbkjlye,uvyfuoyo,288,[286],300.0,0.0
228,403,history,1,9bbkjlye,z4nj7kob,289,[288],250.0,0.0
229,403,history,1,9bbkjlye,4kyms0t4,290,[289],306.0,0.0
230,403,history,1,9bbkjlye,heaubq14,291,[290],500.0,0.0
231,403,history,1,9bbkjlye,ff2ob6mr,293,[291],400.0,1.0
232,403,history,1,9bbkjlye,7kaibjeg,294,[293],217.0,0.0
233,403,history,1,9bbkjlye,3z8s73j2,295,[294],120.0,0.0
234,403,history,1,9bbkjlye,w21wqpjc,296,[295],146.0,0.0
235,403,history,1,9bbkjlye,gthorwf3,297,[296],120.0,0.0
236,403,history,1,9bbkjlye,exbsb9vz,300,[297],500.0,0.0
237,403,history,1,9bbkjlye,ultajq97,301,[300],350.0,0.0
238,403,history,1,9bbkjlye,rcrsiccw,302,[301],444.0,0.0
239,403,history,1,9bbkjlye,n5tmtrey,303,[302],689.0,0.0
240,403,history,1,9bbkjlye,y86o2axo,304,[303],250.0,0.0
241,403,history,1,9bbkjlye,ihnja8ho,305,[304],173.0,0.0
242,403,history,1,9bbkjlye,5v2hirhw,306,[305],250.0,0.0
243,403,history,1,9bbkjlye,j7qwa9sj,307,[306],400.0,1.0
244,403,history,1,9bbkjlye,fitjek8i,308,[307],500.0,0.0
245,403,history,1,9bbkjlye,vz8z6hhe,309,[308],290.0,0.0
246,403,history,1,9bbkjlye,58mcpkzn,310,[309],345.0,0.0
247,403,history,1,9bbkjlye,ctyeuvsj,311,[310],300.0,0.0
248,403,history,1,9bbkjlye,pc7ahf16,313,[311],280.0,0.0
249,403,history,1,9bbkjlye,2hodjiiw,316,[313],320.0,0.0
250,403,history,1,9bbkjlye,rlsrrnt6,317,[316],600.0,0.0
251,403,history,1,9bbkjlye,w9bthy7o,318,[317],200.0,0.0
252,403,history,1,9bbkjlye,zhs9dcre,319,[318],400.0,1.0
253,403,history,1,9bbkjlye,4paeftur,320,[319],620.0,0.0
254,403,history,1,9bbkjlye,bnpkowin,321,[320],1800.0,0.0
255,403,history,1,9bbkjlye,23e3je65,322,[321],500.0,0.0
256,403,history,1,9bbkjlye,pews26y6,323,[322],280.0,0.0
257,403,history,1,9bbkjlye,866ijas6,324,[323],23.0,0.0
258,403,history,1,9bbkjlye,d5ki41a6,325,[324],520.0,0.0
259,403,history,1,9bbkjlye,yh4zb6dh,326,[325],336.0,0.0
260,403,history,1,9bbkjlye,uil7t79j,329,[326],365.0,1.0
261,403,history,1,9bbkjlye,xop4yz6l,330,[329],250.0,0.0
262,403,history,1,9bbkjlye,9h91fh47,331,[330],280.0,0.0
263,403,history,1,9bbkjlye,cmbt123x,332,[331],275.0,0.0
264,403,history,1,9bbkjlye,kxtpwq1u,333,[332],280.0,0.0
265,403,history,1,9bbkjlye,3ykwcj4l,334,[333],5505.0,0.0
266,403,history,1,9bbkjlye,pbi087jj,335,[334],3520.0,0.0
267,403,history,1,9bbkjlye,7wovzwqb,336,[335],270.0,0.0
268,403,history,1,9bbkjlye,i8j50tjf,337,[336],320.0,0.0
269,403,history,1,9bbkjlye,2plattx8,338,[337],515.0,0.0
270,403,history,1,9bbkjlye,sj3clxzb,339,[338],500.0,0.0
271,403,history,1,9bbkjlye,srsdpeqn,341,[339],200.0,0.0
272,403,history,1,9bbkjlye,g8m6yu58,342,[341],300.0,0.0
273,403,history,1,9bbkjlye,ypt8i4yx,343,[342],300.0,0.0
274,403,history,1,9bbkjlye,u0qnqnfu,344,[343],200.0,0.0
275,403,history,1,9bbkjlye,b0vjypuf,345,[344],800.0,0.0
276,403,history,1,9bbkjlye,ibox4mtl,346,[345],220.0,0.0
277,403,history,1,9bbkjlye,zy0tc9sz,347,[346],180.0,0.0
278,403,history,1,9bbkjlye,byv8kszn,348,[347],300.0,0.0
279,403,history,1,9bbkjlye,4ccsitk6,349,[348],150.0,0.0
280,403,history,1,9bbkjlye,vlmf3ii3,350,[349],350.0,0.0
281,403,history,1,9bbkjlye,eyo0puwl,352,[350],200.0,0.0
282,403,history,1,9bbkjlye,t8duvlap,353,[352],324.0,0.0
283,403,history,1,9bbkjlye,xk2g9qnz,354,[353],40.0,0.0
284,403,history,1,9bbkjlye,ujpm1cti,355,[354],340.0,0.0
285,403,history,1,9bbkjlye,ivzhmt42,356,[355],325.0,0.0
286,403,history,1,9bbkjlye,5i639ffp,357,[356],400.0,1.0
287,403,history,1,9bbkjlye,cxmtpm16,359,[357],250.0,0.0
288,403,history,1,9bbkjlye,3zz7rqnk,360,[359],208.0,0.0
289,403,history,1,9bbkjlye,9dzi5g9e,361,[360],183.0,0.0
290,403,history,1,9bbkjlye,9vlzgniq,362,[361],457.0,0.0
291,403,history,1,9bbkjlye,xl075jix,363,[362],1000.0,0.0
292,403,history,1,9bbkjlye,aok7cgp0,364,[363],1400.0,0.0
293,403,history,1,9bbkjlye,81h0r3gc,365,[364],175.0,0.0
294,403,history,1,9bbkjlye,y6sndhpw,366,[365],283.0,0.0
295,403,history,1,9bbkjlye,861wvxmq,367,[366],329.0,0.0
296,403,history,1,9bbkjlye,iavb6o8v,368,[367],158.0,0.0
297,403,history,1,9bbkjlye,sa8miqy5,369,[368],202002.0,0.0
298,403,history,1,9bbkjlye,gvvpp09i,370,[369],175.0,0.0
299,403,history,1,9bbkjlye,3n31pax8,373,[370],249.0,0.0
300,403,history,1,9bbkjlye,46vi5iqr,372,[373],290.0,0.0
301,403,history,1,9bbkjlye,jv0xjbvu,375,[372],290.0,0.0
302,403,history,1,9bbkjlye,eubeewv5,376,[375],21.0,0.0
303,403,history,1,9bbkjlye,h29fnzwa,377,[376],150.0,0.0
304,403,history,1,9bbkjlye,rlmcrzuv,379,[377],300.0,0.0
305,403,history,1,9bbkjlye,5h89jkn3,381,[379],378.0,1.0
306,403,history,1,9bbkjlye,hqtsqrv2,382,[381],325.0,0.0
307,403,history,1,9bbkjlye,cm0645xp,383,[382],246.0,0.0
308,403,history,1,9bbkjlye,55vrlib3,385,[383],500.0,0.0
309,403,history,1,9bbkjlye,4zgjsmss,386,[385],425.0,1.0
310,403,history,1,9bbkjlye,l0a5vrzn,387,[386],199.0,0.0
311,403,history,1,9bbkjlye,b829w8zp,389,[387],450.0,0.0
312,403,history,1,9bbkjlye,6r2ufuez,388,[389],240.0,0.0
313,403,history,1,9bbkjlye,iapiznyy,390,[388],550.0,0.0
314,403,history,1,9bbkjlye,m1wb8m02,391,[390],500.0,0.0
315,403,history,1,9bbkjlye,mu8l1rkr,392,[391],475.0,0.0
316,403,history,1,9bbkjlye,7py18je4,393,[392],525.0,0.0
317,403,history,1,9bbkjlye,z50i6eh7,394,[393],400.0,1.0
318,403,history,1,9bbkjlye,sujems0x,395,[394],130.0,0.0
319,403,history,1,9bbkjlye,7p77xbsf,396,[395],500.0,0.0
320,403,history,1,9bbkjlye,nhqrcaxc,397,[396],100.0,0.0
321,403,history,1,9bbkjlye,4xpeewa7,398,[397],140.0,0.0
322,403,history,1,9bbkjlye,q16ryvwm,399,[398],333.0,0.0
323,403,history,1,9bbkjlye,fmew6wkf,401,[399],801.0,0.0
324,403,history,1,9bbkjlye,8ojogwtf,403,[401],250.0,0.0
325,403,history,1,9bbkjlye,isojkj98,404,[403],550.0,0.0
326,403,history,1,9bbkjlye,tyrhr2gl,405,[404],500.0,0.0
327,403,history,1,9bbkjlye,io8gwp6t,406,[405],750.0,0.0
328,403,history,1,9bbkjlye,87wuamsa,408,[406],675.0,0.0
329,403,history,1,9bbkjlye,i0x50y31,409,[408],395.0,1.0
330,403,history,1,9bbkjlye,rqa5ml3i,410,[409],400.0,1.0
331,403,history,1,9bbkjlye,rfhd9ae3,411,[410],175.0,0.0
332,403,history,1,9bbkjlye,4mgap40k,412,[411],120.0,0.0
333,403,history,1,9bbkjlye,19n5usc7,414,[412],300.0,0.0
334,403,history,1,9bbkjlye,yrqiwu6e,415,[414],286.0,0.0
335,403,history,1,9bbkjlye,yp2hpons,416,[415],320.0,0.0
336,403,history,1,9bbkjlye,ti45vtl9,417,[416],298.0,0.0
337,403,history,1,9bbkjlye,8z8jox3k,418,[417],250.0,0.0
338,403,history,1,9bbkjlye,iccz4iek,420,[418],326.0,0.0
339,403,history,1,9bbkjlye,422pxzu8,421,[420],351.0,0.0
340,403,history,1,9bbkjlye,ddw13rso,422,[421],110.0,0.0
341,403,history,1,9bbkjlye,apgkbawe,423,[422],130.0,0.0
342,403,history,1,9bbkjlye,0iagpkvj,424,[423],210.0,0.0
343,403,history,1,9bbkjlye,t4dy0bz8,425,[424],275.0,0.0
344,403,history,1,9bbkjlye,qo3osd1w,426,[425],325.0,0.0
345,403,history,1,9bbkjlye,wwgolone,427,[426],120.0,0.0
346,403,history,1,9bbkjlye,z26zusuv,428,[427],200.0,0.0
347,403,history,1,9bbkjlye,gikwop0u,429,[428],200.0,0.0
348,403,history,1,9bbkjlye,j1f8xtuc,430,[429],300.0,0.0
349,403,history,1,9bbkjlye,iu3ziz81,431,[430],140.0,0.0
350,403,history,1,9bbkjlye,sids7fi5,432,[431],175.0,0.0
351,403,history,1,9bbkjlye,nbzct379,433,[432],256.0,0.0
352,403,history,1,9bbkjlye,ihupgrre,434,[433],400.0,1.0
353,403,history,1,9bbkjlye,bu0jhg6a,436,[434],250.0,0.0
354,403,history,1,9bbkjlye,uy77dpgw,437,[436],360.0,0.0
355,403,history,1,9bbkjlye,m7pf1jvi,439,[437],200.0,0.0
356,403,history,1,9bbkjlye,szdwkff9,440,[439],600.0,0.0
357,403,history,1,9bbkjlye,z8mf2whm,441,[440],500.0,0.0
358,403,history,1,9bbkjlye,ktowjim5,442,[441],700.0,0.0
359,403,history,1,9bbkjlye,c1ganhtx,446,[442],175.0,0.0
360,403,history,1,9bbkjlye,i5rhgdt8,447,[446],122.0,0.0
361,403,history,1,9bbkjlye,5fezd5or,448,[447],540.0,0.0
362,403,history,1,9bbkjlye,1ivrhfkk,451,[448],847.0,0.0
363,403,history,1,9bbkjlye,qm3uva1e,452,[451],420.0,1.0
364,403,history,1,9bbkjlye,fmof3gaf,453,[452],370.0,1.0
365,403,history,1,9bbkjlye,8eavbxid,454,[453],340.0,0.0
366,403,history,1,9bbkjlye,0umzbou6,455,[454],260.0,0.0
367,403,history,1,9bbkjlye,mrersioy,457,[455],300.0,0.0
368,403,history,1,9bbkjlye,9qqej02m,458,[457],334.0,0.0
369,403,history,1,9bbkjlye,v6kdiw67,459,[458],275.0,0.0
370,403,history,1,9bbkjlye,ko8de5jj,460,[459],300.0,0.0
371,403,history,1,9bbkjlye,tqj28j4h,461,[460],277.0,0.0
372,403,history,1,9bbkjlye,hfup6fgo,463,[461],312.0,0.0
373,403,history,1,9bbkjlye,jxlr120h,464,[463],540.0,0.0
374,403,history,1,9bbkjlye,5vbij6me,465,[464],600.0,0.0
375,403,history,1,9bbkjlye,ifqklwwj,466,[465],416.0,1.0
376,403,history,1,9bbkjlye,3zw0f5ug,469,[466],300.0,0.0
377,403,history,1,9bbkjlye,03qh2h0w,470,[469],240.0,0.0
378,403,history,1,9bbkjlye,gwba1igv,471,[470],300.0,0.0
