,session,method,mturker,code,views,id,hist,guess,time,bonus,pay
33,ggv74prf,min,A8DWTH31EYL13,klsxf5c2,3,55,"[50, 52, 54]",442.25248489999996,7.0,0.0,0.02
34,ggv74prf,min,A1VIXPE6JHGLP4,kujg6gvy,3,56,"[50, 54, 55]",442.25248489999996,4.0,0.0,0.02
35,ggv74prf,min,A1E46RNRQ6P18L,7r4s2zy1,3,57,"[50, 54, 56]",430.9,8.0,0.0,0.03
36,ggv74prf,min,A19YI8PZGYKN6X,n6ysdk9d,3,58,"[50, 54, 57]",444.52044639999997,1.0,0.0,0.01
37,ggv74prf,min,AGNJKSH5LFKXZ,12h7x0uo,3,60,"[50, 54, 57]",442.25248489999996,3.0,0.0,0.01
38,ggv74prf,min,AVLWZW54SOGHC,k8awbpyk,3,62,"[50, 54, 57]",430.91267760000005,6.0,0.0,0.02
39,ggv74prf,min,A3RC4Q2X636KF5,bkt7bjl0,3,63,"[54, 57, 62]",394.6252942,7.0,0.0,0.02
40,ggv74prf,min,A2GJH4HQ4B8VNX,tusqfydq,3,64,"[54, 57, 63]",417.3049088,5.0,0.0,0.02
41,ggv74prf,min,A1FO5K73AYUEH,jovx8kql,3,65,"[54, 63, 64]",468.10724550000003,7.0,0.0,0.03
42,ggv74prf,min,A3MD960MUT5FKA,293d5klq,3,66,"[54, 63, 64]",394.6252942,2.0,0.0,0.01
43,ggv74prf,min,A1XATJA7ENOGWB,s1xoi473,3,68,"[54, 63, 66]",405.28471310000003,5.0,0.0,0.02
44,ggv74prf,min,A195R8LWDEDB6K,j2dfve1r,3,69,"[63, 66, 68]",408.233063,4.0,0.0,0.01
45,ggv74prf,min,A2RRM2TLRUN1WW,e3m0lcr5,3,70,"[63, 66, 68]",430.91267760000005,6.0,0.0,0.02
46,ggv74prf,min,A3BX06N0ZZTPJY,lj5cwiu1,3,71,"[63, 66, 68]",405.28471310000003,32.0,0.0,0.11
47,ggv74prf,min,A2PQEO14633TNL,v01c9w22,3,72,"[63, 66, 71]",405.28471310000003,6.0,0.0,0.02
48,ggv74prf,min,A3FWYOGYM4ESVH,xg4ajv58,3,73,"[63, 66, 72]",396.8932557,13.0,0.0,0.05
49,ggv74prf,min,AIVOCURI4951T,oumf6q3l,3,74,"[63, 66, 73]",820.0,1.0,0.0,0.01
50,ggv74prf,min,A1ZJ5V4C6QVEUH,h5lp9hed,3,75,"[63, 66, 73]",394.6252942,6.0,0.0,0.02
51,ggv74prf,min,ABCBQQ0R4OWNM,v3r40qn8,3,77,"[63, 66, 75]",419.5728703,8.0,0.0,0.03
52,ggv74prf,min,A20Z8PQIA19KLM,xwn670te,3,78,"[63, 66, 75]",394.6,8.0,0.0,0.03
53,ggv74prf,min,AIWAF34P16S1K,3x2y9otk,3,79,"[66, 75, 78]",394.6252942,8.0,0.0,0.03
54,ggv74prf,min,A3M0XW9309DTYU,1rb6z4z1,3,80,"[75, 78, 79]",394.6252942,5.0,0.0,0.02
55,ggv74prf,min,A5F4IEDS3YT4N,elftq9qi,3,81,"[78, 79, 80]",394.6252942,8.0,0.0,0.03
56,ggv74prf,min,A1ZWJJ58M8SHBQ,8t6ojsg5,3,82,"[78, 80, 81]",362.8738338,8.0,0.0,0.03
57,ggv74prf,min,AKPMET8C2GOGI,rp54sn76,3,83,"[78, 81, 82]",2100.0,2.0,0.0,0.01
58,ggv74prf,min,A2DOOLFCILK7SJ,gifbk73d,3,84,"[78, 81, 82]",394.57993500000003,8.0,0.0,0.03
59,ggv74prf,min,A3S9L86OI14E8B,qlswn1da,3,85,"[78, 82, 84]",1000.0,9.0,0.0,0.03
60,ggv74prf,min,A2UX1I209LML50,juexny0h,3,87,"[78, 82, 84]",394.6252942,6.0,0.0,0.02
61,ggv74prf,min,A15ES43JGZQ7VX,k1rqp3e7,3,88,"[78, 82, 84]",408.233063,9.0,0.0,0.03
62,ggv74prf,min,A1SZUK2NNAJ2HY,jxwlerjc,3,89,"[78, 82, 84]",394.6,7.0,0.0,0.03
63,ggv74prf,min,AMIPQMYV4SV8K,nyuugogd,3,90,"[82, 84, 89]",635.0292091,7.0,0.0,0.02
64,ggv74prf,min,A2AGJADDO49P4F,1dt8iiou,3,91,"[82, 84, 89]",411.9071605,8.0,0.0,0.03
65,ggv74prf,min,APEYA28TUMGEB,mnwxpmxn,3,92,"[82, 84, 89]",394.57993500000003,13.0,0.0,0.05
66,ggv74prf,min,ARO0H4Y0DS1NW,7ca1qqh8,3,93,"[82, 84, 92]",362.8738338,1.0,0.0,0.01
67,ggv74prf,min,A39KHMYFO61LKN,tox4kbwh,3,94,"[82, 92, 93]",544.3107506,8.0,0.0,0.03
68,ggv74prf,min,A1H79X5C41E56Q,t5itja43,3,95,"[82, 92, 93]",394.0,7.0,0.0,0.02
69,ggv74prf,min,A3CMEQP0X920DF,4d4ffowc,3,96,"[82, 93, 95]",498.9515214,8.0,0.0,0.03
70,ggv74prf,min,A39VDXGL1RVURU,xzrlmcak,3,97,"[82, 93, 95]",868.6,8.0,0.0,0.03
71,ggv74prf,min,A33WFDFA0473QG,a00i87ln,3,98,"[82, 93, 95]",393.71810960000005,10.0,0.0,0.03
72,ggv74prf,min,A397VVXVNBGFP6,f4rf1s76,3,100,"[82, 93, 98]",386.9142252,8.0,0.0,0.03
73,ggv74prf,min,A4G0F9EXU32KU,oxmdg6mn,3,101,"[82, 93, 100]",362.8738338,4.0,0.0,0.01
74,ggv74prf,min,A3E9BNN8PNHZZA,rvzrht1p,3,103,"[82, 93, 101]",374.2136411,8.0,0.0,0.03
75,ggv74prf,min,A3I4KVQ83TTADJ,gralze06,3,104,"[82, 93, 101]",1100.0,5.0,0.0,0.02
76,ggv74prf,min,AAIK7SG8RVHJ,qwzyysik,3,105,"[82, 93, 101]",1200.0,6.0,1.0,1.02
77,ggv74prf,min,A1XLKY3X08KJJ0,6atrzzqh,3,106,"[82, 93, 101]",369.67771810000005,6.0,0.0,0.02
78,ggv74prf,min,A1Q4Y48J1WAA13,92grlvd1,3,107,"[82, 93, 101]",8.0,9.0,0.0,0.03
79,ggv74prf,min,A249SC895MT2XI,6gyfmxqj,3,110,"[82, 93, 101]",518.0023977,8.0,0.0,0.03
80,ggv74prf,min,A6P3TJ2T9JHFC,vlthi7hn,3,111,"[82, 93, 101]",307.5355741,32.0,0.0,0.11
81,ggv74prf,min,AZHX8M0UZG9QB,34o22ush,3,115,"[93, 101, 111]",-1.0,34.0,0.0,0.12
82,ggv74prf,min,A1HS2UT856NZSV,gdy4krmm,3,117,"[93, 101, 111]",344.7301421,6.0,0.0,0.02
83,ggv74prf,min,AKDS02M8MCY6Z,z40vjnf6,3,119,"[101, 111, 117]",362.8738338,9.0,0.0,0.03
84,ggv74prf,min,ALA2GUSIXFV9Z,57v0zzzw,3,120,"[111, 117, 119]",771.1068967,2.0,0.0,0.01
85,ggv74prf,min,A380JQROO5XZ5W,g8mwdax8,3,121,"[111, 117, 119]",344.7301421,2.0,0.0,0.01
86,ggv74prf,min,AQQ8R4FMYJ9MH,t01f2jwx,3,123,"[111, 117, 121]",320.0,2.0,0.0,0.01
87,ggv74prf,min,A3NLODGKAK0ASY,x47c4epo,3,124,"[111, 121, 123]",760.0,1.0,0.0,0.01
88,ggv74prf,min,A3F43DVMEKFCI2,zbufs1qt,3,126,"[111, 121, 123]",362.0,7.0,0.0,0.03
89,ggv74prf,min,A12DY4HHG6MYF0,bs8xy9vu,3,127,"[111, 121, 123]",331.1223733,9.0,0.0,0.03
90,ggv74prf,min,A1NNKY5370FB81,h97hck3y,3,128,"[111, 123, 127]",331.1223733,8.0,0.0,0.03
91,ggv74prf,min,A19FYDNY1477W3,6h32rzb8,3,129,"[111, 123, 128]",433.6342313,7.0,0.0,0.02
92,ggv74prf,min,A1EM5LT3R94PMT,8cohllw7,3,131,"[111, 123, 128]",589.6699798999999,7.0,0.0,0.02
93,ggv74prf,min,A2K4KSLUI2EDPX,hvht7nni,3,132,"[111, 123, 128]",310.7107202,6.0,0.0,0.02
94,ggv74prf,min,A3TICGTMJCQVCE,mc5cbfw2,3,135,"[111, 123, 132]",320.00936210000003,70.0,0.0,0.24
95,ggv74prf,min,ALBI4JLA9B9SS,kgdwjwuy,3,136,"[111, 123, 132]",997.9030428,2.0,0.0,0.01
96,ggv74prf,min,A30CRS91C9KOZ2,da7zyjg0,3,138,"[111, 123, 132]",41.0,5.0,0.0,0.02
97,ggv74prf,min,A2SA1GVUZ3GBTU,3pv7v9yd,3,139,"[111, 123, 132]",315.0,7.0,0.0,0.03
98,ggv74prf,min,AOSB3RSWQQENC,ocviiuyi,3,140,"[111, 132, 139]",315.01984689999995,8.0,0.0,0.03
99,ggv74prf,min,A3HCEK0YKU186K,68b6jyqe,3,141,"[111, 132, 139]",544.3107506,5.0,0.0,0.02
100,ggv74prf,min,A2I9PUZT19ZBO8,xbaeqbgi,3,142,"[111, 132, 139]",315.01984689999995,8.0,0.0,0.03
101,ggv74prf,min,A1PZ1O1CUYH4RI,60e07949,3,143,"[111, 132, 139]",315.01984689999995,9.0,0.0,0.03
102,ggv74prf,min,A2089VNLXY0HH7,hsls1zkj,3,144,"[111, 132, 139]",315.0,26.0,0.0,0.09
103,ggv74prf,min,AAZ7A6RLRGG3F,b2hb0o89,3,146,"[111, 132, 144]",10.0,47.0,0.0,0.16
104,ggv74prf,min,A320UT4LC8KV4Z,ow7ygyne,3,147,"[111, 132, 144]",310.7107202,4.0,0.0,0.01
105,ggv74prf,min,A2TXVUF0GQ2ZBS,e0k9pz5h,3,148,"[111, 132, 147]",310.7107202,9.0,0.0,0.03
106,ggv74prf,min,A2FER4Y9NNAXDL,kvbobmbc,3,149,"[111, 147, 148]",310.7107202,7.0,0.0,0.03
