,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
84,dots,A2WWDQAM7H9OGX,history,1,ehaxc7lu,1wnu4n19,85,18,[83],110.0,0.0,148
85,dots,AI71C9W5PWYCH,history,1,ehaxc7lu,b62y8gya,86,19,[85],174.0,0.0,148
89,dots,A3TDA1NWHNQFE3,history,1,ehaxc7lu,1jxqypji,90,20,[86],156.0,1.0,148
58,dots,A89R5XGMHOTJE,history,1,ehaxc7lu,9lx39top,59,21,[90],115.0,0.0,148
94,dots,A3O3RPM3826QUP,history,1,ehaxc7lu,jdijovju,95,22,[59],125.0,0.0,148
102,dots,A1ZTSCPETU3UJW,history,1,ehaxc7lu,44n6stao,103,23,[95],120.0,0.0,148
44,dots,A2TDK0LD62WZ8Y,history,1,ehaxc7lu,8sqo23yr,45,24,[103],230.0,0.0,148
28,dots,A3UN1F1EOHKKE6,history,1,ehaxc7lu,i7wikqds,29,25,[45],120.0,0.0,148
104,dots,A38I33OZVPDX30,history,1,ehaxc7lu,ec7o3pa2,105,26,[29],90.0,0.0,148
103,dots,A3E4TBBYCJYZQD,history,1,ehaxc7lu,lpu26onf,104,27,[105],360.0,0.0,148
108,dots,A2YM550H2AL6JO,history,1,ehaxc7lu,lrsr2zvp,109,28,[104],100.0,0.0,148
99,dots,AYQH26R4KXW2K,history,1,ehaxc7lu,mo1hmc2y,100,29,[109],115.0,0.0,148
115,dots,AZBH4LJ5SL456,history,1,ehaxc7lu,qx2ih2wg,116,30,[100],135.0,1.0,148
118,dots,A6MINO7231KW2,history,1,ehaxc7lu,qobw7wnv,119,31,[116],150.0,1.0,148
122,dots,A21C3WNJNCEA58,history,1,ehaxc7lu,ei1yd2t0,123,32,[119],165.0,0.0,148
123,dots,A2AAY4VT9L71SY,history,1,ehaxc7lu,96mu0ksp,124,33,[123],142.0,1.0,148
134,dots,A2XGOBIWUDYLOT,history,1,ehaxc7lu,wid85bvg,135,34,[124],152.0,0.0,148
127,dots,AQWV4866H1PFQ,history,1,ehaxc7lu,vw2l1pm7,128,35,[135],150.0,1.0,148
136,dots,AAIQLE701DI9U,history,1,ehaxc7lu,jy8y21h6,137,36,[128],137.0,1.0,148
119,dots,A2UC4H3EHIMWGC,history,1,ehaxc7lu,80ojaaiw,120,37,[137],141.0,1.0,148
143,dots,A2AU2E2E9A0I1,history,1,ehaxc7lu,us4prqyx,144,38,[120],135.0,1.0,148
146,dots,A2V92I94TN0TX7,history,1,ehaxc7lu,xowetuhh,147,39,[144],180.0,0.0,148
126,dots,A1F1OZ54G177D8,history,1,ehaxc7lu,ohhyvjh2,127,40,[147],125.0,0.0,148
157,dots,A1PUHCEBSOWETV,history,1,ehaxc7lu,zwgqzkon,158,41,[127],150.0,1.0,148
159,dots,A3GFGPPC495SPO,history,1,ehaxc7lu,d2d4nida,160,42,[158],136.0,1.0,148
164,dots,A1RQXF5O279XFQ,history,1,ehaxc7lu,isr5zprd,165,43,[160],150.0,1.0,148
105,dots,A22KRF782ELLB0,history,1,ehaxc7lu,ld7gf0nb,106,44,[165],203.0,0.0,148
116,dots,ADFK3HW4HAH48,history,1,ehaxc7lu,283bqg0g,117,45,[106],208.0,0.0,148
169,dots,A1F01FVEPYCPHO,history,1,ehaxc7lu,dimikp50,170,46,[117],200.0,0.0,148
114,dots,A2ZX5TLZPAQ2XD,history,1,ehaxc7lu,vcuqogih,115,47,[170],205.0,0.0,148
170,dots,A259UZJQOOVE4V,history,1,ehaxc7lu,qn5v8q6x,171,48,[115],133.0,0.0,148
173,dots,A3KPKN8TY7L3BD,history,1,ehaxc7lu,36cq5hl0,174,49,[171],90.0,0.0,148
178,dots,AMLWYWZOMONLB,history,1,ehaxc7lu,0aqltvrn,179,50,[174],135.0,1.0,148
181,dots,AA0N2VT19BJFG,history,1,ehaxc7lu,5ton08yn,182,51,[179],561.0,0.0,148
184,dots,A88DXNDGDUWEN,history,1,ehaxc7lu,99fp0e3j,185,52,[182],250.0,0.0,148
125,dots,A2V1BU0DV71Y7N,history,1,ehaxc7lu,g63snxb1,126,53,[185],175.0,0.0,148
188,dots,A20ASMCESA51U4,history,1,ehaxc7lu,mnh38i83,189,54,[126],140.0,1.0,148
190,dots,A138BJAH62O7IY,history,1,ehaxc7lu,1fmwv0py,191,55,[189],130.0,0.0,148
192,dots,APF1EAZT104LQ,history,1,ehaxc7lu,eq6nfh3a,193,56,[191],175.0,0.0,148
193,dots,AK11BPNWE727G,history,1,ehaxc7lu,shiq6jky,194,57,[193],90.0,0.0,148
198,dots,A1KA64FR47O9FS,history,1,ehaxc7lu,c6agwdm9,199,58,[194],91.0,0.0,148
199,dots,A29RDI7JZAYQ8I,history,1,ehaxc7lu,0qassajr,200,59,[199],105.0,0.0,148
202,dots,A38S1M9I6HIBJG,history,1,ehaxc7lu,8iyk4wfb,203,60,[200],419.0,0.0,148
201,dots,A27IUQDZPHETTP,history,1,ehaxc7lu,r3472vq0,202,61,[203],160.0,1.0,148
121,dots,A2UF26QQNQOFCZ,history,1,ehaxc7lu,d8h1c8c0,122,62,[202],152.0,1.0,148
163,dots,A3908297ZI3LES,history,1,ehaxc7lu,zxwmd90y,164,63,[122],99.0,0.0,148
206,dots,A3NWQ0535HAXUD,history,1,ehaxc7lu,fihs2vt8,207,64,[164],99.0,0.0,148
109,dots,A1H7XQCN2TQJM7,history,1,ehaxc7lu,to87of99,110,65,[207],186.0,0.0,148
208,dots,A3GAQNTZ1V1VO,history,1,ehaxc7lu,f4abfsq0,209,66,[110],136.0,1.0,148
207,dots,A0450532L5P3GX6JEY8C,history,1,ehaxc7lu,daghlcw5,208,67,[209],120.0,0.0,148
212,dots,ARZMZHL90FY1S,history,1,ehaxc7lu,fqm0ofjw,213,68,[208],200.0,0.0,148
209,dots,A3FZXJCTN0NZWJ,history,1,ehaxc7lu,fud9xls9,210,69,[213],200.0,0.0,148
144,dots,A1D3QRG52OISSR,history,1,ehaxc7lu,wxlhme7z,145,70,[210],160.0,1.0,148
215,dots,A201KLVDE84CJP,history,1,ehaxc7lu,23ywch1y,216,73,[112],105.0,0.0,148
216,dots,A27OFCQG73Z4UF,history,1,ehaxc7lu,1edri12t,217,74,[216],165.0,0.0,148
117,dots,AFASY2VX8PADR,history,1,ehaxc7lu,r4ydmfp6,118,75,[217],165.0,0.0,148
218,dots,A25ZLJK1VMAXXQ,history,1,ehaxc7lu,zsvooppa,219,76,[118],100.0,0.0,148
220,dots,A2M5I4KGKF9J7Q,history,1,ehaxc7lu,r2s0aibc,221,77,[219],140.0,1.0,148
221,dots,A1J0GU26323WVA,history,1,ehaxc7lu,k4jzrrar,222,78,[221],240.0,0.0,148
74,dots,A35TWG9VW1MB5S,history,1,ehaxc7lu,5g0y8i78,75,79,[222],120.0,0.0,148
100,dots,A2M1CVZZJAN4T4,history,1,ehaxc7lu,z89re6th,101,80,[75],150.0,1.0,148
63,dots,A1940HXCOGYQ33,history,1,ehaxc7lu,vxcyjzpc,64,81,[101],165.0,0.0,148
223,dots,AZ2HZXO2JMWPQ,history,1,ehaxc7lu,jl4f8gca,224,82,[64],129.0,0.0,148
224,dots,A1JO6AY55FG7QU,history,1,ehaxc7lu,fbms6wut,225,83,[224],118.0,0.0,148
101,dots,A11UOM2LJ69AE7,history,1,ehaxc7lu,m1tyj3w3,102,84,[225],126.0,0.0,148
229,dots,ADXHWQLUQBK77,history,1,ehaxc7lu,61spil59,230,85,[102],162.0,1.0,148
233,dots,A4RT8SPRCRYVN,history,1,ehaxc7lu,loyw1c1x,234,86,[230],162.0,1.0,148
232,dots,A3V9JFVZQ2XF4Y,history,1,ehaxc7lu,petgbtfr,233,87,[234],160.0,1.0,148
234,dots,A1830YARZUAFPX,history,1,ehaxc7lu,rf0u99l2,235,88,[233],160.0,1.0,148
235,dots,AW6DFFL8QE1FH,history,1,ehaxc7lu,e5g7kjhd,236,89,[235],180.0,0.0,148
236,dots,ASC4RB29PZ78C,history,1,ehaxc7lu,zc4j5vxh,237,90,[236],46.0,0.0,148
238,dots,A3BHRFFG75X3GO,history,1,ehaxc7lu,roaun6s0,239,91,[237],200.0,0.0,148
240,dots,A9LX66EQWDRQ5,history,1,ehaxc7lu,3s9osglq,241,92,[239],155.0,1.0,148
241,dots,A1MTQP7TA5RCOB,history,1,ehaxc7lu,qvzbn632,242,93,[241],145.0,1.0,148
242,dots,A2H9GCED75EGNT,history,1,ehaxc7lu,pcp6g2om,243,94,[242],400.0,0.0,148
243,dots,A290XEBGZYQTEO,history,1,ehaxc7lu,0z95z4na,244,95,[243],525.0,0.0,148
244,dots,A16184N1RO5OJV,history,1,ehaxc7lu,s4yt3noj,245,96,[244],125.0,0.0,148
176,dots,A110SC5K5Y3IHS,history,1,ehaxc7lu,8cmvozox,177,97,[245],112.0,0.0,148
245,dots,A3EVHORGRMWUYE,history,1,ehaxc7lu,59kclkzw,246,98,[177],65.0,0.0,148
246,dots,AUKCLB8Y1IQJ5,history,1,ehaxc7lu,j1q0p712,247,99,[246],105.0,0.0,148
247,dots,A3FC0TDAK5QY1G,history,1,ehaxc7lu,du9v9n0w,248,100,[247],95.0,0.0,148
248,dots,A164130KKL3XW,history,1,ehaxc7lu,dy8fcqtk,249,101,[248],106.0,0.0,148
39,dots,A24NDC7JH9LEM1,history,1,ehaxc7lu,r928g47q,40,102,[249],125.0,0.0,148
251,dots,AOIK8K4X34LGR,history,1,ehaxc7lu,0od6beas,252,103,[40],165.0,0.0,148
253,dots,A20YGFCRNDTD6,history,1,ehaxc7lu,3a0u1m7l,254,104,[252],85.0,0.0,148
256,dots,A2XGXOMV29WP2Y,history,1,ehaxc7lu,scuf4z3x,257,105,[254],108.0,0.0,148
259,dots,AV80PS63HDI6S,history,1,ehaxc7lu,8psbhf1f,260,106,[257],180.0,0.0,148
260,dots,A167SYXGXFU7C8,history,1,ehaxc7lu,bq1lpf4x,261,107,[260],175.0,0.0,148
261,dots,ABBJOZRIPLPW1,history,1,ehaxc7lu,xjkxz9bj,262,108,[261],280.0,0.0,148
262,dots,A3SHO7GXNT7CQJ,history,1,ehaxc7lu,2smn59s0,263,109,[262],250.0,0.0,148
264,dots,A2GOYSTIL3LOV1,history,1,ehaxc7lu,e2g6ifjp,265,110,[263],89.0,0.0,148
265,dots,A3AI2YTRBX4HLV,history,1,ehaxc7lu,jq6qcsc5,266,111,[265],220.0,0.0,148
266,dots,A3LL096CAY5WHB,history,1,ehaxc7lu,c259cbh3,267,112,[266],50.0,0.0,148
267,dots,A3EU0IYPO8LPUF,history,1,ehaxc7lu,opank91j,268,113,[267],300.0,0.0,148
269,dots,A1MM2YSKUVTXH0,history,1,ehaxc7lu,xw7auu9d,270,114,[268],170.0,0.0,148
268,dots,A3F51C49T9A34D,history,1,ehaxc7lu,ypegax7q,269,115,[270],144.0,1.0,148
270,dots,A1GEZDTJPG3Q7U,history,1,ehaxc7lu,g2k1swxl,271,116,[269],150.0,1.0,148
271,dots,A1RHW1MEJSR3MR,history,1,ehaxc7lu,7xzvrdxy,272,117,[271],120.0,0.0,148
272,dots,A2XTJ5OGDI5640,history,1,ehaxc7lu,2wpttzbd,273,118,[272],136.0,1.0,148
273,dots,A3QTWM45TDQQ5R,history,1,ehaxc7lu,8cppjsu8,274,119,[273],170.0,0.0,148
274,dots,AUE279FEB9M2C,history,1,ehaxc7lu,citmze9g,275,120,[274],210.0,0.0,148
277,dots,A31Z5TPD8QKE26,history,1,ehaxc7lu,d6v5ghue,278,121,[275],170.0,0.0,148
278,dots,A2L1X5H9K4KSEI,history,1,ehaxc7lu,1pdhpnxv,279,122,[278],160.0,1.0,148
280,dots,ANP32EE23L7LL,history,1,ehaxc7lu,05silt11,281,123,[279],135.0,1.0,148
284,dots,A11OGJ4BGNDXQM,history,1,ehaxc7lu,yz3aif8p,285,124,[281],140.0,1.0,148
283,dots,A14ZFQ4BSGW1IH,history,1,ehaxc7lu,gfabr40w,284,125,[285],153.0,1.0,148
285,dots,A2KBY5BL7F0NBJ,history,1,ehaxc7lu,1k8urpel,286,126,[284],350.0,0.0,148
286,dots,AK884VX5S74ZW,history,1,ehaxc7lu,3ivv1cn4,287,127,[286],200.0,0.0,148
287,dots,A23932BPI1NFXV,history,1,ehaxc7lu,xibxzlwb,288,128,[287],117.0,0.0,148
288,dots,A1UZH3VOT4WHEF,history,1,ehaxc7lu,5m7ce483,289,129,[288],100.0,0.0,148
289,dots,A1OB3E87W4SZ2,history,1,ehaxc7lu,a9rv6nga,290,130,[289],175.0,0.0,148
290,dots,A0533430WOF7V9XR82TB,history,1,ehaxc7lu,bly9lv2v,291,131,[290],156.0,1.0,148
291,dots,A2IZOZ95A980M9,history,1,ehaxc7lu,h0syr9as,292,132,[291],178.0,0.0,148
292,dots,A2M58QR50Y8LQW,history,1,ehaxc7lu,1ydwtres,293,133,[292],180.0,0.0,148
293,dots,A91FIXBBFCLLW,history,1,ehaxc7lu,aoew3ds5,294,134,[293],90.0,0.0,148
294,dots,A3QSJY1FFN0N6V,history,1,ehaxc7lu,afa8qs96,295,135,[294],115.0,0.0,148
295,dots,A29AEPWSPGH0HX,history,1,ehaxc7lu,s8qhjtxl,296,136,[295],135.0,1.0,148
296,dots,A3UHIHEGRJPS5T,history,1,ehaxc7lu,anmzhnys,297,137,[296],175.0,0.0,148
297,dots,A2TWLYXPBIGZW,history,1,ehaxc7lu,cj1xw37z,298,138,[297],200.0,0.0,148
298,dots,A2687XLMYHVP7F,history,1,ehaxc7lu,7qdqyi90,299,139,[298],300.0,0.0,148
300,dots,AH4QNMYBTB3PG,history,1,ehaxc7lu,xopixm18,301,140,[299],160.0,1.0,148
301,dots,A3A7YB1CWKO41V,history,1,ehaxc7lu,b6d8et9x,302,141,[301],75.0,0.0,148
302,dots,A2F9DG86SP81O4,history,1,ehaxc7lu,jh7irl7n,303,142,[302],175.0,0.0,148
304,dots,A2O4QLHKZ3A0PM,history,1,ehaxc7lu,wzdf6u4u,305,143,[303],150.0,1.0,148
303,dots,A34YGHVPXQZVBX,history,1,ehaxc7lu,lhh7bw8q,304,144,[305],123.0,0.0,148
305,dots,A2KQS6LVKDA78X,history,1,ehaxc7lu,h61y7l28,306,145,[304],223.0,0.0,148
306,dots,A3G2JDGJCXCWVD,history,1,ehaxc7lu,imw5zemp,307,146,[306],140.0,1.0,148
307,dots,A25ZZOSL7MVU22,history,1,ehaxc7lu,zs1iuj8m,308,147,[307],165.0,0.0,148
308,dots,A17DXR1QC8GWL8,history,1,ehaxc7lu,wu5gv54b,309,148,[308],200.0,0.0,148
311,dots,AMYNJFSPM26VX,history,1,ehaxc7lu,c26s2m3k,312,151,[311],100.0,0.0,148
313,dots,A13EIE0UHFJJUN,history,1,ehaxc7lu,ll9dcuxh,314,152,[312],208.0,0.0,148
314,dots,A1T5CX6WSV4BJ3,history,1,ehaxc7lu,2uzq68je,315,153,[314],155.0,1.0,148
315,dots,AQA46IS6AUNA8,history,1,ehaxc7lu,rktz4l29,316,154,[315],160.0,1.0,148
320,dots,A33FA1VLSTBM74,history,1,ehaxc7lu,7y920j02,321,155,[316],173.0,0.0,148
321,dots,A32YYM8WVR8B7S,history,1,ehaxc7lu,j6of4oln,322,156,[321],130.0,0.0,148
322,dots,AD14EQ9O9JKRI,history,1,ehaxc7lu,mxdnphil,323,157,[322],105.0,0.0,148
323,dots,A1EBQ9X6IN5OZC,history,1,ehaxc7lu,d0uqvcrr,324,158,[323],107.0,0.0,148
324,dots,A28JBDTFGFJ5NR,history,1,ehaxc7lu,ei7k70tr,325,159,[324],38.0,0.0,148
325,dots,A2D30R5ZNQS01W,history,1,ehaxc7lu,6p8l815m,326,160,[325],110.0,0.0,148
327,dots,A2FDLQWUS5NGW5,history,1,ehaxc7lu,jnlbzsi9,328,161,[326],133.0,0.0,148
326,dots,ALJ70B2J04YR7,history,1,ehaxc7lu,th54vg92,327,162,[328],261.0,0.0,148
332,dots,A18Q2TSYBDWQU1,history,1,ehaxc7lu,pkgohvdy,333,164,[332],287.0,0.0,148
333,dots,A3R21KIGJQ4A51,history,1,ehaxc7lu,nw0qtznx,334,165,[333],240.0,0.0,148
335,dots,A2196WCNDZULFS,history,1,ehaxc7lu,xsy8joaw,336,166,[334],115.0,0.0,148
334,dots,A168QBUOKNFWWK,history,1,ehaxc7lu,75a7qlyk,335,167,[336],100.0,0.0,148
337,dots,A2YIF46CKXZDGJ,history,1,ehaxc7lu,cpbz3ukc,338,168,[335],140.0,1.0,148
338,dots,A2VD133723IZR8,history,1,ehaxc7lu,b16fh8p9,339,169,[338],220.0,0.0,148
339,dots,AVLUX03TCOCEZ,history,1,ehaxc7lu,3s6snwi2,340,170,[339],330.0,0.0,148
340,dots,A15UZ7LJU867C,history,1,ehaxc7lu,tzfxaa8g,341,171,[340],120.0,0.0,148
342,dots,A3R6WHGX298784,history,1,ehaxc7lu,qrt5p1ul,343,172,[341],150.0,1.0,148
343,dots,A27T5O2Y7AIH6T,history,1,ehaxc7lu,7b5yiosf,344,173,[343],165.0,0.0,148
344,dots,A3K2I6TDLTDIQV,history,1,ehaxc7lu,qr5su6l5,345,174,[344],144.0,1.0,148
345,dots,A15A984KE7R40O,history,1,ehaxc7lu,phel4h2l,346,175,[345],100.0,0.0,148
346,dots,A18RHBE09QLLSX,history,1,ehaxc7lu,pq4vzr6h,347,176,[346],140.0,1.0,148
347,dots,A1FW6Y9QP1K4HA,history,1,ehaxc7lu,yni23yn2,348,177,[347],200.0,0.0,148
348,dots,A2DWSKGD9RNKMJ,history,1,ehaxc7lu,82c6f9la,349,178,[348],140.0,1.0,148
351,dots,A1FLEFIVFT809G,history,1,ehaxc7lu,h4j21j4y,352,179,[349],470.0,0.0,148
350,dots,A14IPKOBOPID9H,history,1,ehaxc7lu,criqpnmr,351,180,[352],150.0,1.0,148
353,dots,AGHLR9UNHB6ZR,history,1,ehaxc7lu,fd2bcdsi,354,181,[351],120.0,0.0,148
356,dots,A1BIJGB7XA0GME,history,1,ehaxc7lu,09tmvq9o,357,182,[354],132.0,0.0,148
357,dots,ARSABS3TFA1GU,history,1,ehaxc7lu,nczxcpv6,358,183,[357],106.0,0.0,148
360,dots,A2CAM2C1JMFTBU,history,1,ehaxc7lu,sjeitw8y,361,185,[360],45.0,0.0,148
361,dots,A1IXQS0AB02CPA,history,1,ehaxc7lu,99mfvot9,362,186,[361],160.0,1.0,148
362,dots,A1EN9IMH5K6QQ6,history,1,ehaxc7lu,qat8cx2d,363,187,[362],180.0,0.0,148
363,dots,A2HTN7HCNBQ8V4,history,1,ehaxc7lu,zws6qxd4,364,188,[363],175.0,0.0,148
364,dots,A3LUETNYKSGBFY,history,1,ehaxc7lu,xnqzxjy3,365,189,[364],267.0,0.0,148
365,dots,A3EZIJXR1OISKT,history,1,ehaxc7lu,cj4k8s3l,366,190,[365],80.0,0.0,148
366,dots,AJD3JOWNVDZD1,history,1,ehaxc7lu,7562gvp5,367,191,[366],225.0,0.0,148
368,dots,AE4P5KVUE9HST,history,1,ehaxc7lu,hzcgjagv,369,192,[367],140.0,1.0,148
370,dots,A9EVF0SO2IUJ0,history,1,ehaxc7lu,ny94b9rg,371,193,[369],160.0,1.0,148
372,dots,A20WRVVT7WQFT7,history,1,ehaxc7lu,gtw8ix0h,373,194,[371],210.0,0.0,148
373,dots,A29GL00YFFJUXC,history,1,ehaxc7lu,zj5hw0w2,374,195,[373],156.0,1.0,148
374,dots,A3EQLWQG7S01UB,history,1,ehaxc7lu,d30mj55o,375,196,[374],130.0,0.0,148
375,dots,A2K7AVZWEC9B14,history,1,ehaxc7lu,x6zq3rnc,376,197,[375],144.0,1.0,148
376,dots,AY832D29HUURG,history,1,ehaxc7lu,avbze567,377,198,[376],140.0,1.0,148
377,dots,A2L2ZXRHK3SNOP,history,1,ehaxc7lu,7ojw5ov8,378,199,[377],250.0,0.0,148
379,dots,A3MUINLM5FMKYF,history,1,ehaxc7lu,aicjxl3v,380,200,[378],147.0,1.0,148
381,dots,A30G113XRQO3VL,history,1,ehaxc7lu,wcaprwds,382,201,[380],240.0,0.0,148
383,dots,AUBB8KU9XV2R8,history,1,ehaxc7lu,lv416lza,384,202,[382],125.0,0.0,148
384,dots,A3EJ44J2ZNRMDA,history,1,ehaxc7lu,v4oahin3,385,204,[386],75.0,0.0,148
387,dots,A1X08D4R00OG52,history,1,ehaxc7lu,d6p96wwq,388,205,[385],95.0,0.0,148
388,dots,A3VMOB2TO3GW1S,history,1,ehaxc7lu,vhkb0se9,389,206,[388],115.0,0.0,148
389,dots,A1I3QYJJU5ACFR,history,1,ehaxc7lu,d8qjd5bn,390,207,[389],145.0,0.0,148
390,dots,A2PHBRRJSXBTEC,history,1,ehaxc7lu,t2ddn0zm,391,208,[390],250.0,0.0,148
391,dots,AQKB8JSBEMXK9,history,1,ehaxc7lu,y159djgu,392,209,[391],140.0,1.0,148
392,dots,A11MEDWKY1RKV2,history,1,ehaxc7lu,9inh60o4,393,210,[392],153.0,1.0,148
394,dots,A223BBAD3U6QFR,history,1,ehaxc7lu,vsoo6rga,395,211,[393],133.0,0.0,148
395,dots,A1LBWLYCEEWNHZ,history,1,ehaxc7lu,kmvm4slg,396,212,[395],98.0,0.0,148
396,dots,A36YZ4LRUSVWL7,history,1,ehaxc7lu,ty1nmfsd,397,213,[396],83.0,0.0,148
397,dots,AMJBPEANFZDMH,history,1,ehaxc7lu,d6kejp97,398,214,[397],500.0,0.0,148
398,dots,A2B6WQG0A9CKXQ,history,1,ehaxc7lu,cienvapu,399,215,[398],49.0,0.0,148
399,dots,A3VB6VI2TU4FID,history,1,ehaxc7lu,44sj73cp,400,216,[399],110.0,0.0,148
400,dots,A24L39U14B2FUT,history,1,ehaxc7lu,wk6psjhx,401,217,[400],150.0,1.0,148
401,dots,AKNZU4OD0T2T9,history,1,ehaxc7lu,t2sbmsfx,402,218,[401],112.0,0.0,148
402,dots,A30CGO77OY7WP0,history,1,ehaxc7lu,gtxu6pch,403,219,[402],100.0,0.0,148
403,dots,ADU7XJYUJLGNA,history,1,ehaxc7lu,7lduyly0,404,220,[403],148.0,1.0,148
404,dots,A1C7YB2GB9T6US,history,1,ehaxc7lu,pr3ul4h3,405,221,[404],148.0,1.0,148
405,dots,A8FNO9URTKF0V,history,1,ehaxc7lu,bm7t3rhn,406,222,[405],120.0,0.0,148
406,dots,AKZD89B2WLSX7,history,1,ehaxc7lu,e8a1tqt6,407,223,[406],130.0,0.0,148
407,dots,A1JOGLG7TRDN37,history,1,ehaxc7lu,0egtkwvd,408,224,[407],155.0,1.0,148
408,dots,A26XN1TM6CV01T,history,1,ehaxc7lu,zhnay4k3,409,225,[408],135.0,1.0,148
409,dots,A1J6V6680FZ1L,history,1,ehaxc7lu,50mf11vn,410,226,[409],133.0,0.0,148
410,dots,A2B02APZ8OYZNT,history,1,ehaxc7lu,3lanmoa3,411,227,[410],171.0,0.0,148
411,dots,A177W8OC0RPT4N,history,1,ehaxc7lu,rdguk3is,412,228,[411],120.0,0.0,148
412,dots,A21KU4B1XE1CLO,history,1,ehaxc7lu,e9aw8u4z,413,229,[412],125.0,0.0,148
413,dots,A1GRPIBHW72HDU,history,1,ehaxc7lu,0ksv7utf,414,230,[413],116.0,0.0,148
418,dots,A2QOQF90L2WREO,history,1,ehaxc7lu,mk49a73c,419,231,[414],120.0,0.0,148
417,dots,A24C061ZQBWLE9,history,1,ehaxc7lu,2ep8z2l8,418,232,[419],135.0,1.0,148
422,dots,A8ZOLM50VUC9L,history,1,ehaxc7lu,6icd2oaq,423,233,[418],140.0,1.0,148
423,dots,A171SF2UF7YUN4,history,1,ehaxc7lu,2g2iuga0,424,234,[423],140.0,1.0,148
424,dots,A3E87M4OADYNII,history,1,ehaxc7lu,mqutjiiq,425,235,[424],150.0,1.0,148
426,dots,A2WP9EC483LJY4,history,1,ehaxc7lu,vdchnevk,427,236,[425],45.0,0.0,148
427,dots,AX6JQ37WUHFSH,history,1,ehaxc7lu,wrfmnhkc,428,237,[427],142.0,1.0,148
428,dots,AS7ZK30LXDC46,history,1,ehaxc7lu,59h2ucxs,429,238,[428],200.0,0.0,148
429,dots,ABVPW8753ZBJO,history,1,ehaxc7lu,5tufr9cy,430,239,[429],200.0,0.0,148
432,dots,A30H28F41UBJGK,history,1,ehaxc7lu,wghh0s50,433,240,[430],175.0,0.0,148
434,dots,A1YBJN6WT3X8B5,history,1,ehaxc7lu,7viawkih,435,241,[433],184.0,0.0,148
435,dots,A2RMR0ZSQ575XZ,history,1,ehaxc7lu,28o0t74p,436,242,[435],141.0,1.0,148
436,dots,A2NY4882G47O1C,history,1,ehaxc7lu,p5d0x5ec,437,243,[436],250.0,0.0,148
438,dots,A8LBBPY53A3O3,history,1,ehaxc7lu,1jzd818v,439,244,[437],250.0,0.0,148
440,dots,A345260DWNLCFD,history,1,ehaxc7lu,uxuuwom1,441,245,[439],211.0,0.0,148
442,dots,A2H07Z6XAN9HJX,history,1,ehaxc7lu,i9khybaj,443,247,[442],120.0,0.0,148
443,dots,A1DIV78LN6U2D0,history,1,ehaxc7lu,4gx3m969,444,248,[443],150.0,1.0,148
444,dots,A3T8PSSSNYKUI,history,1,ehaxc7lu,0xerbris,445,249,[444],240.0,0.0,148
445,dots,A2YQAE441JMA7V,history,1,ehaxc7lu,uwuzgz06,446,250,[445],185.0,0.0,148
447,dots,A2CB7WDJ9V6VVN,history,1,ehaxc7lu,uy7hu7r0,448,251,[446],127.0,0.0,148
446,dots,A3E2ES5KH0RKBZ,history,1,ehaxc7lu,efuomxwh,447,252,[448],130.0,0.0,148
449,dots,A3U6IA3JUSFZ2M,history,1,ehaxc7lu,n3ofc5h8,450,253,[447],122.0,0.0,148
452,dots,A3722NOMVUK89T,history,1,ehaxc7lu,94suvmd0,453,254,[450],162.0,1.0,148
