,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
1089,dots,A2JV84ABG8U9L9,history,0,hal5jdl0,xjmgr4m6,90,33,[],500.0,0.0,1097
1093,dots,A2GTY8GLAYN9BU,history,0,hal5jdl0,2pwn0394,94,34,[],600.0,0.0,1097
1095,dots,A2LVWKZEY0TOAV,history,0,hal5jdl0,fp1a095l,96,35,[],4000.0,0.0,1097
1094,dots,A1C7XI68SED8JE,history,0,hal5jdl0,0mt31t2y,95,36,[],150.0,0.0,1097
1099,dots,AGYU1N4MKSK04,history,0,hal5jdl0,pmo0mpom,100,37,[],500.0,0.0,1097
1101,dots,A32F5JI04GX6T6,history,0,hal5jdl0,n49p1bf1,102,38,[],700.0,0.0,1097
1100,dots,A2DW47AFPJWXAM,history,0,hal5jdl0,3x9pzmvu,101,39,[],900.0,0.0,1097
1103,dots,AODEMLZW7K1A8,history,0,hal5jdl0,005kyxsy,104,40,[],900.0,0.0,1097
1107,dots,A1Z3GFH6MNSU46,history,0,hal5jdl0,n80t56ld,108,41,[],900.0,0.0,1097
1021,dots,A31FD3QCYZ28Q2,history,0,hal5jdl0,nvlmdp2m,22,42,[],150.0,0.0,1097
1108,dots,A20SMUCY0FQA7Z,history,0,hal5jdl0,uigjv9tl,109,43,[],1000.0,1.0,1097
1109,dots,A3UN1F1EOHKKE6,history,0,hal5jdl0,63yibra5,110,44,[],400.0,0.0,1097
1111,dots,AK3DF1BXS8DSM,history,0,hal5jdl0,jq1ymyw1,112,45,[],1500.0,0.0,1097
1112,dots,AY9TXXA0DTKUS,history,0,hal5jdl0,ce19fd4f,113,46,[],150.0,0.0,1097
1114,dots,A6VQ4WKKZDLO5,history,0,hal5jdl0,lcmzsmu0,115,47,[],2500.0,0.0,1097
1116,dots,AOZUMS41I24QI,history,0,hal5jdl0,xjq3pva4,117,48,[],500.0,0.0,1097
1117,dots,A2G5GGLXD2KSZS,history,0,hal5jdl0,rnczgarv,118,49,[],15498.0,0.0,1097
1118,dots,A3QUWIT972BYUH,history,0,hal5jdl0,gvbnyyxu,119,50,[],2150.0,0.0,1097
1119,dots,A3NCQYORH4UURB,history,0,hal5jdl0,p6tbs7gv,120,51,[],420.0,0.0,1097
1121,dots,A3O8UD1HHLPBGH,history,0,hal5jdl0,gnw0yu56,122,52,[],1000.0,1.0,1097
1123,dots,A1IN92CQSAJE9Z,history,0,hal5jdl0,vfuryoz2,124,53,[],1100.0,1.0,1097
1124,dots,A27ZW1CY6TMKT8,history,0,hal5jdl0,dg0i7t9c,125,54,[],750.0,0.0,1097
1127,dots,A3GFC0TORB3TDI,history,0,hal5jdl0,2w0685zy,128,55,[],500.0,0.0,1097
1129,dots,A120TOLQ1KGPLQ,history,0,hal5jdl0,iofn46j1,130,56,[],3000.0,0.0,1097
1130,dots,A1ZTR3Z88CYP06,history,0,hal5jdl0,pb3cjkqj,131,57,[],200.0,0.0,1097
1132,dots,AKU8W6XB2OWVZ,history,0,hal5jdl0,ol4zcr0p,133,58,[],730.0,0.0,1097
1133,dots,A3C2PSZEKN8OWD,history,0,hal5jdl0,7v0v1lnd,134,59,[],1000.0,1.0,1097
1029,dots,A2HNP1YL1IBFMU,history,0,hal5jdl0,68x9s402,30,60,[],750.0,0.0,1097
1136,dots,AXCPRXO08DFAH,history,0,hal5jdl0,hmtvwpeb,137,61,[],750.0,0.0,1097
1135,dots,A1NY3RAROHFMRQ,history,0,hal5jdl0,uheaybvq,136,62,[],450.0,0.0,1097
1134,dots,A1IXQS0AB02CPA,history,0,hal5jdl0,sl5c2v6l,135,63,[],450.0,0.0,1097
1137,dots,A39X6XZ7O4NVS8,history,0,hal5jdl0,78anrt4e,138,64,[],900.0,0.0,1097
1138,dots,A3K6BSW10S4YKJ,history,0,hal5jdl0,x945rwtd,139,65,[],200.0,0.0,1097
1140,dots,A2DE0F99FKKTGN,history,0,hal5jdl0,mr3bdryi,141,66,[],670.0,0.0,1097
1142,dots,A317RA15E0SZ4P,history,0,hal5jdl0,xpfmycut,143,67,[],2800.0,0.0,1097
1143,dots,A14Y553IJ73HX9,history,0,hal5jdl0,wfwshrd3,144,68,[],500.0,0.0,1097
1144,dots,AUE279FEB9M2C,history,0,hal5jdl0,nwxrnmuq,145,69,[],1600.0,0.0,1097
1145,dots,A3VON55PWB859U,history,0,hal5jdl0,aqmem0kx,146,70,[],1000000.0,0.0,1097
1146,dots,AW6DFFL8QE1FH,history,0,hal5jdl0,qyi1fljs,147,71,[],550.0,0.0,1097
1149,dots,A3ADP5EDYSB9HD,history,0,hal5jdl0,nv6jxiza,150,72,[],1000.0,1.0,1097
1150,dots,A3NM0G1J9H27NL,history,0,hal5jdl0,6dbvzx07,151,73,[],10000.0,0.0,1097
1151,dots,A9UBPUEWAMA06,history,0,hal5jdl0,m0q35mrm,152,74,[],584.0,0.0,1097
1153,dots,A1I3QYJJU5ACFR,history,0,hal5jdl0,531rje6n,154,75,[],500.0,0.0,1097
1154,dots,A3LE6B5ITOGOZB,history,0,hal5jdl0,pgc2tpk5,155,76,[],900.0,0.0,1097
1155,dots,A1MTQP7TA5RCOB,history,0,hal5jdl0,dqbdcyaz,156,77,[],300.0,0.0,1097
1157,dots,A3I121EM0MQINQ,history,0,hal5jdl0,0xvw5wvy,158,78,[],25.0,0.0,1097
1158,dots,A12RIEEJN4N5WF,history,0,hal5jdl0,hzve6g5t,159,79,[],567.0,0.0,1097
1160,dots,A29GDN22D6KVDY,history,0,hal5jdl0,rwjzxw85,161,80,[],550.0,0.0,1097
1164,dots,AZI9VZ55E3TP2,history,0,hal5jdl0,5127i214,165,81,[],600.0,0.0,1097
1165,dots,A3FFFZ7OF8C032,history,0,hal5jdl0,zhn1ptd5,166,82,[],180.0,0.0,1097
1166,dots,A34SLWTNACPBMO,history,0,hal5jdl0,wtsbfoer,167,83,[],1250.0,0.0,1097
1168,dots,A283TNXQFVGZZF,history,0,hal5jdl0,boovgpoi,169,84,[],700.0,0.0,1097
1169,dots,A1V9CCGVDKU65F,history,0,hal5jdl0,wv9yugos,170,85,[],275.0,0.0,1097
1170,dots,A3K9RMEW1A9R8E,history,0,hal5jdl0,9vsk7qek,171,86,[],1200.0,1.0,1097
1171,dots,A3LOAK3P1D1VOO,history,0,hal5jdl0,qqoapomg,172,87,[],500.0,0.0,1097
1174,dots,A372HAPHG8TWPK,history,0,hal5jdl0,wgzei5qb,175,88,[],1000.0,1.0,1097
1175,dots,AXKM85DGEKNO5,history,0,hal5jdl0,5ej7ymtl,176,89,[],1000.0,1.0,1097
1176,dots,A3PAAB5MNVPSUJ,history,0,hal5jdl0,6pmg1j0v,177,90,[],5000.0,0.0,1097
1178,dots,A13STUE0VL42FA,history,0,hal5jdl0,p0y9z425,179,91,[],2000.0,0.0,1097
1179,dots,AGWHBRX2T3665,history,0,hal5jdl0,018b6mde,180,92,[],750.0,0.0,1097
1180,dots,A3CIWKPD7Y6NFG,history,0,hal5jdl0,8rli3ol8,181,93,[],1100.0,1.0,1097
1181,dots,A2IQ0QCTQ3KWLT,history,0,hal5jdl0,zh56lcgr,182,94,[],400.0,0.0,1097
1182,dots,A2YMZ8ED392G71,history,0,hal5jdl0,omys7iea,183,95,[],786.0,0.0,1097
1183,dots,A282DEANU698X2,history,0,hal5jdl0,63dkcawj,184,96,[],263.0,0.0,1097
1184,dots,A3JTAQ2N5WWH6I,history,0,hal5jdl0,nberj72r,185,97,[],117.0,0.0,1097
1185,dots,AJCHFC8I9HS9Y,history,0,hal5jdl0,wxjqr4qy,186,98,[],458.0,0.0,1097
1186,dots,A29CPTGC7FNLTB,history,0,hal5jdl0,c4rpenz7,187,99,[],4500.0,0.0,1097
1187,dots,A2CP6716BCS8UI,history,0,hal5jdl0,gc3nbm7m,188,100,[],1350.0,0.0,1097
1190,dots,A10BH0KB2XIJC0,history,0,hal5jdl0,os0vtjw5,191,101,[],950.0,0.0,1097
1192,dots,A3QC57KUVJP5EW,history,0,hal5jdl0,gx3spsnd,193,102,[],550.0,0.0,1097
1193,dots,AISNLDPD2DFEG,history,0,hal5jdl0,zbcesv4l,194,103,[],975.0,0.0,1097
1194,dots,A3VDHARDXLA36Q,history,0,hal5jdl0,uqtplod3,195,104,[],1459.0,0.0,1097
1195,dots,A2MTOSH583K270,history,0,hal5jdl0,nherxs7f,196,105,[],150.0,0.0,1097
1196,dots,ACG43C0G5SWER,history,0,hal5jdl0,ww1pc4n4,197,106,[],1025.0,1.0,1097
1199,dots,A19D2W1PR68NO,history,0,hal5jdl0,4nf75fbc,200,107,[],480.0,0.0,1097
1201,dots,A10LLZZHZVGWRW,history,0,hal5jdl0,5lbb0b5z,202,108,[],300.0,0.0,1097
1200,dots,A15W6N8EGATQY2,history,0,hal5jdl0,7mim4xoy,201,109,[],100000.0,0.0,1097
1204,dots,A3GAQNTZ1V1VO,history,0,hal5jdl0,3cle24x2,205,110,[],392.0,0.0,1097
1202,dots,A2VR9O234UCT9T,history,0,hal5jdl0,fp3h9zvn,203,111,[],1160.0,1.0,1097
1205,dots,AUBB8KU9XV2R8,history,0,hal5jdl0,zk8uwfhi,206,112,[],400.0,0.0,1097
1206,dots,A2HI8UBLE44QQX,history,0,hal5jdl0,tuul7q6b,207,113,[],1000.0,1.0,1097
1209,dots,A1IU5OP7BBZHZ7,history,0,hal5jdl0,yu3drckn,210,114,[],1322.0,0.0,1097
1210,dots,A2QGW31FL3DERE,history,0,hal5jdl0,x3fjnwjr,211,115,[],550000.0,0.0,1097
1213,dots,A2IPO6UJZDIQ91,history,0,hal5jdl0,9q25ci0n,214,116,[],385.0,0.0,1097
1212,dots,A2B4TZCTJGD1D4,history,0,hal5jdl0,blz7aa21,213,117,[],200.0,0.0,1097
1216,dots,A11RF5IYJQL5B,history,0,hal5jdl0,4vc7svpo,217,118,[],250.0,0.0,1097
1219,dots,A5VE0HAWDZXBP,history,0,hal5jdl0,j7s6me1p,220,119,[],150.0,0.0,1097
1221,dots,A6E9MF642WUOE,history,0,hal5jdl0,dvvdo2dw,222,120,[],385.0,0.0,1097
1222,dots,ABOS7T84U3WNI,history,0,hal5jdl0,nnttj7pk,223,121,[],186.0,0.0,1097
1223,dots,AX6JQ37WUHFSH,history,0,hal5jdl0,kj6arvkb,224,122,[],1482.0,0.0,1097
1224,dots,AS2WTWYVRW9BV,history,0,hal5jdl0,gxmnogq9,225,123,[],666.0,0.0,1097
1225,dots,A1ZV49J2607A0U,history,0,hal5jdl0,aensaq54,226,124,[],250.0,0.0,1097
1226,dots,A1WKF2VH7TV0H2,history,0,hal5jdl0,u2yiqaaz,227,125,[],280.0,0.0,1097
1229,dots,A217M5CHYXKABY,history,0,hal5jdl0,aznaizfz,230,126,[],2250.0,0.0,1097
1228,dots,A1QL2WQXXJNFB2,history,0,hal5jdl0,l5xbn8yb,229,127,[],1000.0,1.0,1097
1230,dots,AZERR1TITVNHI,history,0,hal5jdl0,hx5mta2t,231,128,[],900.0,0.0,1097
1232,dots,AK11BPNWE727G,history,0,hal5jdl0,mmfj4u8d,233,129,[],200.0,0.0,1097
1231,dots,A9EVF0SO2IUJ0,history,0,hal5jdl0,p7gn1jz5,232,130,[],1250.0,0.0,1097
1233,dots,AT9C1PB6JVCG6,history,0,hal5jdl0,idvtv6ns,234,131,[],251.0,0.0,1097
1235,dots,AA411Z3BZP5Y1,history,0,hal5jdl0,uoxybf1a,236,132,[],730.0,0.0,1097
1236,dots,A2MOUY1UWKJGVG,history,0,hal5jdl0,k9wv6oeu,237,133,[],500.0,0.0,1097
1239,dots,A2XEBX5A92H1AC,history,0,hal5jdl0,h7kmabmq,240,134,[],200.0,0.0,1097
1240,dots,AT7THGIGM9XN5,history,0,hal5jdl0,vw5rpt2y,241,135,[],920.0,0.0,1097
1227,dots,A3JVG39ZC5U3AE,history,0,hal5jdl0,0evl9kh8,228,136,[],723.0,0.0,1097
1241,dots,A1I72NHC21347A,history,0,hal5jdl0,3ew72eq3,242,137,[],450.0,0.0,1097
1242,dots,A36UZHVNGAP6R6,history,0,hal5jdl0,hyj1paj0,243,138,[],750.0,0.0,1097
1243,dots,AFC9Q2YBBESIP,history,0,hal5jdl0,37rxdq4z,244,139,[],660.0,0.0,1097
1244,dots,ADIAEAPYRI8CK,history,0,hal5jdl0,v88s3n5r,245,140,[],550.0,0.0,1097
1245,dots,A109CH3492UU42,history,0,hal5jdl0,gxknwlm3,246,141,[],700.0,0.0,1097
1246,dots,AP9WIQ4P78XLH,history,0,hal5jdl0,h20xn0sv,247,142,[],385.0,0.0,1097
1247,dots,A3CF8ULBSE8MTL,history,0,hal5jdl0,sk1pkxbu,248,143,[],300.0,0.0,1097
1248,dots,ATSZCAVI441RM,history,0,hal5jdl0,1q4cwolb,249,144,[],352.0,0.0,1097
1250,dots,A2MCI9K0K5VX50,history,0,hal5jdl0,90l90gw0,251,145,[],600.0,0.0,1097
1252,dots,A3VJANLFINEITE,history,0,hal5jdl0,mh3s2x6w,253,146,[],7200.0,0.0,1097
1254,dots,ANTH5IGN5CHN6,history,0,hal5jdl0,7vid8fjp,255,147,[],475.0,0.0,1097
1253,dots,A215VSM181SC0F,history,0,hal5jdl0,u7aqjhx1,254,148,[],950.0,0.0,1097
1255,dots,A3N27VW2VHEZNF,history,0,hal5jdl0,l33powv2,256,149,[],150.0,0.0,1097
1257,dots,A3L2UB07EZJAMD,history,0,hal5jdl0,hyg00mxt,258,150,[],1100.0,1.0,1097
1259,dots,A11EF6L798V32H,history,0,hal5jdl0,h7xgcvn6,260,151,[],1200.0,1.0,1097
1258,dots,A32D8TKZV2RQ4Y,history,0,hal5jdl0,9w7p6r7f,259,152,[],1500.0,0.0,1097
1260,dots,A2QUH7ZN2VHOZX,history,0,hal5jdl0,pulihlpc,261,153,[],1000.0,1.0,1097
1261,dots,A30EI064NHQEQO,history,0,hal5jdl0,46n092ja,262,154,[],1350.0,0.0,1097
1263,dots,A2JWHS06PQMJ1,history,0,hal5jdl0,endbkk7r,264,155,[],2000.0,0.0,1097
1282,dots,A301GGK0MOB5QD,history,0,hal5jdl0,813ojd4h,283,156,[],800.0,0.0,1097
1284,dots,A115UFR6VA6OM1,history,0,hal5jdl0,3gu0gtge,285,157,[],950.0,0.0,1097
1285,dots,A1L1SQ488YCCFJ,history,0,hal5jdl0,qtg5kft2,286,158,[],80.0,0.0,1097
1269,dots,A2FBP73AQACKZ2,history,0,hal5jdl0,3on2m7di,270,159,[],1350.0,0.0,1097
1286,dots,ABF3ITT2M64ZM,history,0,hal5jdl0,kif80dk3,287,160,[],500.0,0.0,1097
1288,dots,A36PZE2ZFSO70P,history,0,hal5jdl0,39xth7f1,289,161,[],1000.0,1.0,1097
1289,dots,AGK30V341UN88,history,0,hal5jdl0,c3njlo8u,290,162,[],1500.0,0.0,1097
1290,dots,A1PKCBFB4QY19G,history,0,hal5jdl0,a94q91ui,291,163,[],568.0,0.0,1097
1291,dots,A1OZPLHNIU1519,history,0,hal5jdl0,tg7906o4,292,164,[],750.0,0.0,1097
1292,dots,A2AOUFP2EEWIP1,history,0,hal5jdl0,voil3rzu,293,165,[],500.0,0.0,1097
1293,dots,A31XT6RPLN6359,history,0,hal5jdl0,6omc3jrp,294,166,[],693.0,0.0,1097
1295,dots,A1G69P73SBVUR4,history,0,hal5jdl0,ewtea62m,296,167,[],900.0,0.0,1097
1298,dots,A3E9N7HDRLT8KV,history,0,hal5jdl0,mt681eu3,299,168,[],168.0,0.0,1097
1296,dots,A2IU5TX5S0FA1C,history,0,hal5jdl0,aj6ho5q4,297,169,[],1020.0,1.0,1097
1299,dots,A3PV3QBXXQ7ASS,history,0,hal5jdl0,87mi3frz,300,170,[],800.0,0.0,1097
1300,dots,A23OS0HQ12VVOR,history,0,hal5jdl0,ypqp28nl,301,171,[],355.0,0.0,1097
1301,dots,A1EPMMBGWO9XEM,history,0,hal5jdl0,kur74d4q,302,172,[],1110.0,1.0,1097
1302,dots,A3EYWJCIO1MG9W,history,0,hal5jdl0,zbecwv5z,303,173,[],888.0,0.0,1097
1304,dots,A1QR6I7UPY8XQJ,history,0,hal5jdl0,nj841xmq,305,174,[],215.0,0.0,1097
1303,dots,AF56P9JE4N741,history,0,hal5jdl0,bw6ovv2d,304,175,[],3000.0,0.0,1097
1305,dots,A2OLSZ6DD9I239,history,0,hal5jdl0,87sp00qv,306,176,[],1863.0,0.0,1097
1308,dots,ASVP3M0AQ1HG4,history,0,hal5jdl0,2bkzmo9r,309,177,[],366.0,0.0,1097
1307,dots,A35TWG9VW1MB5S,history,0,hal5jdl0,tny05i5g,308,178,[],480.0,0.0,1097
1306,dots,A207IHY6GERCFO,history,0,hal5jdl0,2g3bcnkt,307,179,[],500.0,0.0,1097
1310,dots,A11UOM2LJ69AE7,history,0,hal5jdl0,te9eu5fp,311,180,[],328.0,0.0,1097
1311,dots,AV182SXSO370E,history,0,hal5jdl0,9y719mdc,312,181,[],7500.0,0.0,1097
1312,dots,A31XNLA9REVGXL,history,0,hal5jdl0,zei544mh,313,182,[],798.0,0.0,1097
1313,dots,A21OF1RLY7KCL8,history,0,hal5jdl0,mepepghn,314,183,[],575.0,0.0,1097
1314,dots,A3SXNRM8UV25U8,history,0,hal5jdl0,2cwfiypl,315,184,[],350.0,0.0,1097
1316,dots,A10DEO061A6L3O,history,0,hal5jdl0,nurh1k37,317,185,[],180.0,0.0,1097
1317,dots,AS8SQNNHLCSN7,history,0,hal5jdl0,vyh45bxi,318,186,[],350.0,0.0,1097
1318,dots,A22WWSTT8TU7G1,history,0,hal5jdl0,15vnrztq,319,187,[],500.0,0.0,1097
1319,dots,A3LUETNYKSGBFY,history,0,hal5jdl0,5wm5rcyu,320,188,[],900.0,0.0,1097
1320,dots,A199PKW9OWJOQV,history,0,hal5jdl0,lo3zcprc,321,189,[],500.0,0.0,1097
1321,dots,A1L8MS88CH35ZP,history,0,hal5jdl0,uweilt20,322,190,[],625.0,0.0,1097
1322,dots,A1PUHCEBSOWETV,history,0,hal5jdl0,ajmt2uvo,323,191,[],320.0,0.0,1097
1323,dots,APNTEGPF7QZQI,history,0,hal5jdl0,jm2r24gd,324,192,[],245.0,0.0,1097
1325,dots,A1VPE05UDNFKGV,history,0,hal5jdl0,pro384z2,326,193,[],312.0,0.0,1097
1324,dots,A2W5Q0IVJUS7Y6,history,0,hal5jdl0,ljkngfav,325,194,[],750.0,0.0,1097
1326,dots,AI4AO0O0WIJF7,history,0,hal5jdl0,h6vzsuod,327,195,[],325.0,0.0,1097
1329,dots,A1V6MPL7396OE4,history,0,hal5jdl0,z2oj817u,330,196,[],400.0,0.0,1097
1331,dots,AV66INDRXME18,history,0,hal5jdl0,650el6ec,332,197,[],5000.0,0.0,1097
1333,dots,AKZIBGDPU4UJG,history,0,hal5jdl0,7xi7qdrw,334,198,[],1500.0,0.0,1097
1334,dots,AJNQ2PBD07FKE,history,0,hal5jdl0,glshywtm,335,199,[],369.0,0.0,1097
1335,dots,AYSG3J2U3UF1Y,history,0,hal5jdl0,pusoss2x,336,200,[],500.0,0.0,1097
1337,dots,A20AA69MT84CKP,history,0,hal5jdl0,5o633zhn,338,201,[],2600.0,0.0,1097
1338,dots,A1EN9IMH5K6QQ6,history,0,hal5jdl0,lt44ju22,339,202,[],1200.0,1.0,1097
1339,dots,A1CNEUGI7LWLR7,history,0,hal5jdl0,njqq89g5,340,203,[],1000.0,1.0,1097
1340,dots,A3485IQYNO94GA,history,0,hal5jdl0,c5esael2,341,204,[],1500.0,0.0,1097
1342,dots,A2OAZPREKF6PQR,history,0,hal5jdl0,anm2uxnn,343,205,[],2000.0,0.0,1097
1343,dots,A30USRN6IWGIY8,history,0,hal5jdl0,v3jcw009,344,206,[],420.0,0.0,1097
1344,dots,A89R5XGMHOTJE,history,0,hal5jdl0,r0iivl4l,345,207,[],600.0,0.0,1097
1345,dots,A23AP978617EJS,history,0,hal5jdl0,ylgbvze9,346,208,[],523.0,0.0,1097
1347,dots,A19WXHQSBB6P6O,history,0,hal5jdl0,l2szo6rz,348,209,[],455.0,0.0,1097
1346,dots,AR8UD52ASM42W,history,0,hal5jdl0,2opfbwh4,347,210,[],2038.0,0.0,1097
1348,dots,A161AJDHLJVCLZ,history,0,hal5jdl0,sz80r4yu,349,211,[],1283.0,0.0,1097
1349,dots,AJH5NK5KV1O9L,history,0,hal5jdl0,8xttplbv,350,212,[],5555.0,0.0,1097
1350,dots,A3IYPT63299YKH,history,0,hal5jdl0,6gybtggj,351,213,[],665.0,0.0,1097
1351,dots,A2D0V7HDG9LVKP,history,0,hal5jdl0,o9bc0rql,352,214,[],800.0,0.0,1097
1352,dots,A3U0VQ420HIMQ0,history,0,hal5jdl0,0zd833dl,353,215,[],400.0,0.0,1097
1354,dots,A3QJJR5Y3XE92N,history,0,hal5jdl0,7wuagh4b,355,216,[],775.0,0.0,1097
1355,dots,A3DAW1KCVV9NDW,history,0,hal5jdl0,1a5w7b0r,356,217,[],1100.0,1.0,1097
1356,dots,A1UWI7N32Y2PJ8,history,0,hal5jdl0,0evznqyb,357,218,[],1100.0,1.0,1097
1357,dots,A30Q8D20T8A5ZR,history,0,hal5jdl0,12dy2cgz,358,219,[],676.0,0.0,1097
1358,dots,A27IUQDZPHETTP,history,0,hal5jdl0,eyrjm5h6,359,220,[],450.0,0.0,1097
1359,dots,A17RGLLLKAQNE3,history,0,hal5jdl0,vfgaz5mb,360,221,[],350650.0,0.0,1097
1363,dots,A1TVSNRTAONN2D,history,0,hal5jdl0,c7z74yxn,364,222,[],325.0,0.0,1097
1364,dots,A1MKVNKTMTSQ9C,history,0,hal5jdl0,3y8ctgdu,365,223,[],270.0,0.0,1097
1365,dots,A35P2RX8HKZM96,history,0,hal5jdl0,gwzchm2n,366,224,[],1000.0,1.0,1097
1366,dots,A6WXXHDSS0PWB,history,0,hal5jdl0,3jzhx8th,367,225,[],500.0,0.0,1097
1367,dots,AOOLS8280CL0Z,history,0,hal5jdl0,o9a6pcpm,368,226,[],800.0,0.0,1097
1369,dots,A325FINFEL3NH8,history,0,hal5jdl0,rgt1pn5h,370,227,[],200.0,0.0,1097
1368,dots,A2RMR0ZSQ575XZ,history,0,hal5jdl0,rlfspwld,369,228,[],343.0,0.0,1097
1370,dots,A1A8OOA361RVRR,history,0,hal5jdl0,su9g5b8k,371,229,[],673.0,0.0,1097
1371,dots,A3F51C49T9A34D,history,0,hal5jdl0,lxzm61ng,372,230,[],1600.0,0.0,1097
1373,dots,A15SL0SEPN61TD,history,0,hal5jdl0,9prm3d4s,374,231,[],410.0,0.0,1097
1374,dots,A2IXBTOWQRCLPZ,history,0,hal5jdl0,6tflv4rt,375,232,[],1095.0,1.0,1097
1375,dots,A1QDBHYF5SUOUN,history,0,hal5jdl0,88eh2kcs,376,233,[],120.0,0.0,1097
1377,dots,A223RS8UMIB17A,history,0,hal5jdl0,cbeu6ga7,378,234,[],65.0,0.0,1097
1378,dots,A2KROBPV0YPE4A,history,0,hal5jdl0,tm0sh0rq,379,235,[],752.0,0.0,1097
1379,dots,A1HCD5NKP8G2KK,history,0,hal5jdl0,xbvzmk96,380,236,[],280.0,0.0,1097
1380,dots,A3JYDMZ3TN1WIM,history,0,hal5jdl0,xdhz1cf3,381,237,[],1250.0,0.0,1097
1382,dots,A35P8YSNTQ7OTP,history,0,hal5jdl0,vmkfl8fg,383,238,[],444.0,0.0,1097
1383,dots,ACP3L9X63GBRK,history,0,hal5jdl0,2yk3203i,384,239,[],750.0,0.0,1097
1385,dots,A1F01FVEPYCPHO,history,0,hal5jdl0,1xauyuu3,386,240,[],465.0,0.0,1097
1386,dots,A21E14UDZSA0AW,history,0,hal5jdl0,xdvz5itr,387,241,[],140.0,0.0,1097
1387,dots,A35506802CMX5T,history,0,hal5jdl0,y0wwvg3s,388,242,[],1600.0,0.0,1097
1388,dots,A5RGMW2QYFNCB,history,0,hal5jdl0,r7y6xkb6,389,243,[],350.0,0.0,1097
1392,dots,A18RHBE09QLLSX,history,0,hal5jdl0,h7jbphg0,393,244,[],320.0,0.0,1097
