,session,method,mturker,code,views,id,hist,guess,time,bonus,pay
72,xnffbj66,max,A7KLTVEIASF4J,qvhgr1bl,1,114,[87],4050.0,3.0,0.0,0.01
73,xnffbj66,max,A1HXFSN27CGCCU,8ox6rfjx,1,113,[87],929.8641990036391,5.0,0.0,0.02
74,xnffbj66,max,A2YTQDLACTLIBA,cmkc0rdk,1,115,[87],2267.96146098449,6.0,0.0,0.02
75,xnffbj66,max,A1NOFP5DV5S7DW,qcoqo85h,1,116,[87],816.466125954415,8.0,0.0,0.03
76,xnffbj66,max,A2JO32VUPT9PSX,4oqcwptb,1,117,[87],529.342204993779,8.0,0.0,0.03
77,xnffbj66,max,A381028GUPB4YP,71l54d0q,1,118,[87],800.0,4.0,0.0,0.01
78,xnffbj66,max,ASMYI8G2J4TN9,oovwfq33,1,119,[87],703.0680529051899,2.0,0.0,0.01
79,xnffbj66,max,ADDXPFJWZSP0C,i0srxo1g,1,120,[87],907.1845843937939,6.0,0.0,0.02
80,xnffbj66,max,A18B1TWURSJFOL,jz806s3r,1,121,[87],272.155375318138,50.0,0.0,0.17
81,xnffbj66,max,A3J1RYIUGDKVAM,dcq32kun,1,122,[87],907.1845843937939,4.0,0.0,0.01
82,xnffbj66,max,A11DMDES6H8XDK,e11rqsi0,1,123,[87],3175.14604537828,19.0,0.0,0.06
83,xnffbj66,max,A35P2RX8HKZM96,ryursglq,1,124,[87],544.310750636277,10.0,0.0,0.03
84,xnffbj66,max,A2CS48CU9FUM4A,9p3wypxy,1,125,[87],2500.0,10.0,0.0,0.03
85,xnffbj66,max,A1RJ9DTYD0KD0C,qkyiw8s8,1,126,[87],589.6699798559661,2.0,0.0,0.01
86,xnffbj66,max,AQFNWRU8132FH,7f9rnl0a,1,127,[87],907.1845843937939,3.0,0.0,0.01
87,xnffbj66,max,AXP8EG22MPZY8,g39kwnru,1,128,[87],2267.96146098449,7.0,0.0,0.02
88,xnffbj66,max,A3HL6T42IY5IO0,asjezb9y,1,131,[87],453.59229219689695,11.0,0.0,0.04
89,xnffbj66,max,A2RWOEFKNMM3JR,15z1rsqy,1,130,[87],27.0,14.0,0.0,0.05
90,xnffbj66,max,A22LKT21TMVRDR,w1796pii,1,132,[87],1133.98073049224,76.0,1.0,1.25
91,xnffbj66,max,A3722NOMVUK89T,5v6zddut,1,133,[87],9.0,8.0,0.0,0.03
92,xnffbj66,max,A6Z0BO3QWHX8U,f4mz63vj,1,135,[87],1769.0099395679001,8.0,0.0,0.03
93,xnffbj66,max,A2BVVBUTQ4AFH1,n72fvybt,1,138,[87],4250.15977788493,3.0,0.0,0.01
94,xnffbj66,max,A2MHY77ZO06FEE,379h8fbw,1,139,[138],4250.2,21.0,0.0,0.07
95,xnffbj66,max,A3K2I6TDLTDIQV,s7d6tzcq,1,141,[139],544.310750636277,8.0,0.0,0.03
96,xnffbj66,max,A2MX5HD70QC681,i8r8cjzu,1,144,[139],816.466125954415,5.0,0.0,0.02
97,xnffbj66,max,A3F4DJJBK52A8T,bxa65odx,1,145,[139],6000.0,7.0,0.0,0.02
98,xnffbj66,max,A30FMM8F96D9QA,dj56kez1,1,147,[145],6803.884382953461,29.0,0.0,0.1
99,xnffbj66,max,A2XBG28E8AA6MW,zyrdua0k,1,146,[147],442.25248489197503,48.0,0.0,0.16
100,xnffbj66,max,A2KLWSLNAXJUAZ,ev7adsmq,1,153,[147],6803.9,5.0,0.0,0.02
101,xnffbj66,max,A1PKJEXC6PAIOV,oyizx5up,1,154,[153],790.0,4.0,0.0,0.01
102,xnffbj66,max,A2QUBMTSB21JS3,0fsvbqsi,1,156,[153],1500.0,4.0,0.0,0.02
103,xnffbj66,max,A3A00UKGHIRCPO,va6m07v4,1,157,[153],1360.77687659069,32.0,0.0,0.11
104,xnffbj66,max,A36X6SSQC170H8,6jze41o4,1,159,[153],7257.47667515035,2.0,0.0,0.01
105,xnffbj66,max,A3M25XYMFHEWIW,m0v8utrk,1,160,[159],204.116531488604,3.0,0.0,0.01
106,xnffbj66,max,A20COED6O4CND9,irifon6y,1,161,[159],1138.51665341421,24.0,1.0,1.08
107,xnffbj66,max,ASDQYBZSEURNM,sgjoaz9i,1,162,[159],9071.845843937941,7.0,0.0,0.02
108,xnffbj66,max,AP1RQBLLUSCEL,8t9witl2,1,163,[162],542.9499737596859,19.0,0.0,0.07
109,xnffbj66,max,A2EFV5UKOO6TTC,t98rtffm,1,165,[162],1600.0,6.0,0.0,0.02
110,xnffbj66,max,A2PLH0N9W8RQNK,3b6667yz,1,166,[162],9071.0,7.0,0.0,0.03
111,xnffbj66,max,A35HJ2D1T9U0WT,icuk2a3z,1,167,[162],9000.0,9.0,0.0,0.03
112,xnffbj66,max,A2V8QBXRQ2VRPS,lmshbopc,1,168,[162],771.1068967347251,3.0,0.0,0.01
113,xnffbj66,max,A1940HXCOGYQ33,dk3gpewy,1,170,[162],1270.05841815131,4.0,1.0,1.01
114,xnffbj66,max,A1WNHCOQKNZFTE,i1dkdw5t,1,171,[162],680.388438295346,1.0,0.0,0.01
115,xnffbj66,max,A33IWO4KC5L0I,zhpb6g3z,1,172,[162],589.6699798559661,7.0,0.0,0.02
116,xnffbj66,max,A1IH6ROPZBAT72,t52uv24k,1,173,[162],1161.19626802406,10.0,1.0,1.04
117,xnffbj66,max,A32F070MKM1ICD,bncjgits,1,174,[162],907.1845843937939,7.0,0.0,0.03
118,xnffbj66,max,A1MSRX123JYU99,7hjruul5,1,175,[162],2060.0,5.0,0.0,0.02
119,xnffbj66,max,A1ZSZ9LDHAYECQ,nyho9k4a,1,176,[162],973.862651346738,36.0,0.0,0.12
120,xnffbj66,max,A3IF7VYXDS77HY,yup7aqfh,1,177,[162],512.559290182494,2.0,0.0,0.01
121,xnffbj66,max,A28TIENUWLMMIP,uqqv0lbd,1,178,[162],542.9499737596859,3.0,0.0,0.01
122,xnffbj66,max,A11A9P82LT2M0H,x0btnsqh,1,179,[162],680.388438295346,3.0,0.0,0.01
123,xnffbj66,max,A2FYOODQB0AHWX,jt2zqgxy,1,180,[162],12000.0,1.0,0.0,0.01
124,xnffbj66,max,A10VQSMGPJFSMU,26v27e6u,1,182,[162],9298.64199003639,4.0,0.0,0.02
125,xnffbj66,max,AFUZEIQF6FD30,423g3h9d,1,185,[182],544.310750636277,7.0,0.0,0.03
126,xnffbj66,max,AVOF14300525D,axzb3f5b,1,186,[182],9071.845843937941,1.0,0.0,0.01
127,xnffbj66,max,A2SXZGX143YS5I,a6ewhirr,1,187,[182],700.0,4.0,0.0,0.02
128,xnffbj66,max,AJ6LR7CR1TIME,hgdkjoxt,1,189,[182],1406.1361058103798,7.0,0.0,0.02
129,xnffbj66,max,A3AYF0MOM17SQP,gdvyryap,1,191,[182],476.27190680674204,4.0,0.0,0.01
130,xnffbj66,max,APM12M6FJ4PN8,kob4l8ov,1,192,[182],680.388438295346,1.0,0.0,0.01
131,xnffbj66,max,A2LWPJMAIA787L,imnmwp67,1,193,[182],1814.3691687875896,10.0,0.0,0.03
132,xnffbj66,max,ADESHZL4W6NJU,e3gbqjsz,1,194,[182],4082.33062977207,4.0,0.0,0.02
133,xnffbj66,max,ATSHU4P4LCO2C,xnyc56yq,1,195,[182],1800.0,8.0,0.0,0.03
134,xnffbj66,max,A1CBYZKP5BXY0S,xgp5b1ek,1,196,[182],1614.78856022095,5.0,0.0,0.02
135,xnffbj66,max,A2TWLYXPBIGZW,gu8976td,1,197,[182],210.0,10.0,0.0,0.04
136,xnffbj66,max,A2JDF84RUDFR3A,8dogxfmq,1,198,[182],3942.6242037754296,4.0,0.0,0.01
137,xnffbj66,max,A164WZENUVEOP1,fh0xx47x,1,200,[182],8164.66125954415,5.0,0.0,0.02
138,xnffbj66,max,A8HSPSD88CUTS,oebm1ac6,1,201,[182],544.310750636277,46.0,0.0,0.15
139,xnffbj66,max,ADWFYAZ4C2E50,7y49mi4i,1,202,[182],521.631136026432,5.0,0.0,0.02
140,xnffbj66,max,A22QD6M0A2C77C,f44gtv4z,1,203,[182],2721.55375318138,10.0,0.0,0.03
141,xnffbj66,max,AQVOSCJZEXWHZ,g4fm8i0n,1,204,[182],4500.0,2.0,0.0,0.01
142,xnffbj66,max,A14M1ZIP82L5AD,98phphjy,1,206,[182],8391.4574056426,6.0,0.0,0.02
143,xnffbj66,max,A31UXXZVI3U4E2,au1ap1t3,1,209,[182],1360.77687659069,5.0,0.0,0.02
144,xnffbj66,max,A1SI3YHGM236EB,8y1d5j3o,1,212,[182],331.122373303735,9.0,0.0,0.03
145,xnffbj66,max,A4XCNEZE6TLKM,wnla1dm4,1,213,[182],680.388438295346,5.0,0.0,0.02
146,xnffbj66,max,AKLNYI8RZ7HZH,3vgihu3v,1,214,[182],544.310750636277,1.0,0.0,0.01
147,xnffbj66,max,A1KA64FR47O9FS,euxcffd1,1,215,[182],1587.57302268914,17.0,0.0,0.06
148,xnffbj66,max,ADKBTSKPX195Q,wfjsddxs,1,216,[182],680.388438295346,9.0,0.0,0.03
149,xnffbj66,max,A320UPC8BQ6X2N,871qj1cm,1,219,[182],3899.0,7.0,0.0,0.03
150,xnffbj66,max,A3CVX7GHF3B65Q,tlnjs5tc,1,220,[182],907.1845843937939,4.0,0.0,0.01
151,xnffbj66,max,A3WJ5U532509G,ffr6c5hl,1,221,[182],353.80198791358004,9.0,0.0,0.03
152,xnffbj66,max,A210S017ILZYVZ,ekc9wmjv,1,222,[182],521.631136026432,5.0,0.0,0.02
153,xnffbj66,max,AC7QPNOH2LELF,1lbm4ooe,1,224,[182],453.59229219689695,9.0,0.0,0.03
154,xnffbj66,max,A1QJPQ89OIR6A4,hnhao2zs,1,225,[182],1500.0,5.0,0.0,0.02
155,xnffbj66,max,A2RGHUEITGT0MG,1v8a25he,1,226,[182],907.1845843937939,7.0,0.0,0.03
156,xnffbj66,max,A1B13SOWJ86UUZ,522427vx,1,227,[182],11386.073718726499,8.0,0.0,0.03
157,xnffbj66,max,A6CECCHT3LQ7P,28euoa03,1,229,[182],680.388438295346,2.0,0.0,0.01
158,xnffbj66,max,A3D68VZQFEMVC1,ydcps4my,1,230,[182],1360.77687659069,12.0,0.0,0.04
159,xnffbj66,max,AOG3QPEE94LL6,vei7hg22,1,232,[182],9206.0,7.0,0.0,0.02
160,xnffbj66,max,A2D4VR2C6O7Z1Z,9rueum0a,1,233,[182],9525.43813613484,5.0,0.0,0.02
161,xnffbj66,max,AKP3UXJ0TDPVO,hkamskt3,1,234,[233],4082.33062977207,42.0,0.0,0.14
162,xnffbj66,max,A2VYZ5AWTLAL0T,hfk49do3,1,235,[233],5443.10750636276,1.0,0.0,0.0
163,xnffbj66,max,A14EYTLSMJRPUK,s9dh0am5,1,236,[233],1133.98073049224,8.0,1.0,1.03
164,xnffbj66,max,A2S1URN2MPD3SK,8rsw02go,1,237,[233],78925.0588422601,6.0,0.0,0.02
165,xnffbj66,max,A3ERYZESZDEXX7,a66u06hb,1,238,[233],907.1845843937939,3.0,0.0,0.01
166,xnffbj66,max,A1OH22QC163YH0,bp9au8jj,1,239,[233],11793.3995971193,3.0,0.0,0.01
167,xnffbj66,max,A20NDRGSZZRQF,zkrcc6a9,1,240,[233],1360.77687659069,3.0,0.0,0.01
