,dots,method,views,session,code,id,hist,guess,bonus
65,55,history,1,hs6bovtz,nqogbov9,103,[102],50.0,1.0
66,55,history,1,hs6bovtz,cidl0vgv,106,[103],60.0,1.0
67,55,history,1,hs6bovtz,upqwtq4q,108,[106],70.0,0.0
68,55,history,1,hs6bovtz,fzi8acgt,107,[108],83.0,0.0
69,55,history,1,hs6bovtz,azlrd7rj,109,[107],65.0,0.0
70,55,history,1,hs6bovtz,sagow69d,110,[109],59.0,1.0
71,55,history,1,hs6bovtz,ndqikx47,112,[110],55.0,1.0
72,55,history,1,hs6bovtz,q8hvexn2,113,[112],100.0,0.0
73,55,history,1,hs6bovtz,z1opms8k,114,[113],55.0,1.0
74,55,history,1,hs6bovtz,i4ktc58z,115,[114],65.0,0.0
75,55,history,1,hs6bovtz,ut53bgzp,116,[115],40.0,0.0
76,55,history,1,hs6bovtz,uirmkcpo,117,[116],48.0,0.0
77,55,history,1,hs6bovtz,fwqlz123,118,[117],55.0,1.0
78,55,history,1,hs6bovtz,29qol3ob,121,[118],65.0,0.0
79,55,history,1,hs6bovtz,z8u8231d,122,[121],55.0,1.0
80,55,history,1,hs6bovtz,644ricrs,124,[122],55.0,1.0
81,55,history,1,hs6bovtz,4d81kw7p,125,[124],64.0,0.0
82,55,history,1,hs6bovtz,svz33jma,126,[125],60.0,1.0
83,55,history,1,hs6bovtz,3irasn3q,128,[126],53.0,1.0
84,55,history,1,hs6bovtz,bk36qm7f,129,[128],54.0,1.0
85,55,history,1,hs6bovtz,ymlfji5w,130,[129],55.0,1.0
86,55,history,1,hs6bovtz,0h4lvo9z,131,[130],55.0,1.0
87,55,history,1,hs6bovtz,utznnl5c,132,[131],55.0,1.0
88,55,history,1,hs6bovtz,09fxms30,133,[132],70.0,0.0
89,55,history,1,hs6bovtz,7jm19xh0,135,[133],65.0,0.0
90,55,history,1,hs6bovtz,uql9pqnc,137,[135],78.0,0.0
91,55,history,1,hs6bovtz,dv1c1vqn,138,[137],54.0,1.0
92,55,history,1,hs6bovtz,1dzo083s,139,[138],23.0,0.0
93,55,history,1,hs6bovtz,upelniol,140,[139],50.0,1.0
94,55,history,1,hs6bovtz,rniug7wu,141,[140],54.0,1.0
95,55,history,1,hs6bovtz,rn89vmfh,143,[141],53.0,1.0
96,55,history,1,hs6bovtz,eq7l2mkc,142,[143],55.0,1.0
97,55,history,1,hs6bovtz,5x7cak7z,144,[142],62.0,0.0
98,55,history,1,hs6bovtz,yfqq9bzf,146,[144],65.0,0.0
99,55,history,1,hs6bovtz,d87u5jo6,147,[146],55.0,1.0
100,55,history,1,hs6bovtz,5p81y6si,148,[147],58.0,0.0
101,55,history,1,hs6bovtz,mswiw2l8,150,[148],100.0,0.0
102,55,history,1,hs6bovtz,v7us51bt,151,[150],36.0,0.0
103,55,history,1,hs6bovtz,omfgpbxd,152,[151],55.0,1.0
104,55,history,1,hs6bovtz,nnkws0xt,154,[152],55.0,1.0
105,55,history,1,hs6bovtz,nsxx3c3q,155,[154],65.0,0.0
106,55,history,1,hs6bovtz,qi8evrg0,156,[155],60.0,1.0
107,55,history,1,hs6bovtz,pwbri7dw,157,[156],45.0,0.0
108,55,history,1,hs6bovtz,2yc4wiuu,158,[157],69.0,0.0
109,55,history,1,hs6bovtz,n9mfcgu6,159,[158],56.0,1.0
110,55,history,1,hs6bovtz,gpfmzerx,160,[159],60.0,0.0
111,55,history,1,hs6bovtz,kmk4ul6g,162,[160],40.0,0.0
112,55,history,1,hs6bovtz,sue3c3ks,163,[162],45.0,0.0
113,55,history,1,hs6bovtz,zdizulyi,164,[163],76.0,0.0
114,55,history,1,hs6bovtz,xhlau2a9,166,[164],63.0,0.0
115,55,history,1,hs6bovtz,m5blwbyn,167,[166],65.0,0.0
116,55,history,1,hs6bovtz,yogaihak,170,[167],50.0,1.0
117,55,history,1,hs6bovtz,r5xqag1p,172,[170],56.0,1.0
118,55,history,1,hs6bovtz,wn6xs6um,173,[172],57.0,1.0
119,55,history,1,hs6bovtz,ltbdmbay,174,[173],55.0,1.0
120,55,history,1,hs6bovtz,2r4v72iz,176,[174],115.0,0.0
121,55,history,1,hs6bovtz,x5a6lp6r,177,[176],50.0,0.0
122,55,history,1,hs6bovtz,oj1ys8u5,178,[177],57.0,1.0
123,55,history,1,hs6bovtz,gfj8zx2y,179,[178],52.0,1.0
124,55,history,1,hs6bovtz,2ty241v7,180,[179],64.0,0.0
125,55,history,1,hs6bovtz,zo6k4lnv,181,[180],110.0,0.0
126,55,history,1,hs6bovtz,0i2a4o8v,182,[181],55.0,1.0
127,55,history,1,hs6bovtz,k2md8lhs,183,[182],47.0,0.0
128,55,history,1,hs6bovtz,tpe23mtk,184,[183],53.0,1.0
129,55,history,1,hs6bovtz,4f47rxkt,185,[184],58.0,1.0
130,55,history,1,hs6bovtz,iym3326t,186,[185],60.0,0.0
131,55,history,1,hs6bovtz,8de3cilu,187,[186],81.0,0.0
132,55,history,1,hs6bovtz,2urxjixe,188,[187],60.0,1.0
133,55,history,1,hs6bovtz,iqta5ufk,189,[188],65.0,0.0
134,55,history,1,hs6bovtz,qv03msdy,190,[189],60.0,1.0
135,55,history,1,hs6bovtz,bqwrlwyb,191,[190],60.0,1.0
136,55,history,1,hs6bovtz,tgt37dfz,192,[191],60.0,1.0
137,55,history,1,hs6bovtz,84dideqx,193,[192],60.0,1.0
138,55,history,1,hs6bovtz,wv6cf3al,194,[193],60.0,1.0
139,55,history,1,hs6bovtz,b4kzwxjr,195,[194],60.0,1.0
140,55,history,1,hs6bovtz,mo0vrnrw,196,[195],60.0,1.0
141,55,history,1,hs6bovtz,sqkrjbf4,197,[196],60.0,1.0
142,55,history,1,hs6bovtz,t6comkcv,199,[197],60.0,1.0
143,55,history,1,hs6bovtz,l4u5vlcc,198,[199],60.0,1.0
144,55,history,1,hs6bovtz,fo6ho87q,201,[198],60.0,1.0
145,55,history,1,hs6bovtz,l4lc8664,200,[198],60.0,1.0
146,55,history,1,hs6bovtz,0f8052iu,202,[200],60.0,1.0
147,55,history,1,hs6bovtz,e17crcj2,203,[202],60.0,1.0
148,55,history,1,hs6bovtz,bl1vth4z,205,[203],60.0,1.0
149,55,history,1,hs6bovtz,0jmo07zn,204,[205],60.0,1.0
150,55,history,1,hs6bovtz,naq05rev,206,[204],60.0,1.0
151,55,history,1,hs6bovtz,ybkebcdy,207,[206],58.0,1.0
152,55,history,1,hs6bovtz,0yhclhbl,208,[207],47.0,0.0
153,55,history,1,hs6bovtz,ykbiys06,209,[208],52.0,1.0
154,55,history,1,hs6bovtz,2f69bu5k,210,[209],55.0,1.0
155,55,history,1,hs6bovtz,g1bqj5yw,211,[210],60.0,1.0
156,55,history,1,hs6bovtz,wp5q8ng9,212,[211],62.0,0.0
157,55,history,1,hs6bovtz,iyp4fk3k,213,[212],52.0,1.0
158,55,history,1,hs6bovtz,b0hc0ke4,214,[213],55.0,1.0
159,55,history,1,hs6bovtz,4fs7ka6b,215,[214],56.0,1.0
160,55,history,1,hs6bovtz,yofw118e,216,[215],60.0,1.0
161,55,history,1,hs6bovtz,xr0qmtht,217,[216],42.0,0.0
162,55,history,1,hs6bovtz,odkvb24e,218,[217],55.0,1.0
163,55,history,1,hs6bovtz,clszcucm,219,[218],50.0,1.0
164,55,history,1,hs6bovtz,jlzpooca,220,[219],41.0,0.0
165,55,history,1,hs6bovtz,53aoogpz,221,[220],40.0,0.0
166,55,history,1,hs6bovtz,jv6bquoj,222,[221],56.0,1.0
167,55,history,1,hs6bovtz,wj6j46ty,223,[222],63.0,0.0
168,55,history,1,hs6bovtz,cw5u6qk3,224,[223],50.0,1.0
169,55,history,1,hs6bovtz,3t9f0o21,225,[224],80.0,0.0
170,55,history,1,hs6bovtz,471el4v7,226,[225],59.0,1.0
171,55,history,1,hs6bovtz,ko7bx31k,227,[226],56.0,1.0
172,55,history,1,hs6bovtz,6gkggrap,228,[227],50.0,1.0
173,55,history,1,hs6bovtz,wu5ux2fw,229,[228],55.0,1.0
174,55,history,1,hs6bovtz,fpfy535r,230,[229],65.0,0.0
175,55,history,1,hs6bovtz,k609u26l,231,[230],55.0,1.0
176,55,history,1,hs6bovtz,y75gi590,232,[231],55.0,1.0
177,55,history,1,hs6bovtz,4nisqe0x,233,[232],35.0,0.0
178,55,history,1,hs6bovtz,4wv7jhs5,234,[233],64.0,0.0
179,55,history,1,hs6bovtz,4q2mfjjr,235,[234],60.0,1.0
180,55,history,1,hs6bovtz,vt0pzhnk,236,[235],55.0,1.0
181,55,history,1,hs6bovtz,eg5tgsu5,237,[236],53.0,1.0
182,55,history,1,hs6bovtz,8gzl16d8,238,[237],60.0,1.0
183,55,history,1,hs6bovtz,e1sg1e1i,239,[238],71.0,0.0
184,55,history,1,hs6bovtz,e4fk5wlc,240,[239],55.0,1.0
185,55,history,1,hs6bovtz,izttp7n3,241,[240],68.0,0.0
186,55,history,1,hs6bovtz,mkyu56dz,242,[241],40.0,0.0
187,55,history,1,hs6bovtz,98o85jtr,243,[242],56.0,1.0
188,55,history,1,hs6bovtz,gddfi3l3,244,[243],60.0,1.0
189,55,history,1,hs6bovtz,c9zfme8b,245,[244],55.0,1.0
190,55,history,1,hs6bovtz,qm396ba1,247,[245],75.0,0.0
191,55,history,1,hs6bovtz,4rd63nkl,248,[247],75.0,0.0
192,55,history,1,hs6bovtz,sq6gglfp,249,[248],55.0,1.0
193,55,history,1,hs6bovtz,1bn29y6p,250,[249],58.0,1.0
194,55,history,1,hs6bovtz,ilczqati,251,[250],50.0,1.0
195,55,history,1,hs6bovtz,x1f6tuc8,252,[251],69.0,0.0
196,55,history,1,hs6bovtz,7gc3r7b2,246,[252],43.0,0.0
197,55,history,1,hs6bovtz,7bhmucpp,254,[246],85.0,0.0
198,55,history,1,hs6bovtz,pnj03xbe,255,[254],87.0,0.0
199,55,history,1,hs6bovtz,hcpgyynt,256,[255],56.0,1.0
200,55,history,1,hs6bovtz,cned7k97,257,[256],56.0,1.0
201,55,history,1,hs6bovtz,goqvx27l,258,[257],55.0,1.0
202,55,history,1,hs6bovtz,rslxdei3,259,[258],60.0,1.0
203,55,history,1,hs6bovtz,fhr4bf1l,261,[259],53.0,1.0
204,55,history,1,hs6bovtz,6m18y3j8,260,[261],60.0,1.0
205,55,history,1,hs6bovtz,rrjavr0j,264,[260],58.0,1.0
206,55,history,1,hs6bovtz,fyyie9mi,265,[264],56.0,1.0
207,55,history,1,hs6bovtz,2gidf88j,266,[265],53.0,1.0
208,55,history,1,hs6bovtz,epbhds29,267,[266],40.0,0.0
209,55,history,1,hs6bovtz,7tm1th1c,268,[267],59.0,1.0
210,55,history,1,hs6bovtz,iicngnpz,270,[268],55.0,1.0
211,55,history,1,hs6bovtz,xgyq9pu9,271,[270],52.0,1.0
212,55,history,1,hs6bovtz,sib7kjyd,272,[271],60.0,1.0
213,55,history,1,hs6bovtz,tz0jhrjs,273,[272],60.0,1.0
214,55,history,1,hs6bovtz,spp685bz,274,[273],72.0,0.0
215,55,history,1,hs6bovtz,nidip93c,275,[274],80.0,0.0
216,55,history,1,hs6bovtz,tr2eiifo,276,[275],45.0,0.0
217,55,history,1,hs6bovtz,y4lsx546,277,[276],52.0,1.0
218,55,history,1,hs6bovtz,zdoiklkd,278,[277],60.0,1.0
219,55,history,1,hs6bovtz,r6i9dywv,280,[278],61.0,0.0
220,55,history,1,hs6bovtz,if2xeem5,281,[280],54.0,1.0
221,55,history,1,hs6bovtz,d23ifpj8,282,[281],50.0,1.0
222,55,history,1,hs6bovtz,ov37c6eh,283,[282],55.0,1.0
223,55,history,1,hs6bovtz,3s413pxv,284,[283],49.0,0.0
224,55,history,1,hs6bovtz,fpqwa9hm,285,[284],86.0,0.0
225,55,history,1,hs6bovtz,3ma806pg,286,[285],70.0,0.0
226,55,history,1,hs6bovtz,ahvmjfyl,287,[286],50.0,1.0
227,55,history,1,hs6bovtz,tjc7af4d,288,[287],60.0,1.0
228,55,history,1,hs6bovtz,c6jidosf,289,[288],50.0,1.0
229,55,history,1,hs6bovtz,2s00hgle,290,[289],54.0,1.0
230,55,history,1,hs6bovtz,p8uj7l2m,292,[290],61.0,0.0
231,55,history,1,hs6bovtz,h6qbmq2m,294,[292],50.0,1.0
232,55,history,1,hs6bovtz,enwo693b,295,[294],49.0,0.0
233,55,history,1,hs6bovtz,jwohicf0,296,[295],56.0,1.0
234,55,history,1,hs6bovtz,imxb1apc,297,[296],54.0,1.0
235,55,history,1,hs6bovtz,6h5p7g5p,298,[297],75.0,0.0
236,55,history,1,hs6bovtz,vvv7wwxj,299,[298],60.0,1.0
237,55,history,1,hs6bovtz,otjurkd2,300,[299],50.0,1.0
238,55,history,1,hs6bovtz,qi1rci1j,301,[300],65.0,0.0
239,55,history,1,hs6bovtz,nnslq6c6,302,[301],35.0,0.0
240,55,history,1,hs6bovtz,frr98vmp,304,[302],53.0,1.0
241,55,history,1,hs6bovtz,warju0tn,306,[304],56.0,1.0
242,55,history,1,hs6bovtz,19e45k6n,305,[306],50.0,1.0
243,55,history,1,hs6bovtz,62k5jnu8,307,[305],55.0,1.0
244,55,history,1,hs6bovtz,sskjldxn,308,[307],57.0,1.0
245,55,history,1,hs6bovtz,cadvlokm,310,[308],55.0,1.0
246,55,history,1,hs6bovtz,hoy423et,311,[310],53.0,1.0
247,55,history,1,hs6bovtz,acyeqsrl,314,[311],53.0,1.0
248,55,history,1,hs6bovtz,estm4r0w,315,[314],57.0,1.0
249,55,history,1,hs6bovtz,515suw37,316,[315],66.0,0.0
250,55,history,1,hs6bovtz,e853vxqc,317,[316],53.0,1.0
251,55,history,1,hs6bovtz,9ttyhl0r,319,[317],57.0,1.0
252,55,history,1,hs6bovtz,e8j95r4q,320,[319],55.0,1.0
253,55,history,1,hs6bovtz,hc2xqu4d,321,[320],45.0,0.0
254,55,history,1,hs6bovtz,g45bygub,322,[321],55.0,1.0
255,55,history,1,hs6bovtz,psglzlnl,323,[322],45.0,0.0
256,55,history,1,hs6bovtz,cd9srt84,324,[323],32.0,0.0
257,55,history,1,hs6bovtz,h7ga4kwk,325,[324],55.0,1.0
258,55,history,1,hs6bovtz,boiabgy7,327,[325],30.0,0.0
259,55,history,1,hs6bovtz,8gkd4eo8,328,[327],45.0,0.0
260,55,history,1,hs6bovtz,3iohfxir,329,[328],50.0,1.0
261,55,history,1,hs6bovtz,k5liy7hh,330,[329],55.0,1.0
262,55,history,1,hs6bovtz,1muuzrgt,331,[330],65.0,0.0
263,55,history,1,hs6bovtz,rj832q9b,332,[331],50.0,1.0
264,55,history,1,hs6bovtz,92ane3am,334,[332],66.0,0.0
265,55,history,1,hs6bovtz,j6402coj,335,[334],60.0,1.0
266,55,history,1,hs6bovtz,5mm6bgnk,336,[335],55.0,1.0
267,55,history,1,hs6bovtz,vbtuf9gu,338,[336],52.0,1.0
268,55,history,1,hs6bovtz,b599o0yu,339,[338],56.0,1.0
269,55,history,1,hs6bovtz,98e7a8mt,340,[339],60.0,1.0
270,55,history,1,hs6bovtz,lxgqv8t7,341,[340],27.0,0.0
271,55,history,1,hs6bovtz,u185aox1,342,[341],57.0,1.0
272,55,history,1,hs6bovtz,ae8xvw8u,343,[342],61.0,0.0
273,55,history,1,hs6bovtz,f1c3ahms,344,[343],80.0,0.0
274,55,history,1,hs6bovtz,ezvrok3e,346,[344],60.0,1.0
275,55,history,1,hs6bovtz,jpyfpac9,347,[346],62.0,0.0
276,55,history,1,hs6bovtz,6znex73p,348,[347],100.0,0.0
277,55,history,1,hs6bovtz,f14lm2x4,349,[348],32.0,0.0
278,55,history,1,hs6bovtz,gxv0wzue,350,[349],56.0,1.0
279,55,history,1,hs6bovtz,y2lg88v8,351,[350],65.0,0.0
280,55,history,1,hs6bovtz,vvmp6jii,352,[351],55.0,1.0
281,55,history,1,hs6bovtz,20j2q5ae,353,[352],45.0,0.0
282,55,history,1,hs6bovtz,soxubkwu,354,[353],62.0,0.0
283,55,history,1,hs6bovtz,uk1ucqoo,355,[354],53.0,1.0
284,55,history,1,hs6bovtz,ucmfigfm,356,[355],75.0,0.0
285,55,history,1,hs6bovtz,0twblgsg,357,[356],57.0,1.0
286,55,history,1,hs6bovtz,491qgele,358,[357],60.0,1.0
287,55,history,1,hs6bovtz,89bijcvd,359,[358],65.0,0.0
288,55,history,1,hs6bovtz,5gpj6rvs,361,[359],32.0,0.0
289,55,history,1,hs6bovtz,2bxwtmor,362,[361],51.0,1.0
290,55,history,1,hs6bovtz,ha3kqvnq,364,[362],60.0,1.0
291,55,history,1,hs6bovtz,h2mbeecx,363,[364],70.0,0.0
292,55,history,1,hs6bovtz,jvrihniz,366,[363],65.0,0.0
293,55,history,1,hs6bovtz,h7toz4v3,367,[366],50.0,1.0
294,55,history,1,hs6bovtz,ygicgs81,369,[367],45.0,0.0
295,55,history,1,hs6bovtz,cwionrpt,370,[369],5555.0,0.0
296,55,history,1,hs6bovtz,uvi5gbnz,371,[370],130.0,0.0
297,55,history,1,hs6bovtz,2lhwt654,372,[371],60.0,1.0
298,55,history,1,hs6bovtz,55a3fhfg,373,[372],58.0,1.0
299,55,history,1,hs6bovtz,d217grz3,375,[373],64.0,0.0
300,55,history,1,hs6bovtz,d89zx3if,376,[375],55.0,1.0
301,55,history,1,hs6bovtz,nhy9u4v4,377,[376],100.0,0.0
302,55,history,1,hs6bovtz,uf2rxsuf,378,[377],50.0,1.0
303,55,history,1,hs6bovtz,fcsorao2,379,[378],35.0,0.0
304,55,history,1,hs6bovtz,mn9628hm,380,[379],60.0,1.0
305,55,history,1,hs6bovtz,pkfqjihi,381,[380],40.0,0.0
306,55,history,1,hs6bovtz,r7om5yvt,382,[381],34.0,0.0
307,55,history,1,hs6bovtz,gua6gw6q,384,[382],52.0,1.0
308,55,history,1,hs6bovtz,uumm4f4b,385,[384],73.0,0.0
309,55,history,1,hs6bovtz,w22a9k73,386,[385],55.0,1.0
310,55,history,1,hs6bovtz,92ox488i,387,[386],60.0,1.0
311,55,history,1,hs6bovtz,dlw8andv,389,[387],42.0,0.0
312,55,history,1,hs6bovtz,r8ybn6qt,390,[389],38.0,0.0
313,55,history,1,hs6bovtz,3yu9ymjr,391,[390],75.0,0.0
314,55,history,1,hs6bovtz,2m7asvkf,392,[391],53.0,1.0
315,55,history,1,hs6bovtz,6yxrs3br,393,[392],65.0,0.0
316,55,history,1,hs6bovtz,k1nmw2np,394,[393],70.0,0.0
317,55,history,1,hs6bovtz,p3zdz7ob,395,[394],80.0,0.0
318,55,history,1,hs6bovtz,ad80fvv4,396,[395],45.0,0.0
319,55,history,1,hs6bovtz,g7djwjrx,397,[396],60.0,1.0
320,55,history,1,hs6bovtz,2royprb1,398,[397],60.0,1.0
321,55,history,1,hs6bovtz,gysmlxki,399,[398],75.0,0.0
322,55,history,1,hs6bovtz,jqg2lnrl,400,[399],54.0,1.0
323,55,history,1,hs6bovtz,1q5fy51q,401,[400],56.0,1.0
324,55,history,1,hs6bovtz,ibijyr23,402,[401],56.0,1.0
325,55,history,1,hs6bovtz,00kwfh4z,403,[402],26.0,0.0
326,55,history,1,hs6bovtz,ekaet1hz,404,[403],52.0,1.0
327,55,history,1,hs6bovtz,vfias8lc,405,[404],52.0,1.0
328,55,history,1,hs6bovtz,pz71kii8,406,[405],54.0,1.0
329,55,history,1,hs6bovtz,q0mj7ikl,407,[406],57.0,1.0
330,55,history,1,hs6bovtz,eja149dg,408,[407],55.0,1.0
331,55,history,1,hs6bovtz,549q0fis,409,[408],566.0,0.0
332,55,history,1,hs6bovtz,0jwzuu3c,411,[409],75.0,0.0
333,55,history,1,hs6bovtz,pknle8qs,413,[411],30.0,0.0
334,55,history,1,hs6bovtz,c2hz2sc0,415,[413],55.0,1.0
335,55,history,1,hs6bovtz,6v1xern8,416,[415],55.0,1.0
336,55,history,1,hs6bovtz,6sx20xsa,417,[416],65.0,0.0
337,55,history,1,hs6bovtz,fsv6oow2,418,[417],60.0,1.0
338,55,history,1,hs6bovtz,ou0pdplx,419,[418],100.0,0.0
339,55,history,1,hs6bovtz,j0kcbq2f,420,[419],62.0,0.0
340,55,history,1,hs6bovtz,1pd60c44,421,[420],102.0,0.0
341,55,history,1,hs6bovtz,dyx9dff6,422,[421],60.0,1.0
342,55,history,1,hs6bovtz,tceo78zh,423,[422],64.0,0.0
343,55,history,1,hs6bovtz,i5fplo0f,425,[423],47.0,0.0
344,55,history,1,hs6bovtz,7a7f0nti,426,[425],56.0,1.0
345,55,history,1,hs6bovtz,qb2rw6ec,427,[426],70.0,0.0
346,55,history,1,hs6bovtz,vizg4bjo,428,[427],200.0,0.0
347,55,history,1,hs6bovtz,gpjytadn,430,[428],70.0,0.0
348,55,history,1,hs6bovtz,0k1prrak,431,[430],55.0,1.0
349,55,history,1,hs6bovtz,jvz9cu68,432,[431],72.0,0.0
350,55,history,1,hs6bovtz,rbbohhcf,434,[432],55.0,1.0
351,55,history,1,hs6bovtz,zns4vt0i,433,[434],55.0,1.0
352,55,history,1,hs6bovtz,o8tkqalv,435,[433],50.0,1.0
353,55,history,1,hs6bovtz,pi3cnw7v,436,[435],48.0,0.0
354,55,history,1,hs6bovtz,0i0mnwk6,437,[436],38.0,0.0
355,55,history,1,hs6bovtz,35pdmntq,438,[437],53.0,1.0
356,55,history,1,hs6bovtz,lnh1mmzg,439,[438],60.0,1.0
357,55,history,1,hs6bovtz,yqvt3zy6,440,[439],75.0,0.0
358,55,history,1,hs6bovtz,9wm06ss7,441,[440],79.0,0.0
359,55,history,1,hs6bovtz,x368nril,443,[441],636435.0,0.0
360,55,history,1,hs6bovtz,guowac6t,444,[443],56.0,0.0
361,55,history,1,hs6bovtz,1umddkke,447,[444],61061.0,0.0
362,55,history,1,hs6bovtz,de09ai7w,448,[447],60.0,1.0
