,session,method,mturker,code,views,id,hist,guess,time,bonus,pay
32,lg30cqht,min,A3KECQ3YIW2I0F,yzwtiyyv,3,52,"[42, 44, 47]",450.00891308854204,0.0,0.0,0.0
33,lg30cqht,min,A98E8M4QLI9RS,yzzmz51h,3,53,"[42, 44, 52]",491.830122429096,0.0,0.0,0.0
34,lg30cqht,min,AERCBIBZIEM7H,8pbjidc7,3,57,"[42, 44, 52]",448.0,32.0,0.0,0.11
35,lg30cqht,min,A3JZLYQ606HJJR,wjdd0r70,3,59,"[44, 52, 57]",448.01310700287496,0.0,0.0,0.0
36,lg30cqht,min,A22WWSTT8TU7G1,w5c97z9x,3,60,"[44, 57, 59]",446.788407813944,0.0,0.0,0.0
37,lg30cqht,min,A19WXHQSBB6P6O,3rtzeukp,3,61,"[57, 59, 60]",1043.26227205286,0.0,0.0,0.0
38,lg30cqht,min,ACKK3T1M48TR0,a733jiot,3,62,"[57, 59, 60]",453.59229219689695,0.0,0.0,0.0
39,lg30cqht,min,A25RUAJ0JRJ610,4znaza8k,3,63,"[57, 59, 60]",446.788407813944,0.0,0.0,0.0
40,lg30cqht,min,A184CT4AT79K9J,xiabodfd,3,64,"[57, 60, 63]",444.52044635295897,0.0,0.0,0.0
41,lg30cqht,min,A3DGUFPPCG8SV8,vfyri7uc,3,66,"[60, 63, 64]",446.0,0.0,0.0,0.0
42,lg30cqht,min,ARIBVG7WV64QM,yrq4dega,3,67,"[63, 64, 66]",225.0,0.0,0.0,0.0
43,lg30cqht,min,A15GDVKMYRUPRC,foa1mof4,3,68,"[64, 66, 67]",181.436916878759,0.0,0.0,0.0
44,lg30cqht,min,A2HM35CWB7IIFM,w9cmwzpo,3,69,"[64, 67, 68]",498.951521416587,0.0,0.0,0.0
45,lg30cqht,min,A21MMR1PCLW0HY,maatwipo,3,70,"[64, 67, 68]",444.5,18.0,0.0,0.06
46,lg30cqht,min,A11N2XYG9AGJ30,jpgehpi5,3,71,"[67, 68, 70]",326.58645038176604,36.0,0.0,0.12
47,lg30cqht,min,A1MPGNVKJI4ZT6,mt5bhn16,3,72,"[67, 68, 70]",520.0,0.0,0.0,0.0
48,lg30cqht,min,A1QX1RYLCFXZJ9,cwfy233z,3,73,"[67, 68, 71]",294.83498992798303,0.0,0.0,0.0
49,lg30cqht,min,A172L1J2WN3C3I,49d4thz1,3,75,"[67, 68, 73]",400.0,0.0,0.0,0.0
50,lg30cqht,min,A1XPZSR1885W4O,1lwfjbo2,3,76,"[67, 68, 73]",294.83498992798303,0.0,0.0,0.0
51,lg30cqht,min,AJNQ2PBD07FKE,wv7tkm6h,3,77,"[67, 68, 76]",272.155375318138,0.0,0.0,0.0
52,lg30cqht,min,AQBA0DWTNZ0BH,ht4lm5uv,3,78,"[67, 68, 77]",181.436916878759,0.0,0.0,0.0
53,lg30cqht,min,A3AFC26CB0AXMI,0sslh84j,3,79,"[67, 68, 78]",544.310750636277,0.0,0.0,0.0
54,lg30cqht,min,A3SKEW89V5S0DI,yyhxrt3x,3,80,"[67, 68, 78]",362.873833757518,0.0,0.0,0.0
