,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
3077,dots,AKSJ3C5O3V9RB,history,1,z0rvh02v,0qgcme69,78,49,[77],600.0,0.0,1097
3078,dots,A1L5H5KX16J1LS,history,1,z0rvh02v,fo2r7c2d,79,50,[78],850.0,0.0,1097
3079,dots,A2BEH9YQPHKP6A,history,1,z0rvh02v,53tgwl9s,80,51,[79],900.0,0.0,1097
3081,dots,A263D0NONXWQID,history,1,z0rvh02v,q1q20xh6,82,52,[80],725.0,0.0,1097
3082,dots,AZ7FN3O9NQARB,history,1,z0rvh02v,vomqqk92,83,53,[82],575.0,0.0,1097
3083,dots,AQKB8JSBEMXK9,history,1,z0rvh02v,77nec134,84,54,[83],990.0,1.0,1097
3085,dots,A2C8CPT60DE5V8,history,1,z0rvh02v,7e8slc9c,86,55,[84],800.0,0.0,1097
3084,dots,A2JYT3A8Z3Q2M6,history,1,z0rvh02v,3a2qt5hi,85,56,[86],1498.0,0.0,1097
3086,dots,A291ANCQDMM2QE,history,1,z0rvh02v,57xqu1hi,87,57,[85],1378.0,0.0,1097
3087,dots,A1VGC8ZJW3XTCQ,history,1,z0rvh02v,uagdg1i0,88,58,[87],3500.0,0.0,1097
3090,dots,A1W4M35XT7JK6M,history,1,z0rvh02v,cqwxqocq,91,59,[88],1300.0,0.0,1097
3091,dots,AJ6LR7CR1TIME,history,1,z0rvh02v,mtvhvsw6,92,60,[91],2100.0,0.0,1097
3092,dots,A2YNZ9MTUKBF9Q,history,1,z0rvh02v,ta5ntxik,93,61,[92],1300.0,0.0,1097
3093,dots,A1BLU8Y88NC25R,history,1,z0rvh02v,czysyvu3,94,62,[93],1000.0,1.0,1097
3094,dots,A2YM550H2AL6JO,history,1,z0rvh02v,hja8vdcq,95,63,[94],330.0,0.0,1097
3095,dots,AOY5CF0UQUMO2,history,1,z0rvh02v,7utrnn2w,96,64,[95],535.0,0.0,1097
3097,dots,A1DNNPAO6LS9DP,history,1,z0rvh02v,2d3h29gx,98,65,[96],425.0,0.0,1097
3098,dots,ADIVFQUHHFMRG,history,1,z0rvh02v,6n0w9o4x,99,66,[98],1000.0,1.0,1097
3099,dots,A2NGMLBFZ3YQP5,history,1,z0rvh02v,eqrrmnmp,100,67,[99],600.0,0.0,1097
3101,dots,AIWAF34P16S1K,history,1,z0rvh02v,pi3svq1w,102,68,[100],458.0,0.0,1097
3100,dots,A49KQWKKE9TM9,history,1,z0rvh02v,4cq76e44,101,69,[102],500.0,0.0,1097
3102,dots,A1O4W7F05T6HY0,history,1,z0rvh02v,spbzzo3r,103,70,[101],300.0,0.0,1097
3103,dots,A1ZE0MLGKWQLM8,history,1,z0rvh02v,mxah2hwd,104,71,[103],420.0,0.0,1097
3104,dots,A2DWSKGD9RNKMJ,history,1,z0rvh02v,5900rmot,105,72,[104],615.0,0.0,1097
3106,dots,AESL8Q8Z3RQY5,history,1,z0rvh02v,ojj8xit9,107,73,[105],400.0,0.0,1097
3107,dots,A36VCCMRY5D6M,history,1,z0rvh02v,wbl5h5dq,108,74,[107],650.0,0.0,1097
3108,dots,A1FYWSPNO7KN1O,history,1,z0rvh02v,drcvv8yh,109,75,[108],335.0,0.0,1097
3109,dots,A1MJWY7UO3CDSM,history,1,z0rvh02v,h99gaab1,110,76,[109],650.0,0.0,1097
3111,dots,A11P9G6S06G4ZA,history,1,z0rvh02v,hc7l5fg3,112,77,[110],700.0,0.0,1097
3110,dots,A88IDP4W0BJ7P,history,1,z0rvh02v,0eog3lts,111,78,[112],1200.0,1.0,1097
3112,dots,A22NRRG4Q7RA6D,history,1,z0rvh02v,bdz7wzlm,113,79,[111],340.0,0.0,1097
3113,dots,A2KGEEHVIZZVC7,history,1,z0rvh02v,kck7pg61,114,80,[113],600.0,0.0,1097
3114,dots,A3UF5RX5YUY5U9,history,1,z0rvh02v,ttqvfccs,115,81,[114],500.0,0.0,1097
3115,dots,AEO8NL8D28NQG,history,1,z0rvh02v,o151tge8,116,82,[115],200.0,0.0,1097
3116,dots,A142K2FU0YWNSC,history,1,z0rvh02v,biw5rbnq,117,83,[116],400.0,0.0,1097
3117,dots,A2W121DQXNQK1,history,1,z0rvh02v,wrnm1knh,118,84,[117],600.0,0.0,1097
3118,dots,A1UZH3VOT4WHEF,history,1,z0rvh02v,d8u74ayh,119,85,[118],1123.0,1.0,1097
3119,dots,A11X7CKWHY3OTY,history,1,z0rvh02v,c9cyrbe2,120,86,[119],300.0,0.0,1097
3120,dots,A3FAQHVPI8OUP0,history,1,z0rvh02v,erzh6avm,121,87,[120],420.0,0.0,1097
3122,dots,A2WPHVMLLEV5ZB,history,1,z0rvh02v,5e1quv5p,123,88,[121],350.0,0.0,1097
3123,dots,A1GKQF4DOVZE92,history,1,z0rvh02v,uo8zarut,124,89,[123],720.0,0.0,1097
3124,dots,A289S5O8KN4JYI,history,1,z0rvh02v,q1rycq53,125,90,[124],800.0,0.0,1097
3125,dots,A2CVY0LT3JZGV4,history,1,z0rvh02v,ciwqjopx,126,91,[125],478.0,0.0,1097
3126,dots,A3FJSCZLT0F0WY,history,1,z0rvh02v,w7w064r5,127,92,[126],738.0,0.0,1097
3127,dots,A15XMYNO2EXKV1,history,1,z0rvh02v,duz7uzzl,128,93,[127],965.0,0.0,1097
3128,dots,A3PL7JEMIPFHI9,history,1,z0rvh02v,f2ha2iji,129,94,[128],250.0,0.0,1097
3130,dots,A10283W49EB612,history,1,z0rvh02v,hnjx8066,131,95,[129],375.0,0.0,1097
3129,dots,A8ZUM922CBH6S,history,1,z0rvh02v,26wfjku5,130,96,[131],238.0,0.0,1097
3131,dots,ANA6GAJSE5W10,history,1,z0rvh02v,mcbuob7j,132,97,[130],425.0,0.0,1097
3132,dots,A3DFHHB2983AEY,history,1,z0rvh02v,031gt1ie,133,98,[132],625.0,0.0,1097
3133,dots,A1940HXCOGYQ33,history,1,z0rvh02v,bojr8j3g,134,99,[133],820.0,0.0,1097
3134,dots,A2VYZ5AWTLAL0T,history,1,z0rvh02v,7424mwk6,135,100,[134],120.0,0.0,1097
3136,dots,A1LKKK4H3XF42C,history,1,z0rvh02v,e8usslw2,137,101,[135],588.0,0.0,1097
3137,dots,A12JFHCJC680PV,history,1,z0rvh02v,rca4lf3k,138,102,[137],2080.0,0.0,1097
3138,dots,A1IYHQPPOACU83,history,1,z0rvh02v,5jz59fuv,139,103,[138],800.0,0.0,1097
3139,dots,A37X34Z4YCX56Z,history,1,z0rvh02v,sq11p0na,140,104,[139],400.0,0.0,1097
3140,dots,A2IY2RXNZ4UEPJ,history,1,z0rvh02v,igtlou5k,141,105,[140],450.0,0.0,1097
3142,dots,A34PHQGJG71DQX,history,1,z0rvh02v,w4uzkn77,143,106,[141],322.0,0.0,1097
3143,dots,A20BZEMYX3NMIO,history,1,z0rvh02v,kja5qx9s,144,107,[143],410.0,0.0,1097
3145,dots,A1Z5GJ9ZT65RNE,history,1,z0rvh02v,li3nu155,146,108,[144],390.0,0.0,1097
3146,dots,A2XQQUZWY1CJ8D,history,1,z0rvh02v,fwk07beg,147,109,[146],425.0,0.0,1097
3147,dots,A13OZHOQ1XW393,history,1,z0rvh02v,e843m54r,148,110,[147],500.0,0.0,1097
3148,dots,A2HG8PHZJXBHBU,history,1,z0rvh02v,ggrw2m3k,149,111,[148],1000.0,1.0,1097
3149,dots,AIDGP0N4U40ME,history,1,z0rvh02v,7w7pqpup,150,112,[149],51.0,0.0,1097
3151,dots,A29DPTJAMWQ74F,history,1,z0rvh02v,xihfg4hj,152,113,[150],300.0,0.0,1097
3152,dots,A6YDORFZZXXPQ,history,1,z0rvh02v,q96hikiu,153,114,[152],3000.0,0.0,1097
3153,dots,A12IIPF9MYF9CC,history,1,z0rvh02v,m1x39tpm,154,115,[153],525.0,0.0,1097
3154,dots,A3VB6VI2TU4FID,history,1,z0rvh02v,47vdreoq,155,116,[154],1200.0,1.0,1097
3155,dots,AAA9J279EF3M1,history,1,z0rvh02v,pwuja1ll,156,117,[155],1199.0,1.0,1097
3156,dots,A3K2I6TDLTDIQV,history,1,z0rvh02v,ycicfeai,157,118,[156],1299.0,0.0,1097
3157,dots,A1830YARZUAFPX,history,1,z0rvh02v,w9cr9uue,158,119,[157],1300.0,0.0,1097
3158,dots,A4RT8SPRCRYVN,history,1,z0rvh02v,zf22860r,159,120,[158],1299.0,0.0,1097
3159,dots,A2ZX5TLZPAQ2XD,history,1,z0rvh02v,6xsmgap8,160,121,[159],1299.0,0.0,1097
3161,dots,ANMD34DNHLOLC,history,1,z0rvh02v,p2kqf5ky,162,122,[160],384.0,0.0,1097
3160,dots,AP9RJS66D2C4H,history,1,z0rvh02v,7vi6qmrn,161,123,[162],500.0,0.0,1097
3162,dots,A2XGOBIWUDYLOT,history,1,z0rvh02v,im0vy7vo,163,124,[161],689.0,0.0,1097
3163,dots,AEASOIPE6YBHK,history,1,z0rvh02v,uvbigrei,164,125,[163],360.0,0.0,1097
3164,dots,A1HLG5NN2I16GN,history,1,z0rvh02v,rmz3n2wd,165,126,[164],300.0,0.0,1097
3166,dots,A2LA0KUZH2J1A1,history,1,z0rvh02v,61j07mk1,167,127,[165],500.0,0.0,1097
3167,dots,AD7UB9OHVLMNK,history,1,z0rvh02v,fbojn5ck,168,128,[167],458.0,0.0,1097
3172,dots,A2QPMJ4GADLUW2,history,1,z0rvh02v,vievk1vl,173,129,[168],1500.0,0.0,1097
3173,dots,A2K0PY9KQ4FRNQ,history,1,z0rvh02v,enkxt692,174,130,[173],1200.0,1.0,1097
3174,dots,A30H28F41UBJGK,history,1,z0rvh02v,w31hvfbl,175,131,[174],1800.0,0.0,1097
3175,dots,A1JTHWP26OPGDU,history,1,z0rvh02v,6i5zlzmk,176,132,[175],400.0,0.0,1097
3176,dots,A2IWEG5LM0PTIC,history,1,z0rvh02v,n21ahxev,177,133,[176],348.0,0.0,1097
3179,dots,A11K4HY613LGHX,history,1,z0rvh02v,qphtk5uh,180,135,[178],4254.0,0.0,1097
3181,dots,A11OGJ4BGNDXQM,history,1,z0rvh02v,mbxqfv67,182,136,[180],4500.0,0.0,1097
3182,dots,A2YLK83DQ6PA5Y,history,1,z0rvh02v,0h4gb9ob,183,137,[182],1334.0,0.0,1097
3183,dots,AC7QPNOH2LELF,history,1,z0rvh02v,67hrdk7b,184,138,[183],1580.0,0.0,1097
3184,dots,A1GYD62XNQT0O5,history,1,z0rvh02v,toxuqt6r,185,139,[184],720.0,0.0,1097
3185,dots,A3UH5PZOWI7FBF,history,1,z0rvh02v,smph1s0c,186,140,[185],631.0,0.0,1097
3186,dots,A2MEC3R4E85ABL,history,1,z0rvh02v,nmae749f,187,141,[186],1205.0,1.0,1097
3187,dots,A33WFDFA0473QG,history,1,z0rvh02v,7rp3nakg,188,142,[187],1785.0,0.0,1097
3189,dots,A3TDA1NWHNQFE3,history,1,z0rvh02v,upf0mt23,190,143,[188],500.0,0.0,1097
3190,dots,A1RPTWY69MO4A,history,1,z0rvh02v,6auj4w1n,191,144,[190],622.0,0.0,1097
3191,dots,A2HSCKH5NKN5LP,history,1,z0rvh02v,z2397obb,192,145,[191],850.0,0.0,1097
3193,dots,ABQ4JY52NCREZ,history,1,z0rvh02v,9vxaye66,194,146,[192],1200.0,1.0,1097
3192,dots,A3BJNFU4T7RU11,history,1,z0rvh02v,oufg8urt,193,147,[194],400.0,0.0,1097
3195,dots,A24SWYVNS504VP,history,1,z0rvh02v,kyd2d3f2,196,148,[193],300.0,0.0,1097
3196,dots,A1A4HTDA430JDL,history,1,z0rvh02v,hngwvslv,197,149,[196],440.0,0.0,1097
3197,dots,A3FW9NWR6TJ4M9,history,1,z0rvh02v,3ohc55q9,198,150,[197],875.0,0.0,1097
3198,dots,A3MYTEE8WSEQ2Z,history,1,z0rvh02v,n533l7a7,199,151,[198],953.0,0.0,1097
3199,dots,A2VD6S1UL04HC,history,1,z0rvh02v,dlonu392,200,152,[199],1200.0,1.0,1097
3201,dots,A1WR7N7SIYSRHQ,history,1,z0rvh02v,bvu46x8x,202,153,[200],1350.0,0.0,1097
3202,dots,A1T5CX6WSV4BJ3,history,1,z0rvh02v,4z1jdyah,203,154,[202],1550.0,0.0,1097
3203,dots,AX2VR7850ON7L,history,1,z0rvh02v,514de9lz,204,155,[203],1650.0,0.0,1097
3204,dots,A3K089AVPE7RXG,history,1,z0rvh02v,2xl31r0v,205,156,[204],957.0,0.0,1097
3205,dots,A3FPX5HIFBDJYX,history,1,z0rvh02v,9juxvgeh,206,157,[205],350.0,0.0,1097
3206,dots,AEOT74WAPK0A4,history,1,z0rvh02v,p02p5ipx,207,158,[206],300.0,0.0,1097
3207,dots,A3980M16RUS4KQ,history,1,z0rvh02v,3vpvpumb,208,159,[207],950.0,0.0,1097
3208,dots,A1RIFAQW7GPJO1,history,1,z0rvh02v,b030kodk,209,160,[208],800.0,0.0,1097
3209,dots,A3YMI9T4SG9C9,history,1,z0rvh02v,z91cxy6m,210,161,[209],500.0,0.0,1097
3210,dots,AGKHHSE1WM4I4,history,1,z0rvh02v,vcieoajb,211,162,[210],800.0,0.0,1097
3211,dots,A2OSSGQG7NKCXY,history,1,z0rvh02v,10ff9iir,212,163,[211],300.0,0.0,1097
3213,dots,A2NY4882G47O1C,history,1,z0rvh02v,q3vpqf00,214,164,[212],450.0,0.0,1097
3214,dots,A2HT9ZNMIXPS91,history,1,z0rvh02v,v0q979td,215,165,[214],522.0,0.0,1097
3215,dots,A2ZPSPA0R8KSL8,history,1,z0rvh02v,5dyptmnt,216,166,[215],912.0,0.0,1097
3216,dots,AEBW6MT7FS2N,history,1,z0rvh02v,wo8883np,217,167,[216],318.0,0.0,1097
3217,dots,A12OHSKGXSMZX7,history,1,z0rvh02v,yfbi9wqf,218,168,[217],500.0,0.0,1097
3218,dots,A19G8ONKY3FQNM,history,1,z0rvh02v,qoxoiujb,219,169,[218],620.0,0.0,1097
3219,dots,A2YQAE441JMA7V,history,1,z0rvh02v,zh41kk4l,220,170,[219],1100.0,1.0,1097
3220,dots,A3W4MUUT2MPS8O,history,1,z0rvh02v,c6ns4rbz,221,171,[220],752.0,0.0,1097
3221,dots,A2BKRXTTEE6F1K,history,1,z0rvh02v,b7xyy8zt,222,172,[221],1000.0,1.0,1097
3222,dots,A3U87C81O5KJDB,history,1,z0rvh02v,o9t1kzgl,223,173,[222],700.0,0.0,1097
3223,dots,A162V7XNMEW6M6,history,1,z0rvh02v,8z27so62,224,174,[223],1542.0,0.0,1097
3224,dots,A1XGI8153WBWFQ,history,1,z0rvh02v,ahdjvkci,225,175,[224],1450.0,0.0,1097
3226,dots,A177W8OC0RPT4N,history,1,z0rvh02v,fepudci5,227,176,[225],1207.0,0.0,1097
3225,dots,A1JN13098RIE78,history,1,z0rvh02v,8mj4i3rh,226,177,[227],2500.0,0.0,1097
3227,dots,A3FRUHP8H8L8LN,history,1,z0rvh02v,yauokzr4,228,178,[226],1000.0,1.0,1097
3228,dots,ARWOD8D6HTJTJ,history,1,z0rvh02v,ac4nc85b,229,179,[228],1350.0,0.0,1097
3229,dots,A3P57IUDHUKNCE,history,1,z0rvh02v,yk2kzsod,230,180,[229],500.0,0.0,1097
3230,dots,A3P13IDJTC9297,history,1,z0rvh02v,7z18a5vo,231,181,[230],250.0,0.0,1097
3232,dots,A2QTUHCWFRG69U,history,1,z0rvh02v,67vodmen,233,182,[231],350.0,0.0,1097
3233,dots,A2LEYLSJVROED3,history,1,z0rvh02v,4e5ak5d4,234,183,[233],550.0,0.0,1097
3236,dots,A3LF3NB3A0BSMJ,history,1,z0rvh02v,qlxxkg8j,237,184,[234],650.0,0.0,1097
3237,dots,A1Y2DJ636BLO2N,history,1,z0rvh02v,a8j0nmd7,238,185,[237],400.0,0.0,1097
3238,dots,A2LFM01A16YPKG,history,1,z0rvh02v,ap36bg89,239,186,[238],470.0,0.0,1097
3239,dots,AY52II1OC5RZ1,history,1,z0rvh02v,nyug9zu7,240,187,[239],970.0,0.0,1097
3240,dots,A25R3HUN514JKX,history,1,z0rvh02v,8c8hp255,241,188,[240],1200.0,1.0,1097
3241,dots,A4S2SEK1NPZAX,history,1,z0rvh02v,0b9jhgvj,242,189,[241],1500.0,0.0,1097
3242,dots,A275W20A6UK3RX,history,1,z0rvh02v,c1vuw0e3,243,190,[242],750.0,0.0,1097
3243,dots,A3EALGCDTG3VST,history,1,z0rvh02v,y8d4ovpd,244,191,[243],500.0,0.0,1097
3244,dots,A1XEZ0X9ABFUDP,history,1,z0rvh02v,w5dorerc,245,192,[244],625.0,0.0,1097
3245,dots,ALTMSSCYKZS8Z,history,1,z0rvh02v,22jgg1un,246,193,[245],700.0,0.0,1097
3246,dots,A1B14CS9DW7008,history,1,z0rvh02v,vcmi4zqo,247,194,[246],342.0,0.0,1097
3247,dots,ATUCZB2W7VVI7,history,1,z0rvh02v,m38oyqo0,248,195,[247],364.0,0.0,1097
3248,dots,A258LEL114E2DC,history,1,z0rvh02v,caqwna2b,249,196,[248],345.0,0.0,1097
3249,dots,A1PZ1O1CUYH4RI,history,1,z0rvh02v,qsjg4szz,250,197,[249],450.0,0.0,1097
3250,dots,A3VY68PEGQPBUI,history,1,z0rvh02v,8t4nzy6b,251,198,[250],700.0,0.0,1097
3251,dots,A21H0JE7TM7RX5,history,1,z0rvh02v,fy4twlzo,252,199,[251],850.0,0.0,1097
3252,dots,AIGV3M4T6TW0B,history,1,z0rvh02v,l5wbkhpi,253,200,[252],1400.0,0.0,1097
3253,dots,A34FU5JT2HD3GJ,history,1,z0rvh02v,y7ld7swm,254,201,[253],850.0,0.0,1097
3258,dots,A3OP9SCMH0KPJL,history,1,z0rvh02v,m7agppbx,259,203,[255],357.0,0.0,1097
3259,dots,A2HWF3DPE0MDCN,history,1,z0rvh02v,10s0u5f3,260,204,[259],450.0,0.0,1097
3260,dots,A5T9IFDZ3W4T6,history,1,z0rvh02v,75ssrnf9,261,205,[260],425.0,0.0,1097
3262,dots,A2QUBMTSB21JS3,history,1,z0rvh02v,6qxmguyf,263,206,[261],730.0,0.0,1097
3263,dots,AKGHP8M23KOX9,history,1,z0rvh02v,8ofj0d07,264,207,[263],111.0,0.0,1097
3265,dots,A2KQS6LVKDA78X,history,1,z0rvh02v,z4wmg2ax,266,208,[264],1120.0,1.0,1097
3266,dots,ARMYFZ0JA0TO1,history,1,z0rvh02v,triwvmuo,267,209,[266],429.0,0.0,1097
3267,dots,AMDGG5T2G2B3W,history,1,z0rvh02v,63et5wxd,268,210,[267],412.0,0.0,1097
3268,dots,A2IP5E5ITPEVPU,history,1,z0rvh02v,3naowcz5,269,211,[268],500.0,0.0,1097
3269,dots,A1QKIA8XRNEXIG,history,1,z0rvh02v,01sfjtx9,270,212,[269],800.0,0.0,1097
3270,dots,A1EPE2IRWQ9XO2,history,1,z0rvh02v,krywvzba,271,213,[270],666.0,0.0,1097
3271,dots,A30UE6DWFNUCWX,history,1,z0rvh02v,j8k3nzvp,272,214,[271],500.0,0.0,1097
3273,dots,A29U6TV3GMRBB5,history,1,z0rvh02v,5hy36147,274,215,[272],650.0,0.0,1097
3276,dots,A204OBXRP42Q28,history,1,z0rvh02v,okzihu11,277,216,[274],350.0,0.0,1097
3278,dots,A36AXICGRAO900,history,1,z0rvh02v,o4tw1c9z,279,217,[277],561.0,0.0,1097
3279,dots,ANP32EE23L7LL,history,1,z0rvh02v,6epstvgz,280,218,[279],400.0,0.0,1097
3280,dots,A1NWM2L0ASK4LU,history,1,z0rvh02v,e0jolfdi,281,219,[280],600.0,0.0,1097
3283,dots,A3QTWM45TDQQ5R,history,1,z0rvh02v,8ugenftm,284,220,[281],600.0,0.0,1097
3281,dots,A1GEZDTJPG3Q7U,history,1,z0rvh02v,3n0n2r8s,282,221,[284],450.0,0.0,1097
3282,dots,A1RHW1MEJSR3MR,history,1,z0rvh02v,89t005em,283,222,[282],600.0,0.0,1097
3284,dots,AEYH3H3R4LR5R,history,1,z0rvh02v,i9mxi0fs,285,223,[283],550.0,0.0,1097
3287,dots,A1J9MSHU4I80S5,history,1,z0rvh02v,jvwzypf7,288,226,[287],900.0,0.0,1097
3288,dots,AW47H2ISJWAJC,history,1,z0rvh02v,rmo5zbhq,289,227,[288],57.0,0.0,1097
3289,dots,A3CFWV7KTYTKM6,history,1,z0rvh02v,ux5rn9v3,290,228,[289],345.0,0.0,1097
3290,dots,A2LL81ERU0Y7E6,history,1,z0rvh02v,xyj7r5ud,291,229,[290],670.0,0.0,1097
3291,dots,AQVOSCJZEXWHZ,history,1,z0rvh02v,63sx2rwp,292,230,[291],890.0,0.0,1097
3292,dots,A2Z771QD4Z0D00,history,1,z0rvh02v,ox4znzrb,293,231,[292],1100.0,1.0,1097
3294,dots,A3M9W3AHFXAZZ,history,1,z0rvh02v,5d6dgudu,295,232,[293],2673.0,0.0,1097
3295,dots,A1GL3COCJAZNGO,history,1,z0rvh02v,tdqw1igm,296,233,[295],3000.0,0.0,1097
3296,dots,A1XATJA7ENOGWB,history,1,z0rvh02v,6iabqdcn,297,234,[296],2500.0,0.0,1097
3298,dots,A1T6TPNU64ZH9F,history,1,z0rvh02v,y93y0g0k,299,235,[297],800.0,0.0,1097
3299,dots,A2U5E1O8I74TIO,history,1,z0rvh02v,xdgi5lq5,300,236,[299],762.0,0.0,1097
3300,dots,A2D30R5ZNQS01W,history,1,z0rvh02v,rshweod8,301,237,[300],805.0,0.0,1097
3303,dots,A1HOBE19VQET60,history,1,z0rvh02v,c4uhr5df,304,238,[301],1015.0,1.0,1097
3305,dots,A13O5TFA7656TN,history,1,z0rvh02v,ws5rdgxs,306,239,[304],700.0,0.0,1097
3306,dots,A18EAY4AKNN0U2,history,1,z0rvh02v,f5a017c4,307,240,[306],780.0,0.0,1097
3307,dots,A1XDLU7D50OR8U,history,1,z0rvh02v,7xc7cf6k,308,241,[307],620.0,0.0,1097
3309,dots,A2EARNRMFJOSIY,history,1,z0rvh02v,qle9tgsn,310,242,[308],900.0,0.0,1097
3311,dots,AKPMET8C2GOGI,history,1,z0rvh02v,7a01pjz7,312,243,[310],634.0,0.0,1097
3314,dots,A3G79KHMDV51Q8,history,1,z0rvh02v,g1ij6gu7,315,244,[312],213.0,0.0,1097
3315,dots,A1CE2XPYCDRHVZ,history,1,z0rvh02v,flihkyiy,316,245,[315],228.0,0.0,1097
3316,dots,A3HXIGBCL1CRFS,history,1,z0rvh02v,kcb3ke92,317,246,[316],320.0,0.0,1097
3317,dots,A21ONRMVD5R5JT,history,1,z0rvh02v,y3e3kcfg,318,247,[317],1500.0,0.0,1097
