,task,method,views,session,code,id,order,hist,guess,bonus,dots
372,ox,history,1,kygak6r7,slkyo37t,73,49,[72],362.873833757518,0.0,1233
374,ox,history,1,kygak6r7,eoizmsyq,75,50,[73],388.728594412741,0.0,1233
375,ox,history,1,kygak6r7,jrg8i5pi,76,51,[75],448.14918469053396,0.0,1233
376,ox,history,1,kygak6r7,n050m7yx,77,52,[76],448.1,0.0,1233
381,ox,history,1,kygak6r7,ej9ne0u7,82,53,[77],1218.0,1.0,1233
383,ox,history,1,kygak6r7,c29kscef,84,54,[82],800.0,0.0,1233
385,ox,history,1,kygak6r7,6cn2yc7w,86,55,[84],907.1845843937939,0.0,1233
384,ox,history,1,kygak6r7,ll8lp8xt,85,56,[86],1133.98073049224,1.0,1233
387,ox,history,1,kygak6r7,aj49pq4j,88,57,[85],1043.26227205286,0.0,1233
388,ox,history,1,kygak6r7,m08g095j,89,58,[88],1183.8758826339,1.0,1233
389,ox,history,1,kygak6r7,m3bww61m,90,59,[89],1043.26227205286,0.0,1233
391,ox,history,1,kygak6r7,ddoa3gm6,92,60,[90],1270.05841815131,1.0,1233
392,ox,history,1,kygak6r7,r2837z20,93,61,[92],1360.77687659069,0.0,1233
393,ox,history,1,kygak6r7,i2kcb1ez,94,62,[93],317.514604537828,0.0,1233
394,ox,history,1,kygak6r7,3owbwkpb,95,63,[94],544.310750636277,0.0,1233
396,ox,history,1,kygak6r7,k8xay20s,97,64,[95],1075.0,0.0,1233
398,ox,history,1,kygak6r7,rifnlzud,99,65,[97],925.32827608167,0.0,1233
401,ox,history,1,kygak6r7,wzoymt3m,102,66,[99],861.8253551741051,0.0,1233
400,ox,history,1,kygak6r7,wcflzsw8,101,67,[102],1270.05841815131,1.0,1233
405,ox,history,1,kygak6r7,zytxjzbr,106,68,[101],1200.0,1.0,1233
407,ox,history,1,kygak6r7,r1dv25t1,108,69,[106],317.514604537828,0.0,1233
408,ox,history,1,kygak6r7,pg0wah8y,109,70,[108],453.59229219689695,0.0,1233
410,ox,history,1,kygak6r7,omtcxnzn,111,71,[109],453.59229219689695,0.0,1233
413,ox,history,1,kygak6r7,u1qvaviy,114,72,[111],174.0,0.0,1233
415,ox,history,1,kygak6r7,aqd6mkih,116,73,[114],200.0,0.0,1233
417,ox,history,1,kygak6r7,iery8w3k,118,74,[116],1133.98073049224,1.0,1233
418,ox,history,1,kygak6r7,2p425rpn,119,75,[118],1451.4953350300698,0.0,1233
419,ox,history,1,kygak6r7,rx9d87b7,120,76,[119],1360.77687659069,0.0,1233
420,ox,history,1,kygak6r7,6ccvq6gv,121,77,[120],1451.4953350300698,0.0,1233
421,ox,history,1,kygak6r7,i98xiyr9,122,78,[121],1360.77687659069,0.0,1233
422,ox,history,1,kygak6r7,no650xsx,123,79,[122],1587.57302268914,0.0,1233
425,ox,history,1,kygak6r7,to0nbhcg,126,80,[123],1587.57302268914,0.0,1233
428,ox,history,1,kygak6r7,w8mwkybo,129,81,[126],1632.93225190883,0.0,1233
430,ox,history,1,kygak6r7,sxsuqsc5,131,82,[129],2000.0,0.0,1233
431,ox,history,1,kygak6r7,frf02zc7,132,83,[131],1250.0,1.0,1233
432,ox,history,1,kygak6r7,911227h5,133,84,[132],1234.0,1.0,1233
434,ox,history,1,kygak6r7,v3bu9zbg,135,85,[133],1245.0,1.0,1233
433,ox,history,1,kygak6r7,0q6a6c25,134,86,[135],543.403566051883,0.0,1233
436,ox,history,1,kygak6r7,499a9qhm,137,87,[134],544.310750636277,0.0,1233
437,ox,history,1,kygak6r7,qgw2ft57,138,88,[137],1088.62150127255,0.0,1233
439,ox,history,1,kygak6r7,8mtdus6l,140,89,[138],2600.0,0.0,1233
440,ox,history,1,kygak6r7,ejhs1shm,141,90,[140],542.9499737596859,0.0,1233
443,ox,history,1,kygak6r7,79dk2pp8,144,91,[141],680.388438295346,0.0,1233
444,ox,history,1,kygak6r7,50keaomz,145,92,[144],816.466125954415,0.0,1233
445,ox,history,1,kygak6r7,9mjari1g,146,93,[145],873.165162479027,0.0,1233
446,ox,history,1,kygak6r7,vmx6p782,147,94,[146],929.8641990036391,0.0,1233
447,ox,history,1,kygak6r7,mkyv6zp7,148,95,[147],1133.98073049224,1.0,1233
448,ox,history,1,kygak6r7,aw80l6ab,149,96,[148],1500.0,0.0,1233
449,ox,history,1,kygak6r7,fgsqlkqr,150,97,[149],2500.0,0.0,1233
450,ox,history,1,kygak6r7,pc3wxaan,151,98,[150],861.8253551741051,0.0,1233
451,ox,history,1,kygak6r7,k6ds30lq,152,99,[151],226.796146098449,0.0,1233
452,ox,history,1,kygak6r7,c3uqk4s9,153,100,[152],290.29906700601396,0.0,1233
454,ox,history,1,kygak6r7,0p8viz76,155,101,[153],498.951521416587,0.0,1233
456,ox,history,1,kygak6r7,gv4wc7s9,157,102,[155],1360.77687659069,0.0,1233
457,ox,history,1,kygak6r7,2wqalulk,158,103,[157],1224.6991889316198,1.0,1233
458,ox,history,1,kygak6r7,cs9yqrx8,159,104,[158],1360.77687659069,0.0,1233
461,ox,history,1,kygak6r7,jgwfm3oe,162,105,[159],1365.31279951266,0.0,1233
465,ox,history,1,kygak6r7,d51wyrbo,166,106,[162],680.388438295346,0.0,1233
466,ox,history,1,kygak6r7,vnbzj8c4,167,107,[166],816.466125954415,0.0,1233
469,ox,history,1,kygak6r7,d21kail6,170,108,[167],1133.98073049224,1.0,1233
468,ox,history,1,kygak6r7,5e67hc40,169,109,[170],1500.0,0.0,1233
471,ox,history,1,kygak6r7,r5pagpg9,172,110,[169],1814.3691687875896,0.0,1233
472,ox,history,1,kygak6r7,2f3i1dgy,173,111,[172],1564.8934080793,0.0,1233
473,ox,history,1,kygak6r7,gz11wz0f,174,112,[173],1175.0,1.0,1233
474,ox,history,1,kygak6r7,he2bx2eq,175,113,[174],1192.94772847784,1.0,1233
476,ox,history,1,kygak6r7,rzcrm6dk,177,114,[175],861.8253551741051,0.0,1233
477,ox,history,1,kygak6r7,x9a3t7ej,178,115,[177],1160.0,1.0,1233
478,ox,history,1,kygak6r7,ur3u8uhy,179,116,[178],1170.0,1.0,1233
480,ox,history,1,kygak6r7,469goe8o,181,117,[179],967.9659515481779,0.0,1233
481,ox,history,1,kygak6r7,y6fi11k1,182,118,[181],680.388438295346,0.0,1233
482,ox,history,1,kygak6r7,iokfg2zc,183,119,[182],1180.0,1.0,1233
484,ox,history,1,kygak6r7,njd25npc,185,120,[183],1175.0,1.0,1233
487,ox,history,1,kygak6r7,t5f78ux7,188,121,[185],1170.0,1.0,1233
488,ox,history,1,kygak6r7,b5fwytv1,189,122,[188],1150.0,1.0,1233
489,ox,history,1,kygak6r7,3vtucu6g,190,123,[189],1170.0,1.0,1233
490,ox,history,1,kygak6r7,v0tu6prw,191,124,[190],1133.98073049224,1.0,1233
491,ox,history,1,kygak6r7,hsdtqvz2,192,125,[191],817.373310538809,0.0,1233
493,ox,history,1,kygak6r7,ohtggw14,194,126,[192],723.5,0.0,1233
492,ox,history,1,kygak6r7,1lkos5go,193,127,[194],1240.0,1.0,1233
495,ox,history,1,kygak6r7,75m6nrc0,196,128,[193],1180.0,1.0,1233
499,ox,history,1,kygak6r7,um1ibtos,200,129,[196],1170.0,1.0,1233
498,ox,history,1,kygak6r7,eoz46a8x,199,130,[200],1124.9088846483,1.0,1233
500,ox,history,1,kygak6r7,hh24gagi,201,131,[199],793.78651134457,0.0,1233
502,ox,history,1,kygak6r7,3nbuvmcf,203,132,[201],1170.0,1.0,1233
503,ox,history,1,kygak6r7,rorvlvr7,204,133,[203],1160.0,1.0,1233
505,ox,history,1,kygak6r7,y554ztnk,206,134,[204],816.466125954415,0.0,1233
504,ox,history,1,kygak6r7,gilgwjdr,205,135,[206],1180.0,1.0,1233
508,ox,history,1,kygak6r7,87gjbj2w,209,136,[205],1133.98073049224,1.0,1233
507,ox,history,1,kygak6r7,h0m1llha,208,137,[209],2041.1653148860398,0.0,1233
509,ox,history,1,kygak6r7,o7s54uwi,210,138,[208],936.668083386593,0.0,1233
510,ox,history,1,kygak6r7,gv5ta5oa,211,139,[210],589.6699798559661,0.0,1233
511,ox,history,1,kygak6r7,sexde499,212,140,[211],680.388438295346,0.0,1233
512,ox,history,1,kygak6r7,wtc5mss6,213,141,[212],362.873833757518,0.0,1233
513,ox,history,1,kygak6r7,lq5z8kmn,214,142,[213],544.310750636277,0.0,1233
515,ox,history,1,kygak6r7,68spxkp2,216,143,[214],1240.0,1.0,1233
517,ox,history,1,kygak6r7,r744kwih,218,144,[216],1451.4953350300698,0.0,1233
518,ox,history,1,kygak6r7,zp14w4h3,219,145,[218],385.553448367363,0.0,1233
520,ox,history,1,kygak6r7,enuo6uj7,221,146,[219],408.23306297720706,0.0,1233
522,ox,history,1,kygak6r7,ttijspxw,223,147,[221],396.893255672285,0.0,1233
523,ox,history,1,kygak6r7,ms2datql,224,148,[223],405.965101516223,0.0,1233
525,ox,history,1,kygak6r7,yp258vc9,226,149,[224],397.346847964482,0.0,1233
530,ox,history,1,kygak6r7,advxybtz,231,150,[226],408.23306297720706,0.0,1233
531,ox,history,1,kygak6r7,0f8eqo7v,232,151,[231],442.25248489197503,0.0,1233
534,ox,history,1,kygak6r7,v4u5xokz,235,152,[232],340.194219147673,0.0,1233
535,ox,history,1,kygak6r7,o79d7z5q,236,153,[235],907.1845843937939,0.0,1233
536,ox,history,1,kygak6r7,v826a4a1,237,154,[236],816.466125954415,0.0,1233
