,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
107,ox,A3RCX3IQ8L6HHW,history,0,gaijydul,4srrl0ud,108,82,[],394.62529421130097,0.0,1233
109,ox,A27LJQF3NLVRNL,history,0,gaijydul,r9fougdk,110,83,[],521.631136026432,0.0,1233
110,ox,A1U92H09JLX1P9,history,0,gaijydul,pmsmmp9q,111,84,[],950.0,0.0,1233
111,ox,A3L8DW2JY1TJEJ,history,0,gaijydul,ik6s6hat,112,85,[],510.29132872150905,0.0,1233
112,ox,A33H0IB2D9EBI7,history,0,gaijydul,7exscrjm,113,86,[],165.56118665186702,0.0,1233
113,ox,A5N0EKVK64HUN,history,0,gaijydul,s65jf2of,114,87,[],2267.96146098449,0.0,1233
114,ox,A3IZUZE1S8GO5O,history,0,gaijydul,jlt68p2w,115,88,[],226.796146098449,0.0,1233
115,ox,AJ72CVGARY2SZ,history,0,gaijydul,pvrwgryn,116,89,[],136.077687659069,0.0,1233
116,ox,A1EYJAU40QZ4ZB,history,0,gaijydul,aeyjd0au,117,90,[],453.59229219689695,0.0,1233
117,ox,A2P451PXIAJ048,history,0,gaijydul,5qzhfmpm,118,91,[],725.7476675150349,0.0,1233
119,ox,A1HI992QM1KPG3,history,0,gaijydul,kywo40vd,120,92,[],861.8253551741051,0.0,1233
121,ox,A16UBASGJWUD97,history,0,gaijydul,dxlsun6s,122,93,[],340.194219147673,0.0,1233
122,ox,A2F2HQG4V4W9A,history,0,gaijydul,9gu2y5p1,123,94,[],285.763144084045,0.0,1233
124,ox,A2QC1UYC22PO78,history,0,gaijydul,ld4jv2yq,125,95,[],498.951521416587,0.0,1233
125,ox,AZEI1634OQBB3,history,0,gaijydul,pjtjhnr1,126,96,[],319.782565998812,0.0,1233
126,ox,A1JG0SJHUXT1FW,history,0,gaijydul,wjozs63s,127,97,[],793.78651134457,0.0,1233
127,ox,A1VXDD6BFF97OF,history,0,gaijydul,z5fa7r9c,128,98,[],120.0,0.0,1233
129,ox,A11ZBFOX0RPO35,history,0,gaijydul,qzgrs3wb,130,99,[],771.1068967347251,0.0,1233
130,ox,A19XCVWN5DYJ2,history,0,gaijydul,2g7ndvdc,131,100,[],635.029209075656,0.0,1233
131,ox,A2TI8RUY1IDA51,history,0,gaijydul,qc75kxp6,132,101,[],1043.26227205286,0.0,1233
132,ox,AY3F34TW7MCBH,history,0,gaijydul,1r7d0ptw,133,102,[],952.5438136134841,0.0,1233
135,ox,A1MUL7WWYHRIVX,history,0,gaijydul,l6jjikg6,136,103,[],570.619103583697,0.0,1233
138,ox,A3B6LGCAJD7VE4,history,0,gaijydul,o3nx4x6c,139,104,[],997.903042833174,0.0,1233
139,ox,A1RZT7L92M3XY0,history,0,gaijydul,17vpdfic,140,105,[],544.310750636277,0.0,1233
140,ox,A2K2MSP0EFWFTA,history,0,gaijydul,d87owe8g,141,106,[],356.069949374564,0.0,1233
141,ox,AHFN54MA1MJFJ,history,0,gaijydul,0kai3wx8,142,107,[],816.466125954415,0.0,1233
142,ox,A184G5AJPKOK3W,history,0,gaijydul,uxlxf9zr,143,108,[],552.475411895821,0.0,1233
144,ox,AS7D4MNIH56ND,history,0,gaijydul,nflm2u5d,145,109,[],136.077687659069,0.0,1233
145,ox,ARAHVBADGCYY1,history,0,gaijydul,vtps600d,146,110,[],471.735983884773,0.0,1233
146,ox,A2Q8QYHXH8VV3L,history,0,gaijydul,zt9smnh4,147,111,[],408.23306297720706,0.0,1233
147,ox,A396S48B3EZUSB,history,0,gaijydul,7e1nh44b,148,112,[],312.0,0.0,1233
148,ox,A2P3M7VZNMJ1HF,history,0,gaijydul,oi2dqxzk,149,113,[],771.1068967347251,0.0,1233
149,ox,A20UWLWBB6E5YG,history,0,gaijydul,988jedc0,150,114,[],963.4300286262089,0.0,1233
151,ox,A3T8P3B6LPDMHR,history,0,gaijydul,4uk6t51r,152,115,[],725.7476675150349,0.0,1233
152,ox,A2Z9EXVZBRE6XT,history,0,gaijydul,25koia9s,153,116,[],580.0,0.0,1233
153,ox,A3EIQLH56BW34U,history,0,gaijydul,9vmb2cnb,154,117,[],335.658296225704,0.0,1233
155,ox,A2VU7KJ5LAEGJ0,history,0,gaijydul,7crbs3ac,156,119,[],192.77672418368098,0.0,1233
156,ox,AMH1Q03ZZHLAP,history,0,gaijydul,98lewpmh,157,120,[],700.0,0.0,1233
158,ox,A34PP2XUWYYQZB,history,0,gaijydul,wehvfr5y,159,121,[],1000.0,0.0,1233
159,ox,A30UC2N2QSPHR1,history,0,gaijydul,86htfqm3,160,122,[],709.418344995947,0.0,1233
163,ox,ALAPDHR29KBS6,history,0,gaijydul,r8feks5v,164,124,[],680.388438295346,0.0,1233
165,ox,A2CICSXRPECH9N,history,0,gaijydul,mwpocj10,166,125,[],430.0,0.0,1233
166,ox,AIGV3M4T6TW0B,history,0,gaijydul,2mg0jbgp,167,126,[],350.0,0.0,1233
167,ox,A30T63SDMK4DLZ,history,0,gaijydul,mdyigrli,168,127,[],1200.0,1.0,1233
169,ox,A2L3FHI2G9JPNL,history,0,gaijydul,nea2vaz4,170,128,[],231.332069020418,0.0,1233
170,ox,A12COBPWFFF8UK,history,0,gaijydul,igpqu66f,171,129,[],950.0,0.0,1233
172,ox,AW6DFFL8QE1FH,history,0,gaijydul,hpn2c4pl,173,130,[],500.0,0.0,1233
173,ox,A1RQMCQ3LMIGEK,history,0,gaijydul,g24rf7mf,174,131,[],256.279645091247,0.0,1233
174,ox,A1VPD12Q3TBJNY,history,0,gaijydul,5lxh4xzx,175,132,[],247.207799247309,0.0,1233
175,ox,A3JNABTVQM9MK5,history,0,gaijydul,4535205e,176,133,[],635.029209075656,0.0,1233
179,ox,A3FAPC4QWMZMVR,history,0,gaijydul,9cn2a8gm,180,134,[],907.1845843937939,0.0,1233
180,ox,A4LIE5PSN9RRS,history,0,gaijydul,rp8mud5l,181,135,[],215.456338793526,0.0,1233
181,ox,A191V7PT3DQKDP,history,0,gaijydul,46u5x4cj,182,136,[],408.23306297720706,0.0,1233
183,ox,A1HQ51746VE082,history,0,gaijydul,ankt89q5,184,137,[],226.796146098449,0.0,1233
186,ox,A2YLF04UAKYVF1,history,0,gaijydul,g9co40jb,187,138,[],1315.4176473710002,1.0,1233
188,ox,A32YSQO4F95XQC,history,0,gaijydul,aktcrs48,189,139,[],498.951521416587,0.0,1233
189,ox,A1KL6VGWS7GCFB,history,0,gaijydul,p5oaiez4,190,140,[],158.757302268914,0.0,1233
190,ox,A2FDLQWUS5NGW5,history,0,gaijydul,uqkkqa87,191,141,[],600.0,0.0,1233
191,ox,A666IQVW8PYE5,history,0,gaijydul,rh8vlrnr,192,142,[],453.59229219689695,0.0,1233
192,ox,A1XCA2F28H20FG,history,0,gaijydul,ldjw8hiy,193,143,[],907.1845843937939,0.0,1233
193,ox,A1UZ1M1M0NR3Q8,history,0,gaijydul,6rxvqm31,194,144,[],544.310750636277,0.0,1233
194,ox,A24UI9QFKXGUVP,history,0,gaijydul,85g9yomp,195,145,[],489.879675572649,0.0,1233
195,ox,AV4WX53QECUF8,history,0,gaijydul,67zp0jdl,196,146,[],800.0,0.0,1233
196,ox,A1MCESL59XN0X6,history,0,gaijydul,8q9dpwwb,197,147,[],544.310750636277,0.0,1233
197,ox,AGU0O0F6O1UCB,history,0,gaijydul,gwxj6pv5,198,148,[],476.27190680674204,0.0,1233
198,ox,A2H1QUGX0SOUMH,history,0,gaijydul,qqqp2teh,199,149,[],294.83498992798303,0.0,1233
199,ox,A27MFQYC1WKOM8,history,0,gaijydul,npjyc3un,200,150,[],408.23306297720706,0.0,1233
200,ox,A1MRTGTEP7KB8K,history,0,gaijydul,bkbcywmb,201,151,[],542.496381467489,0.0,1233
201,ox,A1BAREOXVSQRYY,history,0,gaijydul,1j86nbhn,202,152,[],154.221379346945,0.0,1233
204,ox,AZQR9M2W1R94Y,history,0,gaijydul,wr6afvon,205,153,[],680.388438295346,0.0,1233
205,ox,A3JVRAE5V17L0O,history,0,gaijydul,cby2n9ua,206,154,[],485.0,0.0,1233
206,ox,A3BL7DOZ4MI4UT,history,0,gaijydul,8lxejpoc,207,155,[],464.47850720962305,0.0,1233
207,ox,AIYLGERYR260,history,0,gaijydul,a9hi6jcd,208,156,[],453.59229219689695,0.0,1233
209,ox,A32XG3FUFCH6QC,history,0,gaijydul,rg382hnp,210,157,[],362.873833757518,0.0,1233
210,ox,A1DH9XSPAHZHVB,history,0,gaijydul,sa37k9vu,211,158,[],257.640421967838,0.0,1233
211,ox,AJLWAJKFY2GS9,history,0,gaijydul,ksvzamhh,212,159,[],552.475411895821,0.0,1233
212,ox,A23NJOKU9E2EPA,history,0,gaijydul,f17bdxmd,213,160,[],239.496730279962,0.0,1233
213,ox,ANRC6V2PY2YED,history,0,gaijydul,1gwkjc24,214,161,[],748.4272821248799,0.0,1233
214,ox,A3TWUSSUZR6B1X,history,0,gaijydul,1fbh4ya3,215,162,[],1106.31160066823,0.0,1233
217,ox,A1INS1BWU3S0NQ,history,0,gaijydul,9iydoxg2,218,163,[],430.912677587052,0.0,1233
218,ox,A1FN9GMVQX5T3Z,history,0,gaijydul,lgso5x4w,219,164,[],544.310750636277,0.0,1233
219,ox,A3EO9PL1ALC4CQ,history,0,gaijydul,ddqmov9p,220,165,[],725.7476675150349,0.0,1233
220,ox,APULQXMDPALGK,history,0,gaijydul,mq47legm,221,166,[],104.326227205286,0.0,1233
223,ox,A2QEH9ZDJI8674,history,0,gaijydul,qsa9rl4h,224,167,[],571.072695875893,0.0,1233
226,ox,A1TQ87YAUY51U2,history,0,gaijydul,jp91n3u6,227,168,[],680.388438295346,0.0,1233
227,ox,AADQZAMBTY3Y5,history,0,gaijydul,s3cvi97a,228,169,[],1133.98073049224,1.0,1233
228,ox,AWX99CTT8IKKD,history,0,gaijydul,f4wpoksp,229,170,[],544.310750636277,0.0,1233
229,ox,A37AW0WH925X2Q,history,0,gaijydul,75y9nvu9,230,171,[],498.951521416587,0.0,1233
230,ox,A1RBNG9S44D8S1,history,0,gaijydul,pwk1b7qd,231,172,[],1251.91472646344,1.0,1233
231,ox,AIJA5VSS8MHE8,history,0,gaijydul,bms0a033,232,173,[],315.70023536904,0.0,1233
234,ox,AC9MEA59UQQ7A,history,0,gaijydul,2gi0zr1l,235,175,[],160.0,0.0,1233
235,ox,AZQYSD5Y1ZTSQ,history,0,gaijydul,s0u9keg9,236,176,[],453.59229219689695,0.0,1233
236,ox,A1ESKJFDQUMBL4,history,0,gaijydul,2vyy5h1p,237,177,[],789.250588422601,0.0,1233
237,ox,A1TW9534W29N22,history,0,gaijydul,esod4j40,238,178,[],725.7476675150349,0.0,1233
238,ox,A23782O23HSPLA,history,0,gaijydul,4ikfkpry,239,179,[],150.0,0.0,1233
239,ox,A2U31V169A20GY,history,0,gaijydul,o9d0gxr0,240,180,[],340.194219147673,0.0,1233
240,ox,A1IJ56N5Z4TT46,history,0,gaijydul,c0emufkj,241,181,[],782.446704039648,0.0,1233
