,task,method,views,session,code,id,order,hist,guess,bonus,dots
43,ox,min,3,ggv74prf,p64l4369,44,25,"[14, 42, 43]",483.0,0.0,1233
45,ox,min,3,ggv74prf,60wm6y9v,46,26,"[14, 43, 44]",1900.0,0.0,1233
47,ox,min,3,ggv74prf,ce9bfexr,48,27,"[14, 43, 44]",725.7476675,0.0,1233
48,ox,min,3,ggv74prf,1qrsgl6y,49,28,"[14, 43, 44]",483.0,0.0,1233
49,ox,min,3,ggv74prf,uonp0132,50,29,"[14, 44, 49]",430.91267760000005,0.0,1233
50,ox,min,3,ggv74prf,wgt7mu2p,51,30,"[14, 49, 50]",482.9850727,0.0,1233
51,ox,min,3,ggv74prf,xvocp8tw,52,31,"[14, 50, 51]",442.25248489999996,0.0,1233
52,ox,min,3,ggv74prf,thj9xm8j,53,32,"[14, 50, 52]",453.59229220000003,0.0,1233
53,ox,min,3,ggv74prf,cl7614vr,54,33,"[50, 52, 53]",405.3,0.0,1233
54,ox,min,3,ggv74prf,klsxf5c2,55,34,"[50, 52, 54]",442.25248489999996,0.0,1233
55,ox,min,3,ggv74prf,kujg6gvy,56,35,"[50, 54, 55]",442.25248489999996,0.0,1233
56,ox,min,3,ggv74prf,7r4s2zy1,57,36,"[50, 54, 56]",430.9,0.0,1233
57,ox,min,3,ggv74prf,n6ysdk9d,58,37,"[50, 54, 57]",444.52044639999997,0.0,1233
59,ox,min,3,ggv74prf,12h7x0uo,60,38,"[50, 54, 57]",442.25248489999996,0.0,1233
61,ox,min,3,ggv74prf,k8awbpyk,62,39,"[50, 54, 57]",430.91267760000005,0.0,1233
62,ox,min,3,ggv74prf,bkt7bjl0,63,40,"[54, 57, 62]",394.6252942,0.0,1233
63,ox,min,3,ggv74prf,tusqfydq,64,41,"[54, 57, 63]",417.3049088,0.0,1233
64,ox,min,3,ggv74prf,jovx8kql,65,42,"[54, 63, 64]",468.10724550000003,0.0,1233
65,ox,min,3,ggv74prf,293d5klq,66,43,"[54, 63, 64]",394.6252942,0.0,1233
67,ox,min,3,ggv74prf,s1xoi473,68,44,"[54, 63, 66]",405.28471310000003,0.0,1233
68,ox,min,3,ggv74prf,j2dfve1r,69,45,"[63, 66, 68]",408.233063,0.0,1233
69,ox,min,3,ggv74prf,e3m0lcr5,70,46,"[63, 66, 68]",430.91267760000005,0.0,1233
70,ox,min,3,ggv74prf,lj5cwiu1,71,47,"[63, 66, 68]",405.28471310000003,0.0,1233
71,ox,min,3,ggv74prf,v01c9w22,72,48,"[63, 66, 71]",405.28471310000003,0.0,1233
72,ox,min,3,ggv74prf,xg4ajv58,73,49,"[63, 66, 72]",396.8932557,0.0,1233
73,ox,min,3,ggv74prf,oumf6q3l,74,50,"[63, 66, 73]",820.0,0.0,1233
74,ox,min,3,ggv74prf,h5lp9hed,75,51,"[63, 66, 73]",394.6252942,0.0,1233
76,ox,min,3,ggv74prf,v3r40qn8,77,52,"[63, 66, 75]",419.5728703,0.0,1233
77,ox,min,3,ggv74prf,xwn670te,78,53,"[63, 66, 75]",394.6,0.0,1233
78,ox,min,3,ggv74prf,3x2y9otk,79,54,"[66, 75, 78]",394.6252942,0.0,1233
79,ox,min,3,ggv74prf,1rb6z4z1,80,55,"[75, 78, 79]",394.6252942,0.0,1233
80,ox,min,3,ggv74prf,elftq9qi,81,56,"[78, 79, 80]",394.6252942,0.0,1233
81,ox,min,3,ggv74prf,8t6ojsg5,82,57,"[78, 80, 81]",362.8738338,0.0,1233
82,ox,min,3,ggv74prf,rp54sn76,83,58,"[78, 81, 82]",2100.0,0.0,1233
83,ox,min,3,ggv74prf,gifbk73d,84,59,"[78, 81, 82]",394.57993500000003,0.0,1233
84,ox,min,3,ggv74prf,qlswn1da,85,60,"[78, 82, 84]",1000.0,0.0,1233
86,ox,min,3,ggv74prf,juexny0h,87,61,"[78, 82, 84]",394.6252942,0.0,1233
87,ox,min,3,ggv74prf,k1rqp3e7,88,62,"[78, 82, 84]",408.233063,0.0,1233
88,ox,min,3,ggv74prf,jxwlerjc,89,63,"[78, 82, 84]",394.6,0.0,1233
89,ox,min,3,ggv74prf,nyuugogd,90,64,"[82, 84, 89]",635.0292091,0.0,1233
90,ox,min,3,ggv74prf,1dt8iiou,91,65,"[82, 84, 89]",411.9071605,0.0,1233
91,ox,min,3,ggv74prf,mnwxpmxn,92,66,"[82, 84, 89]",394.57993500000003,0.0,1233
92,ox,min,3,ggv74prf,7ca1qqh8,93,67,"[82, 84, 92]",362.8738338,0.0,1233
93,ox,min,3,ggv74prf,tox4kbwh,94,68,"[82, 92, 93]",544.3107506,0.0,1233
94,ox,min,3,ggv74prf,t5itja43,95,69,"[82, 92, 93]",394.0,0.0,1233
95,ox,min,3,ggv74prf,4d4ffowc,96,70,"[82, 93, 95]",498.9515214,0.0,1233
96,ox,min,3,ggv74prf,xzrlmcak,97,71,"[82, 93, 95]",868.6,0.0,1233
97,ox,min,3,ggv74prf,a00i87ln,98,72,"[82, 93, 95]",393.71810960000005,0.0,1233
99,ox,min,3,ggv74prf,f4rf1s76,100,73,"[82, 93, 98]",386.9142252,0.0,1233
100,ox,min,3,ggv74prf,oxmdg6mn,101,74,"[82, 93, 100]",362.8738338,0.0,1233
102,ox,min,3,ggv74prf,rvzrht1p,103,75,"[82, 93, 101]",374.2136411,0.0,1233
103,ox,min,3,ggv74prf,gralze06,104,76,"[82, 93, 101]",1100.0,0.0,1233
104,ox,min,3,ggv74prf,qwzyysik,105,77,"[82, 93, 101]",1200.0,1.0,1233
105,ox,min,3,ggv74prf,6atrzzqh,106,78,"[82, 93, 101]",369.67771810000005,0.0,1233
108,ox,min,3,ggv74prf,6gyfmxqj,110,81,"[82, 93, 101]",518.0023977,0.0,1233
109,ox,min,3,ggv74prf,vlthi7hn,111,82,"[82, 93, 101]",307.5355741,0.0,1233
112,ox,min,3,ggv74prf,gdy4krmm,117,87,"[93, 101, 111]",344.7301421,0.0,1233
113,ox,min,3,ggv74prf,z40vjnf6,119,89,"[101, 111, 117]",362.8738338,0.0,1233
114,ox,min,3,ggv74prf,57v0zzzw,120,90,"[111, 117, 119]",771.1068967,0.0,1233
115,ox,min,3,ggv74prf,g8mwdax8,121,91,"[111, 117, 119]",344.7301421,0.0,1233
117,ox,min,3,ggv74prf,t01f2jwx,123,92,"[111, 117, 121]",320.0,0.0,1233
118,ox,min,3,ggv74prf,x47c4epo,124,93,"[111, 121, 123]",760.0,0.0,1233
120,ox,min,3,ggv74prf,zbufs1qt,126,94,"[111, 121, 123]",362.0,0.0,1233
121,ox,min,3,ggv74prf,bs8xy9vu,127,95,"[111, 121, 123]",331.1223733,0.0,1233
122,ox,min,3,ggv74prf,h97hck3y,128,96,"[111, 123, 127]",331.1223733,0.0,1233
123,ox,min,3,ggv74prf,6h32rzb8,129,97,"[111, 123, 128]",433.6342313,0.0,1233
125,ox,min,3,ggv74prf,8cohllw7,131,98,"[111, 123, 128]",589.6699798999999,0.0,1233
126,ox,min,3,ggv74prf,hvht7nni,132,99,"[111, 123, 128]",310.7107202,0.0,1233
129,ox,min,3,ggv74prf,mc5cbfw2,135,100,"[111, 123, 132]",320.00936210000003,0.0,1233
130,ox,min,3,ggv74prf,kgdwjwuy,136,101,"[111, 123, 132]",997.9030428,0.0,1233
133,ox,min,3,ggv74prf,3pv7v9yd,139,103,"[111, 123, 132]",315.0,0.0,1233
134,ox,min,3,ggv74prf,ocviiuyi,140,104,"[111, 132, 139]",315.01984689999995,0.0,1233
135,ox,min,3,ggv74prf,68b6jyqe,141,105,"[111, 132, 139]",544.3107506,0.0,1233
136,ox,min,3,ggv74prf,xbaeqbgi,142,106,"[111, 132, 139]",315.01984689999995,0.0,1233
137,ox,min,3,ggv74prf,60e07949,143,107,"[111, 132, 139]",315.01984689999995,0.0,1233
138,ox,min,3,ggv74prf,hsls1zkj,144,108,"[111, 132, 139]",315.0,0.0,1233
141,ox,min,3,ggv74prf,ow7ygyne,147,110,"[111, 132, 144]",310.7107202,0.0,1233
142,ox,min,3,ggv74prf,e0k9pz5h,148,111,"[111, 132, 147]",310.7107202,0.0,1233
143,ox,min,3,ggv74prf,kvbobmbc,149,112,"[111, 147, 148]",310.7107202,0.0,1233
