,task,mturker,method,views,session,code,id,order,hist,guess,bonus,dots
372,ox,A2DA5SD0IQEPBI,history,1,kygak6r7,slkyo37t,73,49,[72],362.873833757518,0.0,1233
374,ox,A27HVVLSZZ13XK,history,1,kygak6r7,eoizmsyq,75,50,[73],388.728594412741,0.0,1233
375,ox,A378E14BT458LA,history,1,kygak6r7,jrg8i5pi,76,51,[75],448.14918469053396,0.0,1233
376,ox,A18J7H2QA7UQIR,history,1,kygak6r7,n050m7yx,77,52,[76],448.1,0.0,1233
381,ox,A13V13Y2DJGFT4,history,1,kygak6r7,ej9ne0u7,82,53,[77],1218.0,1.0,1233
383,ox,A3EQQMXZPFIVNS,history,1,kygak6r7,c29kscef,84,54,[82],800.0,0.0,1233
385,ox,A3RQ7NZ1YH2KV3,history,1,kygak6r7,6cn2yc7w,86,55,[84],907.1845843937939,0.0,1233
384,ox,A1061V5PKLRQA0,history,1,kygak6r7,ll8lp8xt,85,56,[86],1133.98073049224,1.0,1233
387,ox,AT7QJKGCPSO6J,history,1,kygak6r7,aj49pq4j,88,57,[85],1043.26227205286,0.0,1233
388,ox,A263D0NONXWQID,history,1,kygak6r7,m08g095j,89,58,[88],1183.8758826339,1.0,1233
389,ox,ABNE53IQ751FK,history,1,kygak6r7,m3bww61m,90,59,[89],1043.26227205286,0.0,1233
391,ox,A1JO6AY55FG7QU,history,1,kygak6r7,ddoa3gm6,92,60,[90],1270.05841815131,1.0,1233
392,ox,A3EYWJCIO1MG9W,history,1,kygak6r7,r2837z20,93,61,[92],1360.77687659069,0.0,1233
393,ox,A13GUTDMGGZZDL,history,1,kygak6r7,i2kcb1ez,94,62,[93],317.514604537828,0.0,1233
394,ox,A22MEVRYHR4HQI,history,1,kygak6r7,3owbwkpb,95,63,[94],544.310750636277,0.0,1233
396,ox,A1JBSFXMMRGSQD,history,1,kygak6r7,k8xay20s,97,64,[95],1075.0,0.0,1233
398,ox,AMDKQKEILEP2N,history,1,kygak6r7,rifnlzud,99,65,[97],925.32827608167,0.0,1233
401,ox,A3RBA581BHJDR8,history,1,kygak6r7,wzoymt3m,102,66,[99],861.8253551741051,0.0,1233
400,ox,AHHZSQ676G96M,history,1,kygak6r7,wcflzsw8,101,67,[102],1270.05841815131,1.0,1233
405,ox,AB7EPYZDNM1EE,history,1,kygak6r7,zytxjzbr,106,68,[101],1200.0,1.0,1233
407,ox,A27XT758BATC6B,history,1,kygak6r7,r1dv25t1,108,69,[106],317.514604537828,0.0,1233
408,ox,AV3CA0IYNRCCJ,history,1,kygak6r7,pg0wah8y,109,70,[108],453.59229219689695,0.0,1233
410,ox,A2VDBWIHWE1SVD,history,1,kygak6r7,omtcxnzn,111,71,[109],453.59229219689695,0.0,1233
413,ox,A32A909IXCYX9A,history,1,kygak6r7,u1qvaviy,114,72,[111],174.0,0.0,1233
415,ox,A12RFSF64ECMGQ,history,1,kygak6r7,aqd6mkih,116,73,[114],200.0,0.0,1233
417,ox,A33CI4Z7Z690HX,history,1,kygak6r7,iery8w3k,118,74,[116],1133.98073049224,1.0,1233
418,ox,A2O2Y99RA9GFUJ,history,1,kygak6r7,2p425rpn,119,75,[118],1451.4953350300698,0.0,1233
419,ox,A13V0NPDUTT2LZ,history,1,kygak6r7,rx9d87b7,120,76,[119],1360.77687659069,0.0,1233
420,ox,AE8VCMPRGG0QI,history,1,kygak6r7,6ccvq6gv,121,77,[120],1451.4953350300698,0.0,1233
421,ox,A2OYV1JVQV6KIC,history,1,kygak6r7,i98xiyr9,122,78,[121],1360.77687659069,0.0,1233
422,ox,A1FB2ZVY1CUHH1,history,1,kygak6r7,no650xsx,123,79,[122],1587.57302268914,0.0,1233
425,ox,A27XBGPT7EEZJR,history,1,kygak6r7,to0nbhcg,126,80,[123],1587.57302268914,0.0,1233
428,ox,A8OE2E20OZYKI,history,1,kygak6r7,w8mwkybo,129,81,[126],1632.93225190883,0.0,1233
430,ox,A3ADP9S07L92RY,history,1,kygak6r7,sxsuqsc5,131,82,[129],2000.0,0.0,1233
431,ox,A139DFNZS0I9RB,history,1,kygak6r7,frf02zc7,132,83,[131],1250.0,1.0,1233
432,ox,APYYV3B1MT2B6,history,1,kygak6r7,911227h5,133,84,[132],1234.0,1.0,1233
434,ox,A1IYHQPPOACU83,history,1,kygak6r7,v3bu9zbg,135,85,[133],1245.0,1.0,1233
433,ox,A2L366NNL1YG5W,history,1,kygak6r7,0q6a6c25,134,86,[135],543.403566051883,0.0,1233
436,ox,A33ZLD9ZLNKLT9,history,1,kygak6r7,499a9qhm,137,87,[134],544.310750636277,0.0,1233
437,ox,ANA6GAJSE5W10,history,1,kygak6r7,qgw2ft57,138,88,[137],1088.62150127255,0.0,1233
439,ox,AZBH4LJ5SL456,history,1,kygak6r7,8mtdus6l,140,89,[138],2600.0,0.0,1233
440,ox,A28G1WIOO1E247,history,1,kygak6r7,ejhs1shm,141,90,[140],542.9499737596859,0.0,1233
443,ox,AIKGRONGYB038,history,1,kygak6r7,79dk2pp8,144,91,[141],680.388438295346,0.0,1233
444,ox,A2JPOXYZM5AJZZ,history,1,kygak6r7,50keaomz,145,92,[144],816.466125954415,0.0,1233
445,ox,A3PFJDD9HBQHMK,history,1,kygak6r7,9mjari1g,146,93,[145],873.165162479027,0.0,1233
446,ox,A3FOL78K2EQYVN,history,1,kygak6r7,vmx6p782,147,94,[146],929.8641990036391,0.0,1233
447,ox,A1NKALTJ3MV9WE,history,1,kygak6r7,mkyv6zp7,148,95,[147],1133.98073049224,1.0,1233
448,ox,A24W1M0GILRCJ3,history,1,kygak6r7,aw80l6ab,149,96,[148],1500.0,0.0,1233
449,ox,A2Z25LNEA141M7,history,1,kygak6r7,fgsqlkqr,150,97,[149],2500.0,0.0,1233
450,ox,A9WGDBDXUNLOD,history,1,kygak6r7,pc3wxaan,151,98,[150],861.8253551741051,0.0,1233
451,ox,A290EZ9O3FX63O,history,1,kygak6r7,k6ds30lq,152,99,[151],226.796146098449,0.0,1233
452,ox,AB2FIHXK5NFV7,history,1,kygak6r7,c3uqk4s9,153,100,[152],290.29906700601396,0.0,1233
454,ox,A3C3L0ELLH9G1I,history,1,kygak6r7,0p8viz76,155,101,[153],498.951521416587,0.0,1233
456,ox,A3MAX9VZ9377NI,history,1,kygak6r7,gv4wc7s9,157,102,[155],1360.77687659069,0.0,1233
457,ox,A1ZL0NB1QPNTOS,history,1,kygak6r7,2wqalulk,158,103,[157],1224.6991889316198,1.0,1233
458,ox,A2DBWV8AG1BKF0,history,1,kygak6r7,cs9yqrx8,159,104,[158],1360.77687659069,0.0,1233
461,ox,A38OXCT7178T58,history,1,kygak6r7,jgwfm3oe,162,105,[159],1365.31279951266,0.0,1233
465,ox,AOPI4DCPSO8H4,history,1,kygak6r7,d51wyrbo,166,106,[162],680.388438295346,0.0,1233
466,ox,ALI92G1065WRG,history,1,kygak6r7,vnbzj8c4,167,107,[166],816.466125954415,0.0,1233
469,ox,A3EMEMWJDM5DAR,history,1,kygak6r7,d21kail6,170,108,[167],1133.98073049224,1.0,1233
468,ox,A2DDLZD87UHANI,history,1,kygak6r7,5e67hc40,169,109,[170],1500.0,0.0,1233
471,ox,A2MDFKOD2G3R4D,history,1,kygak6r7,r5pagpg9,172,110,[169],1814.3691687875896,0.0,1233
472,ox,A1YHIQHLLLQIIQ,history,1,kygak6r7,2f3i1dgy,173,111,[172],1564.8934080793,0.0,1233
473,ox,A2EZVULYVJOPNO,history,1,kygak6r7,gz11wz0f,174,112,[173],1175.0,1.0,1233
474,ox,A25H46VOIR3B4H,history,1,kygak6r7,he2bx2eq,175,113,[174],1192.94772847784,1.0,1233
476,ox,A37EYHPXPZ9LU,history,1,kygak6r7,rzcrm6dk,177,114,[175],861.8253551741051,0.0,1233
477,ox,A24KFVPD7QYZUK,history,1,kygak6r7,x9a3t7ej,178,115,[177],1160.0,1.0,1233
478,ox,A5LYLHG880ABE,history,1,kygak6r7,ur3u8uhy,179,116,[178],1170.0,1.0,1233
480,ox,A1KJA7VYODZUVT,history,1,kygak6r7,469goe8o,181,117,[179],967.9659515481779,0.0,1233
481,ox,A2JMIAOV67CPHI,history,1,kygak6r7,y6fi11k1,182,118,[181],680.388438295346,0.0,1233
482,ox,ADYYCYVBZE1V5,history,1,kygak6r7,iokfg2zc,183,119,[182],1180.0,1.0,1233
484,ox,A2OSJ7ONK5Y0AY,history,1,kygak6r7,njd25npc,185,120,[183],1175.0,1.0,1233
487,ox,A1SBFOZG5J97Z1,history,1,kygak6r7,t5f78ux7,188,121,[185],1170.0,1.0,1233
488,ox,A18WJ3IF2SAJ12,history,1,kygak6r7,b5fwytv1,189,122,[188],1150.0,1.0,1233
489,ox,A28A3HF3LSEIDT,history,1,kygak6r7,3vtucu6g,190,123,[189],1170.0,1.0,1233
490,ox,A2FE0I7W269C1C,history,1,kygak6r7,v0tu6prw,191,124,[190],1133.98073049224,1.0,1233
491,ox,A2CZR0MGSEILRP,history,1,kygak6r7,hsdtqvz2,192,125,[191],817.373310538809,0.0,1233
493,ox,A2X2NJ5MCVJCLW,history,1,kygak6r7,ohtggw14,194,126,[192],723.5,0.0,1233
492,ox,A9ZBEA4T2FNZ3,history,1,kygak6r7,1lkos5go,193,127,[194],1240.0,1.0,1233
495,ox,AEOT74WAPK0A4,history,1,kygak6r7,75m6nrc0,196,128,[193],1180.0,1.0,1233
499,ox,AJ32V2I6J9PET,history,1,kygak6r7,um1ibtos,200,129,[196],1170.0,1.0,1233
498,ox,A32OQIKGNOPDKC,history,1,kygak6r7,eoz46a8x,199,130,[200],1124.9088846483,1.0,1233
500,ox,A27QBHT6EAY59H,history,1,kygak6r7,hh24gagi,201,131,[199],793.78651134457,0.0,1233
502,ox,A3980M16RUS4KQ,history,1,kygak6r7,3nbuvmcf,203,132,[201],1170.0,1.0,1233
503,ox,A23R7BFNJWDB3J,history,1,kygak6r7,rorvlvr7,204,133,[203],1160.0,1.0,1233
505,ox,A1ETJBNTO9ZWZ8,history,1,kygak6r7,y554ztnk,206,134,[204],816.466125954415,0.0,1233
504,ox,A377PON9N4JZEY,history,1,kygak6r7,gilgwjdr,205,135,[206],1180.0,1.0,1233
508,ox,A3RK24IUUN6NYS,history,1,kygak6r7,87gjbj2w,209,136,[205],1133.98073049224,1.0,1233
507,ox,A62H1UZADLF7Q,history,1,kygak6r7,h0m1llha,208,137,[209],2041.1653148860398,0.0,1233
509,ox,ADMPIBL7UKJUS,history,1,kygak6r7,o7s54uwi,210,138,[208],936.668083386593,0.0,1233
510,ox,A13XLDUDAKVQSZ,history,1,kygak6r7,gv5ta5oa,211,139,[210],589.6699798559661,0.0,1233
511,ox,A1FHIX12RF362M,history,1,kygak6r7,sexde499,212,140,[211],680.388438295346,0.0,1233
512,ox,A17KX9Q5PE4VXR,history,1,kygak6r7,wtc5mss6,213,141,[212],362.873833757518,0.0,1233
513,ox,AQGFIF4GOVTQX,history,1,kygak6r7,lq5z8kmn,214,142,[213],544.310750636277,0.0,1233
515,ox,A48EUSNJ5PQQF,history,1,kygak6r7,68spxkp2,216,143,[214],1240.0,1.0,1233
517,ox,A37AWU2VH1ZIXX,history,1,kygak6r7,r744kwih,218,144,[216],1451.4953350300698,0.0,1233
518,ox,A122MG9OM42UDP,history,1,kygak6r7,zp14w4h3,219,145,[218],385.553448367363,0.0,1233
520,ox,A228457A3CMGYF,history,1,kygak6r7,enuo6uj7,221,146,[219],408.23306297720706,0.0,1233
522,ox,A3TPNIQ3HFY3WD,history,1,kygak6r7,ttijspxw,223,147,[221],396.893255672285,0.0,1233
523,ox,A1RHFC48XX4G2I,history,1,kygak6r7,ms2datql,224,148,[223],405.965101516223,0.0,1233
525,ox,A31AI87X2GIPWH,history,1,kygak6r7,yp258vc9,226,149,[224],397.346847964482,0.0,1233
530,ox,A1Q2C5GJTB09WW,history,1,kygak6r7,advxybtz,231,150,[226],408.23306297720706,0.0,1233
531,ox,ANUG05IDFTWF,history,1,kygak6r7,0f8eqo7v,232,151,[231],442.25248489197503,0.0,1233
534,ox,A2LED6ZGVIMIJT,history,1,kygak6r7,v4u5xokz,235,152,[232],340.194219147673,0.0,1233
535,ox,A3EWC3BN8RU33I,history,1,kygak6r7,o79d7z5q,236,153,[235],907.1845843937939,0.0,1233
536,ox,ASNIJB33IXAH9,history,1,kygak6r7,v826a4a1,237,154,[236],816.466125954415,0.0,1233
