participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.guess,player.is_winner,player.strategy_guess,player.timeout,player.payoff,group.id_in_subsession,group.two_thirds_avg,group.best_guess,group.num_winners,group.high_info,group.split,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,1,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,1,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,2,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,3,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,4,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,5,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,6,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,7,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,,0,,0,0.00,1,,,,0,0,8,h7ouedw6,,,,,,1
1,wjl3jnoh,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:11:51.335246+00:00,1,AVJUIF9QHQRY8,3IKZ72A5B5Z9TR7JR5DN7I6EDOSFNQ,0.00,8,19,0,,0,0.00,4,39.0,44,1,1,0,1,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0
2,ycrfmmd2,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 15:11:51.693262+00:00,1,A129DU6FOHUVNO,3P529IW9KZ4J5R4YFSX8UQ2P8TSFLO,0.00,2,,0,,0,0.00,1,,,,0,0,1,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0
