participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.consent,player.is_dropout,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,0,0,0.00,1,2,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,0,0,0.00,1,2,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,0,0,0.00,1,2,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,0,0,0.00,1,2,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,0,0,0.00,1,2,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,0,0,0.00,1,2,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,0,0,0.00,1,2,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,0,0,0.00,1,2,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,0,0,0.00,1,2,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,0,0,0.00,1,2,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,0,0,0.00,1,2,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,0,0,0.00,1,2,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,0,0,0.00,1,2,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,0,0,0.00,1,2,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,0,0,0.00,1,2,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,0,0,0.00,1,2,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,0,0,0.00,1,2,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,0,0,0.00,1,2,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,0,0,0.00,1,2,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,0,0,0.00,1,2,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,0,0,0.00,1,2,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,0,0,0.00,1,2,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,0,0,0.00,1,2,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,0,0,0.00,1,3,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,0,0,0.00,1,3,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,0,0,0.00,1,3,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,0,0,0.00,1,3,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,0,0,0.00,1,3,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,0,0,0.00,1,3,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,0,0,0.00,1,3,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,0,0,0.00,1,3,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,0,0,0.00,1,3,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,0,0,0.00,1,3,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,0,0,0.00,1,3,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,0,0,0.00,1,3,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,0,0,0.00,1,3,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,0,0,0.00,1,3,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,0,0,0.00,1,3,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,0,0,0.00,1,3,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,0,0,0.00,1,3,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,0,0,0.00,1,3,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,0,0,0.00,1,3,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,0,0,0.00,1,3,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,0,0,0.00,1,3,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,0,0,0.00,1,3,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,0,0,0.00,1,3,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,0,0,0.00,1,3,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,0,0,0.00,1,4,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,0,0,0.00,1,4,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,0,0,0.00,1,4,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,0,0,0.00,1,4,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,0,0,0.00,1,4,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,0,0,0.00,1,4,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,0,0,0.00,1,4,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,0,0,0.00,1,4,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,0,0,0.00,1,4,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,0,0,0.00,1,4,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,0,0,0.00,1,4,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,0,0,0.00,1,4,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,0,0,0.00,1,4,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,0,0,0.00,1,4,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,0,0,0.00,1,4,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,0,0,0.00,1,4,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,0,0,0.00,1,4,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,0,0,0.00,1,4,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,0,0,0.00,1,4,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,0,0,0.00,1,4,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,0,0,0.00,1,4,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,0,0,0.00,1,4,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,0,0,0.00,1,4,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,0,0,0.00,1,4,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,0,0,0.00,1,5,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,0,0,0.00,1,5,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,0,0,0.00,1,5,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,0,0,0.00,1,5,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,0,0,0.00,1,5,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,0,0,0.00,1,5,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,0,0,0.00,1,5,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,0,0,0.00,1,5,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,0,0,0.00,1,5,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,0,0,0.00,1,5,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,0,0,0.00,1,5,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,0,0,0.00,1,5,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,0,0,0.00,1,5,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,0,0,0.00,1,5,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,0,0,0.00,1,5,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,0,0,0.00,1,5,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,0,0,0.00,1,5,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,0,0,0.00,1,5,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,0,0,0.00,1,5,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,0,0,0.00,1,5,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,0,0,0.00,1,5,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,0,0,0.00,1,5,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,0,0,0.00,1,5,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,0,0,0.00,1,5,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,0,0,0.00,1,6,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,0,0,0.00,1,6,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,0,0,0.00,1,6,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,0,0,0.00,1,6,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,0,0,0.00,1,6,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,0,0,0.00,1,6,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,0,0,0.00,1,6,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,0,0,0.00,1,6,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,0,0,0.00,1,6,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,0,0,0.00,1,6,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,0,0,0.00,1,6,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,0,0,0.00,1,6,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,0,0,0.00,1,6,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,0,0,0.00,1,6,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,0,0,0.00,1,6,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,0,0,0.00,1,6,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,0,0,0.00,1,6,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,0,0,0.00,1,6,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,0,0,0.00,1,6,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,0,0,0.00,1,6,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,0,0,0.00,1,6,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,0,0,0.00,1,6,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,0,0,0.00,1,6,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,0,0,0.00,1,6,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,0,0,0.00,1,7,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,0,0,0.00,1,7,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,0,0,0.00,1,7,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,0,0,0.00,1,7,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,0,0,0.00,1,7,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,0,0,0.00,1,7,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,0,0,0.00,1,7,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,0,0,0.00,1,7,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,0,0,0.00,1,7,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,0,0,0.00,1,7,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,0,0,0.00,1,7,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,0,0,0.00,1,7,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,0,0,0.00,1,7,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,0,0,0.00,1,7,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,0,0,0.00,1,7,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,0,0,0.00,1,7,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,0,0,0.00,1,7,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,0,0,0.00,1,7,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,0,0,0.00,1,7,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,0,0,0.00,1,7,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,0,0,0.00,1,7,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,0,0,0.00,1,7,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,0,0,0.00,1,7,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,0,0,0.00,1,7,h7ouedw6,,,,,,1
1,4p8cx7dk,,0,0,64,,,,,,0,,,0.00,1,0,0,0.00,1,8,h7ouedw6,,,,,,1
2,rxhm0dsq,,0,0,64,,,,,,0,,,0.00,2,0,0,0.00,1,8,h7ouedw6,,,,,,1
3,v0o13n77,,0,0,64,,,,,,0,,,0.00,3,0,0,0.00,1,8,h7ouedw6,,,,,,1
4,0jay2dzn,,0,0,64,,,,,,0,,,0.00,4,0,0,0.00,1,8,h7ouedw6,,,,,,1
5,hbkyf617,,0,0,64,,,,,,0,,,0.00,5,0,0,0.00,1,8,h7ouedw6,,,,,,1
6,enfd5x8o,,0,0,64,,,,,,0,,,0.00,6,0,0,0.00,1,8,h7ouedw6,,,,,,1
7,1hryby8c,,0,0,64,,,,,,0,,,0.00,7,0,0,0.00,1,8,h7ouedw6,,,,,,1
8,i7xrm3x3,,0,0,64,,,,,,0,,,0.00,8,0,0,0.00,1,8,h7ouedw6,,,,,,1
9,8um84y34,,0,0,64,,,,,,0,,,0.00,9,0,0,0.00,1,8,h7ouedw6,,,,,,1
10,s4747qtc,,0,0,64,,,,,,0,,,0.00,10,0,0,0.00,1,8,h7ouedw6,,,,,,1
11,i0ekasu7,,0,0,64,,,,,,0,,,0.00,11,0,0,0.00,1,8,h7ouedw6,,,,,,1
12,ftk822wd,,0,0,64,,,,,,0,,,0.00,12,0,0,0.00,1,8,h7ouedw6,,,,,,1
13,cz0e2s5p,,0,0,64,,,,,,0,,,0.00,13,0,0,0.00,1,8,h7ouedw6,,,,,,1
14,rqiys8h1,,0,0,64,,,,,,0,,,0.00,14,0,0,0.00,1,8,h7ouedw6,,,,,,1
15,o0oxpohi,,0,0,64,,,,,,0,,,0.00,15,0,0,0.00,1,8,h7ouedw6,,,,,,1
16,y6owhysx,,0,0,64,,,,,,0,,,0.00,16,0,0,0.00,1,8,h7ouedw6,,,,,,1
17,5w81fblz,,0,0,64,,,,,,0,,,0.00,17,0,0,0.00,1,8,h7ouedw6,,,,,,1
18,8uru63v9,,0,0,64,,,,,,0,,,0.00,18,0,0,0.00,1,8,h7ouedw6,,,,,,1
19,2jq9e00b,,0,0,64,,,,,,0,,,0.00,19,0,0,0.00,1,8,h7ouedw6,,,,,,1
20,tr4duuup,,0,0,64,,,,,,0,,,0.00,20,0,0,0.00,1,8,h7ouedw6,,,,,,1
21,56ed488a,,0,0,64,,,,,,0,,,0.00,21,0,0,0.00,1,8,h7ouedw6,,,,,,1
22,9xcr2w4x,,0,0,64,,,,,,0,,,0.00,22,0,0,0.00,1,8,h7ouedw6,,,,,,1
23,s3lgp2oy,,0,0,64,,,,,,0,,,0.00,23,0,0,0.00,1,8,h7ouedw6,,,,,,1
24,0j2kl9gi,,0,0,64,,,,,,0,,,0.00,24,0,0,0.00,1,8,h7ouedw6,,,,,,1
1,9efx7w65,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:53:47.749090+00:00,1,AHIJACUG7ZL9B,3K5TEWLKGWU6BNIIU45ZKWDJFJSIV7,0.43,1,1,0,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
2,z6nna0j6,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:53:50.678106+00:00,1,AWJUGWPCUGKEG,3LO69W1SU4WPJR0TQC3QCB2198YGLU,0.00,2,0,1,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
3,tuhb2572,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:53:51.838977+00:00,1,AEO8NL8D28NQG,3DR23U6WE6XFIQC7TQFTYZR6Q55TET,0.00,3,0,1,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
4,8qlgfabf,,0,38,64,GoR_8,4,ResultsWaitPage,172.16.176.137,2018-01-20 17:53:55.425926+00:00,1,AK5AFB4VLBCGK,32Q90QCQ1T4GF7MKZH11X84A7SEEK8,0.11,4,1,0,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
5,h8lb8lwd,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:53:55.422804+00:00,1,A21B78D7E5N17N,3HHRAGRYX9OIA2GIPYD8CBK8008O9S,0.45,5,1,0,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
6,2o31mwxj,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:53:56.088608+00:00,1,A1DCKRRPA4AWVD,3MB8LZR5BGCULDWCG3O5A3UUGPFLK2,0.34,6,1,0,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
7,qth535zo,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:53:58.103619+00:00,1,A3N0QZ9ZKUCTCQ,3YGXWBAF710G47D3IY8Q03FBPUBC4N,0.00,7,1,0,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
8,kpk4uxsq,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:53:58.410397+00:00,1,A2VRDE2FHCBMF8,3ATTHHXXWB7YFCNDUJ6H8HA4VU0IXA,0.20,8,1,0,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
9,qhpiidxs,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:54:00.006585+00:00,1,A1C0H8G0YI15MN,379J5II41PZRZD42KHD2C8HPWSJELB,0.00,9,0,1,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
10,ov4oxwja,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:54:02.580555+00:00,1,A3963FCT1PKKOH,3SBEHTYCWOMNFHDNZFSJRVHDX0UIYG,0.00,10,0,1,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
11,y7l7zkdf,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:54:03.048990+00:00,1,A3RQN5RZD1N2KP,3RUIQRXJBC755JEU1306P3795PKLL5,0.28,11,1,0,0.00,1,1,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
